WP_000340715.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360260.1_2313	63.514	74	106
WP_004421326.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360372.1_2314	83.226	310	314
WP_004421326.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360263.1_2317	24.895	237	314
WP_004421326.1	lcl|NZ_JAMQPU010000002.1_cds_WP_100725791.1_1808	23.148	324	314
WP_004421326.1	lcl|NZ_JAMQPU010000003.1_cds_WP_135638554.1_2365	26.280	293	314
WP_004421326.1	lcl|NZ_JAMQPU010000006.1_cds_WP_100715920.1_3461	23.529	170	314
WP_004421326.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360278.1_2333	20.430	279	314
WP_004421326.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265359989.1_1246	23.248	314	314
WP_004448470.1	lcl|NZ_JAMQPU010000007.1_cds_WP_135591902.1_3556	34.884	129	185
WP_004448459.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360263.1_2317	31.861	317	329
WP_004448459.1	lcl|NZ_JAMQPU010000002.1_cds_WP_100725791.1_1808	30.573	314	329
WP_004448459.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265359989.1_1246	31.715	309	329
WP_004448459.1	lcl|NZ_JAMQPU010000006.1_cds_WP_100715920.1_3461	28.739	341	329
WP_004448459.1	lcl|NZ_JAMQPU010000003.1_cds_WP_135638554.1_2365	27.190	331	329
WP_004448459.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265360115.1_1781	30.476	315	329
WP_004448459.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265360024.1_1424	27.019	322	329
WP_004448459.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360278.1_2333	25.296	253	329
WP_004448459.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360372.1_2314	25.472	318	329
WP_004448459.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135688711.1_1476	28.000	250	329
WP_004448459.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360294.1_2349	28.287	251	329
WP_004448459.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265360034.1_1468	24.354	271	329
WP_004448459.1	lcl|NZ_JAMQPU010000006.1_cds_WP_208730464.1_3472	24.351	308	329
WP_004448459.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360318.1_2382	25.000	276	329
WP_004448459.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265355922.1_1860	27.219	169	329
WP_004448459.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135661930.1_2151	25.698	179	329
WP_004448459.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360295.1_2350	20.362	221	329
WP_004421408.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360268.1_2322	26.160	237	267
WP_004421408.1	lcl|NZ_JAMQPU010000003.1_cds_WP_100727872.1_2443	24.812	266	267
WP_004421408.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135675432.1_1358	28.161	174	267
WP_004421408.1	lcl|NZ_JAMQPU010000003.1_cds_WP_135604079.1_2366	25.381	197	267
WP_004421408.1	lcl|NZ_JAMQPU010000006.1_cds_WP_100715921.1_3460	28.866	194	267
WP_004448480.1	lcl|NZ_JAMQPU010000007.1_cds_WP_100717124.1_3578	26.364	330	510
WP_004448480.1	lcl|NZ_JAMQPU010000007.1_cds_WP_135604374.1_3579	34.483	58	510
WP_004448480.1	lcl|NZ_JAMQPU010000007.1_cds_WP_100717124.1_3578	26.364	330	510
WP_004448480.1	lcl|NZ_JAMQPU010000007.1_cds_WP_135604374.1_3579	34.483	58	510
WP_036062285.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360263.1_2317	26.766	269	330
WP_036062285.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135688711.1_1476	27.925	265	330
WP_036062285.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265359989.1_1246	23.741	278	330
WP_036062285.1	lcl|NZ_JAMQPU010000002.1_cds_WP_100725791.1_1808	28.261	276	330
WP_036062285.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265360115.1_1781	27.187	320	330
WP_036062285.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265360034.1_1468	23.864	264	330
WP_036062285.1	lcl|NZ_JAMQPU010000003.1_cds_WP_135638554.1_2365	24.224	322	330
WP_036062285.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360278.1_2333	26.389	216	330
WP_036062285.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265355922.1_1860	25.592	211	330
WP_036062285.1	lcl|NZ_JAMQPU010000006.1_cds_WP_100715920.1_3461	23.102	303	330
