WP_000340715.1	lcl|NZ_RQFV01000031.1_cds_WP_135612262.1_2159	58.974	78	106
WP_004421326.1	lcl|NZ_RQFV01000031.1_cds_WP_135612261.1_2158	79.032	310	314
WP_004421326.1	lcl|NZ_RQFV01000011.1_cds_WP_135609620.1_1443	24.528	318	314
WP_004421326.1	lcl|NZ_RQFV01000011.1_cds_WP_135609594.1_1415	27.129	317	314
WP_004421326.1	lcl|NZ_RQFV01000031.1_cds_WP_135612253.1_2154	25.389	193	314
WP_004421326.1	lcl|NZ_RQFV01000009.1_cds_WP_004788049.1_3020	22.872	188	314
WP_004421326.1	lcl|NZ_RQFV01000031.1_cds_WP_135612211.1_2129	21.552	232	314
WP_004448470.1	lcl|NZ_RQFV01000031.1_cds_WP_135612227.1_2139	32.203	177	185
WP_004448470.1	lcl|NZ_RQFV01000014.1_cds_WP_004788859.1_3369	35.484	124	185
WP_004448459.1	lcl|NZ_RQFV01000011.1_cds_WP_135609620.1_1443	31.529	314	329
WP_004448459.1	lcl|NZ_RQFV01000031.1_cds_WP_135612253.1_2154	30.667	300	329
WP_004448459.1	lcl|NZ_RQFV01000024.1_cds_WP_135610652.1_112	30.769	312	329
WP_004448459.1	lcl|NZ_RQFV01000009.1_cds_WP_004788049.1_3020	28.446	341	329
WP_004448459.1	lcl|NZ_RQFV01000011.1_cds_WP_135609254.1_1015	26.646	319	329
WP_004448459.1	lcl|NZ_RQFV01000011.1_cds_WP_135609594.1_1415	27.564	312	329
WP_004448459.1	lcl|NZ_RQFV01000031.1_cds_WP_135612211.1_2129	27.899	276	329
WP_004448459.1	lcl|NZ_RQFV01000011.1_cds_WP_100735299.1_1090	31.076	251	329
WP_004448459.1	lcl|NZ_RQFV01000031.1_cds_WP_135612261.1_2158	24.528	318	329
WP_004448459.1	lcl|NZ_RQFV01000031.1_cds_WP_135612140.1_2091	26.394	269	329
WP_004448459.1	lcl|NZ_RQFV01000009.1_cds_WP_210410278.1_3031	24.351	308	329
WP_004448459.1	lcl|NZ_RQFV01000011.1_cds_WP_135609668.1_1496	28.049	246	329
WP_004448459.1	lcl|NZ_RQFV01000011.1_cds_WP_135609937.1_1771	22.692	260	329
WP_004448459.1	lcl|NZ_RQFV01000011.1_cds_WP_135609299.1_1082	24.900	249	329
WP_004421408.1	lcl|NZ_RQFV01000031.1_cds_WP_135612243.1_2149	27.513	189	267
WP_004421408.1	lcl|NZ_RQFV01000031.1_cds_WP_135612117.1_2030	24.436	266	267
WP_004421408.1	lcl|NZ_RQFV01000031.1_cds_WP_167880831.1_2142	29.897	194	267
WP_004421408.1	lcl|NZ_RQFV01000024.1_cds_WP_135610544.1_1	27.485	171	267
WP_004421408.1	lcl|NZ_RQFV01000009.1_cds_WP_135609203.1_3019	27.835	194	267
WP_004448480.1	lcl|NZ_RQFV01000014.1_cds_WP_135610132.1_3391	24.085	328	510
WP_004448480.1	lcl|NZ_RQFV01000014.1_cds_WP_135610134.1_3392	28.302	106	510
WP_004448480.1	lcl|NZ_RQFV01000014.1_cds_WP_135610132.1_3391	24.085	328	510
WP_004448480.1	lcl|NZ_RQFV01000014.1_cds_WP_135610134.1_3392	28.302	106	510
WP_036062285.1	lcl|NZ_RQFV01000031.1_cds_WP_135612253.1_2154	28.674	279	330
WP_036062285.1	lcl|NZ_RQFV01000024.1_cds_WP_135610652.1_112	24.820	278	330
WP_036062285.1	lcl|NZ_RQFV01000011.1_cds_WP_100735299.1_1090	31.330	233	330
WP_036062285.1	lcl|NZ_RQFV01000011.1_cds_WP_135609620.1_1443	27.536	276	330
WP_036062285.1	lcl|NZ_RQFV01000011.1_cds_WP_135609594.1_1415	26.586	331	330
WP_036062285.1	lcl|NZ_RQFV01000031.1_cds_WP_135612211.1_2129	26.538	260	330
WP_036062285.1	lcl|NZ_RQFV01000011.1_cds_WP_135609299.1_1082	26.154	260	330
WP_036062285.1	lcl|NZ_RQFV01000009.1_cds_WP_004788049.1_3020	23.432	303	330
WP_036062285.1	lcl|NZ_RQFV01000011.1_cds_WP_135609668.1_1496	26.087	207	330
WP_036062285.1	lcl|NZ_RQFV01000011.1_cds_WP_135609937.1_1771	30.263	152	330
WP_036062285.1	lcl|NZ_RQFV01000011.1_cds_WP_135609254.1_1015	28.000	150	330
