WP_000340715.1	lcl|NZ_JADDUX010000001.1_cds_WP_002725873.1_870	91.860	86	106
WP_004421326.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733579.1_869	91.401	314	314
WP_004421326.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733534.1_866	25.746	268	314
WP_004421326.1	lcl|NZ_JADDUX010000020.1_cds_WP_002722638.1_983	23.385	325	314
WP_004421326.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740024.1_775	24.138	290	314
WP_004421326.1	lcl|NZ_JADDUX010000007.1_cds_WP_002743770.1_3189	22.941	170	314
WP_004421326.1	lcl|NZ_JADDUX010000003.1_cds_IQA48_RS01675_2007	25.311	241	314
WP_004421326.1	lcl|NZ_JADDUX010000001.1_cds_WP_016749081.1_837	25.658	152	314
WP_243817859.1	lcl|NZ_JADDUX010000001.1_cds_WP_026054882.1_868	86.849	365	365
WP_004448470.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733646.1_867	95.628	183	185
WP_004448470.1	lcl|NZ_JADDUX010000005.1_cds_WP_002721790.1_2870	35.616	146	185
WP_004448459.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733534.1_866	95.745	329	329
WP_004448459.1	lcl|NZ_JADDUX010000020.1_cds_WP_002722638.1_983	30.794	315	329
WP_004448459.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740024.1_775	31.343	335	329
WP_004448459.1	lcl|NZ_JADDUX010000003.1_cds_IQA48_RS01675_2007	30.844	308	329
WP_004448459.1	lcl|NZ_JADDUX010000003.1_cds_WP_002728316.1_2010	29.003	331	329
WP_004448459.1	lcl|NZ_JADDUX010000069.1_cds_WP_002741146.1_2976	29.781	319	329
WP_004448459.1	lcl|NZ_JADDUX010000007.1_cds_WP_002743770.1_3189	27.273	341	329
WP_004448459.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733638.1_829	27.536	345	329
WP_004448459.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733546.1_800	26.296	270	329
WP_004448459.1	lcl|NZ_JADDUX010000001.1_cds_IQA48_RS00460_863	28.990	307	329
WP_004448459.1	lcl|NZ_JADDUX010000008.1_cds_WP_002732331.1_3316	26.254	339	329
WP_004448459.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733579.1_869	27.309	249	329
WP_004448459.1	lcl|NZ_JADDUX010000001.1_cds_WP_002744551.1_835	29.259	270	329
