WP_000340715.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746496.1_2638	60.256	78	106
WP_004421326.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746495.1_2637	81.935	310	314
WP_004421326.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394842.1_390	27.848	316	314
WP_004421326.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745407.1_363	23.148	324	314
WP_004421326.1	lcl|NZ_JAMQPW010000005.1_cds_WP_135743732.1_3594	22.872	188	314
WP_004421326.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396304.1_2572	22.791	215	314
WP_243817859.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753116.1_2635	53.315	362	365
WP_004448470.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744205.1_2139	35.000	140	185
WP_004448459.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745407.1_363	31.847	314	329
WP_004448459.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396304.1_2572	29.042	334	329
WP_004448459.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744912.1_942	30.744	309	329
WP_004448459.1	lcl|NZ_JAMQPW010000002.1_cds_WP_322113261.1_2594	29.114	316	329
WP_004448459.1	lcl|NZ_JAMQPW010000005.1_cds_WP_135743732.1_3594	29.032	341	329
WP_004448459.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394917.1_768	27.864	323	329
WP_004448459.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394842.1_390	28.571	301	329
WP_004448459.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396280.1_2605	28.044	271	329
WP_004448459.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746495.1_2637	26.266	316	329
WP_004448459.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753183.1_2587	27.888	251	329
WP_004448459.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753148.1_2617	23.885	314	329
WP_004448459.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238734906.1_702	27.888	251	329
WP_004448459.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745455.1_309	30.000	170	329
WP_004448459.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753226.1_2550	25.000	268	329
WP_004448459.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746455.1_2597	30.968	155	329
WP_004448459.1	lcl|NZ_JAMQPW010000005.1_cds_WP_208739683.1_3605	24.351	308	329
WP_004448459.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746444.1_2586	19.444	252	329
WP_004448459.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238734886.1_710	23.247	271	329
WP_004448459.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394720.1_34	26.404	178	329
WP_004421408.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396277.1_2610	24.500	200	267
WP_004421408.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746453.1_2595	26.068	234	267
WP_004421408.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746379.1_2489	24.436	266	267
WP_004421408.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745137.1_674	36.441	118	267
WP_004421408.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744998.1_835	28.977	176	267
WP_004421408.1	lcl|NZ_JAMQPW010000002.1_cds_WP_322113260.1_2571	23.711	194	267
WP_004421408.1	lcl|NZ_JAMQPW010000005.1_cds_WP_238754283.1_3593	27.551	196	267
WP_004448480.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265395737.1_2161	25.155	322	510
WP_004448480.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744224.1_2162	28.302	106	510
WP_004448480.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265395737.1_2161	25.155	322	510
WP_004448480.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744224.1_2162	28.302	106	510
WP_036062285.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753148.1_2617	34.385	317	330
WP_036062285.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744912.1_942	25.540	278	330
WP_036062285.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238734906.1_702	28.244	262	330
WP_036062285.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745407.1_363	27.174	276	330
WP_036062285.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394842.1_390	26.667	330	330
WP_036062285.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396280.1_2605	26.136	264	330
WP_036062285.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238734886.1_710	25.095	263	330
WP_036062285.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396304.1_2572	23.780	328	330
WP_036062285.1	lcl|NZ_JAMQPW010000005.1_cds_WP_135743732.1_3594	23.102	303	330
WP_036062285.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394720.1_34	27.203	261	330
WP_036062285.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745455.1_309	27.317	205	330
WP_036062285.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394917.1_768	28.000	150	330
WP_004448474.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746435.1_2577	33.429	350	366
WP_004448474.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396278.1_2608	40.329	243	366
WP_004448474.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746491.1_2633	32.782	363	366
WP_004448474.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238777403.1_641	28.723	376	366
WP_004448474.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265396062.1_1596	30.618	356	366
WP_004448474.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753149.1_2616	38.860	193	366
WP_004448474.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265395298.1_1248	22.849	337	366
WP_004448477.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746435.1_2577	35.674	356	367
WP_004448477.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746491.1_2633	31.148	366	367
WP_004448477.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396278.1_2608	36.131	274	367
WP_004448477.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265396062.1_1596	29.144	374	367
WP_004448477.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238777403.1_641	29.558	362	367
WP_004448477.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753149.1_2616	28.746	327	367
WP_004448477.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265395298.1_1248	26.891	357	367
WP_004448477.1	lcl|NZ_JAMQPW010000004.1_cds_WP_135745954.1_3417	33.043	115	367
WP_036062289.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135571635.1_1196	40.741	243	265
WP_004448469.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745604.1_130	34.516	310	310
WP_004448469.1	lcl|NZ_JAMQPW010000004.1_cds_WP_265396133.1_3345	30.164	305	310
WP_004448469.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744150.1_2076	23.194	263	310
WP_004448469.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745604.1_130	34.516	310	310
WP_004448469.1	lcl|NZ_JAMQPW010000004.1_cds_WP_265396133.1_3345	30.164	305	310
WP_004448469.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744150.1_2076	23.194	263	310
WP_004448460.1	lcl|NZ_JAMQPW010000004.1_cds_WP_265396123.1_3370	41.667	60	140
WP_004448464.1	lcl|NZ_JAMQPW010000005.1_cds_WP_238754055.1_3660	28.283	99	221
WP_004421412.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238735060.1_580	31.788	151	177
WP_004448466.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396278.1_2608	41.277	235	361
WP_004448466.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746491.1_2633	28.718	390	361
WP_004448466.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238777403.1_641	28.756	386	361
WP_004448466.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753149.1_2616	29.444	360	361
WP_004448466.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746435.1_2577	37.000	200	361
WP_004448466.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265395298.1_1248	24.668	377	361
WP_004448466.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265396062.1_1596	29.719	249	361
WP_004421447.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746468.1_2612	27.857	280	308
WP_004421447.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746468.1_2612	27.857	280	308
WP_036063888.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265395807.1_2634	44.502	582	597
WP_036063888.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394948.1_658	35.686	255	597
WP_036063888.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265395367.1_1400	30.025	393	597
WP_036063888.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238776969.1_597	30.449	312	597
WP_036063888.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744907.1_947	34.934	229	597
WP_036063888.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265397348.1_949	33.906	233	597
WP_036063888.1	lcl|NZ_JAMQPW010000003.1_cds_WP_265395537.1_3103	26.948	308	597
WP_036063888.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265395960.1_1719	31.628	215	597
WP_036063888.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135592366.1_2167	25.000	220	597
WP_036063888.1	lcl|NZ_JAMQPW010000004.1_cds_WP_135745841.1_3293	27.727	220	597
WP_036063888.1	lcl|NZ_JAMQPW010000006.1_cds_WP_100728389.1_3736	27.511	229	597
