WP_000340715.1	lcl|NZ_AHRA01000113.1_cds_WP_002733653.1_813	90.698	86	106
WP_004421326.1	lcl|NZ_AHRA01000113.1_cds_WP_002733579.1_814	91.401	314	314
WP_004421326.1	lcl|NZ_AHRA01000113.1_cds_WP_002733534.1_817	25.746	268	314
WP_004421326.1	lcl|NZ_AHRA01000022.1_cds_WP_002722638.1_3187	23.385	325	314
WP_004421326.1	lcl|NZ_AHRA01000098.1_cds_WP_002727919.1_1344	24.138	290	314
WP_004421326.1	lcl|NZ_AHRA01000171.1_cds_WP_002729504.1_23	22.941	170	314
WP_004421326.1	lcl|NZ_AHRA01000035.1_cds_WP_002728309.1_2553	24.759	311	314
WP_004421326.1	lcl|NZ_AHRA01000113.1_cds_WP_016749081.1_841	25.658	152	314
WP_243817859.1	lcl|NZ_AHRA01000113.1_cds_WP_026054882.1_815	86.849	365	365
WP_004448470.1	lcl|NZ_AHRA01000113.1_cds_WP_002733646.1_816	95.628	183	185
WP_004448470.1	lcl|NZ_AHRA01000117.1_cds_WP_002721790.1_717	35.616	146	185
WP_004448459.1	lcl|NZ_AHRA01000113.1_cds_WP_002733534.1_817	95.745	329	329
WP_004448459.1	lcl|NZ_AHRA01000022.1_cds_WP_002722638.1_3187	30.794	315	329
WP_004448459.1	lcl|NZ_AHRA01000098.1_cds_WP_002727919.1_1344	30.746	335	329
WP_004448459.1	lcl|NZ_AHRA01000035.1_cds_WP_002728309.1_2553	30.547	311	329
WP_004448459.1	lcl|NZ_AHRA01000035.1_cds_WP_002735602.1_2550	29.003	331	329
WP_004448459.1	lcl|NZ_AHRA01000026.1_cds_WP_002732362.1_2952	29.781	319	329
WP_004448459.1	lcl|NZ_AHRA01000171.1_cds_WP_002729504.1_23	27.273	341	329
WP_004448459.1	lcl|NZ_AHRA01000113.1_cds_WP_002733638.1_849	27.536	345	329
WP_004448459.1	lcl|NZ_AHRA01000113.1_cds_WP_002733546.1_884	26.296	270	329
WP_004448459.1	lcl|NZ_AHRA01000113.1_cds_WP_016749079.1_820	28.990	307	329
WP_004448459.1	lcl|NZ_AHRA01000039.1_cds_WP_002732331.1_2369	26.254	339	329
WP_004448459.1	lcl|NZ_AHRA01000113.1_cds_WP_002733579.1_814	27.309	249	329
WP_004448459.1	lcl|NZ_AHRA01000113.1_cds_WP_002744551.1_843	29.259	270	329
WP_004448459.1	lcl|NZ_AHRA01000113.1_cds_WP_002733698.1_892	27.174	276	329
WP_004448459.1	lcl|NZ_AHRA01000113.1_cds_WP_016749081.1_841	23.344	317	329
WP_004448459.1	lcl|NZ_AHRA01000164.1_cds_WP_002728462.1_217	26.592	267	329
WP_004448459.1	lcl|NZ_AHRA01000025.1_cds_WP_002732574.1_3034	23.780	328	329
WP_004448459.1	lcl|NZ_AHRA01000051.1_cds_WP_002728696.1_2097	27.647	170	329
WP_004448459.1	lcl|NZ_AHRA01000113.1_cds_WP_002733757.1_882	29.121	182	329
WP_004448459.1	lcl|NZ_AHRA01000113.1_cds_LEP2GSC175_RS0115730_847	33.333	57	329
WP_004421408.1	lcl|NZ_AHRA01000113.1_cds_WP_002733627.1_818	94.007	267	267
WP_004421408.1	lcl|NZ_AHRA01000113.1_cds_WP_002733775.1_854	25.654	191	267
WP_004421408.1	lcl|NZ_AHRA01000113.1_cds_WP_002733554.1_881	25.481	208	267
WP_004421408.1	lcl|NZ_AHRA01000098.1_cds_WP_002727921.1_1345	26.984	189	267
WP_004421408.1	lcl|NZ_AHRA01000089.1_cds_WP_002729040.1_1601	32.727	110	267
WP_004421408.1	lcl|NZ_AHRA01000052.1_cds_WP_002766579.1_2039	37.209	86	267
WP_004421408.1	lcl|NZ_AHRA01000171.1_cds_WP_002729513.1_24	24.868	189	267
WP_004448480.1	lcl|NZ_AHRA01000113.1_cds_WP_002738292.1_819	96.078	510	510
WP_004448480.1	lcl|NZ_AHRA01000112.1_cds_WP_002728536.1_934	27.134	328	510
WP_004448480.1	lcl|NZ_AHRA01000112.1_cds_WP_002728534.1_935	31.111	90	510
WP_004448480.1	lcl|NZ_AHRA01000113.1_cds_WP_002738292.1_819	96.078	510	510
WP_004448480.1	lcl|NZ_AHRA01000112.1_cds_WP_002728536.1_934	27.134	328	510
WP_004448480.1	lcl|NZ_AHRA01000112.1_cds_WP_002728534.1_935	31.111	90	510
WP_036062285.1	lcl|NZ_AHRA01000113.1_cds_WP_016749079.1_820	95.152	330	330
WP_036062285.1	lcl|NZ_AHRA01000035.1_cds_WP_002728309.1_2553	27.106	273	330
WP_036062285.1	lcl|NZ_AHRA01000113.1_cds_WP_002733534.1_817	29.316	307	330
WP_036062285.1	lcl|NZ_AHRA01000113.1_cds_WP_002744551.1_843	27.491	291	330
WP_036062285.1	lcl|NZ_AHRA01000098.1_cds_WP_002727919.1_1344	26.266	316	330
WP_036062285.1	lcl|NZ_AHRA01000022.1_cds_WP_002722638.1_3187	28.159	277	330
WP_036062285.1	lcl|NZ_AHRA01000113.1_cds_WP_016749081.1_841	29.864	221	330
WP_036062285.1	lcl|NZ_AHRA01000039.1_cds_WP_002732331.1_2369	26.577	222	330
WP_036062285.1	lcl|NZ_AHRA01000025.1_cds_WP_002732574.1_3034	25.403	248	330
WP_036062285.1	lcl|NZ_AHRA01000026.1_cds_WP_002732362.1_2952	28.571	322	330
WP_036062285.1	lcl|NZ_AHRA01000113.1_cds_WP_002733546.1_884	25.000	268	330
WP_036062285.1	lcl|NZ_AHRA01000113.1_cds_WP_002733638.1_849	23.958	288	330
WP_036062285.1	lcl|NZ_AHRA01000171.1_cds_WP_002729504.1_23	25.352	142	330
WP_036062285.1	lcl|NZ_AHRA01000164.1_cds_WP_002728462.1_217	25.417	240	330
WP_036062285.1	lcl|NZ_AHRA01000113.1_cds_WP_002733579.1_814	22.910	323	330
WP_036062285.1	lcl|NZ_AHRA01000051.1_cds_WP_002728696.1_2097	25.676	296	330
WP_036062285.1	lcl|NZ_AHRA01000087.1_cds_WP_002739707.1_1671	25.781	128	330
WP_004448474.1	lcl|NZ_AHRA01000113.1_cds_WP_002733737.1_837	33.616	354	366
WP_004448474.1	lcl|NZ_AHRA01000098.1_cds_WP_002733556.1_1338	33.140	344	366
WP_004448474.1	lcl|NZ_AHRA01000089.1_cds_WP_002728994.1_1607	27.778	378	366
WP_004448474.1	lcl|NZ_AHRA01000113.1_cds_WP_002733587.1_831	32.213	357	366
WP_004448474.1	lcl|NZ_AHRA01000029.1_cds_WP_002724694.1_2847	29.805	359	366
WP_004448474.1	lcl|NZ_AHRA01000113.1_cds_WP_002733730.1_857	26.685	356	366
WP_004448474.1	lcl|NZ_AHRA01000113.1_cds_WP_002733599.1_850	26.536	358	366
WP_004448474.1	lcl|NZ_AHRA01000039.1_cds_WP_002724641.1_2370	32.086	187	366
WP_004448477.1	lcl|NZ_AHRA01000113.1_cds_WP_002733737.1_837	40.111	359	367
WP_004448477.1	lcl|NZ_AHRA01000098.1_cds_WP_002733556.1_1338	36.314	369	367
WP_004448477.1	lcl|NZ_AHRA01000029.1_cds_WP_002724694.1_2847	34.121	381	367
WP_004448477.1	lcl|NZ_AHRA01000113.1_cds_WP_002733587.1_831	40.611	229	367
WP_004448477.1	lcl|NZ_AHRA01000089.1_cds_WP_002728994.1_1607	30.319	376	367
WP_004448477.1	lcl|NZ_AHRA01000113.1_cds_WP_002733599.1_850	30.226	354	367
WP_004448477.1	lcl|NZ_AHRA01000113.1_cds_WP_002733730.1_857	24.317	366	367
WP_004448477.1	lcl|NZ_AHRA01000039.1_cds_WP_002724641.1_2370	25.485	361	367
WP_004448462.1	lcl|NZ_AHRA01000113.1_cds_WP_002733528.1_821	38.645	546	544
WP_004448462.1	lcl|NZ_AHRA01000113.1_cds_WP_002733528.1_821	38.645	546	544
WP_036062289.1	lcl|NZ_AHRA01000113.1_cds_WP_002733670.1_822	67.424	264	265
WP_036062289.1	lcl|NZ_AHRA01000052.1_cds_WP_002722928.1_2010	43.725	247	265
WP_004448469.1	lcl|NZ_AHRA01000113.1_cds_WP_002733687.1_823	91.290	310	310
WP_004448469.1	lcl|NZ_AHRA01000031.1_cds_WP_002730863.1_2749	36.184	304	310
WP_004448469.1	lcl|NZ_AHRA01000122.1_cds_WP_002727287.1_608	26.897	290	310
WP_004448469.1	lcl|NZ_AHRA01000117.1_cds_WP_002727177.1_769	28.571	133	310
WP_004448469.1	lcl|NZ_AHRA01000113.1_cds_WP_002733687.1_823	91.290	310	310
WP_004448469.1	lcl|NZ_AHRA01000031.1_cds_WP_002730863.1_2749	36.184	304	310
WP_004448469.1	lcl|NZ_AHRA01000122.1_cds_WP_002727287.1_608	26.897	290	310
WP_004448469.1	lcl|NZ_AHRA01000117.1_cds_WP_002727177.1_769	28.571	133	310
WP_004448471.1	lcl|NZ_AHRA01000113.1_cds_WP_002733549.1_824	94.318	264	264
WP_004421278.1	lcl|NZ_AHRA01000113.1_cds_WP_002733551.1_825	96.154	130	130
WP_004448460.1	lcl|NZ_AHRA01000113.1_cds_WP_017853480.1_826	95.652	138	140
WP_004448460.1	lcl|NZ_AHRA01000122.1_cds_WP_026054147.1_599	40.000	60	140
WP_004448464.1	lcl|NZ_AHRA01000113.1_cds_WP_002733760.1_827	95.928	221	221
WP_004448464.1	lcl|NZ_AHRA01000022.1_cds_WP_011671435.1_3158	26.923	78	221
WP_004448464.1	lcl|NZ_AHRA01000169.1_cds_WP_002727076.1_44	28.037	107	221
WP_232724681.1	lcl|NZ_AHRA01000113.1_cds_WP_002733578.1_828	83.908	87	115
WP_243817857.1	lcl|NZ_AHRA01000113.1_cds_WP_002733578.1_828	77.778	54	59
WP_004421412.1	lcl|NZ_AHRA01000113.1_cds_WP_002733615.1_829	84.091	176	177
WP_004421412.1	lcl|NZ_AHRA01000022.1_cds_WP_002727846.1_3152	32.576	132	177
WP_004448479.1	lcl|NZ_AHRA01000113.1_cds_WP_002733714.1_830	93.596	406	406
WP_004448479.1	lcl|NZ_AHRA01000113.1_cds_WP_002733555.1_836	32.308	390	406
WP_004448479.1	lcl|NZ_AHRA01000129.1_cds_WP_016749152.1_440	27.602	221	406
WP_004448479.1	lcl|NZ_AHRA01000169.1_cds_WP_002732829.1_45	23.364	214	406
WP_004448466.1	lcl|NZ_AHRA01000113.1_cds_WP_002733587.1_831	96.399	361	361
WP_004448466.1	lcl|NZ_AHRA01000089.1_cds_WP_002728994.1_1607	30.343	379	361
WP_004448466.1	lcl|NZ_AHRA01000113.1_cds_WP_002733737.1_837	32.781	302	361
WP_004448466.1	lcl|NZ_AHRA01000098.1_cds_WP_002733556.1_1338	28.099	363	361
WP_004448466.1	lcl|NZ_AHRA01000113.1_cds_WP_002733599.1_850	29.282	362	361
WP_004448466.1	lcl|NZ_AHRA01000039.1_cds_WP_002724641.1_2370	25.203	369	361
WP_004448466.1	lcl|NZ_AHRA01000113.1_cds_WP_002733730.1_857	28.571	259	361
WP_004448466.1	lcl|NZ_AHRA01000029.1_cds_WP_002724694.1_2847	30.000	250	361
WP_004421447.1	lcl|NZ_AHRA01000113.1_cds_WP_002733755.1_832	89.286	308	308
WP_004421447.1	lcl|NZ_AHRA01000113.1_cds_WP_002733755.1_832	89.286	308	308
WP_004448475.1	lcl|NZ_AHRA01000113.1_cds_WP_016561424.1_835	29.428	367	399
WP_004448468.1	lcl|NZ_AHRA01000113.1_cds_WP_016561424.1_835	28.807	243	516
WP_243817856.1	lcl|NZ_AHRA01000105.1_cds_LEP2GSC175_RS01000000121715_1134	80.645	62	382
WP_243817856.1	lcl|NZ_AHRA01000041.1_cds_LEP2GSC175_RS1000000124905_2318	46.000	50	382
WP_243817856.1	lcl|NZ_AHRA01000105.1_cds_LEP2GSC175_RS01000000121715_1134	80.645	62	382
WP_243817856.1	lcl|NZ_AHRA01000041.1_cds_LEP2GSC175_RS1000000124905_2318	46.000	50	382
WP_243817856.1	lcl|NZ_AHRA01000105.1_cds_LEP2GSC175_RS01000000121715_1134	80.645	62	382
WP_243817856.1	lcl|NZ_AHRA01000041.1_cds_LEP2GSC175_RS1000000124905_2318	46.000	50	382
WP_243817856.1	lcl|NZ_AHRA01000105.1_cds_LEP2GSC175_RS01000000121715_1134	80.645	62	382
WP_243817856.1	lcl|NZ_AHRA01000041.1_cds_LEP2GSC175_RS1000000124905_2318	46.000	50	382
WP_036063888.1	lcl|NZ_AHRA01000106.1_cds_WP_002735243.1_1103	32.540	378	597
WP_036063888.1	lcl|NZ_AHRA01000113.1_cds_WP_002733589.1_845	34.483	232	597
WP_036063888.1	lcl|NZ_AHRA01000059.1_cds_WP_002723347.1_1920	28.415	366	597
WP_036063888.1	lcl|NZ_AHRA01000026.1_cds_WP_002732396.1_2993	33.197	244	597
WP_036063888.1	lcl|NZ_AHRA01000027.1_cds_WP_002723679.1_2898	32.407	216	597
WP_036063888.1	lcl|NZ_AHRA01000101.1_cds_WP_002726143.1_1289	31.429	210	597
WP_036063888.1	lcl|NZ_AHRA01000091.1_cds_WP_002732862.1_1588	30.583	206	597
WP_036063888.1	lcl|NZ_AHRA01000112.1_cds_WP_002728388.1_940	25.751	233	597
WP_036063888.1	lcl|NZ_AHRA01000051.1_cds_WP_002724285.1_2060	27.530	247	597
WP_036063888.1	lcl|NZ_AHRA01000161.1_cds_WP_002729296.1_333	28.163	245	597
WP_036063888.1	lcl|NZ_AHRA01000027.1_cds_WP_002725984.1_2930	28.000	225	597
