WP_000340715.1	lcl|NZ_JADDVR010000007.1_cds_WP_002725873.1_3074	91.860	86	106
WP_004421326.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733579.1_3075	91.401	314	314
WP_004421326.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733534.1_3078	25.746	268	314
WP_004421326.1	lcl|NZ_JADDVR010000019.1_cds_WP_002722638.1_750	23.385	325	314
WP_004421326.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740024.1_3169	24.138	290	314
WP_004421326.1	lcl|NZ_JADDVR010000014.1_cds_WP_002743770.1_385	22.941	170	314
WP_004421326.1	lcl|NZ_JADDVR010000008.1_cds_WP_002728309.1_3287	24.759	311	314
WP_004421326.1	lcl|NZ_JADDVR010000007.1_cds_WP_016749081.1_3107	25.658	152	314
WP_243817859.1	lcl|NZ_JADDVR010000007.1_cds_WP_026054882.1_3076	86.849	365	365
WP_004448470.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733646.1_3077	95.628	183	185
WP_004448470.1	lcl|NZ_JADDVR010000003.1_cds_WP_002721790.1_1944	35.616	146	185
WP_004448459.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733534.1_3078	95.745	329	329
WP_004448459.1	lcl|NZ_JADDVR010000019.1_cds_WP_002722638.1_750	30.794	315	329
WP_004448459.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740024.1_3169	31.343	335	329
WP_004448459.1	lcl|NZ_JADDVR010000008.1_cds_WP_002728309.1_3287	30.547	311	329
WP_004448459.1	lcl|NZ_JADDVR010000008.1_cds_WP_002728316.1_3284	29.003	331	329
WP_004448459.1	lcl|NZ_JADDVR010000073.1_cds_WP_002741146.1_3044	29.781	319	329
WP_004448459.1	lcl|NZ_JADDVR010000014.1_cds_WP_002743770.1_385	27.273	341	329
WP_004448459.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733638.1_3115	27.536	345	329
WP_004448459.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733546.1_3144	26.296	270	329
WP_004448459.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740721.1_3081	28.990	307	329
WP_004448459.1	lcl|NZ_JADDVR010000009.1_cds_WP_002732331.1_3380	26.254	339	329
WP_004448459.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733579.1_3075	27.309	249	329
WP_004448459.1	lcl|NZ_JADDVR010000007.1_cds_WP_002744551.1_3109	29.259	270	329
WP_004448459.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733698.1_3152	27.174	276	329
WP_004448459.1	lcl|NZ_JADDVR010000007.1_cds_WP_016749081.1_3107	23.344	317	329
WP_004448459.1	lcl|NZ_JADDVR010000056.1_cds_WP_002740236.1_2582	26.592	267	329
WP_004448459.1	lcl|NZ_JADDVR010000005.1_cds_WP_002721725.1_2657	24.107	336	329
WP_004448459.1	lcl|NZ_JADDVR010000005.1_cds_WP_002739935.1_2745	28.235	170	329
WP_004448459.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733757.1_3142	29.121	182	329
WP_004421408.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733627.1_3079	94.007	267	267
WP_004421408.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740926.1_3120	26.178	191	267
WP_004421408.1	lcl|NZ_JADDVR010000007.1_cds_WP_002738295.1_3141	25.481	208	267
WP_004421408.1	lcl|NZ_JADDVR010000007.1_cds_WP_002727921.1_3170	26.984	189	267
WP_004421408.1	lcl|NZ_JADDVR010000025.1_cds_WP_002729040.1_1233	32.727	110	267
WP_004421408.1	lcl|NZ_JADDVR010000002.1_cds_WP_002766579.1_1561	37.209	86	267
WP_004421408.1	lcl|NZ_JADDVR010000014.1_cds_WP_002729513.1_384	24.868	189	267
WP_004448480.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740779.1_3080	95.882	510	510
WP_004448480.1	lcl|NZ_JADDVR010000006.1_cds_WP_002728536.1_2956	27.134	328	510
WP_004448480.1	lcl|NZ_JADDVR010000006.1_cds_WP_002728534.1_2957	31.111	90	510
WP_004448480.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740779.1_3080	95.882	510	510
WP_004448480.1	lcl|NZ_JADDVR010000006.1_cds_WP_002728536.1_2956	27.134	328	510
WP_004448480.1	lcl|NZ_JADDVR010000006.1_cds_WP_002728534.1_2957	31.111	90	510
WP_036062285.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740721.1_3081	95.455	330	330
WP_036062285.1	lcl|NZ_JADDVR010000008.1_cds_WP_002728309.1_3287	27.106	273	330
WP_036062285.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733534.1_3078	29.316	307	330
WP_036062285.1	lcl|NZ_JADDVR010000007.1_cds_WP_002744551.1_3109	27.491	291	330
WP_036062285.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740024.1_3169	26.266	316	330
WP_036062285.1	lcl|NZ_JADDVR010000019.1_cds_WP_002722638.1_750	28.159	277	330
WP_036062285.1	lcl|NZ_JADDVR010000007.1_cds_WP_016749081.1_3107	29.864	221	330
WP_036062285.1	lcl|NZ_JADDVR010000009.1_cds_WP_002732331.1_3380	26.577	222	330
WP_036062285.1	lcl|NZ_JADDVR010000005.1_cds_WP_002721725.1_2657	25.403	248	330
WP_036062285.1	lcl|NZ_JADDVR010000073.1_cds_WP_002741146.1_3044	29.268	287	330
WP_036062285.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733546.1_3144	25.000	268	330
WP_036062285.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733638.1_3115	23.958	288	330
WP_036062285.1	lcl|NZ_JADDVR010000014.1_cds_WP_002743770.1_385	24.648	142	330
WP_036062285.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733579.1_3075	22.910	323	330
WP_036062285.1	lcl|NZ_JADDVR010000005.1_cds_WP_002739935.1_2745	26.014	296	330
WP_036062285.1	lcl|NZ_JADDVR010000056.1_cds_WP_002740236.1_2582	25.926	243	330
WP_036062285.1	lcl|NZ_JADDVR010000037.1_cds_WP_002739707.1_1872	25.781	128	330
WP_004448474.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740826.1_3082	96.721	366	366
WP_004448474.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740861.1_3083	39.891	366	366
WP_004448474.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733737.1_3103	33.616	354	366
WP_004448474.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740294.1_3163	33.140	344	366
WP_004448474.1	lcl|NZ_JADDVR010000025.1_cds_WP_002728994.1_1227	27.778	378	366
WP_004448474.1	lcl|NZ_JADDVR010000008.1_cds_WP_002738884.1_3240	29.805	359	366
WP_004448474.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733599.1_3116	26.536	358	366
WP_004448474.1	lcl|NZ_JADDVR010000009.1_cds_WP_002724641.1_3379	32.086	187	366
WP_004448477.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740861.1_3083	97.548	367	367
WP_004448477.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740826.1_3082	40.000	365	367
WP_004448477.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733737.1_3103	40.111	359	367
WP_004448477.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740294.1_3163	36.314	369	367
WP_004448477.1	lcl|NZ_JADDVR010000008.1_cds_WP_002738884.1_3240	33.858	381	367
