WP_000340715.1	lcl|NZ_JAIZBM010000006.1_cds_WP_035983633.1_3425	61.538	78	106
WP_004421326.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839019.1_3422	81.613	310	314
WP_004421326.1	lcl|NZ_JAIZBM010000002.1_cds_WP_135748906.1_1533	26.752	314	314
WP_004421326.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837578.1_1560	24.528	318	314
WP_004421326.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839020.1_3423	22.745	255	314
WP_004421326.1	lcl|NZ_JAIZBM010000007.1_cds_WP_238839131.1_3564	22.872	188	314
WP_004448470.1	lcl|NZ_JAIZBM010000003.1_cds_WP_238838092.1_2235	32.727	165	185
WP_004448459.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837578.1_1560	30.892	314	329
WP_004448459.1	lcl|NZ_JAIZBM010000001.1_cds_WP_238836630.1_364	30.769	312	329
WP_004448459.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839020.1_3423	28.198	344	329
WP_004448459.1	lcl|NZ_JAIZBM010000007.1_cds_WP_238839131.1_3564	29.326	341	329
WP_004448459.1	lcl|NZ_JAIZBM010000002.1_cds_WP_135696004.1_1145	26.398	322	329
WP_004448459.1	lcl|NZ_JAIZBM010000002.1_cds_WP_135748906.1_1533	28.662	314	329
WP_004448459.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839019.1_3422	25.157	318	329
WP_004448459.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837268.1_1213	26.482	253	329
WP_004448459.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238838959.1_3365	24.906	265	329
WP_004448459.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837611.1_1613	30.120	166	329
WP_004448459.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837832.1_1897	27.374	179	329
WP_004448459.1	lcl|NZ_JAIZBM010000007.1_cds_WP_208727372.1_3553	24.351	308	329
WP_004448459.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839018.1_3421	25.514	243	329
WP_004448459.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837260.1_1205	23.704	270	329
WP_004448459.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839009.1_3412	32.584	89	329
WP_004421408.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238838941.1_3304	24.436	266	267
WP_004421408.1	lcl|NZ_JAIZBM010000006.1_cds_WP_135747430.1_3413	23.944	213	267
WP_004421408.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837283.1_1241	36.937	111	267
WP_004421408.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839022.1_3424	24.339	189	267
WP_004421408.1	lcl|NZ_JAIZBM010000007.1_cds_WP_135694504.1_3565	27.835	194	267
WP_004421408.1	lcl|NZ_JAIZBM010000001.1_cds_WP_269155325.1_254	27.604	192	267
WP_004448480.1	lcl|NZ_JAIZBM010000003.1_cds_WP_238838075.1_2213	24.924	329	510
WP_004448480.1	lcl|NZ_JAIZBM010000003.1_cds_WP_238838074.1_2212	28.302	106	510
WP_004448480.1	lcl|NZ_JAIZBM010000003.1_cds_WP_238838075.1_2213	24.924	329	510
WP_004448480.1	lcl|NZ_JAIZBM010000003.1_cds_WP_238838074.1_2212	28.302	106	510
WP_036062285.1	lcl|NZ_JAIZBM010000001.1_cds_WP_238836630.1_364	25.540	278	330
WP_036062285.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837268.1_1213	31.197	234	330
WP_036062285.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837578.1_1560	27.536	276	330
WP_036062285.1	lcl|NZ_JAIZBM010000002.1_cds_WP_135748906.1_1533	26.205	332	330
WP_036062285.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839020.1_3423	27.099	262	330
WP_036062285.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837260.1_1205	26.772	254	330
WP_036062285.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837204.1_1133	35.135	111	330
WP_036062285.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839018.1_3421	29.688	128	330
WP_036062285.1	lcl|NZ_JAIZBM010000007.1_cds_WP_238839131.1_3564	23.432	303	330
WP_036062285.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837832.1_1897	30.921	152	330
WP_036062285.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837611.1_1613	25.604	207	330
WP_036062285.1	lcl|NZ_JAIZBM010000002.1_cds_WP_135696004.1_1145	28.000	150	330
WP_004448474.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238838989.1_3394	33.427	356	366
WP_004448474.1	lcl|NZ_JAIZBM010000002.1_cds_WP_135697380.1_1280	28.084	381	366
WP_004448474.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839017.1_3420	29.805	359	366
WP_004448474.1	lcl|NZ_JAIZBM010000001.1_cds_WP_135777806.1_1035	30.618	356	366
WP_004448477.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238838989.1_3394	36.236	356	367
WP_004448477.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839017.1_3420	35.574	357	367
WP_004448477.1	lcl|NZ_JAIZBM010000001.1_cds_WP_135777806.1_1035	28.877	374	367
WP_004448477.1	lcl|NZ_JAIZBM010000002.1_cds_WP_135697380.1_1280	28.846	364	367
WP_004448477.1	lcl|NZ_JAIZBM010000001.1_cds_WP_135696966.1_684	25.490	357	367
WP_004448477.1	lcl|NZ_JAIZBM010000005.1_cds_WP_238838899.1_3264	32.174	115	367
WP_036062289.1	lcl|NZ_JAIZBM010000001.1_cds_WP_100718239.1_627	40.741	243	265
WP_004448469.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837755.1_1794	33.548	310	310
WP_004448469.1	lcl|NZ_JAIZBM010000005.1_cds_WP_238838847.1_3194	29.180	305	310
WP_004448469.1	lcl|NZ_JAIZBM010000003.1_cds_WP_135632427.1_2300	23.485	132	310
WP_004448469.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837755.1_1794	33.548	310	310
WP_004448469.1	lcl|NZ_JAIZBM010000005.1_cds_WP_238838847.1_3194	29.180	305	310
WP_004448469.1	lcl|NZ_JAIZBM010000003.1_cds_WP_135632427.1_2300	23.485	132	310
WP_004448460.1	lcl|NZ_JAIZBM010000005.1_cds_WP_135694130.1_3218	41.667	60	140
WP_004448464.1	lcl|NZ_JAIZBM010000003.1_cds_WP_238838146.1_2318	35.052	97	221
WP_004448464.1	lcl|NZ_JAIZBM010000007.1_cds_WP_238839271.1_3753	30.303	99	221
WP_004421412.1	lcl|NZ_JAIZBM010000002.1_cds_WP_135695691.1_1341	30.323	155	177
WP_004448479.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839005.1_3407	31.865	386	406
WP_004448466.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839017.1_3420	30.769	390	361
WP_004448466.1	lcl|NZ_JAIZBM010000002.1_cds_WP_135697380.1_1280	28.571	385	361
WP_004448466.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238838989.1_3394	32.941	255	361
WP_004448466.1	lcl|NZ_JAIZBM010000001.1_cds_WP_135696966.1_684	23.873	377	361
WP_004448466.1	lcl|NZ_JAIZBM010000001.1_cds_WP_135777806.1_1035	29.719	249	361
WP_004421447.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839013.1_3417	25.424	177	308
WP_004421447.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839013.1_3417	25.424	177	308
WP_036063888.1	lcl|NZ_JAIZBM010000002.1_cds_WP_135749141.1_1257	36.220	254	597
WP_036063888.1	lcl|NZ_JAIZBM010000001.1_cds_WP_238836992.1_838	29.262	393	597
WP_036063888.1	lcl|NZ_JAIZBM010000001.1_cds_WP_238836634.1_369	37.826	230	597
WP_036063888.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837343.1_1324	34.746	236	597
WP_036063888.1	lcl|NZ_JAIZBM010000001.1_cds_WP_238836636.1_371	34.498	229	597
WP_036063888.1	lcl|NZ_JAIZBM010000004.1_cds_WP_238838440.1_2687	27.492	331	597
WP_036063888.1	lcl|NZ_JAIZBM010000008.1_cds_WP_135692851.1_3802	31.944	216	597
WP_036063888.1	lcl|NZ_JAIZBM010000004.1_cds_WP_238838637.1_2946	25.962	208	597
WP_036063888.1	lcl|NZ_JAIZBM010000003.1_cds_WP_135592366.1_2207	25.000	220	597
WP_036063888.1	lcl|NZ_JAIZBM010000001.1_cds_WP_238836619.1_346	27.572	243	597
WP_036063888.1	lcl|NZ_JAIZBM010000005.1_cds_WP_238838809.1_3142	27.727	220	597
WP_036063888.1	lcl|NZ_JAIZBM010000009.1_cds_WP_135747471.1_21	27.311	238	597
WP_036063888.1	lcl|NZ_JAIZBM010000005.1_cds_WP_238838874.1_3233	28.972	214	597
WP_036063888.1	lcl|NZ_JAIZBM010000001.1_cds_WP_238836572.1_280	26.027	219	597
WP_036063888.1	lcl|NZ_JAIZBM010000005.1_cds_WP_238838765.1_3070	24.400	250	597
WP_036063888.1	lcl|NZ_JAIZBM010000005.1_cds_WP_238838765.1_3070	26.282	156	597
WP_036063888.1	lcl|NZ_JAIZBM010000003.1_cds_WP_135569264.1_1993	27.928	222	597
WP_036063888.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837707.1_1733	25.333	225	597
WP_036063888.1	lcl|NZ_JAIZBM010000003.1_cds_WP_004789028.1_2364	27.876	226	597
WP_036063888.1	lcl|NZ_JAIZBM010000005.1_cds_WP_135694011.1_3071	26.991	226	597
WP_036063888.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238838928.1_3287	26.009	223	597
WP_036063888.1	lcl|NZ_JAIZBM010000006.1_cds_WP_135748529.1_3399	26.147	218	597
WP_036063888.1	lcl|NZ_JAIZBM010000001.1_cds_WP_238836895.1_701	27.111	225	597
WP_036063888.1	lcl|NZ_JAIZBM010000001.1_cds_WP_238836895.1_701	23.936	188	597
WP_036063888.1	lcl|NZ_JAIZBM010000005.1_cds_WP_238838869.1_3225	25.417	240	597
WP_036063888.1	lcl|NZ_JAIZBM010000001.1_cds_WP_135696360.1_391	23.563	174	597
WP_036063888.1	lcl|NZ_JAIZBM010000004.1_cds_WP_238838538.1_2832	27.273	209	597
WP_036063888.1	lcl|NZ_JAIZBM010000003.1_cds_WP_238838091.1_2234	25.359	209	597
WP_036063888.1	lcl|NZ_JAIZBM010000001.1_cds_WP_238836618.1_345	22.490	249	597
WP_036063888.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238838946.1_3313	24.510	204	597
WP_036063888.1	lcl|NZ_JAIZBM010000003.1_cds_WP_238838271.1_2508	23.504	234	597
WP_036063888.1	lcl|NZ_JAIZBM010000001.1_cds_WP_238837052.1_923	23.333	210	597
WP_036063888.1	lcl|NZ_JAIZBM010000006.1_cds_WP_135747924.1_3311	22.222	207	597
WP_036063888.1	lcl|NZ_JAIZBM010000001.1_cds_WP_135697085.1_751	24.031	258	597
WP_036063888.1	lcl|NZ_JAIZBM010000005.1_cds_WP_238838798.1_3130	25.749	167	597
WP_036063888.1	lcl|NZ_JAIZBM010000005.1_cds_WP_238838798.1_3130	28.509	228	597
WP_036063888.1	lcl|NZ_JAIZBM010000001.1_cds_WP_238836576.1_288	20.775	284	597
WP_036063888.1	lcl|NZ_JAIZBM010000002.1_cds_WP_135749141.1_1257	36.220	254	597
