WP_000340715.1	lcl|NZ_JAHERX010000056.1_cds_WP_000340715.1_2812	100.000	86	106
WP_004421326.1	lcl|NZ_JAHERX010000056.1_cds_WP_000410266.1_2811	94.268	314	314
WP_004421326.1	lcl|NZ_JAHERX010000013.1_cds_WP_000744698.1_619	25.926	324	314
WP_004421326.1	lcl|NZ_JAHERX010000056.1_cds_WP_000646254.1_2808	26.119	268	314
WP_004421326.1	lcl|NZ_JAHERX010000054.1_cds_WP_000723091.1_2769	23.264	288	314
WP_004421326.1	lcl|NZ_JAHERX010000056.1_cds_WP_001067557.1_2805	25.000	328	314
WP_243817859.1	lcl|NZ_JAHERX010000056.1_cds_WP_000604525.1_2810	90.137	365	365
WP_004448470.1	lcl|NZ_JAHERX010000056.1_cds_WP_000884059.1_2809	96.196	184	185
WP_004448470.1	lcl|NZ_JAHERX010000002.1_cds_WP_000351733.1_1378	39.286	140	185
WP_004448459.1	lcl|NZ_JAHERX010000056.1_cds_WP_000646254.1_2808	96.049	329	329
WP_004448459.1	lcl|NZ_JAHERX010000013.1_cds_WP_000744698.1_619	32.698	315	329
WP_004448459.1	lcl|NZ_JAHERX010000054.1_cds_WP_000723091.1_2769	30.746	335	329
WP_004448459.1	lcl|NZ_JAHERX010000119.1_cds_WP_002072074.1_423	30.945	307	329
WP_004448459.1	lcl|NZ_JAHERX010000062.1_cds_WP_000649924.1_3006	30.031	323	329
WP_004448459.1	lcl|NZ_JAHERX010000119.1_cds_WP_000709508.1_433	28.793	323	329
WP_004448459.1	lcl|NZ_JAHERX010000025.1_cds_WP_000688696.1_1756	29.197	274	329
WP_004448459.1	lcl|NZ_JAHERX010000056.1_cds_WP_001067557.1_2805	29.804	255	329
WP_004448459.1	lcl|NZ_JAHERX010000115.1_cds_WP_000475901.1_377	27.692	260	329
WP_004448459.1	lcl|NZ_JAHERX010000056.1_cds_WP_000410266.1_2811	25.316	316	329
WP_004448459.1	lcl|NZ_JAHERX010000008.1_cds_WP_001003560.1_3427	24.556	338	329
WP_004448459.1	lcl|NZ_JAHERX010000052.1_cds_WP_000378097.1_2715	25.581	172	329
WP_004448459.1	lcl|NZ_JAHERX010000057.1_cds_WP_218213694.1_2845	28.235	170	329
WP_004421408.1	lcl|NZ_JAHERX010000056.1_cds_WP_000774259.1_2807	94.757	267	267
WP_004421408.1	lcl|NZ_JAHERX010000054.1_cds_WP_000842260.1_2768	26.842	190	267
WP_004421408.1	lcl|NZ_JAHERX010000003.1_cds_WP_000805357.1_1927	33.333	102	267
WP_004421408.1	lcl|NZ_JAHERX010000025.1_cds_WP_155572209.1_1734	29.897	97	267
WP_004448480.1	lcl|NZ_JAHERX010000056.1_cds_WP_002072162.1_2806	96.275	510	510
WP_004448480.1	lcl|NZ_JAHERX010000046.1_cds_WP_000291581.1_2494	27.077	325	510
WP_004448480.1	lcl|NZ_JAHERX010000046.1_cds_WP_000364504.1_2495	31.111	90	510
WP_004448480.1	lcl|NZ_JAHERX010000056.1_cds_WP_002072162.1_2806	96.275	510	510
WP_004448480.1	lcl|NZ_JAHERX010000046.1_cds_WP_000291581.1_2494	27.077	325	510
WP_004448480.1	lcl|NZ_JAHERX010000046.1_cds_WP_000364504.1_2495	31.111	90	510
WP_036062285.1	lcl|NZ_JAHERX010000056.1_cds_WP_001067557.1_2805	96.667	330	330
WP_036062285.1	lcl|NZ_JAHERX010000056.1_cds_WP_000646254.1_2808	29.316	307	330
WP_036062285.1	lcl|NZ_JAHERX010000119.1_cds_WP_002072074.1_423	25.735	272	330
WP_036062285.1	lcl|NZ_JAHERX010000013.1_cds_WP_000744698.1_619	26.582	316	330
WP_036062285.1	lcl|NZ_JAHERX010000008.1_cds_WP_001003560.1_3427	28.807	243	330
WP_036062285.1	lcl|NZ_JAHERX010000054.1_cds_WP_000723091.1_2769	23.494	332	330
WP_036062285.1	lcl|NZ_JAHERX010000062.1_cds_WP_000649924.1_3006	29.688	256	330
WP_036062285.1	lcl|NZ_JAHERX010000025.1_cds_WP_000688696.1_1756	26.244	221	330
WP_004448474.1	lcl|NZ_JAHERX010000056.1_cds_WP_001198107.1_2804	95.628	366	366
WP_004448474.1	lcl|NZ_JAHERX010000056.1_cds_WP_000608294.1_2803	40.000	365	366
WP_004448474.1	lcl|NZ_JAHERX010000182.1_cds_WP_000575181.1_1251	33.148	359	366
WP_004448474.1	lcl|NZ_JAHERX010000052.1_cds_WP_000172659.1_2714	31.414	382	366
WP_004448474.1	lcl|NZ_JAHERX010000025.1_cds_WP_001281953.1_1740	27.704	379	366
WP_004448474.1	lcl|NZ_JAHERX010000010.1_cds_WP_000538754.1_57	29.972	357	366
WP_004448474.1	lcl|NZ_JAHERX010000135.1_cds_WP_000228801.1_706	32.143	336	366
WP_004448474.1	lcl|NZ_JAHERX010000137.1_cds_WP_001982414.1_727	31.579	190	366
WP_004448477.1	lcl|NZ_JAHERX010000056.1_cds_WP_000608294.1_2803	95.368	367	367
WP_004448477.1	lcl|NZ_JAHERX010000056.1_cds_WP_001198107.1_2804	39.726	365	367
WP_004448477.1	lcl|NZ_JAHERX010000182.1_cds_WP_000575181.1_1251	36.043	369	367
WP_004448477.1	lcl|NZ_JAHERX010000052.1_cds_WP_000172659.1_2714	32.961	358	367
WP_004448477.1	lcl|NZ_JAHERX010000010.1_cds_WP_000538754.1_57	31.915	376	367
WP_004448477.1	lcl|NZ_JAHERX010000135.1_cds_WP_000228801.1_706	38.372	258	367
WP_004448477.1	lcl|NZ_JAHERX010000025.1_cds_WP_001281953.1_1740	30.423	378	367
WP_004448477.1	lcl|NZ_JAHERX010000137.1_cds_WP_001982414.1_727	24.931	361	367
WP_004448462.1	lcl|NZ_JAHERX010000056.1_cds_WP_000689740.1_2802	89.522	544	544
WP_004448462.1	lcl|NZ_JAHERX010000056.1_cds_WP_000689740.1_2802	89.522	544	544
WP_036062289.1	lcl|NZ_JAHERX010000056.1_cds_WP_000342716.1_2801	92.453	265	265
WP_036062289.1	lcl|NZ_JAHERX010000032.1_cds_WP_001002662.1_2078	45.679	243	265
WP_004448469.1	lcl|NZ_JAHERX010000056.1_cds_WP_001246619.1_2800	93.871	310	310
WP_004448469.1	lcl|NZ_JAHERX010000023.1_cds_WP_000501205.1_1647	35.526	304	310
WP_004448469.1	lcl|NZ_JAHERX010000007.1_cds_WP_001183721.1_3200	28.295	258	310
WP_004448469.1	lcl|NZ_JAHERX010000028.1_cds_WP_000279896.1_1856	26.316	133	310
WP_004448469.1	lcl|NZ_JAHERX010000056.1_cds_WP_001246619.1_2800	93.871	310	310
WP_004448469.1	lcl|NZ_JAHERX010000023.1_cds_WP_000501205.1_1647	35.526	304	310
WP_004448469.1	lcl|NZ_JAHERX010000007.1_cds_WP_001183721.1_3200	28.295	258	310
