WP_000340715.1	lcl|NZ_JADDXA010000021.1_cds_WP_002725873.1_1021	91.860	86	106
WP_004421326.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669917.1_1022	91.613	310	314
WP_004421326.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669955.1_2464	21.724	290	314
WP_004421326.1	lcl|NZ_JADDXA010000071.1_cds_WP_011671202.1_2890	23.077	325	314
WP_004421326.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669957.1_2462	24.731	186	314
WP_004421326.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669973.1_2612	24.138	290	314
WP_004421326.1	lcl|NZ_JADDXA010000035.1_cds_WP_011670961.1_1652	24.759	311	314
WP_004421326.1	lcl|NZ_JADDXA010000092.1_cds_WP_011670813.1_3307	22.941	170	314
WP_004448470.1	lcl|NZ_JADDXA010000001.1_cds_WP_002750963.1_866	35.616	146	185
WP_004448470.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669938.1_1053	34.463	177	185
WP_004448459.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669955.1_2464	31.153	321	329
WP_004448459.1	lcl|NZ_JADDXA010000071.1_cds_WP_011671202.1_2890	31.429	315	329
WP_004448459.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669973.1_2612	31.642	335	329
WP_004448459.1	lcl|NZ_JADDXA010000035.1_cds_WP_011670961.1_1652	30.868	311	329
WP_004448459.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669957.1_2462	29.508	305	329
WP_004448459.1	lcl|NZ_JADDXA010000020.1_cds_WP_011671143.1_968	30.094	319	329
WP_004448459.1	lcl|NZ_JADDXA010000035.1_cds_WP_002754065.1_1649	29.003	331	329
WP_004448459.1	lcl|NZ_JADDXA010000092.1_cds_WP_011670813.1_3307	27.273	341	329
WP_004448459.1	lcl|NZ_JADDXA010000003.1_cds_WP_011671074.1_1851	25.664	339	329
WP_004448459.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669917.1_1022	27.586	261	329
WP_004448459.1	lcl|NZ_JADDXA010000012.1_cds_WP_017859386.1_290	26.592	267	329
WP_004448459.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669959.1_2460	26.449	276	329
WP_004448459.1	lcl|NZ_JADDXA010000056.1_cds_WP_011669202.1_2416	24.107	336	329
WP_004421408.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669956.1_2463	26.957	230	267
WP_004421408.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669974.1_2611	26.984	189	267
WP_004421408.1	lcl|NZ_JADDXA010000034.1_cds_WP_011670832.1_1609	32.727	110	267
WP_004421408.1	lcl|NZ_JADDXA010000087.1_cds_WP_002766579.1_3183	37.209	86	267
WP_004421408.1	lcl|NZ_JADDXA010000092.1_cds_WP_011670812.1_3306	24.868	189	267
WP_004448480.1	lcl|NZ_JADDXA010000017.1_cds_WP_011670269.1_638	28.041	296	510
WP_004448480.1	lcl|NZ_JADDXA010000017.1_cds_WP_002751286.1_639	31.111	90	510
WP_004448480.1	lcl|NZ_JADDXA010000017.1_cds_WP_011670269.1_638	28.041	296	510
WP_004448480.1	lcl|NZ_JADDXA010000017.1_cds_WP_002751286.1_639	31.111	90	510
WP_036062285.1	lcl|NZ_JADDXA010000035.1_cds_WP_011670961.1_1652	27.473	273	330
WP_036062285.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669955.1_2464	24.088	274	330
WP_036062285.1	lcl|NZ_JADDXA010000071.1_cds_WP_011671202.1_2890	28.159	277	330
WP_036062285.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669973.1_2612	26.266	316	330
WP_036062285.1	lcl|NZ_JADDXA010000003.1_cds_WP_011671074.1_1851	26.457	223	330
WP_036062285.1	lcl|NZ_JADDXA010000056.1_cds_WP_011669202.1_2416	25.403	248	330
WP_036062285.1	lcl|NZ_JADDXA010000020.1_cds_WP_011671143.1_968	27.640	322	330
WP_036062285.1	lcl|NZ_JADDXA010000092.1_cds_WP_011670813.1_3307	25.352	142	330
WP_036062285.1	lcl|NZ_JADDXA010000012.1_cds_WP_017859386.1_290	25.417	240	330
WP_036062285.1	lcl|NZ_JADDXA010000016.1_cds_WP_011671364.1_590	25.781	128	330
WP_004448474.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669968.1_2618	33.721	344	366
WP_004448474.1	lcl|NZ_JADDXA010000073.1_cds_WP_002753028.1_2918	27.778	378	366
WP_004448474.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669926.1_1032	35.926	270	366
WP_004448474.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669932.1_1047	30.179	391	366
WP_004448474.1	lcl|NZ_JADDXA010000002.1_cds_WP_002753888.1_1463	29.805	359	366
WP_004448474.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669923.1_1029	37.864	206	366
WP_004448474.1	lcl|NZ_JADDXA010000003.1_cds_WP_002750680.1_1852	32.086	187	366
WP_004448477.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669968.1_2618	36.585	369	367
WP_004448477.1	lcl|NZ_JADDXA010000002.1_cds_WP_002753888.1_1463	34.037	379	367
WP_004448477.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669932.1_1047	31.452	372	367
WP_004448477.1	lcl|NZ_JADDXA010000073.1_cds_WP_002753028.1_2918	30.319	376	367
WP_004448477.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669926.1_1032	32.759	290	367
WP_004448477.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669923.1_1029	33.475	236	367
WP_004448477.1	lcl|NZ_JADDXA010000003.1_cds_WP_002750680.1_1852	25.485	361	367
WP_036062289.1	lcl|NZ_JADDXA010000089.1_cds_WP_011669455.1_3208	44.130	247	265
WP_004448469.1	lcl|NZ_JADDXA010000080.1_cds_WP_011670400.1_3104	36.842	304	310
WP_004448469.1	lcl|NZ_JADDXA010000044.1_cds_WP_011669757.1_2009	26.552	290	310
WP_004448469.1	lcl|NZ_JADDXA010000001.1_cds_WP_011670034.1_815	28.571	133	310
WP_004448469.1	lcl|NZ_JADDXA010000080.1_cds_WP_011670400.1_3104	36.842	304	310
WP_004448469.1	lcl|NZ_JADDXA010000044.1_cds_WP_011669757.1_2009	26.552	290	310
WP_004448469.1	lcl|NZ_JADDXA010000001.1_cds_WP_011670034.1_815	28.571	133	310
WP_004448460.1	lcl|NZ_JADDXA010000068.1_cds_WP_026054147.1_2765	40.000	60	140
WP_004448464.1	lcl|NZ_JADDXA010000021.1_cds_WP_004779550.1_1038	34.615	104	221
WP_004448464.1	lcl|NZ_JADDXA010000045.1_cds_WP_011671228.1_2064	26.923	78	221
WP_004448464.1	lcl|NZ_JADDXA010000033.1_cds_WP_011669877.1_1584	28.037	107	221
WP_243817858.1	lcl|NZ_JADDXA010000107.1_cds_IP949_RS17775_52	54.348	46	47
WP_004421412.1	lcl|NZ_JADDXA010000045.1_cds_IP949_RS11685_2070	27.397	146	177
WP_004448479.1	lcl|NZ_JADDXA010000093.1_cds_WP_011669711.1_3324	28.054	221	406
WP_004448479.1	lcl|NZ_JADDXA010000033.1_cds_WP_011669876.1_1585	23.214	168	406
WP_004448466.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669932.1_1047	32.620	374	361
WP_004448466.1	lcl|NZ_JADDXA010000073.1_cds_WP_002753028.1_2918	30.079	379	361
WP_004448466.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669923.1_1029	37.143	245	361
WP_004448466.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669926.1_1032	37.264	212	361
WP_004448466.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669968.1_2618	30.323	310	361
WP_004448466.1	lcl|NZ_JADDXA010000003.1_cds_WP_002750680.1_1852	25.203	369	361
WP_004448466.1	lcl|NZ_JADDXA010000002.1_cds_WP_002753888.1_1463	30.000	250	361
WP_243817856.1	lcl|NZ_JADDXA010000145.1_cds_WP_112089549.1_415	67.397	365	382
WP_243817856.1	lcl|NZ_JADDXA010000027.1_cds_WP_017859759.1_1288	43.575	179	382
WP_243817856.1	lcl|NZ_JADDXA010000015.1_cds_IP949_RS05575_494	82.258	62	382
WP_243817856.1	lcl|NZ_JADDXA010000033.1_cds_IP949_RS09690_1592	83.607	61	382
WP_243817856.1	lcl|NZ_JADDXA010000033.1_cds_WP_063124851.1_1604	73.214	56	382
WP_243817856.1	lcl|NZ_JADDXA010000199.1_cds_WP_063124851.1_936	73.214	56	382
WP_243817856.1	lcl|NZ_JADDXA010000001.1_cds_WP_063124851.1_808	73.214	56	382
WP_243817856.1	lcl|NZ_JADDXA010000154.1_cds_WP_063124851.1_487	73.214	56	382
WP_243817856.1	lcl|NZ_JADDXA010000056.1_cds_WP_193817906.1_2430	71.429	56	382
WP_243817856.1	lcl|NZ_JADDXA010000121.1_cds_WP_193817906.1_239	71.429	56	382
WP_243817856.1	lcl|NZ_JADDXA010000035.1_cds_WP_063124844.1_1637	69.643	56	382
WP_243817856.1	lcl|NZ_JADDXA010000030.1_cds_WP_308416992.1_1501	33.962	106	382
WP_243817856.1	lcl|NZ_JADDXA010000094.1_cds_IP949_RS17745_3333	46.000	50	382
WP_243817856.1	lcl|NZ_JADDXA010000099.1_cds_WP_193817889.1_3372	62.500	32	382
