WP_000340715.1	lcl|NZ_JADDVD010000025.1_cds_WP_002725873.1_1197	91.860	86	106
WP_004421326.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733579.1_1198	91.401	314	314
WP_004421326.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733534.1_1201	25.746	268	314
WP_004421326.1	lcl|NZ_JADDVD010000018.1_cds_WP_002722638.1_677	23.385	325	314
WP_004421326.1	lcl|NZ_JADDVD010000023.1_cds_WP_002740024.1_1128	24.138	290	314
WP_004421326.1	lcl|NZ_JADDVD010000013.1_cds_WP_002743770.1_309	22.941	170	314
WP_004421326.1	lcl|NZ_JADDVD010000005.1_cds_WP_002728309.1_2785	24.759	311	314
WP_004421326.1	lcl|NZ_JADDVD010000025.1_cds_WP_016749081.1_1230	25.658	152	314
WP_243817859.1	lcl|NZ_JADDVD010000025.1_cds_WP_026054882.1_1199	86.849	365	365
WP_004448470.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733646.1_1200	95.628	183	185
WP_004448470.1	lcl|NZ_JADDVD010000003.1_cds_WP_002721790.1_1940	35.616	146	185
WP_004448459.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733534.1_1201	95.745	329	329
WP_004448459.1	lcl|NZ_JADDVD010000018.1_cds_WP_002722638.1_677	30.794	315	329
WP_004448459.1	lcl|NZ_JADDVD010000023.1_cds_WP_002740024.1_1128	31.343	335	329
WP_004448459.1	lcl|NZ_JADDVD010000005.1_cds_WP_002728309.1_2785	30.547	311	329
WP_004448459.1	lcl|NZ_JADDVD010000005.1_cds_WP_002728316.1_2782	29.003	331	329
WP_004448459.1	lcl|NZ_JADDVD010000077.1_cds_WP_002741146.1_3110	29.781	319	329
WP_004448459.1	lcl|NZ_JADDVD010000013.1_cds_WP_002743770.1_309	27.273	341	329
WP_004448459.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733638.1_1238	27.536	345	329
WP_004448459.1	lcl|NZ_JADDVD010000023.1_cds_WP_002733546.1_1103	26.296	270	329
WP_004448459.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740721.1_1204	28.990	307	329
WP_004448459.1	lcl|NZ_JADDVD010000006.1_cds_WP_002732331.1_2951	26.254	339	329
WP_004448459.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733579.1_1198	27.309	249	329
WP_004448459.1	lcl|NZ_JADDVD010000025.1_cds_WP_002744551.1_1232	29.259	270	329
WP_004448459.1	lcl|NZ_JADDVD010000023.1_cds_WP_002733698.1_1111	27.174	276	329
WP_004448459.1	lcl|NZ_JADDVD010000025.1_cds_WP_016749081.1_1230	23.344	317	329
WP_004448459.1	lcl|NZ_JADDVD010000060.1_cds_WP_002740236.1_2803	26.592	267	329
WP_004448459.1	lcl|NZ_JADDVD010000004.1_cds_WP_002721725.1_2453	24.107	336	329
WP_004448459.1	lcl|NZ_JADDVD010000004.1_cds_WP_002739935.1_2365	28.235	170	329
WP_004448459.1	lcl|NZ_JADDVD010000023.1_cds_WP_002733757.1_1101	29.121	182	329
WP_004421408.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733627.1_1202	94.007	267	267
WP_004421408.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740926.1_1243	26.178	191	267
WP_004421408.1	lcl|NZ_JADDVD010000023.1_cds_WP_002738295.1_1100	25.481	208	267
WP_004421408.1	lcl|NZ_JADDVD010000023.1_cds_WP_002727921.1_1129	26.984	189	267
WP_004421408.1	lcl|NZ_JADDVD010000051.1_cds_WP_002729040.1_2515	32.727	110	267
WP_004421408.1	lcl|NZ_JADDVD010000002.1_cds_WP_002766579.1_1473	37.209	86	267
WP_004421408.1	lcl|NZ_JADDVD010000013.1_cds_WP_002729513.1_308	24.868	189	267
WP_004448480.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740779.1_1203	95.882	510	510
WP_004448480.1	lcl|NZ_JADDVD010000009.1_cds_WP_002728536.1_3385	27.134	328	510
WP_004448480.1	lcl|NZ_JADDVD010000009.1_cds_WP_002728534.1_3384	31.111	90	510
WP_004448480.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740779.1_1203	95.882	510	510
WP_004448480.1	lcl|NZ_JADDVD010000009.1_cds_WP_002728536.1_3385	27.134	328	510
WP_004448480.1	lcl|NZ_JADDVD010000009.1_cds_WP_002728534.1_3384	31.111	90	510
WP_036062285.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740721.1_1204	95.455	330	330
WP_036062285.1	lcl|NZ_JADDVD010000005.1_cds_WP_002728309.1_2785	27.106	273	330
WP_036062285.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733534.1_1201	29.316	307	330
WP_036062285.1	lcl|NZ_JADDVD010000025.1_cds_WP_002744551.1_1232	27.491	291	330
WP_036062285.1	lcl|NZ_JADDVD010000023.1_cds_WP_002740024.1_1128	26.266	316	330
WP_036062285.1	lcl|NZ_JADDVD010000018.1_cds_WP_002722638.1_677	28.159	277	330
WP_036062285.1	lcl|NZ_JADDVD010000025.1_cds_WP_016749081.1_1230	29.864	221	330
WP_036062285.1	lcl|NZ_JADDVD010000006.1_cds_WP_002732331.1_2951	26.577	222	330
WP_036062285.1	lcl|NZ_JADDVD010000004.1_cds_WP_002721725.1_2453	25.403	248	330
WP_036062285.1	lcl|NZ_JADDVD010000077.1_cds_WP_002741146.1_3110	29.268	287	330
WP_036062285.1	lcl|NZ_JADDVD010000023.1_cds_WP_002733546.1_1103	25.000	268	330
WP_036062285.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733638.1_1238	23.958	288	330
WP_036062285.1	lcl|NZ_JADDVD010000013.1_cds_WP_002743770.1_309	24.648	142	330
WP_036062285.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733579.1_1198	22.910	323	330
WP_036062285.1	lcl|NZ_JADDVD010000004.1_cds_WP_002739935.1_2365	26.014	296	330
WP_036062285.1	lcl|NZ_JADDVD010000060.1_cds_WP_002740236.1_2803	25.926	243	330
WP_036062285.1	lcl|NZ_JADDVD010000038.1_cds_WP_002739707.1_1879	25.781	128	330
WP_004448474.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740826.1_1205	96.721	366	366
WP_004448474.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740861.1_1206	39.891	366	366
