WP_000340715.1	lcl|NZ_AFLU02000062.1_cds_WP_000340715.1_412	100.000	86	106
WP_004421326.1	lcl|NZ_AFLU02000062.1_cds_WP_000410273.1_413	94.268	314	314
WP_004421326.1	lcl|NZ_AFLU02000062.1_cds_WP_000646250.1_416	26.493	268	314
WP_004421326.1	lcl|NZ_AFLU02000023.1_cds_WP_000744700.1_2391	25.926	324	314
WP_004421326.1	lcl|NZ_AFLU02000062.1_cds_WP_001033107.1_438	21.053	266	314
WP_004421326.1	lcl|NZ_AFLU02000062.1_cds_WP_000723092.1_490	22.837	289	314
WP_004421326.1	lcl|NZ_AFLU02000062.1_cds_WP_001067556.1_419	25.000	328	314
WP_243817859.1	lcl|NZ_AFLU02000062.1_cds_WP_001967810.1_414	90.411	365	365
WP_004448470.1	lcl|NZ_AFLU02000062.1_cds_WP_000884059.1_415	96.196	184	185
WP_004448470.1	lcl|NZ_AFLU02000034.1_cds_WP_000351733.1_1841	39.286	140	185
WP_004448459.1	lcl|NZ_AFLU02000062.1_cds_WP_000646250.1_416	96.049	329	329
WP_004448459.1	lcl|NZ_AFLU02000023.1_cds_WP_000744700.1_2391	32.698	315	329
WP_004448459.1	lcl|NZ_AFLU02000062.1_cds_WP_000723092.1_490	30.448	335	329
WP_004448459.1	lcl|NZ_AFLU02000004.1_cds_WP_001984071.1_3753	31.270	307	329
WP_004448459.1	lcl|NZ_AFLU02000062.1_cds_WP_000699346.1_430	30.488	328	329
WP_004448459.1	lcl|NZ_AFLU02000023.1_cds_WP_000649923.1_2553	30.031	323	329
WP_004448459.1	lcl|NZ_AFLU02000004.1_cds_WP_000709513.1_3764	29.102	323	329
WP_004448459.1	lcl|NZ_AFLU02000004.1_cds_WP_000688696.1_3733	29.197	274	329
WP_004448459.1	lcl|NZ_AFLU02000062.1_cds_WP_001067556.1_419	29.804	255	329
WP_004448459.1	lcl|NZ_AFLU02000062.1_cds_WP_000475904.1_473	27.899	276	329
WP_004448459.1	lcl|NZ_AFLU02000062.1_cds_WP_000410273.1_413	25.633	316	329
WP_004448459.1	lcl|NZ_AFLU02000070.1_cds_WP_001074785.1_108	28.302	265	329
WP_004448459.1	lcl|NZ_AFLU02000062.1_cds_WP_001033107.1_438	25.974	308	329
WP_004448459.1	lcl|NZ_AFLU02000020.1_cds_WP_001003557.1_2865	24.699	332	329
WP_004421408.1	lcl|NZ_AFLU02000062.1_cds_WP_000774256.1_417	95.131	267	267
WP_004421408.1	lcl|NZ_AFLU02000062.1_cds_WP_000842260.1_491	26.842	190	267
WP_004421408.1	lcl|NZ_AFLU02000009.1_cds_WP_000667727.1_3542	33.636	110	267
WP_004421408.1	lcl|NZ_AFLU02000042.1_cds_WP_000805359.1_1539	34.314	102	267
WP_004448480.1	lcl|NZ_AFLU02000062.1_cds_WP_000612794.1_418	95.882	510	510
WP_004448480.1	lcl|NZ_AFLU02000070.1_cds_WP_000291586.1_35	27.077	325	510
WP_004448480.1	lcl|NZ_AFLU02000070.1_cds_WP_000364507.1_36	31.111	90	510
WP_004448480.1	lcl|NZ_AFLU02000062.1_cds_WP_000612794.1_418	95.882	510	510
WP_004448480.1	lcl|NZ_AFLU02000070.1_cds_WP_000291586.1_35	27.077	325	510
WP_004448480.1	lcl|NZ_AFLU02000070.1_cds_WP_000364507.1_36	31.111	90	510
WP_036062285.1	lcl|NZ_AFLU02000062.1_cds_WP_001067556.1_419	96.364	330	330
WP_036062285.1	lcl|NZ_AFLU02000062.1_cds_WP_000646250.1_416	28.990	307	330
WP_036062285.1	lcl|NZ_AFLU02000004.1_cds_WP_001984071.1_3753	25.368	272	330
WP_036062285.1	lcl|NZ_AFLU02000023.1_cds_WP_000744700.1_2391	26.582	316	330
WP_036062285.1	lcl|NZ_AFLU02000020.1_cds_WP_001003557.1_2865	29.218	243	330
WP_036062285.1	lcl|NZ_AFLU02000062.1_cds_WP_000723092.1_490	24.324	333	330
WP_036062285.1	lcl|NZ_AFLU02000062.1_cds_WP_000699346.1_430	27.907	215	330
WP_036062285.1	lcl|NZ_AFLU02000023.1_cds_WP_000649923.1_2553	29.688	256	330
WP_036062285.1	lcl|NZ_AFLU02000004.1_cds_WP_000688696.1_3733	26.244	221	330
WP_004448474.1	lcl|NZ_AFLU02000062.1_cds_WP_000575178.1_484	33.705	359	366
WP_004448474.1	lcl|NZ_AFLU02000009.1_cds_WP_001281953.1_3536	27.704	379	366
WP_004448474.1	lcl|NZ_AFLU02000062.1_cds_WP_000331751.1_442	32.295	353	366
WP_004448474.1	lcl|NZ_AFLU02000062.1_cds_WP_000172653.1_448	30.239	377	366
WP_004448474.1	lcl|NZ_AFLU02000043.1_cds_WP_000538750.1_1435	29.972	357	366
WP_004448474.1	lcl|NZ_AFLU02000016.1_cds_WP_001982414.1_2969	31.579	190	366
WP_004448477.1	lcl|NZ_AFLU02000062.1_cds_WP_000575178.1_484	36.314	369	367
WP_004448477.1	lcl|NZ_AFLU02000043.1_cds_WP_000538750.1_1435	31.915	376	367
WP_004448477.1	lcl|NZ_AFLU02000062.1_cds_WP_000172653.1_448	32.768	354	367
