WP_000340715.1	lcl|NZ_AOUV01000133.1_cds_WP_000340715.1_3313	100.000	86	106
WP_004421326.1	lcl|NZ_AOUV01000133.1_cds_WP_000712240.1_3312	93.949	314	314
WP_004421326.1	lcl|NZ_AOUV01000139.1_cds_WP_000744700.1_3594	25.926	324	314
WP_004421326.1	lcl|NZ_AOUV01000133.1_cds_WP_000646251.1_3309	26.119	268	314
WP_004421326.1	lcl|NZ_AOUV01000133.1_cds_WP_000600886.1_3281	26.425	193	314
WP_004421326.1	lcl|NZ_AOUV01000133.1_cds_WP_000723084.1_3225	23.264	288	314
WP_004421326.1	lcl|NZ_AOUV01000133.1_cds_WP_000025488.1_3287	22.601	323	314
WP_004421326.1	lcl|NZ_AOUV01000133.1_cds_WP_001067556.1_3306	25.000	328	314
WP_243817859.1	lcl|NZ_AOUV01000133.1_cds_WP_000604524.1_3311	90.685	365	365
WP_004448470.1	lcl|NZ_AOUV01000133.1_cds_WP_000884057.1_3310	95.652	184	185
WP_004448470.1	lcl|NZ_AOUV01000110.1_cds_WP_000351733.1_2542	39.286	140	185
WP_004448459.1	lcl|NZ_AOUV01000133.1_cds_WP_000646251.1_3309	96.657	329	329
WP_004448459.1	lcl|NZ_AOUV01000139.1_cds_WP_000744700.1_3594	32.698	315	329
WP_004448459.1	lcl|NZ_AOUV01000133.1_cds_WP_000600886.1_3281	31.962	316	329
WP_004448459.1	lcl|NZ_AOUV01000133.1_cds_WP_000723084.1_3225	31.045	335	329
WP_004448459.1	lcl|NZ_AOUV01000053.1_cds_WP_001984071.1_897	31.270	307	329
WP_004448459.1	lcl|NZ_AOUV01000139.1_cds_WP_000649927.1_3433	30.031	323	329
WP_004448459.1	lcl|NZ_AOUV01000023.1_cds_WP_000709512.1_282	29.305	331	329
WP_004448459.1	lcl|NZ_AOUV01000133.1_cds_WP_000601375.1_3252	25.333	300	329
WP_004448459.1	lcl|NZ_AOUV01000053.1_cds_WP_000688700.1_877	28.832	274	329
WP_004448459.1	lcl|NZ_AOUV01000133.1_cds_WP_001067556.1_3306	29.804	255	329
WP_004448459.1	lcl|NZ_AOUV01000133.1_cds_WP_000025488.1_3287	24.451	319	329
WP_004448459.1	lcl|NZ_AOUV01000133.1_cds_WP_000707057.1_3285	28.519	270	329
WP_004448459.1	lcl|NZ_AOUV01000133.1_cds_WP_000712240.1_3312	25.316	316	329
WP_004448459.1	lcl|NZ_AOUV01000133.1_cds_WP_000475906.1_3242	27.174	276	329
WP_004448459.1	lcl|NZ_AOUV01000109.1_cds_WP_001074785.1_2304	28.302	265	329
WP_004448459.1	lcl|NZ_AOUV01000035.1_cds_WP_001003550.1_589	25.225	333	329
WP_004448459.1	lcl|NZ_AOUV01000133.1_cds_WP_000487324.1_3254	27.914	326	329
WP_004421408.1	lcl|NZ_AOUV01000133.1_cds_WP_000774258.1_3308	94.382	267	267
WP_004421408.1	lcl|NZ_AOUV01000133.1_cds_WP_000859505.1_3255	27.885	208	267
WP_004421408.1	lcl|NZ_AOUV01000133.1_cds_WP_000800436.1_3276	27.225	191	267
WP_004421408.1	lcl|NZ_AOUV01000133.1_cds_WP_000842260.1_3224	26.842	190	267
WP_004421408.1	lcl|NZ_AOUV01000004.1_cds_WP_000667727.1_24	33.636	110	267
WP_004421408.1	lcl|NZ_AOUV01000124.1_cds_WP_000805358.1_2986	33.333	102	267
WP_004448480.1	lcl|NZ_AOUV01000133.1_cds_WP_000602735.1_3307	95.490	510	510
WP_004448480.1	lcl|NZ_AOUV01000027.1_cds_WP_000291595.1_352	27.385	325	510
WP_004448480.1	lcl|NZ_AOUV01000027.1_cds_WP_000364507.1_353	31.111	90	510
WP_004448480.1	lcl|NZ_AOUV01000133.1_cds_WP_000602735.1_3307	95.490	510	510
WP_004448480.1	lcl|NZ_AOUV01000027.1_cds_WP_000291595.1_352	27.385	325	510
WP_004448480.1	lcl|NZ_AOUV01000027.1_cds_WP_000364507.1_353	31.111	90	510
WP_036062285.1	lcl|NZ_AOUV01000133.1_cds_WP_001067556.1_3306	96.364	330	330
WP_036062285.1	lcl|NZ_AOUV01000133.1_cds_WP_000646251.1_3309	29.316	307	330
WP_036062285.1	lcl|NZ_AOUV01000133.1_cds_WP_000707057.1_3285	28.522	291	330
WP_036062285.1	lcl|NZ_AOUV01000133.1_cds_WP_000600886.1_3281	26.692	266	330
WP_036062285.1	lcl|NZ_AOUV01000053.1_cds_WP_001984071.1_897	25.368	272	330
WP_036062285.1	lcl|NZ_AOUV01000139.1_cds_WP_000744700.1_3594	26.582	316	330
WP_036062285.1	lcl|NZ_AOUV01000133.1_cds_WP_000025488.1_3287	30.317	221	330
WP_036062285.1	lcl|NZ_AOUV01000133.1_cds_WP_000723084.1_3225	24.925	333	330
WP_036062285.1	lcl|NZ_AOUV01000035.1_cds_WP_001003550.1_589	29.218	243	330
WP_036062285.1	lcl|NZ_AOUV01000139.1_cds_WP_000649927.1_3433	29.688	256	330
WP_036062285.1	lcl|NZ_AOUV01000053.1_cds_WP_000688700.1_877	26.244	221	330
WP_036062285.1	lcl|NZ_AOUV01000133.1_cds_WP_000601375.1_3252	27.273	275	330
WP_004448474.1	lcl|NZ_AOUV01000133.1_cds_WP_000575397.1_3291	33.616	354	366
WP_004448474.1	lcl|NZ_AOUV01000133.1_cds_WP_000575184.1_3231	33.143	350	366
WP_004448474.1	lcl|NZ_AOUV01000053.1_cds_WP_001281953.1_861	27.704	379	366
WP_004448474.1	lcl|NZ_AOUV01000133.1_cds_WP_000346036.1_3271	27.809	356	366
WP_004448474.1	lcl|NZ_AOUV01000017.1_cds_WP_000538750.1_162	29.972	357	366
WP_004448474.1	lcl|NZ_AOUV01000133.1_cds_WP_000947842.1_3280	27.168	346	366
WP_004448474.1	lcl|NZ_AOUV01000077.1_cds_WP_001982414.1_1524	31.579	190	366
WP_004448477.1	lcl|NZ_AOUV01000133.1_cds_WP_000575397.1_3291	40.625	352	367
WP_004448477.1	lcl|NZ_AOUV01000133.1_cds_WP_000575184.1_3231	36.314	369	367
WP_004448477.1	lcl|NZ_AOUV01000017.1_cds_WP_000538750.1_162	31.915	376	367
WP_004448477.1	lcl|NZ_AOUV01000053.1_cds_WP_001281953.1_861	30.423	378	367
WP_004448477.1	lcl|NZ_AOUV01000133.1_cds_WP_000346036.1_3271	24.725	364	367
WP_004448477.1	lcl|NZ_AOUV01000133.1_cds_WP_000947842.1_3280	25.843	356	367
WP_004448477.1	lcl|NZ_AOUV01000077.1_cds_WP_001982414.1_1524	24.931	361	367
WP_004448462.1	lcl|NZ_AOUV01000133.1_cds_WP_000776640.1_3305	38.095	546	544
WP_004448462.1	lcl|NZ_AOUV01000133.1_cds_WP_000776640.1_3305	38.095	546	544
WP_036062289.1	lcl|NZ_AOUV01000133.1_cds_WP_000424610.1_3304	67.045	264	265
WP_036062289.1	lcl|NZ_AOUV01000061.1_cds_WP_001002665.1_1030	45.267	243	265
WP_004448469.1	lcl|NZ_AOUV01000133.1_cds_WP_025176350.1_3303	87.419	310	310
WP_004448469.1	lcl|NZ_AOUV01000087.1_cds_WP_000501205.1_1831	35.526	304	310
WP_004448469.1	lcl|NZ_AOUV01000073.1_cds_WP_001183723.1_1390	28.295	258	310
WP_004448469.1	lcl|NZ_AOUV01000141.1_cds_WP_000279897.1_3631	27.068	133	310
