WP_000340715.1	lcl|NZ_JQPO01000042.1_cds_WP_000340715.1_1038	100.000	86	106
WP_004421326.1	lcl|NZ_JQPO01000042.1_cds_WP_000410275.1_1037	94.516	310	314
WP_004421326.1	lcl|NZ_JQPO01000011.1_cds_WP_000744700.1_329	25.926	324	314
WP_004421326.1	lcl|NZ_JQPO01000042.1_cds_WP_000723078.1_988	22.662	278	314
WP_004421326.1	lcl|NZ_JQPO01000042.1_cds_WP_000723090.1_968	22.917	288	314
WP_004421326.1	lcl|NZ_JQPO01000042.1_cds_WP_000567887.1_986	23.478	230	314
WP_004448470.1	lcl|NZ_JQPO01000047.1_cds_WP_000351733.1_1118	39.286	140	185
WP_004448470.1	lcl|NZ_JQPO01000042.1_cds_WP_001047905.1_1006	34.463	177	185
WP_004448459.1	lcl|NZ_JQPO01000011.1_cds_WP_000744700.1_329	32.698	315	329
WP_004448459.1	lcl|NZ_JQPO01000042.1_cds_WP_000723078.1_988	31.153	321	329
WP_004448459.1	lcl|NZ_JQPO01000042.1_cds_WP_000723090.1_968	30.448	335	329
WP_004448459.1	lcl|NZ_JQPO01000006.1_cds_WP_001984071.1_157	31.270	307	329
WP_004448459.1	lcl|NZ_JQPO01000010.1_cds_WP_000649924.1_212	30.031	323	329
WP_004448459.1	lcl|NZ_JQPO01000042.1_cds_WP_000567887.1_986	30.164	305	329
WP_004448459.1	lcl|NZ_JQPO01000069.1_cds_WP_000709511.1_1545	29.305	331	329
WP_004448459.1	lcl|NZ_JQPO01000006.1_cds_WP_000688696.1_137	29.197	274	329
WP_004448459.1	lcl|NZ_JQPO01000042.1_cds_WP_000410275.1_1037	25.633	316	329
WP_004448459.1	lcl|NZ_JQPO01000042.1_cds_WP_000460023.1_984	26.087	276	329
WP_004448459.1	lcl|NZ_JQPO01000118.1_cds_WP_001074783.1_2444	27.925	265	329
WP_004448459.1	lcl|NZ_JQPO01000056.1_cds_WP_061270835.1_1329	26.378	254	329
WP_004421408.1	lcl|NZ_JQPO01000042.1_cds_WP_000043898.1_987	26.016	246	267
WP_004421408.1	lcl|NZ_JQPO01000042.1_cds_WP_000842260.1_967	26.842	190	267
WP_004421408.1	lcl|NZ_JQPO01000101.1_cds_WP_000667727.1_2168	33.636	110	267
WP_004421408.1	lcl|NZ_JQPO01000185.1_cds_WP_000805357.1_3460	33.333	102	267
WP_004448480.1	lcl|NZ_JQPO01000075.1_cds_WP_000291585.1_1632	27.077	325	510
WP_004448480.1	lcl|NZ_JQPO01000075.1_cds_WP_000364504.1_1633	31.111	90	510
WP_004448480.1	lcl|NZ_JQPO01000075.1_cds_WP_000291585.1_1632	27.077	325	510
WP_004448480.1	lcl|NZ_JQPO01000075.1_cds_WP_000364504.1_1633	31.111	90	510
WP_036062285.1	lcl|NZ_JQPO01000042.1_cds_WP_000723078.1_988	23.358	274	330
WP_036062285.1	lcl|NZ_JQPO01000006.1_cds_WP_001984071.1_157	25.368	272	330
WP_036062285.1	lcl|NZ_JQPO01000011.1_cds_WP_000744700.1_329	26.582	316	330
WP_036062285.1	lcl|NZ_JQPO01000056.1_cds_WP_061270835.1_1329	29.218	243	330
