WP_000340715.1	lcl|NZ_VCHK01000019.1_cds_WP_002725873.1_992	91.860	86	106
WP_004421326.1	lcl|NZ_VCHK01000019.1_cds_WP_011669917.1_991	91.613	310	314
WP_004421326.1	lcl|NZ_VCHK01000056.1_cds_WP_011669955.1_2433	21.724	290	314
WP_004421326.1	lcl|NZ_VCHK01000073.1_cds_WP_011671202.1_2870	23.077	325	314
WP_004421326.1	lcl|NZ_VCHK01000062.1_cds_WP_011671706.1_2619	24.138	290	314
WP_004421326.1	lcl|NZ_VCHK01000056.1_cds_WP_011669957.1_2435	24.731	186	314
WP_004421326.1	lcl|NZ_VCHK01000105.1_cds_WP_002729504.1_244	22.941	170	314
WP_004421326.1	lcl|NZ_VCHK01000077.1_cds_WP_011670961.1_2942	24.759	311	314
WP_004448470.1	lcl|NZ_VCHK01000001.1_cds_WP_002750963.1_68	35.616	146	185
WP_004448470.1	lcl|NZ_VCHK01000019.1_cds_WP_011669938.1_960	34.463	177	185
WP_004448459.1	lcl|NZ_VCHK01000056.1_cds_WP_011669955.1_2433	31.153	321	329
WP_004448459.1	lcl|NZ_VCHK01000073.1_cds_WP_011671202.1_2870	31.429	315	329
WP_004448459.1	lcl|NZ_VCHK01000062.1_cds_WP_011671706.1_2619	31.642	335	329
WP_004448459.1	lcl|NZ_VCHK01000077.1_cds_WP_011670961.1_2942	30.868	311	329
WP_004448459.1	lcl|NZ_VCHK01000056.1_cds_WP_011669957.1_2435	29.508	305	329
WP_004448459.1	lcl|NZ_VCHK01000018.1_cds_WP_011671143.1_927	30.094	319	329
WP_004448459.1	lcl|NZ_VCHK01000077.1_cds_WP_002754065.1_2939	29.003	331	329
WP_004448459.1	lcl|NZ_VCHK01000105.1_cds_WP_002729504.1_244	27.273	341	329
WP_004448459.1	lcl|NZ_VCHK01000005.1_cds_WP_011671074.1_2268	25.664	339	329
WP_004448459.1	lcl|NZ_VCHK01000019.1_cds_WP_011669917.1_991	27.586	261	329
WP_004448459.1	lcl|NZ_VCHK01000007.1_cds_WP_002751102.1_2793	26.592	267	329
WP_004448459.1	lcl|NZ_VCHK01000056.1_cds_WP_011669959.1_2437	26.449	276	329
WP_004448459.1	lcl|NZ_VCHK01000057.1_cds_WP_011669202.1_2458	24.107	336	329
WP_004421408.1	lcl|NZ_VCHK01000056.1_cds_WP_011669956.1_2434	26.957	230	267
WP_004421408.1	lcl|NZ_VCHK01000062.1_cds_WP_011669974.1_2618	26.984	189	267
WP_004421408.1	lcl|NZ_VCHK01000026.1_cds_WP_011670832.1_1381	32.727	110	267
WP_004421408.1	lcl|NZ_VCHK01000098.1_cds_WP_002766579.1_3313	37.209	86	267
WP_004421408.1	lcl|NZ_VCHK01000105.1_cds_WP_011671577.1_245	24.868	189	267
WP_004448480.1	lcl|NZ_VCHK01000015.1_cds_WP_011670269.1_701	28.041	296	510
WP_004448480.1	lcl|NZ_VCHK01000015.1_cds_WP_002751286.1_702	31.111	90	510
WP_004448480.1	lcl|NZ_VCHK01000015.1_cds_WP_011670269.1_701	28.041	296	510
WP_004448480.1	lcl|NZ_VCHK01000015.1_cds_WP_002751286.1_702	31.111	90	510
WP_036062285.1	lcl|NZ_VCHK01000077.1_cds_WP_011670961.1_2942	27.473	273	330
WP_036062285.1	lcl|NZ_VCHK01000056.1_cds_WP_011669955.1_2433	24.088	274	330
WP_036062285.1	lcl|NZ_VCHK01000062.1_cds_WP_011671706.1_2619	26.266	316	330
WP_036062285.1	lcl|NZ_VCHK01000073.1_cds_WP_011671202.1_2870	28.159	277	330
WP_036062285.1	lcl|NZ_VCHK01000005.1_cds_WP_011671074.1_2268	26.457	223	330
