WP_000340715.1	lcl|NZ_JQPF01000084.1_cds_WP_000340715.1_2369	100.000	86	106
WP_004421326.1	lcl|NZ_JQPF01000084.1_cds_WP_000410273.1_2370	94.268	314	314
WP_004421326.1	lcl|NZ_JQPF01000084.1_cds_WP_000093099.1_2390	53.968	63	314
WP_004421326.1	lcl|NZ_JQPF01000009.1_cds_WP_000744700.1_306	25.926	324	314
WP_004421326.1	lcl|NZ_JQPF01000084.1_cds_WP_000646251.1_2373	26.119	268	314
WP_004421326.1	lcl|NZ_JQPF01000084.1_cds_WP_000600889.1_2399	26.425	193	314
WP_004421326.1	lcl|NZ_JQPF01000084.1_cds_WP_000723086.1_2452	22.917	288	314
WP_004421326.1	lcl|NZ_JQPF01000084.1_cds_WP_001067557.1_2376	25.000	328	314
WP_243817859.1	lcl|NZ_JQPF01000084.1_cds_WP_061250446.1_2371	90.411	365	365
WP_004448470.1	lcl|NZ_JQPF01000084.1_cds_WP_000884059.1_2372	96.196	184	185
WP_004448470.1	lcl|NZ_JQPF01000028.1_cds_WP_000351733.1_1067	39.286	140	185
WP_004448470.1	lcl|NZ_JQPF01000084.1_cds_JG73_RS12265_2414	43.548	62	185
WP_004448470.1	lcl|NZ_JQPF01000084.1_cds_JG73_RS12265_2414	52.500	40	185
WP_004448459.1	lcl|NZ_JQPF01000084.1_cds_WP_000646251.1_2373	96.657	329	329
WP_004448459.1	lcl|NZ_JQPF01000009.1_cds_WP_000744700.1_306	32.698	315	329
WP_004448459.1	lcl|NZ_JQPF01000084.1_cds_WP_000600889.1_2399	31.962	316	329
WP_004448459.1	lcl|NZ_JQPF01000084.1_cds_WP_000723086.1_2452	30.448	335	329
WP_004448459.1	lcl|NZ_JQPF01000026.1_cds_WP_001984071.1_967	31.270	307	329
WP_004448459.1	lcl|NZ_JQPF01000155.1_cds_WP_000649923.1_3376	30.031	323	329
WP_004448459.1	lcl|NZ_JQPF01000026.1_cds_WP_061280490.1_957	29.102	323	329
WP_004448459.1	lcl|NZ_JQPF01000084.1_cds_WP_000601375.1_2425	25.333	300	329
