WP_000340715.1	lcl|NZ_RQHV01000061.1_cds_WP_109019586.1_907	67.606	71	106
WP_004421326.1	lcl|NZ_RQHV01000061.1_cds_WP_135764945.1_908	81.935	310	314
WP_004421326.1	lcl|NZ_RQHV01000061.1_cds_WP_135764956.1_919	24.367	316	314
WP_004421326.1	lcl|NZ_RQHV01000048.1_cds_WP_135764371.1_1730	23.708	329	314
WP_004421326.1	lcl|NZ_RQHV01000061.1_cds_WP_135764972.1_935	22.662	278	314
WP_004421326.1	lcl|NZ_RQHV01000061.1_cds_WP_135764942.1_904	21.941	237	314
WP_004421326.1	lcl|NZ_RQHV01000061.1_cds_WP_135765010.1_976	25.926	162	314
WP_243817859.1	lcl|NZ_RQHV01000061.1_cds_WP_135764969.1_932	27.737	411	365
WP_004448470.1	lcl|NZ_RQHV01000061.1_cds_WP_135765176.1_1177	38.571	140	185
WP_004448470.1	lcl|NZ_RQHV01000061.1_cds_WP_135764947.1_910	38.272	162	185
WP_004448459.1	lcl|NZ_RQHV01000061.1_cds_WP_135764956.1_919	68.000	325	329
WP_004448459.1	lcl|NZ_RQHV01000061.1_cds_WP_135764972.1_935	31.833	311	329
WP_004448459.1	lcl|NZ_RQHV01000048.1_cds_WP_135764371.1_1730	31.761	318	329
WP_004448459.1	lcl|NZ_RQHV01000061.1_cds_WP_135764942.1_904	30.581	327	329
WP_004448459.1	lcl|NZ_RQHV01000050.1_cds_WP_135764575.1_3514	29.573	328	329
WP_004448459.1	lcl|NZ_RQHV01000002.1_cds_WP_135762640.1_3201	27.928	333	329
WP_004448459.1	lcl|NZ_RQHV01000042.1_cds_WP_210413660.1_2627	28.754	313	329
WP_004448459.1	lcl|NZ_RQHV01000042.1_cds_WP_135763845.1_2546	27.019	322	329
WP_004448459.1	lcl|NZ_RQHV01000061.1_cds_WP_135764957.1_920	30.980	255	329
WP_004448459.1	lcl|NZ_RQHV01000061.1_cds_WP_135765025.1_992	27.246	345	329
WP_004448459.1	lcl|NZ_RQHV01000061.1_cds_WP_135765010.1_976	25.228	329	329
WP_004448459.1	lcl|NZ_RQHV01000061.1_cds_WP_135764945.1_908	27.358	318	329
WP_004448459.1	lcl|NZ_RQHV01000061.1_cds_WP_135765045.1_1012	25.993	277	329
WP_004448459.1	lcl|NZ_RQHV01000032.1_cds_WP_135763239.1_358	31.148	122	329
WP_004448459.1	lcl|NZ_RQHV01000061.1_cds_WP_135765009.1_975	21.538	260	329
WP_004448459.1	lcl|NZ_RQHV01000007.1_cds_WP_135762811.1_3751	27.322	183	329
WP_004448459.1	lcl|NZ_RQHV01000061.1_cds_WP_135765026.1_993	21.538	325	329
WP_004448459.1	lcl|NZ_RQHV01000050.1_cds_WP_135764681.1_3632	28.655	171	329
WP_004421408.1	lcl|NZ_RQHV01000061.1_cds_WP_135764971.1_934	48.485	231	267
WP_004421408.1	lcl|NZ_RQHV01000061.1_cds_WP_135764977.1_940	26.609	233	267
WP_004421408.1	lcl|NZ_RQHV01000061.1_cds_WP_135765087.1_1075	24.812	266	267
WP_004421408.1	lcl|NZ_RQHV01000061.1_cds_WP_135765002.1_967	22.642	212	267
WP_004421408.1	lcl|NZ_RQHV01000061.1_cds_WP_135764939.1_900	25.128	195	267
WP_004421408.1	lcl|NZ_RQHV01000042.1_cds_WP_135763793.1_2485	25.521	192	267
WP_004421408.1	lcl|NZ_RQHV01000066.1_cds_WP_135766007.1_176	28.042	189	267
WP_004421408.1	lcl|NZ_RQHV01000061.1_cds_WP_135764990.1_954	39.655	58	267
WP_004421408.1	lcl|NZ_RQHV01000002.1_cds_WP_135762641.1_3202	25.532	188	267
WP_004448480.1	lcl|NZ_RQHV01000061.1_cds_WP_135764970.1_933	35.639	477	510
WP_004448480.1	lcl|NZ_RQHV01000061.1_cds_WP_281282581.1_1202	27.353	340	510
WP_004448480.1	lcl|NZ_RQHV01000061.1_cds_WP_135764970.1_933	35.639	477	510
WP_004448480.1	lcl|NZ_RQHV01000061.1_cds_WP_281282581.1_1202	27.353	340	510
WP_036062285.1	lcl|NZ_RQHV01000061.1_cds_WP_135764957.1_920	88.485	330	330
WP_036062285.1	lcl|NZ_RQHV01000061.1_cds_WP_135764972.1_935	26.119	268	330
WP_036062285.1	lcl|NZ_RQHV01000050.1_cds_WP_135764575.1_3514	24.671	304	330
WP_036062285.1	lcl|NZ_RQHV01000061.1_cds_WP_135764956.1_919	27.083	240	330
WP_036062285.1	lcl|NZ_RQHV01000048.1_cds_WP_135764371.1_1730	28.261	276	330
WP_036062285.1	lcl|NZ_RQHV01000061.1_cds_WP_135764942.1_904	26.336	262	330
WP_036062285.1	lcl|NZ_RQHV01000032.1_cds_WP_135763239.1_358	30.508	177	330
WP_036062285.1	lcl|NZ_RQHV01000061.1_cds_WP_135765026.1_993	24.444	315	330
WP_036062285.1	lcl|NZ_RQHV01000042.1_cds_WP_210413660.1_2627	29.098	244	330
WP_036062285.1	lcl|NZ_RQHV01000002.1_cds_WP_135762640.1_3201	24.917	301	330
WP_036062285.1	lcl|NZ_RQHV01000061.1_cds_WP_135765010.1_976	23.166	259	330
WP_036062285.1	lcl|NZ_RQHV01000007.1_cds_WP_135762811.1_3751	26.818	220	330
WP_036062285.1	lcl|NZ_RQHV01000050.1_cds_WP_135764681.1_3632	24.878	205	330
WP_036062285.1	lcl|NZ_RQHV01000042.1_cds_WP_135763845.1_2546	27.333	150	330
WP_004448474.1	lcl|NZ_RQHV01000061.1_cds_WP_135764958.1_921	86.339	366	366
WP_004448474.1	lcl|NZ_RQHV01000061.1_cds_WP_135764959.1_922	39.178	365	366
WP_004448474.1	lcl|NZ_RQHV01000061.1_cds_WP_135765000.1_965	37.709	358	366
WP_004448474.1	lcl|NZ_RQHV01000042.1_cds_WP_135763955.1_2454	27.749	382	366
WP_004448474.1	lcl|NZ_RQHV01000001.1_cds_WP_135762381.1_572	28.652	356	366
WP_004448474.1	lcl|NZ_RQHV01000061.1_cds_WP_167884451.1_971	25.831	391	366
WP_004448474.1	lcl|NZ_RQHV01000061.1_cds_WP_135764973.1_936	26.596	282	366
WP_004448474.1	lcl|NZ_RQHV01000014.1_cds_WP_135762870.1_823	31.148	183	366
WP_004448474.1	lcl|NZ_RQHV01000061.1_cds_WP_135765091.1_1080	25.000	168	366
WP_004448477.1	lcl|NZ_RQHV01000061.1_cds_WP_135764959.1_922	81.421	366	367
WP_004448477.1	lcl|NZ_RQHV01000061.1_cds_WP_135764958.1_921	40.437	366	367
WP_004448477.1	lcl|NZ_RQHV01000061.1_cds_WP_135765000.1_965	35.775	355	367
WP_004448477.1	lcl|NZ_RQHV01000001.1_cds_WP_135762381.1_572	28.989	376	367
WP_004448477.1	lcl|NZ_RQHV01000042.1_cds_WP_135763955.1_2454	28.649	370	367
WP_004448477.1	lcl|NZ_RQHV01000061.1_cds_WP_135764973.1_936	28.852	357	367
WP_004448477.1	lcl|NZ_RQHV01000014.1_cds_WP_135762870.1_823	27.933	358	367
WP_004448477.1	lcl|NZ_RQHV01000061.1_cds_WP_167884451.1_971	25.904	332	367
WP_004448477.1	lcl|NZ_RQHV01000062.1_cds_WP_135765894.1_2236	31.959	97	367
WP_004448462.1	lcl|NZ_RQHV01000061.1_cds_WP_135764960.1_923	73.897	544	544
WP_004448462.1	lcl|NZ_RQHV01000061.1_cds_WP_135764960.1_923	73.897	544	544
WP_036062289.1	lcl|NZ_RQHV01000061.1_cds_WP_135764961.1_924	84.470	264	265
WP_036062289.1	lcl|NZ_RQHV01000062.1_cds_WP_135765652.1_1953	40.741	243	265
WP_004448469.1	lcl|NZ_RQHV01000061.1_cds_WP_135764962.1_925	78.176	307	310
WP_004448469.1	lcl|NZ_RQHV01000007.1_cds_WP_135762743.1_3676	33.657	309	310
WP_004448469.1	lcl|NZ_RQHV01000062.1_cds_WP_135765837.1_2165	29.329	283	310
WP_004448469.1	lcl|NZ_RQHV01000061.1_cds_WP_135765119.1_1111	24.887	221	310
WP_004448469.1	lcl|NZ_RQHV01000061.1_cds_WP_135764962.1_925	78.176	307	310
WP_004448469.1	lcl|NZ_RQHV01000007.1_cds_WP_135762743.1_3676	33.657	309	310
WP_004448469.1	lcl|NZ_RQHV01000062.1_cds_WP_135765837.1_2165	29.329	283	310
WP_004448469.1	lcl|NZ_RQHV01000061.1_cds_WP_135765119.1_1111	24.887	221	310
WP_004448471.1	lcl|NZ_RQHV01000061.1_cds_WP_135764963.1_926	67.803	264	264
WP_004421278.1	lcl|NZ_RQHV01000061.1_cds_WP_135764964.1_927	71.538	130	130
WP_004448460.1	lcl|NZ_RQHV01000061.1_cds_WP_135764965.1_928	73.913	138	140
WP_004448460.1	lcl|NZ_RQHV01000062.1_cds_WP_210413724.1_2189	30.370	135	140
WP_004448464.1	lcl|NZ_RQHV01000061.1_cds_WP_135764966.1_929	81.900	221	221
WP_004448464.1	lcl|NZ_RQHV01000021.1_cds_WP_135762952.1_769	31.000	100	221
WP_004448464.1	lcl|NZ_RQHV01000002.1_cds_WP_135762569.1_3120	31.092	119	221
WP_004421412.1	lcl|NZ_RQHV01000061.1_cds_WP_135764949.1_912	42.857	175	177
WP_004448479.1	lcl|NZ_RQHV01000061.1_cds_WP_167884447.1_913	45.098	408	406
WP_004448466.1	lcl|NZ_RQHV01000061.1_cds_WP_135764959.1_922	33.978	362	361
WP_004448466.1	lcl|NZ_RQHV01000061.1_cds_WP_135764958.1_921	33.618	351	361
WP_004448466.1	lcl|NZ_RQHV01000042.1_cds_WP_135763955.1_2454	27.415	383	361
WP_004448466.1	lcl|NZ_RQHV01000061.1_cds_WP_135765000.1_965	30.357	336	361
WP_004448466.1	lcl|NZ_RQHV01000014.1_cds_WP_135762870.1_823	27.005	374	361
WP_004448466.1	lcl|NZ_RQHV01000061.1_cds_WP_167884451.1_971	26.804	291	361
WP_004448466.1	lcl|NZ_RQHV01000061.1_cds_WP_135764973.1_936	29.572	257	361
WP_004448466.1	lcl|NZ_RQHV01000001.1_cds_WP_135762381.1_572	30.116	259	361
WP_243817856.1	lcl|NZ_RQHV01000050.1_cds_EHS11_RS11920_3584	51.852	297	382
WP_243817856.1	lcl|NZ_RQHV01000050.1_cds_EHS11_RS11920_3584	80.328	61	382
WP_243817856.1	lcl|NZ_RQHV01000013.1_cds_WP_135762853.1_2971	46.923	130	382
WP_243817856.1	lcl|NZ_RQHV01000067.1_cds_EHS11_RS20270_2272	46.552	58	382
WP_243817856.1	lcl|NZ_RQHV01000014.1_cds_WP_135762885.1_843	22.973	222	382
WP_243817856.1	lcl|NZ_RQHV01000018.1_cds_WP_135762942.1_1752	22.973	222	382
WP_243817856.1	lcl|NZ_RQHV01000013.1_cds_WP_246047540.1_2970	35.849	53	382
WP_243817856.1	lcl|NZ_RQHV01000050.1_cds_EHS11_RS11920_3584	51.852	297	382
WP_243817856.1	lcl|NZ_RQHV01000050.1_cds_EHS11_RS11920_3584	80.328	61	382
WP_243817856.1	lcl|NZ_RQHV01000013.1_cds_WP_135762853.1_2971	46.923	130	382
WP_243817856.1	lcl|NZ_RQHV01000067.1_cds_EHS11_RS20270_2272	46.552	58	382
WP_243817856.1	lcl|NZ_RQHV01000014.1_cds_WP_135762885.1_843	22.973	222	382
WP_243817856.1	lcl|NZ_RQHV01000018.1_cds_WP_135762942.1_1752	22.973	222	382
WP_243817856.1	lcl|NZ_RQHV01000013.1_cds_WP_246047540.1_2970	35.849	53	382
WP_243817856.1	lcl|NZ_RQHV01000050.1_cds_EHS11_RS11920_3584	51.852	297	382
WP_243817856.1	lcl|NZ_RQHV01000050.1_cds_EHS11_RS11920_3584	80.328	61	382
WP_243817856.1	lcl|NZ_RQHV01000013.1_cds_WP_135762853.1_2971	46.923	130	382
WP_243817856.1	lcl|NZ_RQHV01000067.1_cds_EHS11_RS20270_2272	46.552	58	382
WP_243817856.1	lcl|NZ_RQHV01000014.1_cds_WP_135762885.1_843	22.973	222	382
WP_243817856.1	lcl|NZ_RQHV01000018.1_cds_WP_135762942.1_1752	22.973	222	382
WP_243817856.1	lcl|NZ_RQHV01000013.1_cds_WP_246047540.1_2970	35.849	53	382
WP_243817856.1	lcl|NZ_RQHV01000050.1_cds_EHS11_RS11920_3584	51.852	297	382
WP_243817856.1	lcl|NZ_RQHV01000050.1_cds_EHS11_RS11920_3584	80.328	61	382
WP_243817856.1	lcl|NZ_RQHV01000013.1_cds_WP_135762853.1_2971	46.923	130	382
WP_243817856.1	lcl|NZ_RQHV01000067.1_cds_EHS11_RS20270_2272	46.552	58	382
WP_243817856.1	lcl|NZ_RQHV01000014.1_cds_WP_135762885.1_843	22.973	222	382
WP_243817856.1	lcl|NZ_RQHV01000018.1_cds_WP_135762942.1_1752	22.973	222	382
WP_243817856.1	lcl|NZ_RQHV01000013.1_cds_WP_246047540.1_2970	35.849	53	382
WP_036063888.1	lcl|NZ_RQHV01000042.1_cds_WP_135763729.1_2408	36.078	255	597
WP_036063888.1	lcl|NZ_RQHV01000043.1_cds_WP_135764149.1_2872	33.016	315	597
WP_036063888.1	lcl|NZ_RQHV01000042.1_cds_WP_135763778.1_2469	34.646	254	597
WP_036063888.1	lcl|NZ_RQHV01000050.1_cds_WP_135764568.1_3506	29.412	357	597
WP_036063888.1	lcl|NZ_RQHV01000050.1_cds_WP_135764570.1_3508	31.988	322	597
WP_036063888.1	lcl|NZ_RQHV01000049.1_cds_WP_135764421.1_52	25.564	399	597
WP_036063888.1	lcl|NZ_RQHV01000038.1_cds_WP_135763514.1_3830	29.148	223	597
WP_036063888.1	lcl|NZ_RQHV01000029.1_cds_WP_135763100.1_428	29.091	220	597
WP_036063888.1	lcl|NZ_RQHV01000066.1_cds_WP_135766033.1_204	26.697	221	597
WP_036063888.1	lcl|NZ_RQHV01000061.1_cds_WP_135765202.1_1208	27.149	221	597
WP_036063888.1	lcl|NZ_RQHV01000062.1_cds_WP_135765675.1_1982	25.000	228	597
WP_036063888.1	lcl|NZ_RQHV01000032.1_cds_WP_135763194.1_302	27.155	232	597
WP_036063888.1	lcl|NZ_RQHV01000062.1_cds_WP_135765871.1_2205	30.579	121	597
WP_036063888.1	lcl|NZ_RQHV01000061.1_cds_WP_135765077.1_1063	24.896	241	597
WP_036063888.1	lcl|NZ_RQHV01000061.1_cds_WP_135765102.1_1092	27.477	222	597
WP_036063888.1	lcl|NZ_RQHV01000061.1_cds_WP_135765078.1_1064	24.793	242	597
WP_036063888.1	lcl|NZ_RQHV01000066.1_cds_WP_135766091.1_269	28.000	225	597
WP_036063888.1	lcl|NZ_RQHV01000005.1_cds_WP_135762699.1_1633	26.606	218	597
WP_036063888.1	lcl|NZ_RQHV01000043.1_cds_WP_135764228.1_2951	27.753	227	597
WP_036063888.1	lcl|NZ_RQHV01000043.1_cds_WP_135764228.1_2951	24.176	182	597
WP_036063888.1	lcl|NZ_RQHV01000061.1_cds_WP_135765397.1_1431	25.446	224	597
WP_036063888.1	lcl|NZ_RQHV01000018.1_cds_WP_135762932.1_1762	27.513	189	597
WP_036063888.1	lcl|NZ_RQHV01000043.1_cds_WP_135764083.1_2798	25.510	196	597
WP_036063888.1	lcl|NZ_RQHV01000062.1_cds_WP_135765862.1_2196	25.943	212	597
WP_036063888.1	lcl|NZ_RQHV01000038.1_cds_WP_135763575.1_3904	26.590	173	597
WP_036063888.1	lcl|NZ_RQHV01000007.1_cds_WP_246047532.1_3754	24.201	219	597
WP_036063888.1	lcl|NZ_RQHV01000062.1_cds_WP_135765717.1_2028	23.651	241	597
WP_036063888.1	lcl|NZ_RQHV01000062.1_cds_WP_135765717.1_2028	24.229	227	597
WP_036063888.1	lcl|NZ_RQHV01000061.1_cds_WP_135765177.1_1178	24.359	234	597
WP_036063888.1	lcl|NZ_RQHV01000049.1_cds_WP_135764462.1_96	20.690	232	597
WP_036063888.1	lcl|NZ_RQHV01000027.1_cds_WP_135763052.1_1547	25.532	235	597
WP_036063888.1	lcl|NZ_RQHV01000062.1_cds_WP_246048040.1_2070	24.545	220	597
WP_036063888.1	lcl|NZ_RQHV01000066.1_cds_WP_135766090.1_268	24.444	225	597
WP_036063888.1	lcl|NZ_RQHV01000043.1_cds_WP_135763991.1_2687	23.671	207	597
WP_036063888.1	lcl|NZ_RQHV01000061.1_cds_WP_135764992.1_956	22.488	209	597
WP_036063888.1	lcl|NZ_RQHV01000066.1_cds_WP_135766041.1_212	20.702	285	597
WP_036063888.1	lcl|NZ_RQHV01000042.1_cds_WP_135763729.1_2408	36.078	255	597
WP_036063888.1	lcl|NZ_RQHV01000043.1_cds_WP_135764149.1_2872	33.016	315	597
WP_036063888.1	lcl|NZ_RQHV01000042.1_cds_WP_135763778.1_2469	34.646	254	597
WP_036063888.1	lcl|NZ_RQHV01000050.1_cds_WP_135764568.1_3506	29.412	357	597
WP_036063888.1	lcl|NZ_RQHV01000050.1_cds_WP_135764570.1_3508	31.988	322	597
WP_036063888.1	lcl|NZ_RQHV01000049.1_cds_WP_135764421.1_52	25.564	399	597
WP_036063888.1	lcl|NZ_RQHV01000038.1_cds_WP_135763514.1_3830	29.148	223	597
WP_036063888.1	lcl|NZ_RQHV01000029.1_cds_WP_135763100.1_428	29.091	220	597
WP_036063888.1	lcl|NZ_RQHV01000066.1_cds_WP_135766033.1_204	26.697	221	597
WP_036063888.1	lcl|NZ_RQHV01000061.1_cds_WP_135765202.1_1208	27.149	221	597
WP_036063888.1	lcl|NZ_RQHV01000062.1_cds_WP_135765675.1_1982	25.000	228	597
WP_036063888.1	lcl|NZ_RQHV01000032.1_cds_WP_135763194.1_302	27.155	232	597
WP_036063888.1	lcl|NZ_RQHV01000062.1_cds_WP_135765871.1_2205	30.579	121	597
WP_036063888.1	lcl|NZ_RQHV01000061.1_cds_WP_135765077.1_1063	24.896	241	597
WP_036063888.1	lcl|NZ_RQHV01000061.1_cds_WP_135765102.1_1092	27.477	222	597
WP_036063888.1	lcl|NZ_RQHV01000061.1_cds_WP_135765078.1_1064	24.793	242	597
WP_036063888.1	lcl|NZ_RQHV01000066.1_cds_WP_135766091.1_269	28.000	225	597
WP_036063888.1	lcl|NZ_RQHV01000005.1_cds_WP_135762699.1_1633	26.606	218	597
WP_036063888.1	lcl|NZ_RQHV01000043.1_cds_WP_135764228.1_2951	27.753	227	597
WP_036063888.1	lcl|NZ_RQHV01000043.1_cds_WP_135764228.1_2951	24.176	182	597
WP_036063888.1	lcl|NZ_RQHV01000061.1_cds_WP_135765397.1_1431	25.446	224	597
