WP_000340715.1	lcl|NZ_JQQK01000061.1_cds_WP_000340715.1_1843	100.000	86	106
WP_004421326.1	lcl|NZ_JQQK01000061.1_cds_WP_000410274.1_1844	94.516	310	314
WP_004421326.1	lcl|NZ_JQQK01000003.1_cds_WP_000744700.1_80	25.926	324	314
WP_004421326.1	lcl|NZ_JQQK01000061.1_cds_WP_000723078.1_1893	22.662	278	314
WP_004421326.1	lcl|NZ_JQQK01000061.1_cds_WP_000723090.1_1913	22.917	288	314
WP_004421326.1	lcl|NZ_JQQK01000061.1_cds_WP_061243595.1_1895	23.478	230	314
WP_004448470.1	lcl|NZ_JQQK01000060.1_cds_WP_000351733.1_1808	39.286	140	185
WP_004448470.1	lcl|NZ_JQQK01000061.1_cds_WP_001047905.1_1875	34.463	177	185
WP_004448459.1	lcl|NZ_JQQK01000003.1_cds_WP_000744700.1_80	32.698	315	329
WP_004448459.1	lcl|NZ_JQQK01000061.1_cds_WP_000723078.1_1893	31.153	321	329
WP_004448459.1	lcl|NZ_JQQK01000061.1_cds_WP_000723090.1_1913	30.448	335	329
WP_004448459.1	lcl|NZ_JQQK01000047.1_cds_WP_001984071.1_1466	31.270	307	329
WP_004448459.1	lcl|NZ_JQQK01000128.1_cds_WP_000649923.1_3140	30.031	323	329
WP_004448459.1	lcl|NZ_JQQK01000061.1_cds_WP_061243595.1_1895	29.508	305	329
WP_004448459.1	lcl|NZ_JQQK01000142.1_cds_WP_000709513.1_3373	29.102	323	329
WP_004448459.1	lcl|NZ_JQQK01000047.1_cds_WP_000688696.1_1446	29.197	274	329
WP_004448459.1	lcl|NZ_JQQK01000061.1_cds_WP_000410274.1_1844	25.633	316	329
WP_004448459.1	lcl|NZ_JQQK01000049.1_cds_WP_001074784.1_1510	28.302	265	329
WP_004448459.1	lcl|NZ_JQQK01000061.1_cds_WP_000460023.1_1897	26.087	276	329
WP_004448459.1	lcl|NZ_JQQK01000014.1_cds_WP_001003557.1_405	24.699	332	329
WP_004421408.1	lcl|NZ_JQQK01000061.1_cds_WP_061243593.1_1894	26.016	246	267
WP_004421408.1	lcl|NZ_JQQK01000061.1_cds_WP_000842260.1_1914	26.842	190	267
WP_004421408.1	lcl|NZ_JQQK01000095.1_cds_WP_000667727.1_2566	33.636	110	267
WP_004421408.1	lcl|NZ_JQQK01000016.1_cds_WP_000805357.1_434	33.333	102	267
WP_004448480.1	lcl|NZ_JQQK01000053.1_cds_WP_000291586.1_1614	27.077	325	510
WP_004448480.1	lcl|NZ_JQQK01000053.1_cds_WP_000364507.1_1613	31.111	90	510
WP_004448480.1	lcl|NZ_JQQK01000053.1_cds_WP_000291586.1_1614	27.077	325	510
WP_004448480.1	lcl|NZ_JQQK01000053.1_cds_WP_000364507.1_1613	31.111	90	510
WP_036062285.1	lcl|NZ_JQQK01000061.1_cds_WP_000723078.1_1893	23.358	274	330
WP_036062285.1	lcl|NZ_JQQK01000047.1_cds_WP_001984071.1_1466	25.368	272	330
WP_036062285.1	lcl|NZ_JQQK01000003.1_cds_WP_000744700.1_80	26.582	316	330
WP_036062285.1	lcl|NZ_JQQK01000014.1_cds_WP_001003557.1_405	29.218	243	330
WP_036062285.1	lcl|NZ_JQQK01000061.1_cds_WP_000723090.1_1913	24.324	333	330
WP_036062285.1	lcl|NZ_JQQK01000128.1_cds_WP_000649923.1_3140	29.688	256	330
WP_036062285.1	lcl|NZ_JQQK01000047.1_cds_WP_000688696.1_1446	26.244	221	330
WP_004448474.1	lcl|NZ_JQQK01000061.1_cds_WP_000575178.1_1907	33.705	359	366
WP_004448474.1	lcl|NZ_JQQK01000061.1_cds_WP_061243559.1_1854	33.550	307	366
WP_004448474.1	lcl|NZ_JQQK01000047.1_cds_WP_061243442.1_1430	27.441	379	366
WP_004448474.1	lcl|NZ_JQQK01000061.1_cds_WP_061243628.1_1869	29.923	391	366
WP_004448474.1	lcl|NZ_JQQK01000052.1_cds_WP_000538749.1_1554	29.972	357	366
WP_004448474.1	lcl|NZ_JQQK01000061.1_cds_WP_061243554.1_1851	37.864	206	366
WP_004448474.1	lcl|NZ_JQQK01000131.1_cds_WP_001982414.1_3217	31.579	190	366
WP_004448477.1	lcl|NZ_JQQK01000061.1_cds_WP_000575178.1_1907	36.314	369	367
WP_004448477.1	lcl|NZ_JQQK01000052.1_cds_WP_000538749.1_1554	31.915	376	367
WP_004448477.1	lcl|NZ_JQQK01000061.1_cds_WP_061243628.1_1869	31.183	372	367
WP_004448477.1	lcl|NZ_JQQK01000061.1_cds_WP_061243559.1_1854	31.250	336	367
WP_004448477.1	lcl|NZ_JQQK01000047.1_cds_WP_061243442.1_1430	30.159	378	367
WP_004448477.1	lcl|NZ_JQQK01000061.1_cds_WP_061243554.1_1851	33.475	236	367
WP_004448477.1	lcl|NZ_JQQK01000131.1_cds_WP_001982414.1_3217	24.931	361	367
WP_004448462.1	lcl|NZ_JQQK01000119.1_cds_WP_061243968.1_3059	31.868	91	544
WP_004448462.1	lcl|NZ_JQQK01000119.1_cds_WP_061243968.1_3059	31.868	91	544
WP_036062289.1	lcl|NZ_JQQK01000158.1_cds_WP_001002663.1_3540	45.679	243	265
WP_004448469.1	lcl|NZ_JQQK01000083.1_cds_WP_000501205.1_2305	35.526	304	310
WP_004448469.1	lcl|NZ_JQQK01000097.1_cds_WP_001183723.1_2609	28.295	258	310
WP_004448469.1	lcl|NZ_JQQK01000013.1_cds_WP_000279894.1_386	27.068	133	310
WP_004448469.1	lcl|NZ_JQQK01000083.1_cds_WP_000501205.1_2305	35.526	304	310
WP_004448469.1	lcl|NZ_JQQK01000097.1_cds_WP_001183723.1_2609	28.295	258	310
WP_004448469.1	lcl|NZ_JQQK01000013.1_cds_WP_000279894.1_386	27.068	133	310
WP_004448460.1	lcl|NZ_JQQK01000042.1_cds_WP_002069656.1_1173	41.071	56	140
WP_004448464.1	lcl|NZ_JQQK01000003.1_cds_WP_001082180.1_109	28.205	78	221
WP_004448464.1	lcl|NZ_JQQK01000030.1_cds_WP_001069832.1_872	28.440	109	221
WP_004421412.1	lcl|NZ_JQQK01000129.1_cds_WP_001206947.1_3194	32.576	132	177
WP_004448479.1	lcl|NZ_JQQK01000030.1_cds_WP_000347682.1_871	26.442	208	406
WP_004448479.1	lcl|NZ_JQQK01000003.1_cds_WP_001082180.1_109	26.829	164	406
WP_004448466.1	lcl|NZ_JQQK01000061.1_cds_WP_061243628.1_1869	32.086	374	361
WP_004448466.1	lcl|NZ_JQQK01000061.1_cds_WP_061243554.1_1851	37.551	245	361
WP_004448466.1	lcl|NZ_JQQK01000047.1_cds_WP_061243442.1_1430	29.843	382	361
WP_004448466.1	lcl|NZ_JQQK01000061.1_cds_WP_061243559.1_1854	35.745	235	361
WP_004448466.1	lcl|NZ_JQQK01000061.1_cds_WP_000575178.1_1907	32.157	255	361
WP_004448466.1	lcl|NZ_JQQK01000131.1_cds_WP_001982414.1_3217	26.558	369	361
WP_004448466.1	lcl|NZ_JQQK01000052.1_cds_WP_000538749.1_1554	29.885	261	361
WP_004421447.1	lcl|NZ_JQQK01000061.1_cds_WP_061243563.1_1856	26.115	157	308
WP_004421447.1	lcl|NZ_JQQK01000061.1_cds_WP_061243563.1_1856	26.115	157	308
WP_243817856.1	lcl|NZ_JQQK01000293.1_cds_WP_082277979.1_4037	68.639	169	382
WP_243817856.1	lcl|NZ_JQQK01000112.1_cds_JG62_RS14880_2918	70.690	58	382
WP_243817856.1	lcl|NZ_JQQK01000172.1_cds_JG62_RS24780_3664	69.492	59	382
WP_243817856.1	lcl|NZ_JQQK01000172.1_cds_JG62_RS24780_3664	35.780	109	382
WP_243817856.1	lcl|NZ_JQQK01000059.1_cds_WP_061243540.1_1757	75.926	54	382
WP_243817856.1	lcl|NZ_JQQK01000282.1_cds_JG62_RS20475_4025	90.000	40	382
WP_243817856.1	lcl|NZ_JQQK01000171.1_cds_WP_154643495.1_3656	94.444	36	382
WP_243817856.1	lcl|NZ_JQQK01000051.1_cds_WP_002133161.1_1552	78.788	33	382
WP_243817856.1	lcl|NZ_JQQK01000084.1_cds_JG62_RS23460_2405	46.154	65	382
WP_243817856.1	lcl|NZ_JQQK01000084.1_cds_JG62_RS23460_2405	51.163	43	382
WP_243817856.1	lcl|NZ_JQQK01000327.1_cds_WP_332306368.1_4077	65.625	32	382
WP_243817856.1	lcl|NZ_JQQK01000091.1_cds_WP_332306368.1_2519	65.625	32	382
WP_243817856.1	lcl|NZ_JQQK01000043.1_cds_WP_332306368.1_1346	65.625	32	382
WP_243817856.1	lcl|NZ_JQQK01000110.1_cds_JG62_RS22260_2849	48.077	52	382
WP_243817856.1	lcl|NZ_JQQK01000246.1_cds_JG62_RS25230_3950	66.667	27	382
WP_243817856.1	lcl|NZ_JQQK01000171.1_cds_JG62_RS23585_3654	56.522	23	382
WP_243817856.1	lcl|NZ_JQQK01000171.1_cds_JG62_RS23585_3654	57.895	19	382
WP_243817856.1	lcl|NZ_JQQK01000152.1_cds_JG62_RS24755_3475	60.000	25	382
WP_243817856.1	lcl|NZ_JQQK01000293.1_cds_WP_082277979.1_4037	68.639	169	382
WP_243817856.1	lcl|NZ_JQQK01000112.1_cds_JG62_RS14880_2918	70.690	58	382
WP_243817856.1	lcl|NZ_JQQK01000172.1_cds_JG62_RS24780_3664	69.492	59	382
WP_243817856.1	lcl|NZ_JQQK01000172.1_cds_JG62_RS24780_3664	35.780	109	382
WP_243817856.1	lcl|NZ_JQQK01000059.1_cds_WP_061243540.1_1757	75.926	54	382
WP_243817856.1	lcl|NZ_JQQK01000282.1_cds_JG62_RS20475_4025	90.000	40	382
WP_243817856.1	lcl|NZ_JQQK01000171.1_cds_WP_154643495.1_3656	94.444	36	382
WP_243817856.1	lcl|NZ_JQQK01000051.1_cds_WP_002133161.1_1552	78.788	33	382
WP_243817856.1	lcl|NZ_JQQK01000084.1_cds_JG62_RS23460_2405	46.154	65	382
WP_243817856.1	lcl|NZ_JQQK01000084.1_cds_JG62_RS23460_2405	51.163	43	382
WP_243817856.1	lcl|NZ_JQQK01000327.1_cds_WP_332306368.1_4077	65.625	32	382
WP_243817856.1	lcl|NZ_JQQK01000091.1_cds_WP_332306368.1_2519	65.625	32	382
WP_243817856.1	lcl|NZ_JQQK01000043.1_cds_WP_332306368.1_1346	65.625	32	382
WP_243817856.1	lcl|NZ_JQQK01000110.1_cds_JG62_RS22260_2849	48.077	52	382
WP_243817856.1	lcl|NZ_JQQK01000246.1_cds_JG62_RS25230_3950	66.667	27	382
WP_243817856.1	lcl|NZ_JQQK01000171.1_cds_JG62_RS23585_3654	56.522	23	382
WP_243817856.1	lcl|NZ_JQQK01000171.1_cds_JG62_RS23585_3654	57.895	19	382
WP_243817856.1	lcl|NZ_JQQK01000152.1_cds_JG62_RS24755_3475	60.000	25	382
WP_243817856.1	lcl|NZ_JQQK01000293.1_cds_WP_082277979.1_4037	68.639	169	382
WP_243817856.1	lcl|NZ_JQQK01000112.1_cds_JG62_RS14880_2918	70.690	58	382
WP_243817856.1	lcl|NZ_JQQK01000172.1_cds_JG62_RS24780_3664	69.492	59	382
WP_243817856.1	lcl|NZ_JQQK01000172.1_cds_JG62_RS24780_3664	35.780	109	382
WP_243817856.1	lcl|NZ_JQQK01000059.1_cds_WP_061243540.1_1757	75.926	54	382
WP_243817856.1	lcl|NZ_JQQK01000282.1_cds_JG62_RS20475_4025	90.000	40	382
WP_243817856.1	lcl|NZ_JQQK01000171.1_cds_WP_154643495.1_3656	94.444	36	382
WP_243817856.1	lcl|NZ_JQQK01000051.1_cds_WP_002133161.1_1552	78.788	33	382
WP_243817856.1	lcl|NZ_JQQK01000084.1_cds_JG62_RS23460_2405	46.154	65	382
WP_243817856.1	lcl|NZ_JQQK01000084.1_cds_JG62_RS23460_2405	51.163	43	382
WP_243817856.1	lcl|NZ_JQQK01000327.1_cds_WP_332306368.1_4077	65.625	32	382
WP_243817856.1	lcl|NZ_JQQK01000091.1_cds_WP_332306368.1_2519	65.625	32	382
WP_243817856.1	lcl|NZ_JQQK01000043.1_cds_WP_332306368.1_1346	65.625	32	382
WP_243817856.1	lcl|NZ_JQQK01000110.1_cds_JG62_RS22260_2849	48.077	52	382
WP_243817856.1	lcl|NZ_JQQK01000246.1_cds_JG62_RS25230_3950	66.667	27	382
WP_243817856.1	lcl|NZ_JQQK01000171.1_cds_JG62_RS23585_3654	56.522	23	382
WP_243817856.1	lcl|NZ_JQQK01000171.1_cds_JG62_RS23585_3654	57.895	19	382
WP_243817856.1	lcl|NZ_JQQK01000152.1_cds_JG62_RS24755_3475	60.000	25	382
WP_243817856.1	lcl|NZ_JQQK01000293.1_cds_WP_082277979.1_4037	68.639	169	382
WP_243817856.1	lcl|NZ_JQQK01000112.1_cds_JG62_RS14880_2918	70.690	58	382
WP_243817856.1	lcl|NZ_JQQK01000172.1_cds_JG62_RS24780_3664	69.492	59	382
WP_243817856.1	lcl|NZ_JQQK01000172.1_cds_JG62_RS24780_3664	35.780	109	382
WP_243817856.1	lcl|NZ_JQQK01000059.1_cds_WP_061243540.1_1757	75.926	54	382
WP_243817856.1	lcl|NZ_JQQK01000282.1_cds_JG62_RS20475_4025	90.000	40	382
WP_243817856.1	lcl|NZ_JQQK01000171.1_cds_WP_154643495.1_3656	94.444	36	382
WP_243817856.1	lcl|NZ_JQQK01000051.1_cds_WP_002133161.1_1552	78.788	33	382
WP_243817856.1	lcl|NZ_JQQK01000084.1_cds_JG62_RS23460_2405	46.154	65	382
