WP_000340715.1	lcl|NZ_AHOK02000014.1_cds_WP_004462903.1_2236	95.349	86	106
WP_004421326.1	lcl|NZ_AHOK02000014.1_cds_WP_004477867.1_2237	92.357	314	314
WP_004421326.1	lcl|NZ_AHOK02000022.1_cds_WP_004476620.1_1260	25.697	323	314
WP_004421326.1	lcl|NZ_AHOK02000014.1_cds_WP_004483438.1_2256	21.300	277	314
WP_004421326.1	lcl|NZ_AHOK02000005.1_cds_WP_004483044.1_3149	23.793	290	314
WP_004421326.1	lcl|NZ_AHOK02000021.1_cds_WP_004468319.1_1532	21.649	194	314
WP_004421326.1	lcl|NZ_AHOK02000010.1_cds_WP_004461234.1_2764	24.074	216	314
WP_004448470.1	lcl|NZ_AHOK02000004.1_cds_WP_004460143.1_3416	33.562	146	185
WP_004448459.1	lcl|NZ_AHOK02000014.1_cds_WP_004462894.1_2241	31.845	336	329
WP_004448459.1	lcl|NZ_AHOK02000022.1_cds_WP_004476620.1_1260	30.476	315	329
WP_004448459.1	lcl|NZ_AHOK02000010.1_cds_WP_004461234.1_2764	32.476	311	329
WP_004448459.1	lcl|NZ_AHOK02000005.1_cds_WP_004483044.1_3149	31.045	335	329
WP_004448459.1	lcl|NZ_AHOK02000014.1_cds_WP_004483438.1_2256	31.104	299	329
WP_004448459.1	lcl|NZ_AHOK02000010.1_cds_WP_004483153.1_3008	30.960	323	329
WP_004448459.1	lcl|NZ_AHOK02000010.1_cds_WP_004467290.1_2761	29.412	323	329
WP_004448459.1	lcl|NZ_AHOK02000021.1_cds_WP_004468319.1_1532	26.979	341	329
WP_004448459.1	lcl|NZ_AHOK02000005.1_cds_WP_004483004.1_3123	24.907	269	329
WP_004448459.1	lcl|NZ_AHOK02000002.1_cds_WP_032808862.1_3575	25.959	339	329
WP_004448459.1	lcl|NZ_AHOK02000014.1_cds_WP_004477867.1_2237	25.397	315	329
WP_004448459.1	lcl|NZ_AHOK02000005.1_cds_WP_004472277.1_3131	27.083	240	329
WP_004448459.1	lcl|NZ_AHOK02000013.1_cds_WP_004483289.1_2424	27.820	266	329
WP_004448459.1	lcl|NZ_AHOK02000002.1_cds_WP_004472818.1_3523	28.235	170	329
WP_004448459.1	lcl|NZ_AHOK02000022.1_cds_WP_004483653.1_1354	23.636	330	329
WP_004448459.1	lcl|NZ_AHOK02000005.1_cds_WP_004477807.1_3121	29.885	174	329
WP_004421408.1	lcl|NZ_AHOK02000014.1_cds_WP_004462133.1_2261	26.630	184	267
WP_004421408.1	lcl|NZ_AHOK02000005.1_cds_WP_004483051.1_3120	26.442	208	267
WP_004421408.1	lcl|NZ_AHOK02000021.1_cds_WP_004477560.1_1500	35.455	110	267
WP_004421408.1	lcl|NZ_AHOK02000005.1_cds_WP_004483056.1_3150	26.842	190	267
WP_004421408.1	lcl|NZ_AHOK02000010.1_cds_WP_016754360.1_2794	37.209	86	267
WP_004421408.1	lcl|NZ_AHOK02000021.1_cds_WP_004477855.1_1533	25.389	193	267
WP_004448480.1	lcl|NZ_AHOK02000020.1_cds_WP_004483518.1_1782	27.217	327	510
WP_004448480.1	lcl|NZ_AHOK02000020.1_cds_WP_004460640.1_1783	32.609	92	510
WP_004448480.1	lcl|NZ_AHOK02000020.1_cds_WP_004483518.1_1782	27.217	327	510
WP_004448480.1	lcl|NZ_AHOK02000020.1_cds_WP_004460640.1_1783	32.609	92	510
WP_036062285.1	lcl|NZ_AHOK02000010.1_cds_WP_004461234.1_2764	26.374	273	330
WP_036062285.1	lcl|NZ_AHOK02000022.1_cds_WP_004476620.1_1260	28.623	276	330
WP_036062285.1	lcl|NZ_AHOK02000014.1_cds_WP_004483438.1_2256	25.362	276	330
WP_036062285.1	lcl|NZ_AHOK02000005.1_cds_WP_004483044.1_3149	26.048	334	330
WP_036062285.1	lcl|NZ_AHOK02000002.1_cds_WP_032808862.1_3575	27.027	222	330
WP_036062285.1	lcl|NZ_AHOK02000022.1_cds_WP_004483653.1_1354	25.926	243	330
WP_036062285.1	lcl|NZ_AHOK02000014.1_cds_WP_004462894.1_2241	27.586	232	330
WP_036062285.1	lcl|NZ_AHOK02000010.1_cds_WP_004483153.1_3008	29.482	251	330
WP_036062285.1	lcl|NZ_AHOK02000021.1_cds_WP_004468319.1_1532	24.460	139	330
WP_036062285.1	lcl|NZ_AHOK02000005.1_cds_WP_004483004.1_3123	23.881	268	330
WP_036062285.1	lcl|NZ_AHOK02000013.1_cds_WP_004483289.1_2424	28.462	130	330
WP_036062285.1	lcl|NZ_AHOK02000014.1_cds_WP_004477867.1_2237	22.630	327	330
WP_004448474.1	lcl|NZ_AHOK02000005.1_cds_WP_004462146.1_3142	32.558	344	366
WP_004448474.1	lcl|NZ_AHOK02000021.1_cds_WP_004466571.1_1493	28.457	376	366
WP_004448474.1	lcl|NZ_AHOK02000014.1_cds_WP_004483440.1_2268	31.921	354	366
WP_004448474.1	lcl|NZ_AHOK02000012.1_cds_WP_004465893.1_2617	30.641	359	366
WP_004448474.1	lcl|NZ_AHOK02000014.1_cds_WP_004462128.1_2257	25.698	358	366
WP_004448474.1	lcl|NZ_AHOK02000002.1_cds_WP_004460480.1_3574	32.447	188	366
WP_004448477.1	lcl|NZ_AHOK02000005.1_cds_WP_004462146.1_3142	35.714	350	367
