WP_000340715.1	lcl|NZ_AHMK02000046.1_cds_WP_000340715.1_1283	100.000	86	106
WP_004421326.1	lcl|NZ_AHMK02000046.1_cds_WP_000410266.1_1284	94.268	314	314
WP_004421326.1	lcl|NZ_AHMK02000070.1_cds_WP_000744698.1_113	25.926	324	314
WP_004421326.1	lcl|NZ_AHMK02000046.1_cds_WP_000646254.1_1287	26.119	268	314
WP_004421326.1	lcl|NZ_AHMK02000044.1_cds_WP_000723091.1_1428	23.264	288	314
WP_004421326.1	lcl|NZ_AHMK02000046.1_cds_WP_001067557.1_1290	25.000	328	314
WP_243817859.1	lcl|NZ_AHMK02000046.1_cds_WP_000604525.1_1285	90.137	365	365
WP_004448470.1	lcl|NZ_AHMK02000046.1_cds_WP_000884059.1_1286	96.196	184	185
WP_004448470.1	lcl|NZ_AHMK02000066.1_cds_WP_000351733.1_284	39.286	140	185
WP_004448459.1	lcl|NZ_AHMK02000046.1_cds_WP_000646254.1_1287	96.049	329	329
WP_004448459.1	lcl|NZ_AHMK02000070.1_cds_WP_000744698.1_113	32.698	315	329
WP_004448459.1	lcl|NZ_AHMK02000044.1_cds_WP_000723091.1_1428	30.746	335	329
WP_004448459.1	lcl|NZ_AHMK02000071.1_cds_WP_002072074.1_10	30.945	307	329
WP_004448459.1	lcl|NZ_AHMK02000064.1_cds_WP_000649924.1_470	30.031	323	329
WP_004448459.1	lcl|NZ_AHMK02000057.1_cds_WP_000709508.1_666	28.793	323	329
WP_004448459.1	lcl|NZ_AHMK02000071.1_cds_WP_000688696.1_30	29.197	274	329
WP_004448459.1	lcl|NZ_AHMK02000046.1_cds_WP_001067557.1_1290	29.804	255	329
WP_004448459.1	lcl|NZ_AHMK02000044.1_cds_WP_000475901.1_1410	27.692	260	329
WP_004448459.1	lcl|NZ_AHMK02000046.1_cds_WP_000410266.1_1284	25.316	316	329
WP_004448459.1	lcl|NZ_AHMK02000022.1_cds_WP_001074779.1_2777	27.925	265	329
WP_004448459.1	lcl|NZ_AHMK02000036.1_cds_WP_001003560.1_2114	24.556	338	329
WP_004448459.1	lcl|NZ_AHMK02000060.1_cds_WP_000378097.1_640	25.581	172	329
WP_004421408.1	lcl|NZ_AHMK02000046.1_cds_WP_000774259.1_1288	94.757	267	267
WP_004421408.1	lcl|NZ_AHMK02000044.1_cds_WP_000842260.1_1429	26.842	190	267
WP_004421408.1	lcl|NZ_AHMK02000059.1_cds_WP_000667727.1_651	33.636	110	267
WP_004421408.1	lcl|NZ_AHMK02000055.1_cds_WP_000805357.1_710	33.333	102	267
WP_004448480.1	lcl|NZ_AHMK02000046.1_cds_WP_002072162.1_1289	96.275	510	510
WP_004448480.1	lcl|NZ_AHMK02000022.1_cds_WP_000291581.1_2849	27.077	325	510
WP_004448480.1	lcl|NZ_AHMK02000022.1_cds_WP_000364504.1_2848	31.111	90	510
WP_004448480.1	lcl|NZ_AHMK02000046.1_cds_WP_002072162.1_1289	96.275	510	510
WP_004448480.1	lcl|NZ_AHMK02000022.1_cds_WP_000291581.1_2849	27.077	325	510
WP_004448480.1	lcl|NZ_AHMK02000022.1_cds_WP_000364504.1_2848	31.111	90	510
WP_036062285.1	lcl|NZ_AHMK02000046.1_cds_WP_001067557.1_1290	96.667	330	330
WP_036062285.1	lcl|NZ_AHMK02000046.1_cds_WP_000646254.1_1287	29.316	307	330
WP_036062285.1	lcl|NZ_AHMK02000071.1_cds_WP_002072074.1_10	25.735	272	330
WP_036062285.1	lcl|NZ_AHMK02000070.1_cds_WP_000744698.1_113	26.582	316	330
WP_036062285.1	lcl|NZ_AHMK02000036.1_cds_WP_001003560.1_2114	28.807	243	330
WP_036062285.1	lcl|NZ_AHMK02000044.1_cds_WP_000723091.1_1428	23.494	332	330
WP_036062285.1	lcl|NZ_AHMK02000064.1_cds_WP_000649924.1_470	29.688	256	330
WP_036062285.1	lcl|NZ_AHMK02000071.1_cds_WP_000688696.1_30	26.244	221	330
WP_004448474.1	lcl|NZ_AHMK02000046.1_cds_WP_001198107.1_1291	95.628	366	366
WP_004448474.1	lcl|NZ_AHMK02000046.1_cds_WP_000608294.1_1292	40.000	365	366
WP_004448474.1	lcl|NZ_AHMK02000044.1_cds_WP_000575181.1_1421	33.148	359	366
WP_004448474.1	lcl|NZ_AHMK02000060.1_cds_WP_000172659.1_639	31.414	382	366
WP_004448474.1	lcl|NZ_AHMK02000071.1_cds_WP_001281953.1_46	27.704	379	366
WP_004448474.1	lcl|NZ_AHMK02000053.1_cds_WP_000538754.1_860	29.972	357	366
WP_004448474.1	lcl|NZ_AHMK02000046.1_cds_WP_000228801.1_1308	32.143	336	366
WP_004448474.1	lcl|NZ_AHMK02000048.1_cds_WP_001982414.1_1052	31.579	190	366
WP_004448477.1	lcl|NZ_AHMK02000046.1_cds_WP_000608294.1_1292	95.368	367	367
WP_004448477.1	lcl|NZ_AHMK02000046.1_cds_WP_001198107.1_1291	39.726	365	367
WP_004448477.1	lcl|NZ_AHMK02000044.1_cds_WP_000575181.1_1421	36.043	369	367
WP_004448477.1	lcl|NZ_AHMK02000060.1_cds_WP_000172659.1_639	32.961	358	367
