WP_000340715.1	lcl|NZ_JQOY01000020.1_cds_WP_000340715.1_812	100.000	86	106
WP_004421326.1	lcl|NZ_JQOY01000020.1_cds_WP_000410273.1_811	94.268	314	314
WP_004421326.1	lcl|NZ_JQOY01000020.1_cds_WP_000093099.1_792	53.968	63	314
WP_004421326.1	lcl|NZ_JQOY01000001.1_cds_WP_000744700.1_44	25.926	324	314
WP_004421326.1	lcl|NZ_JQOY01000020.1_cds_WP_000646256.1_808	26.119	268	314
WP_004421326.1	lcl|NZ_JQOY01000020.1_cds_WP_000600889.1_783	26.425	193	314
WP_004421326.1	lcl|NZ_JQOY01000020.1_cds_WP_000723092.1_730	22.837	289	314
WP_004421326.1	lcl|NZ_JQOY01000020.1_cds_WP_001067556.1_805	25.000	328	314
WP_243817859.1	lcl|NZ_JQOY01000020.1_cds_WP_000604524.1_810	90.685	365	365
WP_004448470.1	lcl|NZ_JQOY01000020.1_cds_WP_000884059.1_809	96.196	184	185
WP_004448470.1	lcl|NZ_JQOY01000043.1_cds_WP_000351733.1_1455	39.286	140	185
WP_004448459.1	lcl|NZ_JQOY01000020.1_cds_WP_000646256.1_808	96.353	329	329
WP_004448459.1	lcl|NZ_JQOY01000001.1_cds_WP_000744700.1_44	32.698	315	329
WP_004448459.1	lcl|NZ_JQOY01000020.1_cds_WP_000600889.1_783	31.962	316	329
WP_004448459.1	lcl|NZ_JQOY01000020.1_cds_WP_000723092.1_730	30.448	335	329
WP_004448459.1	lcl|NZ_JQOY01000012.1_cds_WP_001984071.1_449	31.270	307	329
WP_004448459.1	lcl|NZ_JQOY01000023.1_cds_WP_000649925.1_896	30.031	323	329
WP_004448459.1	lcl|NZ_JQOY01000026.1_cds_WP_000709513.1_1020	29.102	323	329
WP_004448459.1	lcl|NZ_JQOY01000020.1_cds_WP_000601375.1_756	25.333	300	329
WP_004448459.1	lcl|NZ_JQOY01000012.1_cds_WP_000688696.1_429	29.197	274	329
WP_004448459.1	lcl|NZ_JQOY01000020.1_cds_WP_001067556.1_805	29.804	255	329
WP_004448459.1	lcl|NZ_JQOY01000020.1_cds_WP_000475901.1_747	27.692	260	329
WP_004448459.1	lcl|NZ_JQOY01000020.1_cds_WP_000410273.1_811	25.633	316	329
WP_004448459.1	lcl|NZ_JQOY01000096.1_cds_WP_001074785.1_2722	28.302	265	329
WP_004448459.1	lcl|NZ_JQOY01000125.1_cds_WP_001003556.1_3187	25.301	332	329
WP_004448459.1	lcl|NZ_JQOY01000020.1_cds_WP_000487322.1_758	27.744	328	329
WP_004421408.1	lcl|NZ_JQOY01000020.1_cds_WP_000774263.1_807	94.382	267	267
WP_004421408.1	lcl|NZ_JQOY01000020.1_cds_WP_000859505.1_759	27.885	208	267
WP_004421408.1	lcl|NZ_JQOY01000020.1_cds_WP_000800438.1_778	26.702	191	267
WP_004421408.1	lcl|NZ_JQOY01000020.1_cds_WP_000842260.1_729	26.842	190	267
WP_004421408.1	lcl|NZ_JQOY01000037.1_cds_WP_000667727.1_1274	33.636	110	267
WP_004421408.1	lcl|NZ_JQOY01000108.1_cds_WP_000805357.1_2977	33.333	102	267
WP_004448480.1	lcl|NZ_JQOY01000020.1_cds_WP_002163445.1_806	95.490	510	510
WP_004448480.1	lcl|NZ_JQOY01000050.1_cds_WP_000291586.1_1719	27.077	325	510
WP_004448480.1	lcl|NZ_JQOY01000050.1_cds_WP_000364507.1_1718	31.111	90	510
WP_004448480.1	lcl|NZ_JQOY01000020.1_cds_WP_002163445.1_806	95.490	510	510
WP_004448480.1	lcl|NZ_JQOY01000050.1_cds_WP_000291586.1_1719	27.077	325	510
WP_004448480.1	lcl|NZ_JQOY01000050.1_cds_WP_000364507.1_1718	31.111	90	510
WP_036062285.1	lcl|NZ_JQOY01000020.1_cds_WP_001067556.1_805	96.364	330	330
WP_036062285.1	lcl|NZ_JQOY01000020.1_cds_WP_000646256.1_808	29.642	307	330
WP_036062285.1	lcl|NZ_JQOY01000020.1_cds_WP_000600889.1_783	26.692	266	330
WP_036062285.1	lcl|NZ_JQOY01000012.1_cds_WP_001984071.1_449	25.368	272	330
WP_036062285.1	lcl|NZ_JQOY01000001.1_cds_WP_000744700.1_44	26.582	316	330
