WP_000340715.1	lcl|NZ_JAHLXC010000334.1_cds_WP_000340715.1_1884	100.000	86	106
WP_004421326.1	lcl|NZ_JAHLXC010000334.1_cds_WP_000410275.1_1885	94.516	310	314
WP_004421326.1	lcl|NZ_JAHLXC010000320.1_cds_WP_000744700.1_2371	25.926	324	314
WP_004421326.1	lcl|NZ_JAHLXC010000334.1_cds_WP_000723078.1_1934	22.662	278	314
WP_004421326.1	lcl|NZ_JAHLXC010000334.1_cds_WP_000723090.1_1954	22.917	288	314
WP_004421326.1	lcl|NZ_JAHLXC010000334.1_cds_WP_000567887.1_1936	23.478	230	314
WP_004448470.1	lcl|NZ_JAHLXC010000348.1_cds_WP_000351733.1_3597	39.286	140	185
WP_004448470.1	lcl|NZ_JAHLXC010000334.1_cds_WP_001047905.1_1916	34.463	177	185
WP_004448459.1	lcl|NZ_JAHLXC010000320.1_cds_WP_000744700.1_2371	32.698	315	329
WP_004448459.1	lcl|NZ_JAHLXC010000334.1_cds_WP_000723078.1_1934	31.153	321	329
WP_004448459.1	lcl|NZ_JAHLXC010000334.1_cds_WP_000723090.1_1954	30.448	335	329
WP_004448459.1	lcl|NZ_JAHLXC010000238.1_cds_WP_001984071.1_2317	31.270	307	329
WP_004448459.1	lcl|NZ_JAHLXC010000360.1_cds_WP_000649923.1_3794	30.031	323	329
WP_004448459.1	lcl|NZ_JAHLXC010000334.1_cds_WP_000567887.1_1936	30.164	305	329
WP_004448459.1	lcl|NZ_JAHLXC010000142.1_cds_WP_000709511.1_1572	29.305	331	329
WP_004448459.1	lcl|NZ_JAHLXC010000238.1_cds_WP_000688696.1_2297	29.197	274	329
WP_004448459.1	lcl|NZ_JAHLXC010000334.1_cds_WP_000410275.1_1885	25.633	316	329
WP_004448459.1	lcl|NZ_JAHLXC010000208.1_cds_WP_001074785.1_2684	28.302	265	329
WP_004448459.1	lcl|NZ_JAHLXC010000334.1_cds_WP_000460023.1_1938	26.087	276	329
WP_004448459.1	lcl|NZ_JAHLXC010000328.1_cds_WP_001003557.1_409	24.699	332	329
WP_004421408.1	lcl|NZ_JAHLXC010000334.1_cds_WP_000043898.1_1935	26.016	246	267
WP_004421408.1	lcl|NZ_JAHLXC010000334.1_cds_WP_000842260.1_1955	26.842	190	267
WP_004421408.1	lcl|NZ_JAHLXC010000331.1_cds_WP_000805357.1_2127	33.333	102	267
WP_004421408.1	lcl|NZ_JAHLXC010000238.1_cds_WP_155572209.1_2275	29.897	97	267
WP_004448480.1	lcl|NZ_JAHLXC010000266.1_cds_WP_000291586.1_846	27.077	325	510
WP_004448480.1	lcl|NZ_JAHLXC010000266.1_cds_WP_000364507.1_845	31.111	90	510
WP_004448480.1	lcl|NZ_JAHLXC010000266.1_cds_WP_000291586.1_846	27.077	325	510
WP_004448480.1	lcl|NZ_JAHLXC010000266.1_cds_WP_000364507.1_845	31.111	90	510
WP_036062285.1	lcl|NZ_JAHLXC010000334.1_cds_WP_000723078.1_1934	23.358	274	330
WP_036062285.1	lcl|NZ_JAHLXC010000238.1_cds_WP_001984071.1_2317	25.368	272	330
WP_036062285.1	lcl|NZ_JAHLXC010000320.1_cds_WP_000744700.1_2371	26.582	316	330
WP_036062285.1	lcl|NZ_JAHLXC010000328.1_cds_WP_001003557.1_409	29.218	243	330
WP_036062285.1	lcl|NZ_JAHLXC010000334.1_cds_WP_000723090.1_1954	24.324	333	330
WP_036062285.1	lcl|NZ_JAHLXC010000360.1_cds_WP_000649923.1_3794	29.688	256	330
WP_036062285.1	lcl|NZ_JAHLXC010000238.1_cds_WP_000688696.1_2297	26.244	221	330
WP_004448474.1	lcl|NZ_JAHLXC010000334.1_cds_WP_000575178.1_1948	33.705	359	366
WP_004448474.1	lcl|NZ_JAHLXC010000334.1_cds_WP_000041233.1_1895	33.550	307	366
WP_004448474.1	lcl|NZ_JAHLXC010000238.1_cds_WP_002188046.1_2281	27.441	379	366
WP_004448474.1	lcl|NZ_JAHLXC010000245.1_cds_WP_000538757.1_130	29.972	357	366
WP_004448474.1	lcl|NZ_JAHLXC010000334.1_cds_WP_002078520.1_1910	29.945	364	366
WP_004448474.1	lcl|NZ_JAHLXC010000334.1_cds_WP_001117632.1_1892	37.864	206	366
WP_004448474.1	lcl|NZ_JAHLXC010000256.1_cds_WP_001982414.1_2741	31.579	190	366
WP_004448477.1	lcl|NZ_JAHLXC010000334.1_cds_WP_000575178.1_1948	36.314	369	367
WP_004448477.1	lcl|NZ_JAHLXC010000245.1_cds_WP_000538757.1_130	31.915	376	367
WP_004448477.1	lcl|NZ_JAHLXC010000334.1_cds_WP_002078520.1_1910	30.914	372	367
WP_004448477.1	lcl|NZ_JAHLXC010000334.1_cds_WP_000041233.1_1895	31.157	337	367
WP_004448477.1	lcl|NZ_JAHLXC010000238.1_cds_WP_002188046.1_2281	30.423	378	367
WP_004448477.1	lcl|NZ_JAHLXC010000334.1_cds_WP_001117632.1_1892	33.475	236	367
WP_004448477.1	lcl|NZ_JAHLXC010000256.1_cds_WP_001982414.1_2741	24.931	361	367
WP_036062289.1	lcl|NZ_JAHLXC010000231.1_cds_WP_001002663.1_1378	45.679	243	265
WP_004448469.1	lcl|NZ_JAHLXC010000286.1_cds_WP_002187782.1_251	35.526	304	310
WP_004448469.1	lcl|NZ_JAHLXC010000232.1_cds_WP_001183723.1_908	28.295	258	310
WP_004448469.1	lcl|NZ_JAHLXC010000274.1_cds_WP_000279895.1_1227	27.068	133	310
WP_004448469.1	lcl|NZ_JAHLXC010000286.1_cds_WP_002187782.1_251	35.526	304	310
WP_004448469.1	lcl|NZ_JAHLXC010000232.1_cds_WP_001183723.1_908	28.295	258	310
WP_004448469.1	lcl|NZ_JAHLXC010000274.1_cds_WP_000279895.1_1227	27.068	133	310
WP_004448460.1	lcl|NZ_JAHLXC010000314.1_cds_WP_002069656.1_597	41.071	56	140
WP_004448464.1	lcl|NZ_JAHLXC010000320.1_cds_WP_001082180.1_2342	28.205	78	221
WP_004448464.1	lcl|NZ_JAHLXC010000286.1_cds_WP_001069832.1_232	28.440	109	221
WP_004448464.1	lcl|NZ_JAHLXC010000334.1_cds_WP_001075146.1_1901	32.692	104	221
WP_004421412.1	lcl|NZ_JAHLXC010000360.1_cds_WP_001206947.1_3671	32.576	132	177
WP_004448479.1	lcl|NZ_JAHLXC010000286.1_cds_WP_000347675.1_231	26.457	223	406
WP_004448479.1	lcl|NZ_JAHLXC010000320.1_cds_WP_001082180.1_2342	26.829	164	406
WP_004448466.1	lcl|NZ_JAHLXC010000334.1_cds_WP_002078520.1_1910	32.086	374	361
WP_004448466.1	lcl|NZ_JAHLXC010000238.1_cds_WP_002188046.1_2281	30.105	382	361
WP_004448466.1	lcl|NZ_JAHLXC010000334.1_cds_WP_001117632.1_1892	37.959	245	361
WP_004448466.1	lcl|NZ_JAHLXC010000334.1_cds_WP_000041233.1_1895	35.745	235	361
WP_004448466.1	lcl|NZ_JAHLXC010000334.1_cds_WP_000575178.1_1948	32.157	255	361
WP_004448466.1	lcl|NZ_JAHLXC010000256.1_cds_WP_001982414.1_2741	26.558	369	361
WP_004448466.1	lcl|NZ_JAHLXC010000245.1_cds_WP_000538757.1_130	29.885	261	361
WP_243817856.1	lcl|NZ_JAHLXC010000217.1_cds_WP_230656198.1_1148	98.092	262	382
