WP_000340715.1	lcl|NZ_JADDWZ010000021.1_cds_WP_002725873.1_1012	91.860	86	106
WP_004421326.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669917.1_1013	91.613	310	314
WP_004421326.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669955.1_2465	21.724	290	314
WP_004421326.1	lcl|NZ_JADDWZ010000023.1_cds_WP_011671202.1_1097	23.077	325	314
WP_004421326.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669957.1_2463	24.731	186	314
WP_004421326.1	lcl|NZ_JADDWZ010000060.1_cds_WP_011669973.1_2612	24.138	290	314
WP_004421326.1	lcl|NZ_JADDWZ010000035.1_cds_WP_011670961.1_1652	24.759	311	314
WP_004421326.1	lcl|NZ_JADDWZ010000091.1_cds_WP_011670813.1_3300	22.941	170	314
WP_004448470.1	lcl|NZ_JADDWZ010000001.1_cds_WP_002750963.1_873	35.616	146	185
WP_004448470.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669938.1_1044	34.463	177	185
WP_004448459.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669955.1_2465	31.153	321	329
WP_004448459.1	lcl|NZ_JADDWZ010000023.1_cds_WP_011671202.1_1097	31.429	315	329
WP_004448459.1	lcl|NZ_JADDWZ010000060.1_cds_WP_011669973.1_2612	31.642	335	329
WP_004448459.1	lcl|NZ_JADDWZ010000035.1_cds_WP_011670961.1_1652	30.868	311	329
WP_004448459.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669957.1_2463	29.508	305	329
WP_004448459.1	lcl|NZ_JADDWZ010000020.1_cds_WP_011671143.1_966	30.094	319	329
WP_004448459.1	lcl|NZ_JADDWZ010000035.1_cds_WP_002754065.1_1649	29.003	331	329
WP_004448459.1	lcl|NZ_JADDWZ010000091.1_cds_WP_011670813.1_3300	27.273	341	329
WP_004448459.1	lcl|NZ_JADDWZ010000003.1_cds_WP_011671074.1_1852	25.664	339	329
WP_004448459.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669917.1_1013	27.586	261	329
WP_004448459.1	lcl|NZ_JADDWZ010000011.1_cds_WP_017859386.1_204	26.592	267	329
WP_004448459.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669959.1_2461	26.449	276	329
WP_004448459.1	lcl|NZ_JADDWZ010000056.1_cds_WP_011669202.1_2424	24.107	336	329
WP_004421408.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669956.1_2464	26.957	230	267
WP_004421408.1	lcl|NZ_JADDWZ010000060.1_cds_WP_011669974.1_2611	26.984	189	267
WP_004421408.1	lcl|NZ_JADDWZ010000034.1_cds_WP_011670832.1_1609	32.727	110	267
WP_004421408.1	lcl|NZ_JADDWZ010000085.1_cds_WP_002766579.1_3164	37.209	86	267
WP_004421408.1	lcl|NZ_JADDWZ010000091.1_cds_WP_011670812.1_3299	24.868	189	267
WP_004448480.1	lcl|NZ_JADDWZ010000017.1_cds_WP_011670269.1_643	28.041	296	510
WP_004448480.1	lcl|NZ_JADDWZ010000017.1_cds_WP_002751286.1_644	31.111	90	510
WP_004448480.1	lcl|NZ_JADDWZ010000017.1_cds_WP_011670269.1_643	28.041	296	510
WP_004448480.1	lcl|NZ_JADDWZ010000017.1_cds_WP_002751286.1_644	31.111	90	510
WP_036062285.1	lcl|NZ_JADDWZ010000035.1_cds_WP_011670961.1_1652	27.473	273	330
WP_036062285.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669955.1_2465	24.088	274	330
WP_036062285.1	lcl|NZ_JADDWZ010000023.1_cds_WP_011671202.1_1097	28.159	277	330
WP_036062285.1	lcl|NZ_JADDWZ010000060.1_cds_WP_011669973.1_2612	26.266	316	330
WP_036062285.1	lcl|NZ_JADDWZ010000003.1_cds_WP_011671074.1_1852	26.457	223	330
WP_036062285.1	lcl|NZ_JADDWZ010000056.1_cds_WP_011669202.1_2424	25.403	248	330
WP_036062285.1	lcl|NZ_JADDWZ010000020.1_cds_WP_011671143.1_966	27.640	322	330
WP_036062285.1	lcl|NZ_JADDWZ010000091.1_cds_WP_011670813.1_3300	25.352	142	330
WP_036062285.1	lcl|NZ_JADDWZ010000011.1_cds_WP_017859386.1_204	25.417	240	330
WP_036062285.1	lcl|NZ_JADDWZ010000016.1_cds_WP_011671364.1_595	25.781	128	330
WP_004448474.1	lcl|NZ_JADDWZ010000060.1_cds_WP_011669968.1_2618	33.721	344	366
WP_004448474.1	lcl|NZ_JADDWZ010000072.1_cds_WP_002753028.1_2905	27.778	378	366
WP_004448474.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669926.1_1023	35.926	270	366
WP_004448474.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669932.1_1038	30.179	391	366
WP_004448474.1	lcl|NZ_JADDWZ010000002.1_cds_WP_002753888.1_1457	29.805	359	366
WP_004448474.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669923.1_1020	37.864	206	366
WP_004448474.1	lcl|NZ_JADDWZ010000003.1_cds_WP_002750680.1_1853	32.086	187	366
WP_004448477.1	lcl|NZ_JADDWZ010000060.1_cds_WP_011669968.1_2618	36.585	369	367
WP_004448477.1	lcl|NZ_JADDWZ010000002.1_cds_WP_002753888.1_1457	34.037	379	367
WP_004448477.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669932.1_1038	31.452	372	367
WP_004448477.1	lcl|NZ_JADDWZ010000072.1_cds_WP_002753028.1_2905	30.319	376	367
WP_004448477.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669926.1_1023	32.759	290	367
WP_004448477.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669923.1_1020	33.475	236	367
WP_004448477.1	lcl|NZ_JADDWZ010000003.1_cds_WP_002750680.1_1853	25.485	361	367
WP_036062289.1	lcl|NZ_JADDWZ010000089.1_cds_WP_011669455.1_3212	44.130	247	265
WP_004448469.1	lcl|NZ_JADDWZ010000079.1_cds_WP_011670400.1_3023	36.842	304	310
WP_004448469.1	lcl|NZ_JADDWZ010000043.1_cds_WP_011669757.1_1981	26.552	290	310
WP_004448469.1	lcl|NZ_JADDWZ010000001.1_cds_WP_011670034.1_822	28.571	133	310
