WP_000340715.1	lcl|NZ_JAHESA010000041.1_cds_WP_000340715.1_2317	100.000	86	106
WP_004421326.1	lcl|NZ_JAHESA010000041.1_cds_WP_000410266.1_2316	94.268	314	314
WP_004421326.1	lcl|NZ_JAHESA010000058.1_cds_WP_000744698.1_2814	25.926	324	314
WP_004421326.1	lcl|NZ_JAHESA010000041.1_cds_WP_000646254.1_2313	26.119	268	314
WP_004421326.1	lcl|NZ_JAHESA010000045.1_cds_WP_000723091.1_2413	23.264	288	314
WP_004421326.1	lcl|NZ_JAHESA010000041.1_cds_WP_001067557.1_2310	25.000	328	314
WP_243817859.1	lcl|NZ_JAHESA010000041.1_cds_WP_000604525.1_2315	90.137	365	365
WP_004448470.1	lcl|NZ_JAHESA010000041.1_cds_WP_000884059.1_2314	96.196	184	185
WP_004448470.1	lcl|NZ_JAHESA010000004.1_cds_WP_000351733.1_2205	39.286	140	185
WP_004448459.1	lcl|NZ_JAHESA010000041.1_cds_WP_000646254.1_2313	96.049	329	329
WP_004448459.1	lcl|NZ_JAHESA010000058.1_cds_WP_000744698.1_2814	32.698	315	329
WP_004448459.1	lcl|NZ_JAHESA010000045.1_cds_WP_000723091.1_2413	30.746	335	329
WP_004448459.1	lcl|NZ_JAHESA010000110.1_cds_WP_002072074.1_316	30.945	307	329
WP_004448459.1	lcl|NZ_JAHESA010000001.1_cds_WP_000649924.1_69	30.031	323	329
WP_004448459.1	lcl|NZ_JAHESA010000110.1_cds_WP_000709508.1_306	28.793	323	329
WP_004448459.1	lcl|NZ_JAHESA010000042.1_cds_WP_000688696.1_2343	29.197	274	329
WP_004448459.1	lcl|NZ_JAHESA010000041.1_cds_WP_001067557.1_2310	29.804	255	329
WP_004448459.1	lcl|NZ_JAHESA010000127.1_cds_WP_000475901.1_562	27.692	260	329
WP_004448459.1	lcl|NZ_JAHESA010000041.1_cds_WP_000410266.1_2316	25.316	316	329
WP_004448459.1	lcl|NZ_JAHESA010000065.1_cds_WP_001074779.1_3015	27.925	265	329
WP_004448459.1	lcl|NZ_JAHESA010000080.1_cds_WP_001003560.1_3392	24.556	338	329
WP_004448459.1	lcl|NZ_JAHESA010000051.1_cds_WP_000378097.1_2622	25.581	172	329
WP_004421408.1	lcl|NZ_JAHESA010000041.1_cds_WP_000774259.1_2312	94.757	267	267
WP_004421408.1	lcl|NZ_JAHESA010000045.1_cds_WP_000842260.1_2414	26.842	190	267
WP_004421408.1	lcl|NZ_JAHESA010000017.1_cds_WP_000805357.1_1037	33.333	102	267
WP_004421408.1	lcl|NZ_JAHESA010000061.1_cds_WP_155572209.1_2935	29.897	97	267
WP_004448480.1	lcl|NZ_JAHESA010000041.1_cds_WP_002072162.1_2311	96.275	510	510
WP_004448480.1	lcl|NZ_JAHESA010000052.1_cds_WP_000291581.1_2676	27.077	325	510
WP_004448480.1	lcl|NZ_JAHESA010000052.1_cds_WP_000364504.1_2675	31.111	90	510
WP_004448480.1	lcl|NZ_JAHESA010000041.1_cds_WP_002072162.1_2311	96.275	510	510
WP_004448480.1	lcl|NZ_JAHESA010000052.1_cds_WP_000291581.1_2676	27.077	325	510
WP_004448480.1	lcl|NZ_JAHESA010000052.1_cds_WP_000364504.1_2675	31.111	90	510
WP_036062285.1	lcl|NZ_JAHESA010000041.1_cds_WP_001067557.1_2310	96.667	330	330
WP_036062285.1	lcl|NZ_JAHESA010000041.1_cds_WP_000646254.1_2313	29.316	307	330
WP_036062285.1	lcl|NZ_JAHESA010000110.1_cds_WP_002072074.1_316	25.735	272	330
WP_036062285.1	lcl|NZ_JAHESA010000058.1_cds_WP_000744698.1_2814	26.582	316	330
WP_036062285.1	lcl|NZ_JAHESA010000080.1_cds_WP_001003560.1_3392	28.807	243	330
WP_036062285.1	lcl|NZ_JAHESA010000045.1_cds_WP_000723091.1_2413	23.494	332	330
WP_036062285.1	lcl|NZ_JAHESA010000001.1_cds_WP_000649924.1_69	29.688	256	330
WP_036062285.1	lcl|NZ_JAHESA010000042.1_cds_WP_000688696.1_2343	26.244	221	330
WP_004448474.1	lcl|NZ_JAHESA010000041.1_cds_WP_001198107.1_2309	95.628	366	366
WP_004448474.1	lcl|NZ_JAHESA010000041.1_cds_WP_000608294.1_2308	40.000	365	366
WP_004448474.1	lcl|NZ_JAHESA010000163.1_cds_WP_000575181.1_973	33.148	359	366
WP_004448474.1	lcl|NZ_JAHESA010000051.1_cds_WP_000172659.1_2623	31.414	382	366
WP_004448474.1	lcl|NZ_JAHESA010000061.1_cds_WP_001281953.1_2929	27.704	379	366
WP_004448474.1	lcl|NZ_JAHESA010000024.1_cds_WP_000538754.1_1523	29.972	357	366
WP_004448474.1	lcl|NZ_JAHESA010000131.1_cds_WP_000228801.1_647	32.143	336	366
WP_004448474.1	lcl|NZ_JAHESA010000020.1_cds_WP_001982414.1_1311	31.579	190	366
WP_004448477.1	lcl|NZ_JAHESA010000041.1_cds_WP_000608294.1_2308	95.368	367	367
WP_004448477.1	lcl|NZ_JAHESA010000041.1_cds_WP_001198107.1_2309	39.726	365	367
WP_004448477.1	lcl|NZ_JAHESA010000163.1_cds_WP_000575181.1_973	36.043	369	367
WP_004448477.1	lcl|NZ_JAHESA010000051.1_cds_WP_000172659.1_2623	32.961	358	367
WP_004448477.1	lcl|NZ_JAHESA010000024.1_cds_WP_000538754.1_1523	31.915	376	367
WP_004448477.1	lcl|NZ_JAHESA010000131.1_cds_WP_000228801.1_647	38.372	258	367
WP_004448477.1	lcl|NZ_JAHESA010000061.1_cds_WP_001281953.1_2929	30.423	378	367
WP_004448477.1	lcl|NZ_JAHESA010000020.1_cds_WP_001982414.1_1311	24.931	361	367
WP_004448462.1	lcl|NZ_JAHESA010000041.1_cds_WP_000689740.1_2307	89.522	544	544
WP_004448462.1	lcl|NZ_JAHESA010000041.1_cds_WP_000689740.1_2307	89.522	544	544
WP_036062289.1	lcl|NZ_JAHESA010000041.1_cds_WP_000342716.1_2306	92.453	265	265
