WP_000340715.1	lcl|NZ_AHMP02000003.1_cds_WP_040913380.1_1121	95.349	86	106
WP_004421326.1	lcl|NZ_AHMP02000003.1_cds_WP_010575234.1_1120	91.290	310	314
WP_004421326.1	lcl|NZ_AHMP02000003.1_cds_WP_010573102.1_2864	23.692	325	314
WP_004421326.1	lcl|NZ_AHMP02000003.1_cds_WP_010575219.1_1110	24.296	284	314
WP_004421326.1	lcl|NZ_AHMP02000003.1_cds_WP_010575169.1_1057	23.810	336	314
WP_004421326.1	lcl|NZ_AHMP02000003.1_cds_WP_010576029.1_3350	21.765	170	314
WP_004448470.1	lcl|NZ_AHMP02000003.1_cds_WP_010574925.1_803	37.671	146	185
WP_004448459.1	lcl|NZ_AHMP02000003.1_cds_WP_010575230.1_1118	31.884	345	329
WP_004448459.1	lcl|NZ_AHMP02000003.1_cds_WP_010575219.1_1110	33.445	299	329
WP_004448459.1	lcl|NZ_AHMP02000003.1_cds_WP_010573102.1_2864	31.429	315	329
WP_004448459.1	lcl|NZ_AHMP02000003.1_cds_WP_010575169.1_1057	30.838	334	329
WP_004448459.1	lcl|NZ_AHMP02000003.1_cds_WP_208855711.1_3149	32.248	307	329
WP_004448459.1	lcl|NZ_AHMP02000003.1_cds_WP_010576029.1_3350	27.273	341	329
WP_004448459.1	lcl|NZ_AHMP02000003.1_cds_WP_010572949.1_3021	29.283	321	329
WP_004448459.1	lcl|NZ_AHMP02000003.1_cds_WP_040913715.1_3258	29.909	331	329
WP_004448459.1	lcl|NZ_AHMP02000003.1_cds_WP_010575193.1_1083	25.796	314	329
WP_004448459.1	lcl|NZ_AHMP02000003.1_cds_WP_010573450.1_2502	26.100	341	329
WP_004448459.1	lcl|NZ_AHMP02000003.1_cds_WP_010573285.1_2669	25.826	333	329
WP_004448459.1	lcl|NZ_AHMP02000003.1_cds_WP_010575234.1_1120	25.633	316	329
WP_004448459.1	lcl|NZ_AHMP02000003.1_cds_WP_010574654.1_505	26.592	267	329
WP_004448459.1	lcl|NZ_AHMP02000003.1_cds_WP_010575184.1_1075	25.833	240	329
WP_004448459.1	lcl|NZ_AHMP02000003.1_cds_WP_010572657.1_3310	27.572	243	329
WP_004448459.1	lcl|NZ_AHMP02000001.1_cds_WP_040912670.1_3695	25.000	268	329
WP_004448459.1	lcl|NZ_AHMP02000003.1_cds_WP_010573190.1_2774	23.214	336	329
WP_004448459.1	lcl|NZ_AHMP02000003.1_cds_WP_020986380.1_1085	25.714	280	329
WP_004448459.1	lcl|NZ_AHMP02000003.1_cds_WP_010575208.1_1099	22.314	242	329
WP_004421408.1	lcl|NZ_AHMP02000003.1_cds_WP_010575214.1_1105	25.217	230	267
WP_004421408.1	lcl|NZ_AHMP02000003.1_cds_WP_010575195.1_1086	26.442	208	267
WP_004421408.1	lcl|NZ_AHMP02000003.1_cds_WP_010575168.1_1056	26.984	189	267
WP_004421408.1	lcl|NZ_AHMP02000003.1_cds_WP_010573628.1_2318	35.455	110	267
WP_004421408.1	lcl|NZ_AHMP02000003.1_cds_WP_040913215.1_3349	26.020	196	267
WP_004421408.1	lcl|NZ_AHMP02000003.1_cds_WP_084492239.1_2420	31.373	102	267
WP_004448480.1	lcl|NZ_AHMP02000003.1_cds_WP_020986546.1_650	27.219	338	510
WP_004448480.1	lcl|NZ_AHMP02000003.1_cds_WP_010574788.1_649	30.435	92	510
WP_004448480.1	lcl|NZ_AHMP02000003.1_cds_WP_020986546.1_650	27.219	338	510
WP_004448480.1	lcl|NZ_AHMP02000003.1_cds_WP_010574788.1_649	30.435	92	510
WP_036062285.1	lcl|NZ_AHMP02000003.1_cds_WP_208855711.1_3149	26.937	271	330
WP_036062285.1	lcl|NZ_AHMP02000003.1_cds_WP_010575219.1_1110	27.881	269	330
WP_036062285.1	lcl|NZ_AHMP02000003.1_cds_WP_010575169.1_1057	27.410	332	330
WP_036062285.1	lcl|NZ_AHMP02000003.1_cds_WP_010573102.1_2864	28.261	276	330
WP_036062285.1	lcl|NZ_AHMP02000003.1_cds_WP_010573190.1_2774	27.049	244	330
WP_036062285.1	lcl|NZ_AHMP02000003.1_cds_WP_010575208.1_1099	31.496	127	330
WP_036062285.1	lcl|NZ_AHMP02000003.1_cds_WP_010575230.1_1118	23.810	252	330
WP_036062285.1	lcl|NZ_AHMP02000003.1_cds_WP_010573285.1_2669	26.582	237	330
WP_036062285.1	lcl|NZ_AHMP02000003.1_cds_WP_010572949.1_3021	27.368	285	330
WP_036062285.1	lcl|NZ_AHMP02000003.1_cds_WP_010575193.1_1083	24.621	264	330
WP_036062285.1	lcl|NZ_AHMP02000003.1_cds_WP_010573450.1_2502	26.667	225	330
WP_036062285.1	lcl|NZ_AHMP02000003.1_cds_WP_010575206.1_1097	24.370	238	330
WP_036062285.1	lcl|NZ_AHMP02000003.1_cds_WP_010576029.1_3350	25.180	139	330
WP_036062285.1	lcl|NZ_AHMP02000003.1_cds_WP_020986380.1_1085	24.275	276	330
WP_004448474.1	lcl|NZ_AHMP02000003.1_cds_WP_010573634.1_2313	28.307	378	366
WP_004448474.1	lcl|NZ_AHMP02000003.1_cds_WP_010575761.1_1657	31.564	358	366
WP_004448474.1	lcl|NZ_AHMP02000003.1_cds_WP_010575218.1_1109	27.333	300	366
WP_004448474.1	lcl|NZ_AHMP02000003.1_cds_WP_040913053.1_2434	30.811	185	366
WP_004448477.1	lcl|NZ_AHMP02000003.1_cds_WP_010575761.1_1657	33.773	379	367
WP_004448477.1	lcl|NZ_AHMP02000003.1_cds_WP_010573634.1_2313	31.383	376	367
WP_004448477.1	lcl|NZ_AHMP02000003.1_cds_WP_010575218.1_1109	28.832	274	367
WP_004448477.1	lcl|NZ_AHMP02000003.1_cds_WP_040913053.1_2434	24.931	361	367
WP_036062289.1	lcl|NZ_AHMP02000003.1_cds_WP_010575921.1_3457	44.856	243	265
WP_004448469.1	lcl|NZ_AHMP02000003.1_cds_WP_010574463.1_301	37.171	304	310
WP_004448469.1	lcl|NZ_AHMP02000003.1_cds_WP_020986400.1_1273	25.260	289	310
WP_004448469.1	lcl|NZ_AHMP02000003.1_cds_WP_010574975.1_854	27.820	133	310
WP_004448469.1	lcl|NZ_AHMP02000003.1_cds_WP_010574463.1_301	37.171	304	310
WP_004448469.1	lcl|NZ_AHMP02000003.1_cds_WP_020986400.1_1273	25.260	289	310
WP_004448469.1	lcl|NZ_AHMP02000003.1_cds_WP_010574975.1_854	27.820	133	310
WP_004448460.1	lcl|NZ_AHMP02000003.1_cds_WP_020986723.1_1403	41.667	60	140
WP_004448464.1	lcl|NZ_AHMP02000003.1_cds_WP_040913121.1_2892	28.205	78	221
WP_004448464.1	lcl|NZ_AHMP02000003.1_cds_WP_010574446.1_284	24.752	101	221
WP_004421412.1	lcl|NZ_AHMP02000003.1_cds_WP_208855702.1_2898	33.333	132	177
WP_004448479.1	lcl|NZ_AHMP02000003.1_cds_WP_010574445.1_283	25.234	107	406
WP_004448466.1	lcl|NZ_AHMP02000003.1_cds_WP_010573634.1_2313	29.243	383	361
WP_004448466.1	lcl|NZ_AHMP02000003.1_cds_WP_010575218.1_1109	30.088	339	361
WP_004448466.1	lcl|NZ_AHMP02000003.1_cds_WP_040913053.1_2434	25.337	371	361
WP_004448466.1	lcl|NZ_AHMP02000003.1_cds_WP_010575761.1_1657	30.400	250	361
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_020985954.1_1119	51.546	582	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_010572672.1_3295	32.796	372	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_010573481.1_2469	34.496	258	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_020985773.1_2953	32.377	244	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_010575663.1_1556	32.843	204	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_020986459.1_1230	34.101	217	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_040913737.1_3338	30.392	204	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_010574783.1_644	25.751	233	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_020985906.1_3229	28.095	210	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_010573207.1_2755	25.346	217	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_040913226.1_86	30.332	211	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_010574295.1_125	29.612	206	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_020986550.1_382	27.313	227	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_020986550.1_382	29.630	189	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_010573241.1_2719	27.419	248	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_010574907.1_783	26.971	241	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_010574638.1_490	26.180	233	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_010573970.1_1962	26.638	229	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_010575834.1_1729	25.676	222	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_010575834.1_1729	25.806	155	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_010573345.1_2609	27.111	225	597
WP_036063888.1	lcl|NZ_AHMP02000001.1_cds_WP_010572537.1_3618	26.941	219	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_040913016.1_2152	24.691	243	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_020985890.1_1231	24.713	174	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_010574958.1_838	25.333	225	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_010573988.1_1944	23.944	213	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_020986487.1_134	25.728	206	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_010573242.1_2718	24.771	218	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_020986060.1_802	25.328	229	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_010572669.1_3299	26.106	226	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_010573471.1_2480	24.779	226	597
WP_036063888.1	lcl|NZ_AHMP02000003.1_cds_WP_010573471.1_2480	24.893	233	597
