WP_000340715.1	lcl|NZ_JQOL01000109.1_cds_WP_000340715.1_2561	100.000	86	106
WP_004421326.1	lcl|NZ_JQOL01000109.1_cds_WP_000410273.1_2562	94.268	314	314
WP_004421326.1	lcl|NZ_JQOL01000109.1_cds_WP_000646249.1_2565	26.493	268	314
WP_004421326.1	lcl|NZ_JQOL01000020.1_cds_WP_000744704.1_624	25.000	324	314
WP_004421326.1	lcl|NZ_JQOL01000104.1_cds_WP_000723090.1_2518	22.917	288	314
WP_004421326.1	lcl|NZ_JQOL01000109.1_cds_WP_001033107.1_2587	21.053	266	314
WP_004421326.1	lcl|NZ_JQOL01000109.1_cds_WP_001067556.1_2568	25.000	328	314
WP_243817859.1	lcl|NZ_JQOL01000109.1_cds_WP_000604524.1_2563	90.685	365	365
WP_004448470.1	lcl|NZ_JQOL01000109.1_cds_WP_000884059.1_2564	96.196	184	185
WP_004448470.1	lcl|NZ_JQOL01000032.1_cds_WP_000351733.1_1013	39.286	140	185
WP_004448459.1	lcl|NZ_JQOL01000109.1_cds_WP_000646249.1_2565	96.049	329	329
WP_004448459.1	lcl|NZ_JQOL01000020.1_cds_WP_000744704.1_624	32.698	315	329
WP_004448459.1	lcl|NZ_JQOL01000104.1_cds_WP_000723090.1_2518	30.448	335	329
WP_004448459.1	lcl|NZ_JQOL01000010.1_cds_WP_001984071.1_277	31.270	307	329
WP_004448459.1	lcl|NZ_JQOL01000109.1_cds_WP_000699346.1_2579	30.488	328	329
WP_004448459.1	lcl|NZ_JQOL01000013.1_cds_WP_000649925.1_340	30.031	323	329
WP_004448459.1	lcl|NZ_JQOL01000110.1_cds_WP_000709511.1_2641	29.305	331	329
WP_004448459.1	lcl|NZ_JQOL01000010.1_cds_WP_000688696.1_257	29.197	274	329
WP_004448459.1	lcl|NZ_JQOL01000109.1_cds_WP_001067556.1_2568	29.804	255	329
WP_004448459.1	lcl|NZ_JQOL01000109.1_cds_WP_000475901.1_2622	27.692	260	329
WP_004448459.1	lcl|NZ_JQOL01000109.1_cds_WP_000410273.1_2562	25.633	316	329
WP_004448459.1	lcl|NZ_JQOL01000117.1_cds_WP_001074785.1_2778	28.302	265	329
WP_004448459.1	lcl|NZ_JQOL01000109.1_cds_WP_001033107.1_2587	25.974	308	329
WP_004448459.1	lcl|NZ_JQOL01000024.1_cds_WP_001003557.1_687	24.699	332	329
WP_004421408.1	lcl|NZ_JQOL01000109.1_cds_WP_000774260.1_2566	94.757	267	267
WP_004421408.1	lcl|NZ_JQOL01000104.1_cds_WP_000842260.1_2517	26.842	190	267
WP_004421408.1	lcl|NZ_JQOL01000054.1_cds_WP_000667727.1_1559	33.636	110	267
WP_004421408.1	lcl|NZ_JQOL01000007.1_cds_WP_000805357.1_201	33.333	102	267
WP_004448480.1	lcl|NZ_JQOL01000109.1_cds_WP_000612794.1_2567	95.882	510	510
WP_004448480.1	lcl|NZ_JQOL01000176.1_cds_WP_000291586.1_3525	27.077	325	510
WP_004448480.1	lcl|NZ_JQOL01000176.1_cds_WP_000364507.1_3526	31.111	90	510
WP_004448480.1	lcl|NZ_JQOL01000109.1_cds_WP_000612794.1_2567	95.882	510	510
WP_004448480.1	lcl|NZ_JQOL01000176.1_cds_WP_000291586.1_3525	27.077	325	510
WP_004448480.1	lcl|NZ_JQOL01000176.1_cds_WP_000364507.1_3526	31.111	90	510
WP_036062285.1	lcl|NZ_JQOL01000109.1_cds_WP_001067556.1_2568	96.364	330	330
WP_036062285.1	lcl|NZ_JQOL01000109.1_cds_WP_000646249.1_2565	28.990	307	330
WP_036062285.1	lcl|NZ_JQOL01000010.1_cds_WP_001984071.1_277	25.368	272	330
