WP_000340715.1	lcl|NZ_AKWM02000063.1_cds_WP_002764162.1_805	91.860	86	106
WP_004421326.1	lcl|NZ_AKWM02000063.1_cds_WP_002764169.1_804	90.675	311	314
WP_004421326.1	lcl|NZ_AKWM02000063.1_cds_WP_002764171.1_801	24.812	266	314
WP_004421326.1	lcl|NZ_AKWM02000049.1_cds_WP_002763592.1_1323	25.077	323	314
WP_004421326.1	lcl|NZ_AKWM02000039.1_cds_WP_004280595.1_1935	23.132	281	314
WP_004421326.1	lcl|NZ_AKWM02000051.1_cds_WP_002763683.1_1250	20.856	187	314
WP_004421326.1	lcl|NZ_AKWM02000078.1_cds_WP_002746794.1_284	21.765	170	314
WP_004421326.1	lcl|NZ_AKWM02000051.1_cds_WP_002763744.1_1256	26.923	104	314
WP_243817859.1	lcl|NZ_AKWM02000063.1_cds_WP_002764163.1_803	86.027	365	365
WP_004448470.1	lcl|NZ_AKWM02000063.1_cds_WP_002764164.1_802	95.652	184	185
WP_004448470.1	lcl|NZ_AKWM02000057.1_cds_WP_002763945.1_1103	34.247	146	185
WP_004448459.1	lcl|NZ_AKWM02000063.1_cds_WP_002764171.1_801	93.009	329	329
WP_004448459.1	lcl|NZ_AKWM02000051.1_cds_WP_002763683.1_1250	31.746	315	329
WP_004448459.1	lcl|NZ_AKWM02000049.1_cds_WP_002763592.1_1323	31.746	315	329
WP_004448459.1	lcl|NZ_AKWM02000039.1_cds_WP_004280595.1_1935	31.045	335	329
WP_004448459.1	lcl|NZ_AKWM02000038.1_cds_WP_002748230.1_2021	31.190	311	329
WP_004448459.1	lcl|NZ_AKWM02000041.1_cds_WP_002763171.1_1690	30.625	320	329
WP_004448459.1	lcl|NZ_AKWM02000038.1_cds_WP_002748209.1_2024	29.102	323	329
WP_004448459.1	lcl|NZ_AKWM02000078.1_cds_WP_002746794.1_284	26.979	341	329
WP_004448459.1	lcl|NZ_AKWM02000039.1_cds_WP_004282556.1_1965	25.430	291	329
WP_004448459.1	lcl|NZ_AKWM02000063.1_cds_WP_002764172.1_798	30.769	260	329
WP_004448459.1	lcl|NZ_AKWM02000032.1_cds_WP_002747140.1_2196	26.254	339	329
WP_004448459.1	lcl|NZ_AKWM02000051.1_cds_WP_002763748.1_1254	27.586	319	329
WP_004448459.1	lcl|NZ_AKWM02000063.1_cds_WP_002764169.1_804	27.778	252	329
WP_004448459.1	lcl|NZ_AKWM02000039.1_cds_WP_002762918.1_1954	26.667	240	329
WP_004448459.1	lcl|NZ_AKWM02000051.1_cds_WP_002763744.1_1256	23.028	317	329
WP_004448459.1	lcl|NZ_AKWM02000024.1_cds_WP_002761787.1_2677	27.184	309	329
WP_004448459.1	lcl|NZ_AKWM02000005.1_cds_WP_004282358.1_3423	27.711	249	329
WP_004448459.1	lcl|NZ_AKWM02000049.1_cds_WP_002763556.1_1412	24.242	330	329
WP_004448459.1	lcl|NZ_AKWM02000039.1_cds_WP_004282566.1_1967	29.825	171	329
WP_004421408.1	lcl|NZ_AKWM02000063.1_cds_WP_002764176.1_800	89.888	267	267
WP_004421408.1	lcl|NZ_AKWM02000051.1_cds_WP_002763695.1_1245	26.702	191	267
WP_004421408.1	lcl|NZ_AKWM02000039.1_cds_WP_004282527.1_1968	26.442	208	267
WP_004421408.1	lcl|NZ_AKWM02000039.1_cds_WP_004280167.1_1934	26.842	190	267
WP_004421408.1	lcl|NZ_AKWM02000022.1_cds_WP_002761552.1_2755	33.636	110	267
WP_004421408.1	lcl|NZ_AKWM02000002.1_cds_WP_081586259.1_3595	26.882	186	267
WP_004421408.1	lcl|NZ_AKWM02000078.1_cds_WP_002746706.1_285	24.468	188	267
WP_004448480.1	lcl|NZ_AKWM02000063.1_cds_WP_002764174.1_799	87.623	509	510
WP_004448480.1	lcl|NZ_AKWM02000013.1_cds_WP_002761118.1_3123	27.246	334	510
WP_004448480.1	lcl|NZ_AKWM02000013.1_cds_WP_002761045.1_3122	30.435	92	510
WP_004448480.1	lcl|NZ_AKWM02000063.1_cds_WP_002764174.1_799	87.623	509	510
