WP_000340715.1	lcl|NZ_AFKU01000213.1_cds_WP_000340715.1_1851	100.000	86	106
WP_004421326.1	lcl|NZ_AFKU01000213.1_cds_WP_000410273.1_1852	94.268	314	314
WP_004421326.1	lcl|NZ_AFKU01000213.1_cds_WP_000093099.1_1872	53.968	63	314
WP_004421326.1	lcl|NZ_AFKU01000213.1_cds_LEP2GSC130_RS1000000123725_1855	26.493	268	314
WP_004421326.1	lcl|NZ_AFKU01000228.1_cds_WP_000744700.1_1722	25.926	324	314
WP_004421326.1	lcl|NZ_AFKU01000213.1_cds_WP_000600889.1_1881	26.425	193	314
WP_004421326.1	lcl|NZ_AFKU01000157.1_cds_WP_000723090.1_2505	22.917	288	314
WP_004421326.1	lcl|NZ_AFKU01000213.1_cds_WP_001067557.1_1858	25.000	328	314
WP_243817859.1	lcl|NZ_AFKU01000213.1_cds_WP_000604524.1_1853	90.685	365	365
WP_004448470.1	lcl|NZ_AFKU01000213.1_cds_WP_000884059.1_1854	96.196	184	185
WP_004448470.1	lcl|NZ_AFKU01000131.1_cds_WP_000351733.1_2929	39.286	140	185
WP_004448459.1	lcl|NZ_AFKU01000213.1_cds_LEP2GSC130_RS1000000123725_1855	95.745	329	329
WP_004448459.1	lcl|NZ_AFKU01000228.1_cds_WP_000744700.1_1722	32.698	315	329
WP_004448459.1	lcl|NZ_AFKU01000213.1_cds_WP_000600889.1_1881	31.962	316	329
WP_004448459.1	lcl|NZ_AFKU01000157.1_cds_WP_000723090.1_2505	30.448	335	329
WP_004448459.1	lcl|NZ_AFKU01000401.1_cds_WP_001984071.1_700	31.270	307	329
WP_004448459.1	lcl|NZ_AFKU01000123.1_cds_WP_000649925.1_3089	30.031	323	329
WP_004448459.1	lcl|NZ_AFKU01000025.1_cds_WP_000709511.1_3702	29.305	331	329
WP_004448459.1	lcl|NZ_AFKU01000213.1_cds_WP_000601375.1_1908	25.333	300	329
WP_004448459.1	lcl|NZ_AFKU01000109.1_cds_WP_000688695.1_3302	29.197	274	329
WP_004448459.1	lcl|NZ_AFKU01000213.1_cds_WP_001067557.1_1858	29.804	255	329
WP_004448459.1	lcl|NZ_AFKU01000157.1_cds_WP_000475904.1_2488	27.899	276	329
