WP_000340715.1	lcl|NZ_RQHQ01000076.1_cds_WP_002764162.1_1211	91.860	86	106
WP_004421326.1	lcl|NZ_RQHQ01000076.1_cds_WP_004279997.1_1210	90.645	310	314
WP_004421326.1	lcl|NZ_RQHQ01000232.1_cds_WP_004280233.1_3025	22.069	290	314
WP_004421326.1	lcl|NZ_RQHQ01000009.1_cds_WP_002746672.1_534	25.077	323	314
WP_004421326.1	lcl|NZ_RQHQ01000232.1_cds_WP_004280555.1_3027	23.894	226	314
WP_004421326.1	lcl|NZ_RQHQ01000263.1_cds_WP_004280595.1_3151	23.132	281	314
WP_004421326.1	lcl|NZ_RQHQ01000160.1_cds_WP_002746794.1_2974	21.765	170	314
WP_004448470.1	lcl|NZ_RQHQ01000241.1_cds_WP_002763945.1_356	34.247	146	185
WP_004448470.1	lcl|NZ_RQHQ01000039.1_cds_WP_004280836.1_3042	34.463	177	185
WP_004448459.1	lcl|NZ_RQHQ01000232.1_cds_WP_004280233.1_3025	30.841	321	329
WP_004448459.1	lcl|NZ_RQHQ01000009.1_cds_WP_002746672.1_534	31.746	315	329
WP_004448459.1	lcl|NZ_RQHQ01000263.1_cds_WP_004280595.1_3151	31.045	335	329
WP_004448459.1	lcl|NZ_RQHQ01000021.1_cds_WP_002748230.1_1096	31.190	311	329
WP_004448459.1	lcl|NZ_RQHQ01000232.1_cds_WP_004280555.1_3027	29.836	305	329
WP_004448459.1	lcl|NZ_RQHQ01000123.1_cds_WP_002763171.1_634	30.625	320	329
WP_004448459.1	lcl|NZ_RQHQ01000021.1_cds_WP_002748209.1_1093	29.102	323	329
WP_004448459.1	lcl|NZ_RQHQ01000160.1_cds_WP_002746794.1_2974	26.979	341	329
WP_004448459.1	lcl|NZ_RQHQ01000166.1_cds_WP_002747140.1_2752	26.254	339	329
WP_004448459.1	lcl|NZ_RQHQ01000076.1_cds_WP_004279997.1_1210	27.778	252	329
WP_004448459.1	lcl|NZ_RQHQ01000068.1_cds_WP_002761787.1_1648	27.184	309	329
WP_004448459.1	lcl|NZ_RQHQ01000232.1_cds_WP_004280227.1_3029	26.087	276	329
WP_004448459.1	lcl|NZ_RQHQ01000178.1_cds_WP_002749175.1_2864	24.242	330	329
WP_004448459.1	lcl|NZ_RQHQ01000173.1_cds_WP_002746138.1_2829	27.309	249	329
WP_004421408.1	lcl|NZ_RQHQ01000232.1_cds_WP_004280193.1_3026	26.840	231	267
WP_004421408.1	lcl|NZ_RQHQ01000263.1_cds_WP_004280167.1_3150	26.842	190	267
WP_004421408.1	lcl|NZ_RQHQ01000002.1_cds_WP_002761552.1_1594	33.636	110	267
WP_004421408.1	lcl|NZ_RQHQ01000122.1_cds_WP_081586259.1_969	26.882	186	267
WP_004421408.1	lcl|NZ_RQHQ01000160.1_cds_WP_002746706.1_2975	24.468	188	267
WP_004448480.1	lcl|NZ_RQHQ01000073.1_cds_WP_004280277.1_248	27.246	334	510
WP_004448480.1	lcl|NZ_RQHQ01000073.1_cds_WP_002761045.1_247	30.435	92	510
WP_004448480.1	lcl|NZ_RQHQ01000073.1_cds_WP_004280277.1_248	27.246	334	510
WP_004448480.1	lcl|NZ_RQHQ01000073.1_cds_WP_002761045.1_247	30.435	92	510
WP_036062285.1	lcl|NZ_RQHQ01000021.1_cds_WP_002748230.1_1096	27.106	273	330
WP_036062285.1	lcl|NZ_RQHQ01000232.1_cds_WP_004280233.1_3025	23.723	274	330
WP_036062285.1	lcl|NZ_RQHQ01000009.1_cds_WP_002746672.1_534	27.899	276	330
WP_036062285.1	lcl|NZ_RQHQ01000263.1_cds_WP_004280595.1_3151	25.526	333	330
WP_036062285.1	lcl|NZ_RQHQ01000166.1_cds_WP_002747140.1_2752	26.818	220	330
WP_036062285.1	lcl|NZ_RQHQ01000123.1_cds_WP_002763171.1_634	31.621	253	330
WP_036062285.1	lcl|NZ_RQHQ01000178.1_cds_WP_002749175.1_2864	25.806	248	330
WP_036062285.1	lcl|NZ_RQHQ01000232.1_cds_WP_004280555.1_3027	24.000	225	330
WP_036062285.1	lcl|NZ_RQHQ01000160.1_cds_WP_002746794.1_2974	25.352	142	330
WP_036062285.1	lcl|NZ_RQHQ01000068.1_cds_WP_002761787.1_1648	25.410	244	330
WP_036062285.1	lcl|NZ_RQHQ01000173.1_cds_WP_002746138.1_2829	26.014	296	330
WP_036062285.1	lcl|NZ_RQHQ01000091.1_cds_WP_081586321.1_2014	25.781	128	330
WP_004448474.1	lcl|NZ_RQHQ01000263.1_cds_WP_004280824.1_3157	33.529	340	366
WP_004448474.1	lcl|NZ_RQHQ01000002.1_cds_WP_002761418.1_1588	27.778	378	366
WP_004448474.1	lcl|NZ_RQHQ01000076.1_cds_WP_004280727.1_1200	39.462	223	366
WP_004448474.1	lcl|NZ_RQHQ01000039.1_cds_WP_004280909.1_3048	29.487	390	366
WP_004448474.1	lcl|NZ_RQHQ01000215.1_cds_WP_002746418.1_2625	29.805	359	366
WP_004448474.1	lcl|NZ_RQHQ01000076.1_cds_WP_004280004.1_1203	36.893	206	366
WP_004448474.1	lcl|NZ_RQHQ01000166.1_cds_WP_036035875.1_2753	33.155	187	366
WP_004448477.1	lcl|NZ_RQHQ01000263.1_cds_WP_004280824.1_3157	37.278	338	367
WP_004448477.1	lcl|NZ_RQHQ01000215.1_cds_WP_002746418.1_2625	33.509	379	367
WP_004448477.1	lcl|NZ_RQHQ01000039.1_cds_WP_004280909.1_3048	31.452	372	367
WP_004448477.1	lcl|NZ_RQHQ01000076.1_cds_WP_004280727.1_1200	33.448	290	367
WP_004448477.1	lcl|NZ_RQHQ01000002.1_cds_WP_002761418.1_1588	30.239	377	367
WP_004448477.1	lcl|NZ_RQHQ01000076.1_cds_WP_004280004.1_1203	33.898	236	367
WP_004448477.1	lcl|NZ_RQHQ01000166.1_cds_WP_036035875.1_2753	25.485	361	367
WP_036062289.1	lcl|NZ_RQHQ01000132.1_cds_WP_002748383.1_1332	44.939	247	265
WP_004448469.1	lcl|NZ_RQHQ01000201.1_cds_WP_002747802.1_485	36.842	304	310
WP_004448469.1	lcl|NZ_RQHQ01000190.1_cds_WP_002748076.1_2349	26.552	290	310
WP_004448469.1	lcl|NZ_RQHQ01000243.1_cds_WP_002761841.1_3064	27.820	133	310
WP_004448469.1	lcl|NZ_RQHQ01000201.1_cds_WP_002747802.1_485	36.842	304	310
WP_004448469.1	lcl|NZ_RQHQ01000190.1_cds_WP_002748076.1_2349	26.552	290	310
WP_004448469.1	lcl|NZ_RQHQ01000243.1_cds_WP_002761841.1_3064	27.820	133	310
WP_004448460.1	lcl|NZ_RQHQ01000190.1_cds_WP_002748082.1_2359	41.667	60	140
WP_004448464.1	lcl|NZ_RQHQ01000009.1_cds_WP_036047836.1_561	26.923	78	221
WP_004421412.1	lcl|NZ_RQHQ01000009.1_cds_WP_002746546.1_567	33.333	132	177
WP_004448479.1	lcl|NZ_RQHQ01000210.1_cds_WP_036036884.1_1193	23.506	251	406
WP_004448466.1	lcl|NZ_RQHQ01000039.1_cds_WP_004280909.1_3048	31.903	373	361
WP_004448466.1	lcl|NZ_RQHQ01000002.1_cds_WP_002761418.1_1588	30.526	380	361
WP_004448466.1	lcl|NZ_RQHQ01000076.1_cds_WP_004280004.1_1203	37.551	245	361
WP_004448466.1	lcl|NZ_RQHQ01000263.1_cds_WP_004280824.1_3157	31.627	332	361
WP_004448466.1	lcl|NZ_RQHQ01000076.1_cds_WP_004280727.1_1200	37.264	212	361
WP_004448466.1	lcl|NZ_RQHQ01000166.1_cds_WP_036035875.1_2753	24.932	369	361
WP_004448466.1	lcl|NZ_RQHQ01000215.1_cds_WP_002746418.1_2625	30.400	250	361
WP_243817856.1	lcl|NZ_RQHQ01000210.1_cds_EHR03_RS15305_1186	83.607	61	382
WP_243817856.1	lcl|NZ_RQHQ01000049.1_cds_EHR03_RS03475_3428	73.770	61	382
WP_243817856.1	lcl|NZ_RQHQ01000090.1_cds_EHR03_RS20330_1849	57.895	38	382
WP_243817856.1	lcl|NZ_RQHQ01000012.1_cds_WP_002745437.1_3567	25.182	274	382
WP_243817856.1	lcl|NZ_RQHQ01000243.1_cds_WP_167880679.1_3057	29.032	124	382
WP_243817856.1	lcl|NZ_RQHQ01000210.1_cds_EHR03_RS15305_1186	83.607	61	382
WP_243817856.1	lcl|NZ_RQHQ01000049.1_cds_EHR03_RS03475_3428	73.770	61	382
WP_243817856.1	lcl|NZ_RQHQ01000090.1_cds_EHR03_RS20330_1849	57.895	38	382
WP_243817856.1	lcl|NZ_RQHQ01000012.1_cds_WP_002745437.1_3567	25.182	274	382
WP_243817856.1	lcl|NZ_RQHQ01000243.1_cds_WP_167880679.1_3057	29.032	124	382
WP_243817856.1	lcl|NZ_RQHQ01000210.1_cds_EHR03_RS15305_1186	83.607	61	382
WP_243817856.1	lcl|NZ_RQHQ01000049.1_cds_EHR03_RS03475_3428	73.770	61	382
WP_243817856.1	lcl|NZ_RQHQ01000090.1_cds_EHR03_RS20330_1849	57.895	38	382
WP_243817856.1	lcl|NZ_RQHQ01000012.1_cds_WP_002745437.1_3567	25.182	274	382
WP_243817856.1	lcl|NZ_RQHQ01000243.1_cds_WP_167880679.1_3057	29.032	124	382
WP_243817856.1	lcl|NZ_RQHQ01000210.1_cds_EHR03_RS15305_1186	83.607	61	382
WP_243817856.1	lcl|NZ_RQHQ01000049.1_cds_EHR03_RS03475_3428	73.770	61	382
WP_243817856.1	lcl|NZ_RQHQ01000090.1_cds_EHR03_RS20330_1849	57.895	38	382
WP_243817856.1	lcl|NZ_RQHQ01000012.1_cds_WP_002745437.1_3567	25.182	274	382
WP_243817856.1	lcl|NZ_RQHQ01000243.1_cds_WP_167880679.1_3057	29.032	124	382
WP_036063888.1	lcl|NZ_RQHQ01000132.1_cds_WP_051019755.1_1278	32.804	378	597
WP_036063888.1	lcl|NZ_RQHQ01000158.1_cds_WP_002746012.1_2894	33.074	257	597
WP_036063888.1	lcl|NZ_RQHQ01000024.1_cds_WP_002763193.1_3205	32.377	244	597
WP_036063888.1	lcl|NZ_RQHQ01000039.1_cds_WP_004280488.1_3047	29.864	221	597
WP_036063888.1	lcl|NZ_RQHQ01000226.1_cds_WP_002760631.1_22	32.870	216	597
WP_036063888.1	lcl|NZ_RQHQ01000198.1_cds_WP_002749036.1_707	28.745	247	597
WP_036063888.1	lcl|NZ_RQHQ01000074.1_cds_WP_036048304.1_3437	30.097	206	597
WP_036063888.1	lcl|NZ_RQHQ01000210.1_cds_WP_002764390.1_1141	30.952	210	597
WP_036063888.1	lcl|NZ_RQHQ01000073.1_cds_WP_002761175.1_242	25.751	233	597
WP_036063888.1	lcl|NZ_RQHQ01000122.1_cds_WP_002760423.1_927	28.230	209	597
WP_036063888.1	lcl|NZ_RQHQ01000006.1_cds_WP_002762677.1_1404	27.111	225	597
WP_036063888.1	lcl|NZ_RQHQ01000055.1_cds_WP_002747298.1_1913	28.444	225	597
WP_036063888.1	lcl|NZ_RQHQ01000241.1_cds_WP_002763942.1_376	28.226	248	597
WP_036063888.1	lcl|NZ_RQHQ01000028.1_cds_WP_002748868.1_191	26.027	219	597
WP_036063888.1	lcl|NZ_RQHQ01000028.1_cds_WP_002748868.1_191	25.806	155	597
WP_036063888.1	lcl|NZ_RQHQ01000073.1_cds_WP_002761116.1_284	29.310	232	597
WP_036063888.1	lcl|NZ_RQHQ01000198.1_cds_WP_002749732.1_725	24.299	214	597
WP_036063888.1	lcl|NZ_RQHQ01000201.1_cds_WP_002747896.1_448	26.389	216	597
WP_036063888.1	lcl|NZ_RQHQ01000201.1_cds_WP_002747896.1_448	28.283	198	597
WP_036063888.1	lcl|NZ_RQHQ01000241.1_cds_WP_002763919.1_324	24.885	217	597
WP_036063888.1	lcl|NZ_RQHQ01000173.1_cds_WP_002746080.1_2823	24.609	256	597
WP_036063888.1	lcl|NZ_RQHQ01000226.1_cds_WP_004279980.1_94	22.477	218	597
WP_036063888.1	lcl|NZ_RQHQ01000241.1_cds_WP_002763965.1_357	25.751	233	597
WP_036063888.1	lcl|NZ_RQHQ01000173.1_cds_WP_036047742.1_2814	24.434	221	597
WP_036063888.1	lcl|NZ_RQHQ01000173.1_cds_WP_036047742.1_2814	22.672	247	597
WP_036063888.1	lcl|NZ_RQHQ01000155.1_cds_WP_004280834.1_876	23.396	265	597
WP_036063888.1	lcl|NZ_RQHQ01000220.1_cds_WP_002746892.1_1018	25.000	228	597
WP_036063888.1	lcl|NZ_RQHQ01000198.1_cds_WP_002749020.1_706	22.594	239	597
WP_036063888.1	lcl|NZ_RQHQ01000220.1_cds_WP_002746730.1_1015	24.229	227	597
WP_036063888.1	lcl|NZ_RQHQ01000132.1_cds_WP_051019755.1_1278	32.804	378	597
WP_036063888.1	lcl|NZ_RQHQ01000158.1_cds_WP_002746012.1_2894	33.074	257	597
WP_036063888.1	lcl|NZ_RQHQ01000024.1_cds_WP_002763193.1_3205	32.377	244	597
WP_036063888.1	lcl|NZ_RQHQ01000039.1_cds_WP_004280488.1_3047	29.864	221	597
WP_036063888.1	lcl|NZ_RQHQ01000226.1_cds_WP_002760631.1_22	32.870	216	597
WP_036063888.1	lcl|NZ_RQHQ01000198.1_cds_WP_002749036.1_707	28.745	247	597
WP_036063888.1	lcl|NZ_RQHQ01000074.1_cds_WP_036048304.1_3437	30.097	206	597
WP_036063888.1	lcl|NZ_RQHQ01000210.1_cds_WP_002764390.1_1141	30.952	210	597
WP_036063888.1	lcl|NZ_RQHQ01000073.1_cds_WP_002761175.1_242	25.751	233	597
WP_036063888.1	lcl|NZ_RQHQ01000122.1_cds_WP_002760423.1_927	28.230	209	597
WP_036063888.1	lcl|NZ_RQHQ01000006.1_cds_WP_002762677.1_1404	27.111	225	597
WP_036063888.1	lcl|NZ_RQHQ01000055.1_cds_WP_002747298.1_1913	28.444	225	597
WP_036063888.1	lcl|NZ_RQHQ01000241.1_cds_WP_002763942.1_376	28.226	248	597
WP_036063888.1	lcl|NZ_RQHQ01000028.1_cds_WP_002748868.1_191	26.027	219	597
WP_036063888.1	lcl|NZ_RQHQ01000028.1_cds_WP_002748868.1_191	25.806	155	597
WP_036063888.1	lcl|NZ_RQHQ01000073.1_cds_WP_002761116.1_284	29.310	232	597
