WP_003009553.1	lcl|NZ_AHQV01000071.1_cds_WP_000340715.1_3129	91.398	93	106
WP_003009527.1	lcl|NZ_AHQV01000071.1_cds_WP_000410268.1_3130	90.764	314	321
WP_003009527.1	lcl|NZ_AHQV01000071.1_cds_WP_000723079.1_3181	22.222	279	321
WP_003009527.1	lcl|NZ_AHQV01000068.1_cds_WP_000744700.1_3371	22.769	325	321
WP_003009527.1	lcl|NZ_AHQV01000071.1_cds_WP_000723083.1_3204	23.239	284	321
WP_003009527.1	lcl|NZ_AHQV01000071.1_cds_WP_000567886.1_3183	23.009	226	321
WP_003009869.1	lcl|NZ_AHQV01000235.1_cds_WP_000351733.1_1185	38.571	140	185
WP_003009869.1	lcl|NZ_AHQV01000071.1_cds_WP_001047906.1_3161	34.463	177	185
WP_003009535.1	lcl|NZ_AHQV01000071.1_cds_WP_000723079.1_3181	32.399	321	329
WP_003009535.1	lcl|NZ_AHQV01000068.1_cds_WP_000744700.1_3371	32.595	316	329
WP_003009535.1	lcl|NZ_AHQV01000071.1_cds_WP_000723083.1_3204	30.448	335	329
WP_003009535.1	lcl|NZ_AHQV01000285.1_cds_WP_001984071.1_677	32.248	307	329
WP_003009535.1	lcl|NZ_AHQV01000069.1_cds_WP_000649924.1_3311	30.341	323	329
WP_003009535.1	lcl|NZ_AHQV01000071.1_cds_WP_000567886.1_3183	29.508	305	329
WP_003009535.1	lcl|NZ_AHQV01000037.1_cds_WP_000709513.1_3713	29.003	331	329
WP_003009535.1	lcl|NZ_AHQV01000088.1_cds_WP_000688693.1_2795	27.811	338	329
WP_003009535.1	lcl|NZ_AHQV01000071.1_cds_WP_000410268.1_3130	25.786	318	329
WP_003009535.1	lcl|NZ_AHQV01000071.1_cds_WP_000475907.1_3186	26.667	240	329
WP_003009535.1	lcl|NZ_AHQV01000063.1_cds_WP_001074779.1_3589	27.273	275	329
WP_003009535.1	lcl|NZ_AHQV01000204.1_cds_WP_001003557.1_1620	25.904	332	329
WP_003009795.1	lcl|NZ_AHQV01000071.1_cds_WP_000043899.1_3182	27.586	232	267
WP_003009795.1	lcl|NZ_AHQV01000383.1_cds_WP_000667727.1_160	28.866	194	267
WP_003009795.1	lcl|NZ_AHQV01000071.1_cds_WP_000842260.1_3205	26.316	190	267
WP_003009795.1	lcl|NZ_AHQV01000212.1_cds_WP_000805357.1_1546	33.735	83	267
WP_003009515.1	lcl|NZ_AHQV01000195.1_cds_WP_000291579.1_1768	26.032	315	509
