WP_003009553.1	lcl|NZ_AFKF01000097.1_cds_WP_000340715.1_1922	91.398	93	106
WP_003009527.1	lcl|NZ_AFKF01000097.1_cds_WP_000410273.1_1923	90.764	314	321
WP_003009527.1	lcl|NZ_AFKF01000097.1_cds_WP_000093099.1_1943	58.730	63	321
WP_003009527.1	lcl|NZ_AFKF01000097.1_cds_WP_000646252.1_1926	27.239	268	321
WP_003009527.1	lcl|NZ_AFKF01000228.1_cds_WP_000744700.1_114	22.769	325	321
WP_003009527.1	lcl|NZ_AFKF01000097.1_cds_WP_000600889.1_1952	23.656	186	321
WP_003009527.1	lcl|NZ_AFKF01000097.1_cds_WP_000723090.1_2005	22.887	284	321
WP_003009527.1	lcl|NZ_AFKF01000097.1_cds_WP_001067557.1_1929	25.382	327	321
WP_003009854.1	lcl|NZ_AFKF01000097.1_cds_WP_000604524.1_1924	84.384	365	365
WP_003009869.1	lcl|NZ_AFKF01000097.1_cds_WP_000884059.1_1925	91.892	185	185
WP_003009869.1	lcl|NZ_AFKF01000040.1_cds_WP_000351733.1_2906	38.571	140	185
WP_003009535.1	lcl|NZ_AFKF01000097.1_cds_WP_000646252.1_1926	91.793	329	329
WP_003009535.1	lcl|NZ_AFKF01000228.1_cds_WP_000744700.1_114	32.595	316	329
WP_003009535.1	lcl|NZ_AFKF01000097.1_cds_WP_000600889.1_1952	31.975	319	329
WP_003009535.1	lcl|NZ_AFKF01000097.1_cds_WP_000723090.1_2005	30.448	335	329
WP_003009535.1	lcl|NZ_AFKF01000113.1_cds_WP_001984071.1_1506	32.248	307	329
WP_003009535.1	lcl|NZ_AFKF01000047.1_cds_WP_000649925.1_2701	30.341	323	329
WP_003009535.1	lcl|NZ_AFKF01000232.1_cds_WP_000709511.1_62	29.003	331	329
WP_003009535.1	lcl|NZ_AFKF01000097.1_cds_WP_000601375.1_1979	25.993	277	329
WP_003009535.1	lcl|NZ_AFKF01000097.1_cds_WP_001067557.1_1929	28.105	306	329
WP_003009535.1	lcl|NZ_AFKF01000113.1_cds_WP_000688695.1_1526	27.811	338	329
WP_003009535.1	lcl|NZ_AFKF01000097.1_cds_WP_000410273.1_1923	26.101	318	329
WP_003009535.1	lcl|NZ_AFKF01000097.1_cds_WP_000475904.1_1988	27.899	276	329
WP_003009535.1	lcl|NZ_AFKF01000024.1_cds_WP_001074785.1_3405	27.636	275	329
WP_003009535.1	lcl|NZ_AFKF01000119.1_cds_WP_001003555.1_1384	26.036	338	329
WP_003009535.1	lcl|NZ_AFKF01000097.1_cds_WP_000487322.1_1977	25.939	293	329
WP_003009795.1	lcl|NZ_AFKF01000097.1_cds_WP_000774262.1_1927	81.648	267	267
WP_003009795.1	lcl|NZ_AFKF01000097.1_cds_WP_000800438.1_1957	26.923	234	267
WP_003009795.1	lcl|NZ_AFKF01000097.1_cds_WP_000859505.1_1976	27.049	244	267
WP_003009795.1	lcl|NZ_AFKF01000142.1_cds_WP_000667727.1_887	28.866	194	267
WP_003009795.1	lcl|NZ_AFKF01000097.1_cds_WP_000842260.1_2006	26.316	190	267
WP_003009795.1	lcl|NZ_AFKF01000066.1_cds_WP_000805357.1_2317	33.735	83	267
WP_003009515.1	lcl|NZ_AFKF01000097.1_cds_WP_000612797.1_1928	87.992	508	509
WP_003009515.1	lcl|NZ_AFKF01000065.1_cds_WP_000291591.1_2406	26.032	315	509
WP_003009515.1	lcl|NZ_AFKF01000065.1_cds_WP_000364507.1_2405	26.316	114	509
WP_003009515.1	lcl|NZ_AFKF01000097.1_cds_WP_000612797.1_1928	87.992	508	509
WP_003009515.1	lcl|NZ_AFKF01000065.1_cds_WP_000291591.1_2406	26.032	315	509
WP_003009515.1	lcl|NZ_AFKF01000065.1_cds_WP_000364507.1_2405	26.316	114	509
WP_003009505.1	lcl|NZ_AFKF01000097.1_cds_WP_001067557.1_1929	92.121	330	330
WP_003009505.1	lcl|NZ_AFKF01000097.1_cds_WP_000646252.1_1926	27.869	305	330
WP_003009505.1	lcl|NZ_AFKF01000113.1_cds_WP_001984071.1_1506	25.912	274	330
WP_003009505.1	lcl|NZ_AFKF01000097.1_cds_WP_000600889.1_1952	26.316	266	330
WP_003009505.1	lcl|NZ_AFKF01000228.1_cds_WP_000744700.1_114	27.532	316	330
WP_003009505.1	lcl|NZ_AFKF01000119.1_cds_WP_001003555.1_1384	29.555	247	330
WP_003009505.1	lcl|NZ_AFKF01000097.1_cds_WP_000723090.1_2005	23.193	332	330
WP_003009505.1	lcl|NZ_AFKF01000113.1_cds_WP_000688695.1_1526	25.339	221	330
WP_003009505.1	lcl|NZ_AFKF01000047.1_cds_WP_000649925.1_2701	28.295	258	330
WP_003009505.1	lcl|NZ_AFKF01000097.1_cds_WP_000601375.1_1979	25.746	268	330
WP_003009505.1	lcl|NZ_AFKF01000024.1_cds_WP_001074785.1_3405	27.962	211	330
