WP_003009553.1	lcl|NZ_RQHA01000002.1_cds_WP_135576183.1_3291	62.791	86	106
WP_003009527.1	lcl|NZ_RQHA01000002.1_cds_WP_135576181.1_3290	80.968	310	321
WP_003009527.1	lcl|NZ_RQHA01000004.1_cds_WP_135576905.1_380	22.500	320	321
WP_003009527.1	lcl|NZ_RQHA01000002.1_cds_WP_135576173.1_3286	22.744	277	321
WP_003009527.1	lcl|NZ_RQHA01000002.1_cds_WP_135576122.1_3259	20.743	323	321
WP_003009527.1	lcl|NZ_RQHA01000012.1_cds_WP_012476594.1_2528	22.619	168	321
WP_003009527.1	lcl|NZ_RQHA01000002.1_cds_WP_135576130.1_3263	19.703	269	321
WP_003009527.1	lcl|NZ_RQHA01000012.1_cds_WP_210409840.1_2517	21.675	203	321
WP_003009527.1	lcl|NZ_RQHA01000004.1_cds_WP_135577686.1_958	22.601	323	321
WP_003009869.1	lcl|NZ_RQHA01000002.1_cds_WP_135576144.1_3271	31.655	139	185
WP_003009869.1	lcl|NZ_RQHA01000001.1_cds_WP_135575519.1_2101	32.558	129	185
WP_003009535.1	lcl|NZ_RQHA01000002.1_cds_WP_135576122.1_3259	31.250	304	329
WP_003009535.1	lcl|NZ_RQHA01000004.1_cds_WP_135576905.1_380	31.529	314	329
WP_003009535.1	lcl|NZ_RQHA01000002.1_cds_WP_135576173.1_3286	31.546	317	329
WP_003009535.1	lcl|NZ_RQHA01000012.1_cds_WP_012476594.1_2528	29.464	336	329
WP_003009535.1	lcl|NZ_RQHA01000004.1_cds_WP_135577686.1_958	29.154	319	329
WP_003009535.1	lcl|NZ_RQHA01000004.1_cds_WP_012390182.1_408	27.619	315	329
WP_003009535.1	lcl|NZ_RQHA01000004.1_cds_WP_135577455.1_774	26.625	323	329
WP_003009535.1	lcl|NZ_RQHA01000002.1_cds_WP_135576130.1_3263	27.477	222	329
WP_003009535.1	lcl|NZ_RQHA01000004.1_cds_WP_233440867.1_719	28.063	253	329
WP_003009535.1	lcl|NZ_RQHA01000002.1_cds_WP_135576181.1_3290	25.705	319	329
WP_003009535.1	lcl|NZ_RQHA01000004.1_cds_WP_135577379.1_727	26.394	269	329
WP_003009535.1	lcl|NZ_RQHA01000001.1_cds_WP_135575131.1_1750	25.275	273	329
WP_003009535.1	lcl|NZ_RQHA01000004.1_cds_WP_135576842.1_328	28.514	249	329
WP_003009535.1	lcl|NZ_RQHA01000004.1_cds_WP_135576404.1_35	25.424	177	329
WP_003009535.1	lcl|NZ_RQHA01000012.1_cds_WP_210409840.1_2517	25.352	284	329
WP_003009795.1	lcl|NZ_RQHA01000002.1_cds_WP_135576163.1_3281	27.848	237	267
WP_003009795.1	lcl|NZ_RQHA01000001.1_cds_WP_012388903.1_1811	24.806	258	267
WP_003009795.1	lcl|NZ_RQHA01000004.1_cds_WP_135577319.1_689	37.079	89	267
WP_003009795.1	lcl|NZ_RQHA01000002.1_cds_WP_135576148.1_3274	27.957	186	267
WP_003009795.1	lcl|NZ_RQHA01000012.1_cds_WP_135579761.1_2529	25.888	197	267
WP_003009795.1	lcl|NZ_RQHA01000004.1_cds_WP_012387270.1_845	27.011	174	267
WP_003009515.1	lcl|NZ_RQHA01000001.1_cds_WP_135576051.1_2079	24.159	327	509
WP_003009515.1	lcl|NZ_RQHA01000001.1_cds_WP_135575492.1_2078	28.571	63	509
WP_003009515.1	lcl|NZ_RQHA01000001.1_cds_WP_135576051.1_2079	24.159	327	509
WP_003009515.1	lcl|NZ_RQHA01000001.1_cds_WP_135575492.1_2078	28.571	63	509
WP_003009505.1	lcl|NZ_RQHA01000002.1_cds_WP_135576122.1_3259	31.153	321	330
WP_003009505.1	lcl|NZ_RQHA01000002.1_cds_WP_135576173.1_3286	26.937	271	330
WP_003009505.1	lcl|NZ_RQHA01000004.1_cds_WP_233440867.1_719	28.980	245	330
WP_003009505.1	lcl|NZ_RQHA01000004.1_cds_WP_135577686.1_958	24.101	278	330
WP_003009505.1	lcl|NZ_RQHA01000004.1_cds_WP_135576905.1_380	28.727	275	330
WP_003009505.1	lcl|NZ_RQHA01000004.1_cds_WP_012390182.1_408	26.087	322	330
WP_003009505.1	lcl|NZ_RQHA01000004.1_cds_WP_135577379.1_727	25.475	263	330
WP_003009505.1	lcl|NZ_RQHA01000004.1_cds_WP_135576842.1_328	27.751	209	330
WP_003009505.1	lcl|NZ_RQHA01000002.1_cds_WP_135576130.1_3263	25.188	266	330
WP_003009505.1	lcl|NZ_RQHA01000012.1_cds_WP_012476594.1_2528	23.510	302	330
WP_003009505.1	lcl|NZ_RQHA01000004.1_cds_WP_135576404.1_35	25.229	218	330
WP_003009505.1	lcl|NZ_RQHA01000004.1_cds_WP_135577455.1_774	28.000	150	330
