WP_003009553.1	lcl|NZ_AOXA01000149.1_cds_WP_000340715.1_2786	91.398	93	106
WP_003009527.1	lcl|NZ_AOXA01000149.1_cds_WP_000410273.1_2785	90.764	314	321
WP_003009527.1	lcl|NZ_AOXA01000149.1_cds_WP_000646253.1_2782	27.239	268	321
WP_003009527.1	lcl|NZ_AOXA01000148.1_cds_WP_000744700.1_2730	22.769	325	321
WP_003009527.1	lcl|NZ_AOXA01000032.1_cds_WP_001033107.1_530	22.222	261	321
WP_003009527.1	lcl|NZ_AOXA01000032.1_cds_WP_000723090.1_479	22.887	284	321
WP_003009527.1	lcl|NZ_AOXA01000149.1_cds_WP_001067558.1_2779	25.382	327	321
WP_003009854.1	lcl|NZ_AOXA01000149.1_cds_WP_000604524.1_2784	84.384	365	365
WP_003009869.1	lcl|NZ_AOXA01000149.1_cds_WP_000884060.1_2783	91.892	185	185
WP_003009869.1	lcl|NZ_AOXA01000143.1_cds_WP_000351733.1_2597	38.571	140	185
WP_003009535.1	lcl|NZ_AOXA01000149.1_cds_WP_000646253.1_2782	91.793	329	329
WP_003009535.1	lcl|NZ_AOXA01000148.1_cds_WP_000744700.1_2730	32.595	316	329
WP_003009535.1	lcl|NZ_AOXA01000032.1_cds_WP_000723090.1_479	30.448	335	329
WP_003009535.1	lcl|NZ_AOXA01000149.1_cds_WP_000699346.1_2768	31.157	337	329
WP_003009535.1	lcl|NZ_AOXA01000154.1_cds_WP_001984071.1_3022	32.248	307	329
WP_003009535.1	lcl|NZ_AOXA01000127.1_cds_WP_000649924.1_2341	30.341	323	329
WP_003009535.1	lcl|NZ_AOXA01000154.1_cds_WP_000709511.1_3032	29.003	331	329
WP_003009535.1	lcl|NZ_AOXA01000149.1_cds_WP_001067558.1_2779	28.431	306	329
WP_003009535.1	lcl|NZ_AOXA01000154.1_cds_WP_000688696.1_3002	27.811	338	329
WP_003009535.1	lcl|NZ_AOXA01000149.1_cds_WP_000410273.1_2785	26.101	318	329
WP_003009535.1	lcl|NZ_AOXA01000032.1_cds_WP_000475901.1_495	27.899	276	329
WP_003009535.1	lcl|NZ_AOXA01000041.1_cds_WP_001074783.1_686	27.758	281	329
WP_003009535.1	lcl|NZ_AOXA01000161.1_cds_WP_001003562.1_3435	25.749	334	329
WP_003009535.1	lcl|NZ_AOXA01000032.1_cds_WP_001033107.1_530	26.728	217	329
WP_003009795.1	lcl|NZ_AOXA01000149.1_cds_WP_000774261.1_2781	81.273	267	267
WP_003009795.1	lcl|NZ_AOXA01000083.1_cds_WP_000667727.1_1304	28.866	194	267
WP_003009795.1	lcl|NZ_AOXA01000032.1_cds_WP_000842258.1_478	26.455	189	267
WP_003009795.1	lcl|NZ_AOXA01000113.1_cds_WP_017862323.1_1912	33.735	83	267
WP_003009515.1	lcl|NZ_AOXA01000149.1_cds_WP_000612798.1_2780	87.598	508	509
WP_003009515.1	lcl|NZ_AOXA01000160.1_cds_WP_000291586.1_3396	26.032	315	509
WP_003009515.1	lcl|NZ_AOXA01000160.1_cds_WP_000364507.1_3395	26.316	114	509
WP_003009515.1	lcl|NZ_AOXA01000149.1_cds_WP_000612798.1_2780	87.598	508	509
WP_003009515.1	lcl|NZ_AOXA01000160.1_cds_WP_000291586.1_3396	26.032	315	509
WP_003009515.1	lcl|NZ_AOXA01000160.1_cds_WP_000364507.1_3395	26.316	114	509
WP_003009505.1	lcl|NZ_AOXA01000149.1_cds_WP_001067558.1_2779	92.121	330	330
WP_003009505.1	lcl|NZ_AOXA01000149.1_cds_WP_000646253.1_2782	27.869	305	330
WP_003009505.1	lcl|NZ_AOXA01000154.1_cds_WP_001984071.1_3022	25.912	274	330
WP_003009505.1	lcl|NZ_AOXA01000148.1_cds_WP_000744700.1_2730	27.532	316	330
WP_003009505.1	lcl|NZ_AOXA01000161.1_cds_WP_001003562.1_3435	29.960	247	330
WP_003009505.1	lcl|NZ_AOXA01000149.1_cds_WP_000699346.1_2768	29.302	215	330
