WP_003009553.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352101.1_2699	61.628	86	106
WP_003009527.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352100.1_2698	82.903	310	321
WP_003009527.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350398.1_318	26.168	321	321
WP_003009527.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350373.1_291	23.438	320	321
WP_003009527.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352082.1_2677	20.074	269	321
WP_003009527.1	lcl|NZ_JAMQPM010000003.1_cds_WP_265351842.1_2463	20.238	336	321
WP_003009527.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350875.1_863	23.810	315	321
WP_003009527.1	lcl|NZ_JAMQPM010000003.1_cds_WP_265351852.1_2452	23.009	226	321
WP_003009869.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351247.1_1659	34.483	116	185
WP_003009535.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350373.1_291	30.573	314	329
WP_003009535.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350875.1_863	30.128	312	329
WP_003009535.1	lcl|NZ_JAMQPM010000003.1_cds_WP_265351842.1_2463	28.824	340	329
WP_003009535.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350398.1_318	29.568	301	329
WP_003009535.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350726.1_695	25.982	331	329
WP_003009535.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352082.1_2677	27.826	230	329
WP_003009535.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352100.1_2698	26.019	319	329
WP_003009535.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350671.1_630	27.165	254	329
WP_003009535.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352071.1_2665	26.295	251	329
WP_003009535.1	lcl|NZ_JAMQPM010000012.1_cds_WP_265353373.1_1243	27.374	179	329
WP_003009535.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352040.1_2634	26.316	266	329
WP_003009535.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350327.1_237	29.240	171	329
WP_003009535.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350679.1_638	24.188	277	329
WP_003009535.1	lcl|NZ_JAMQPM010000003.1_cds_WP_265351852.1_2452	25.175	286	329
WP_003009535.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352209.1_2670	30.435	161	329
