WP_003009553.1	lcl|NZ_JASEXB010000012.1_cds_WP_004462903.1_1561	95.699	93	106
WP_003009527.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472299.1_1560	87.580	314	321
WP_003009527.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479538.1_1557	27.239	268	321
WP_003009527.1	lcl|NZ_JASEXB010000007.1_cds_WP_282973838.1_1185	24.691	324	321
WP_003009527.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479686.1_1527	23.118	186	321
WP_003009527.1	lcl|NZ_JASEXB010000033.1_cds_WP_004476514.1_2701	22.064	281	321
WP_003009527.1	lcl|NZ_JASEXB010000037.1_cds_WP_004461234.1_770	25.359	209	321
WP_003009527.1	lcl|NZ_JASEXB010000039.1_cds_WP_004468319.1_2899	24.510	102	321
WP_003009527.1	lcl|NZ_JASEXB010000012.1_cds_WP_282973999.1_1532	23.197	319	321
WP_003009854.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479563.1_1559	80.548	365	365
WP_003009869.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472170.1_1558	92.973	185	185
WP_003009869.1	lcl|NZ_JASEXB010000031.1_cds_WP_004460143.1_2632	35.714	140	185
WP_003009535.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479538.1_1557	89.024	328	329
WP_003009535.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479686.1_1527	32.288	319	329
WP_003009535.1	lcl|NZ_JASEXB010000007.1_cds_WP_282973838.1_1185	30.063	316	329
WP_003009535.1	lcl|NZ_JASEXB010000033.1_cds_WP_004476514.1_2701	28.736	348	329
WP_003009535.1	lcl|NZ_JASEXB010000037.1_cds_WP_004461234.1_770	32.692	312	329
WP_003009535.1	lcl|NZ_JASEXB010000039.1_cds_WP_004468319.1_2899	27.381	336	329
WP_003009535.1	lcl|NZ_JASEXB010000002.1_cds_WP_004487738.1_186	30.000	320	329
WP_003009535.1	lcl|NZ_JASEXB010000037.1_cds_WP_004461242.1_767	29.003	331	329
WP_003009535.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479660.1_1554	28.713	303	329
WP_003009535.1	lcl|NZ_JASEXB010000069.1_cds_WP_008394668.1_3566	23.881	268	329
WP_003009535.1	lcl|NZ_JASEXB010000023.1_cds_WP_282969019.1_2263	27.586	348	329
WP_003009535.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472325.1_1530	31.154	260	329
WP_003009535.1	lcl|NZ_JASEXB010000012.1_cds_WP_282973999.1_1532	25.243	309	329
WP_003009535.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472299.1_1560	26.266	316	329
WP_003009535.1	lcl|NZ_JASEXB010000015.1_cds_WP_004470510.1_901	27.206	272	329
WP_003009535.1	lcl|NZ_JASEXB010000033.1_cds_WP_004479697.1_2720	26.250	240	329
WP_003009535.1	lcl|NZ_JASEXB010000046.1_cds_WP_004459320.1_3151	27.273	286	329
WP_003009535.1	lcl|NZ_JASEXB010000010.1_cds_WP_004476349.1_1486	25.830	271	329
WP_003009535.1	lcl|NZ_JASEXB010000069.1_cds_WP_004479573.1_3568	29.825	171	329
WP_003009795.1	lcl|NZ_JASEXB010000012.1_cds_WP_282974014.1_1556	81.273	267	267
WP_003009795.1	lcl|NZ_JASEXB010000012.1_cds_WP_269026269.1_1522	26.702	191	267
WP_003009795.1	lcl|NZ_JASEXB010000012.1_cds_WP_004477718.1_1488	25.820	244	267
WP_003009795.1	lcl|NZ_JASEXB010000021.1_cds_WP_004468365.1_2157	29.032	186	267
WP_003009795.1	lcl|NZ_JASEXB010000033.1_cds_WP_004476528.1_2700	26.316	190	267
WP_003009795.1	lcl|NZ_JASEXB010000039.1_cds_WP_004477855.1_2898	25.279	269	267
WP_003009795.1	lcl|NZ_JASEXB010000019.1_cds_WP_016754360.1_800	25.269	186	267
WP_003009515.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472307.1_1555	84.283	509	509
WP_003009515.1	lcl|NZ_JASEXB010000024.1_cds_WP_004463881.1_2309	25.767	326	509
WP_003009515.1	lcl|NZ_JASEXB010000024.1_cds_WP_004460640.1_2310	31.633	98	509
WP_003009515.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472307.1_1555	84.283	509	509
WP_003009515.1	lcl|NZ_JASEXB010000024.1_cds_WP_004463881.1_2309	25.767	326	509
WP_003009515.1	lcl|NZ_JASEXB010000024.1_cds_WP_004460640.1_2310	31.633	98	509
WP_003009505.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479660.1_1554	90.303	330	330
WP_003009505.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479538.1_1557	28.197	305	330
WP_003009505.1	lcl|NZ_JASEXB010000037.1_cds_WP_004461234.1_770	26.449	276	330
WP_003009505.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479686.1_1527	27.972	286	330
WP_003009505.1	lcl|NZ_JASEXB010000007.1_cds_WP_282973838.1_1185	29.032	279	330
WP_003009505.1	lcl|NZ_JASEXB010000012.1_cds_WP_282973999.1_1532	30.631	222	330
WP_003009505.1	lcl|NZ_JASEXB010000033.1_cds_WP_004476514.1_2701	24.855	346	330
WP_003009505.1	lcl|NZ_JASEXB010000023.1_cds_WP_282969019.1_2263	26.126	222	330
WP_003009505.1	lcl|NZ_JASEXB010000010.1_cds_WP_004476349.1_1486	25.207	242	330
WP_003009505.1	lcl|NZ_JASEXB010000002.1_cds_WP_004487738.1_186	31.092	238	330
