WP_003009553.1	lcl|NZ_RQGN01000071.1_cds_WP_100762083.1_647	96.774	93	106
WP_003009527.1	lcl|NZ_RQGN01000071.1_cds_WP_135671424.1_648	91.083	314	321
WP_003009527.1	lcl|NZ_RQGN01000071.1_cds_WP_135671436.1_661	22.826	276	321
WP_003009527.1	lcl|NZ_RQGN01000013.1_cds_WP_135669626.1_460	21.951	328	321
WP_003009527.1	lcl|NZ_RQGN01000071.1_cds_WP_135671478.1_711	22.917	336	321
WP_003009527.1	lcl|NZ_RQGN01000001.1_cds_WP_135669201.1_4074	20.833	168	321
WP_003009527.1	lcl|NZ_RQGN01000048.1_cds_WP_210413268.1_2769	24.402	209	321
WP_003009869.1	lcl|NZ_RQGN01000002.1_cds_WP_135669244.1_2112	37.857	140	185
WP_003009535.1	lcl|NZ_RQGN01000071.1_cds_WP_135671478.1_711	31.437	334	329
WP_003009535.1	lcl|NZ_RQGN01000013.1_cds_WP_135669626.1_460	31.329	316	329
WP_003009535.1	lcl|NZ_RQGN01000048.1_cds_WP_210413268.1_2769	32.899	307	329
WP_003009535.1	lcl|NZ_RQGN01000071.1_cds_WP_135671436.1_661	32.441	299	329
WP_003009535.1	lcl|NZ_RQGN01000010.1_cds_WP_100762933.1_1917	30.841	321	329
WP_003009535.1	lcl|NZ_RQGN01000012.1_cds_WP_100762356.1_911	29.607	331	329
WP_003009535.1	lcl|NZ_RQGN01000003.1_cds_WP_135669291.1_755	26.393	341	329
WP_003009535.1	lcl|NZ_RQGN01000071.1_cds_WP_135671459.1_688	22.186	311	329
WP_003009535.1	lcl|NZ_RQGN01000071.1_cds_WP_135671424.1_648	26.899	316	329
WP_003009535.1	lcl|NZ_RQGN01000108.1_cds_WP_135672657.1_1101	24.779	339	329
WP_003009535.1	lcl|NZ_RQGN01000001.1_cds_WP_135669201.1_4074	28.571	168	329
WP_003009535.1	lcl|NZ_RQGN01000046.1_cds_WP_135670890.1_3932	28.889	135	329
WP_003009535.1	lcl|NZ_RQGN01000110.1_cds_WP_135672734.1_2177	26.515	264	329
WP_003009535.1	lcl|NZ_RQGN01000071.1_cds_WP_100761800.1_696	26.860	242	329
WP_003009535.1	lcl|NZ_RQGN01000026.1_cds_WP_135670009.1_3949	28.807	243	329
WP_003009535.1	lcl|NZ_RQGN01000044.1_cds_WP_135670595.1_93	24.627	268	329
WP_003009535.1	lcl|NZ_RQGN01000071.1_cds_WP_135671458.1_686	30.435	161	329
WP_003009535.1	lcl|NZ_RQGN01000017.1_cds_WP_135669775.1_1599	25.148	338	329
WP_003009795.1	lcl|NZ_RQGN01000071.1_cds_WP_135671441.1_666	23.387	248	267
WP_003009795.1	lcl|NZ_RQGN01000071.1_cds_WP_135671479.1_712	27.895	190	267
WP_003009795.1	lcl|NZ_RQGN01000071.1_cds_WP_100761789.1_685	25.820	244	267
WP_003009795.1	lcl|NZ_RQGN01000028.1_cds_WP_135670068.1_3216	35.955	89	267
WP_003009795.1	lcl|NZ_RQGN01000046.1_cds_WP_210413267.1_3931	25.253	198	267
WP_003009795.1	lcl|NZ_RQGN01000008.1_cds_WP_135669423.1_4114	31.325	83	267
WP_003009515.1	lcl|NZ_RQGN01000102.1_cds_WP_135672403.1_1920	26.625	323	509
WP_003009515.1	lcl|NZ_RQGN01000102.1_cds_WP_135672404.1_1921	29.915	117	509
WP_003009515.1	lcl|NZ_RQGN01000102.1_cds_WP_135672403.1_1920	26.625	323	509
WP_003009515.1	lcl|NZ_RQGN01000102.1_cds_WP_135672404.1_1921	29.915	117	509
WP_003009505.1	lcl|NZ_RQGN01000048.1_cds_WP_210413268.1_2769	26.642	274	330
WP_003009505.1	lcl|NZ_RQGN01000071.1_cds_WP_135671436.1_661	27.206	272	330
WP_003009505.1	lcl|NZ_RQGN01000071.1_cds_WP_135671478.1_711	27.160	324	330
WP_003009505.1	lcl|NZ_RQGN01000013.1_cds_WP_135669626.1_460	29.391	279	330
WP_003009505.1	lcl|NZ_RQGN01000017.1_cds_WP_135669775.1_1599	27.309	249	330
WP_003009505.1	lcl|NZ_RQGN01000108.1_cds_WP_135672657.1_1101	28.870	239	330
WP_003009505.1	lcl|NZ_RQGN01000071.1_cds_WP_010575208.1_672	31.496	127	330
WP_003009505.1	lcl|NZ_RQGN01000010.1_cds_WP_100762933.1_1917	29.365	252	330
WP_003009505.1	lcl|NZ_RQGN01000003.1_cds_WP_135669291.1_755	27.434	226	330
WP_003009505.1	lcl|NZ_RQGN01000071.1_cds_WP_167883056.1_674	23.485	264	330
WP_003009505.1	lcl|NZ_RQGN01000046.1_cds_WP_135670890.1_3932	24.375	160	330
WP_003009505.1	lcl|NZ_RQGN01000071.1_cds_WP_135671458.1_686	24.823	282	330
WP_003009505.1	lcl|NZ_RQGN01000012.1_cds_WP_100762356.1_911	30.464	151	330
WP_003009505.1	lcl|NZ_RQGN01000071.1_cds_WP_135671424.1_648	22.727	330	330
WP_003009505.1	lcl|NZ_RQGN01000071.1_cds_WP_135671459.1_688	23.134	268	330
WP_003009317.1	lcl|NZ_RQGN01000045.1_cds_WP_135670816.1_351	41.975	243	265
WP_003009459.1	lcl|NZ_RQGN01000105.1_cds_WP_100763068.1_3022	38.095	294	310
WP_003009459.1	lcl|NZ_RQGN01000083.1_cds_WP_135671702.1_1159	27.451	306	310
WP_003009459.1	lcl|NZ_RQGN01000089.1_cds_WP_135671960.1_2941	28.571	133	310
WP_003009459.1	lcl|NZ_RQGN01000105.1_cds_WP_100763068.1_3022	38.095	294	310
WP_003009459.1	lcl|NZ_RQGN01000083.1_cds_WP_135671702.1_1159	27.451	306	310
WP_003009459.1	lcl|NZ_RQGN01000089.1_cds_WP_135671960.1_2941	28.571	133	310
WP_003009905.1	lcl|NZ_RQGN01000034.1_cds_WP_100761502.1_2538	41.071	56	145
WP_003009905.1	lcl|NZ_RQGN01000012.1_cds_WP_100762718.1_900	28.947	76	145
WP_036096974.1	lcl|NZ_RQGN01000013.1_cds_WP_135669646.1_487	24.359	78	221
WP_003009428.1	lcl|NZ_RQGN01000104.1_cds_WP_135672504.1_2203	29.471	397	664
WP_003009428.1	lcl|NZ_RQGN01000012.1_cds_WP_135669521.1_872	33.871	186	664
WP_003009428.1	lcl|NZ_RQGN01000010.1_cds_WP_135669456.1_1883	27.649	387	664
WP_003009428.1	lcl|NZ_RQGN01000012.1_cds_WP_135669519.1_870	29.365	252	664
WP_003009428.1	lcl|NZ_RQGN01000104.1_cds_WP_135672529.1_2236	31.739	230	664
WP_003009428.1	lcl|NZ_RQGN01000010.1_cds_WP_135669459.1_1887	24.474	380	664
WP_003009848.1	lcl|NZ_RQGN01000081.1_cds_WP_135671656.1_2689	25.359	209	393
WP_003009848.1	lcl|NZ_RQGN01000050.1_cds_WP_135671003.1_1327	24.017	229	393
WP_003009848.1	lcl|NZ_RQGN01000071.1_cds_WP_135671456.1_683	30.469	128	393
WP_003009848.1	lcl|NZ_RQGN01000013.1_cds_WP_135669646.1_487	24.157	178	393
WP_003009848.1	lcl|NZ_RQGN01000038.1_cds_WP_135670409.1_1537	28.926	121	393
WP_003009953.1	lcl|NZ_RQGN01000013.1_cds_WP_135669650.1_493	29.655	145	177
WP_003009592.1	lcl|NZ_RQGN01000050.1_cds_WP_135671003.1_1327	23.182	220	407
WP_003009592.1	lcl|NZ_RQGN01000081.1_cds_WP_135671656.1_2689	24.460	139	407
WP_036096972.1	lcl|NZ_RQGN01000058.1_cds_WP_135671197.1_2577	25.316	237	241
