WP_003009553.1	lcl|NZ_AHNB02000048.1_cds_WP_000340715.1_1300	91.398	93	106
WP_003009527.1	lcl|NZ_AHNB02000048.1_cds_WP_000410268.1_1301	90.764	314	321
WP_003009527.1	lcl|NZ_AHNB02000048.1_cds_WP_000723079.1_1351	22.222	279	321
WP_003009527.1	lcl|NZ_AHNB02000022.1_cds_WP_000744700.1_2998	22.769	325	321
WP_003009527.1	lcl|NZ_AHNB02000048.1_cds_WP_000723083.1_1373	23.239	284	321
WP_003009527.1	lcl|NZ_AHNB02000048.1_cds_WP_000567886.1_1353	23.009	226	321
WP_003009869.1	lcl|NZ_AHNB02000018.1_cds_WP_000351733.1_3320	38.571	140	185
WP_003009869.1	lcl|NZ_AHNB02000048.1_cds_WP_001047906.1_1332	34.463	177	185
WP_003009535.1	lcl|NZ_AHNB02000048.1_cds_WP_000723079.1_1351	32.399	321	329
WP_003009535.1	lcl|NZ_AHNB02000022.1_cds_WP_000744700.1_2998	32.595	316	329
WP_003009535.1	lcl|NZ_AHNB02000048.1_cds_WP_000723083.1_1373	30.448	335	329
WP_003009535.1	lcl|NZ_AHNB02000051.1_cds_WP_001984071.1_1077	32.248	307	329
WP_003009535.1	lcl|NZ_AHNB02000022.1_cds_WP_000649924.1_2837	30.341	323	329
WP_003009535.1	lcl|NZ_AHNB02000048.1_cds_WP_000567886.1_1353	29.508	305	329
WP_003009535.1	lcl|NZ_AHNB02000051.1_cds_WP_000709513.1_1067	29.003	331	329
WP_003009535.1	lcl|NZ_AHNB02000051.1_cds_WP_000688693.1_1099	27.811	338	329
WP_003009535.1	lcl|NZ_AHNB02000048.1_cds_WP_000410268.1_1301	25.786	318	329
WP_003009535.1	lcl|NZ_AHNB02000048.1_cds_WP_000475907.1_1356	26.667	240	329
WP_003009535.1	lcl|NZ_AHNB02000001.1_cds_WP_001074779.1_4087	27.273	275	329
WP_003009535.1	lcl|NZ_AHNB02000022.1_cds_WP_001003557.1_3130	25.904	332	329
WP_003009795.1	lcl|NZ_AHNB02000048.1_cds_WP_000043899.1_1352	27.586	232	267
WP_003009795.1	lcl|NZ_AHNB02000051.1_cds_WP_000667727.1_1121	28.866	194	267
WP_003009795.1	lcl|NZ_AHNB02000048.1_cds_WP_000842260.1_1374	26.316	190	267
WP_003009795.1	lcl|NZ_AHNB02000032.1_cds_WP_000805357.1_2254	33.735	83	267
WP_003009515.1	lcl|NZ_AHNB02000070.1_cds_WP_000291579.1_379	26.032	315	509
WP_003009515.1	lcl|NZ_AHNB02000070.1_cds_WP_000364507.1_378	26.316	114	509
WP_003009515.1	lcl|NZ_AHNB02000070.1_cds_WP_000291579.1_379	26.032	315	509
WP_003009515.1	lcl|NZ_AHNB02000070.1_cds_WP_000364507.1_378	26.316	114	509
WP_003009505.1	lcl|NZ_AHNB02000048.1_cds_WP_000723079.1_1351	22.711	273	330
WP_003009505.1	lcl|NZ_AHNB02000051.1_cds_WP_001984071.1_1077	25.912	274	330
WP_003009505.1	lcl|NZ_AHNB02000022.1_cds_WP_000744700.1_2998	27.532	316	330
WP_003009505.1	lcl|NZ_AHNB02000022.1_cds_WP_001003557.1_3130	29.555	247	330
WP_003009505.1	lcl|NZ_AHNB02000048.1_cds_WP_000723083.1_1373	22.892	332	330
WP_003009505.1	lcl|NZ_AHNB02000051.1_cds_WP_000688693.1_1099	24.887	221	330
WP_003009505.1	lcl|NZ_AHNB02000022.1_cds_WP_000649924.1_2837	28.295	258	330
WP_003009505.1	lcl|NZ_AHNB02000001.1_cds_WP_001074779.1_4087	28.436	211	330
WP_003009505.1	lcl|NZ_AHNB02000051.1_cds_WP_000709513.1_1067	30.464	151	330
WP_003009505.1	lcl|NZ_AHNB02000041.1_cds_WP_000862751.1_1759	34.783	69	330
WP_003009505.1	lcl|NZ_AHNB02000028.1_cds_WP_000457972.1_2526	25.000	128	330
WP_003009317.1	lcl|NZ_AHNB02000016.1_cds_WP_001002662.1_3401	41.152	243	265
WP_003009317.1	lcl|NZ_AHNB02000020.1_cds_WP_001183716.1_3217	27.746	173	265
WP_003009459.1	lcl|NZ_AHNB02000063.1_cds_WP_000501205.1_693	36.634	303	310
