WP_003009553.1	lcl|NZ_RQGM01000062.1_cds_WP_135573185.1_205	96.774	93	106
WP_003009527.1	lcl|NZ_RQGM01000006.1_cds_WP_135750114.1_2620	62.581	310	321
WP_003009527.1	lcl|NZ_RQGM01000071.1_cds_WP_118954467.1_3386	22.256	328	321
WP_003009527.1	lcl|NZ_RQGM01000033.1_cds_WP_135572641.1_468	27.052	329	321
WP_003009527.1	lcl|NZ_RQGM01000006.1_cds_WP_135571467.1_2635	22.581	279	321
WP_003009527.1	lcl|NZ_RQGM01000030.1_cds_WP_118957901.1_2701	20.238	336	321
WP_003009527.1	lcl|NZ_RQGM01000010.1_cds_WP_135571314.1_3595	23.810	252	321
WP_003009527.1	lcl|NZ_RQGM01000069.1_cds_WP_135571634.1_1246	22.456	285	321
WP_003009869.1	lcl|NZ_RQGM01000035.1_cds_WP_135570167.1_2038	37.857	140	185
WP_003009535.1	lcl|NZ_RQGM01000006.1_cds_WP_135571467.1_2635	32.335	334	329
WP_003009535.1	lcl|NZ_RQGM01000071.1_cds_WP_118954467.1_3386	31.646	316	329
WP_003009535.1	lcl|NZ_RQGM01000030.1_cds_WP_118957901.1_2701	27.083	336	329
WP_003009535.1	lcl|NZ_RQGM01000033.1_cds_WP_135572641.1_468	30.960	323	329
WP_003009535.1	lcl|NZ_RQGM01000042.1_cds_WP_118954096.1_1323	29.721	323	329
WP_003009535.1	lcl|NZ_RQGM01000010.1_cds_WP_135571314.1_3595	29.412	238	329
WP_003009535.1	lcl|NZ_RQGM01000024.1_cds_WP_135574219.1_1621	26.979	341	329
WP_003009535.1	lcl|NZ_RQGM01000006.1_cds_WP_135750114.1_2620	26.899	316	329
WP_003009535.1	lcl|NZ_RQGM01000069.1_cds_WP_135571634.1_1246	27.984	243	329
WP_003009535.1	lcl|NZ_RQGM01000070.1_cds_WP_135572425.1_3107	33.628	113	329
WP_003009535.1	lcl|NZ_RQGM01000057.1_cds_WP_135573672.1_1502	26.718	262	329
WP_003009535.1	lcl|NZ_RQGM01000068.1_cds_WP_135572989.1_1828	26.506	332	329
WP_003009535.1	lcl|NZ_RQGM01000011.1_cds_WP_135570412.1_890	24.254	268	329
WP_003009535.1	lcl|NZ_RQGM01000042.1_cds_WP_135571063.1_1377	25.874	286	329
WP_003009535.1	lcl|NZ_RQGM01000006.1_cds_WP_135571478.1_2629	25.620	121	329
WP_003009795.1	lcl|NZ_RQGM01000006.1_cds_WP_135571464.1_2636	25.263	190	267
WP_003009795.1	lcl|NZ_RQGM01000004.1_cds_WP_135573916.1_2225	37.209	86	267
WP_003009795.1	lcl|NZ_RQGM01000024.1_cds_WP_135574095.1_1537	33.735	83	267
WP_003009795.1	lcl|NZ_RQGM01000030.1_cds_WP_135571791.1_2700	25.381	197	267
WP_003009515.1	lcl|NZ_RQGM01000008.1_cds_WP_135781590.1_610	27.386	241	509
WP_003009515.1	lcl|NZ_RQGM01000008.1_cds_WP_135570040.1_608	29.126	103	509
WP_003009515.1	lcl|NZ_RQGM01000008.1_cds_WP_135781590.1_610	27.386	241	509
WP_003009515.1	lcl|NZ_RQGM01000008.1_cds_WP_135570040.1_608	29.126	103	509
WP_003009505.1	lcl|NZ_RQGM01000071.1_cds_WP_118954467.1_3386	30.325	277	330
WP_003009505.1	lcl|NZ_RQGM01000006.1_cds_WP_135571467.1_2635	26.994	326	330
WP_003009505.1	lcl|NZ_RQGM01000069.1_cds_WP_135571634.1_1246	28.992	238	330
WP_003009505.1	lcl|NZ_RQGM01000068.1_cds_WP_135572989.1_1828	28.514	249	330
WP_003009505.1	lcl|NZ_RQGM01000024.1_cds_WP_135574219.1_1621	27.632	228	330
WP_003009505.1	lcl|NZ_RQGM01000010.1_cds_WP_135571314.1_3595	26.263	198	330
WP_003009505.1	lcl|NZ_RQGM01000033.1_cds_WP_135572641.1_468	27.972	286	330
WP_003009505.1	lcl|NZ_RQGM01000062.1_cds_WP_135573493.1_203	28.346	127	330
WP_003009505.1	lcl|NZ_RQGM01000030.1_cds_WP_118957901.1_2701	21.951	369	330
WP_003009505.1	lcl|NZ_RQGM01000070.1_cds_WP_135572425.1_3107	33.019	106	330
WP_003009505.1	lcl|NZ_RQGM01000042.1_cds_WP_118954096.1_1323	31.126	151	330
WP_003009505.1	lcl|NZ_RQGM01000057.1_cds_WP_135573672.1_1502	26.570	207	330
WP_003009317.1	lcl|NZ_RQGM01000038.1_cds_WP_135571935.1_3023	41.975	243	265
WP_003009459.1	lcl|NZ_RQGM01000076.1_cds_WP_135574902.1_84	37.075	294	310
WP_003009459.1	lcl|NZ_RQGM01000062.1_cds_WP_135573406.1_349	27.124	306	310
WP_003009459.1	lcl|NZ_RQGM01000035.1_cds_WP_135570244.1_2088	28.571	133	310
WP_003009459.1	lcl|NZ_RQGM01000076.1_cds_WP_135574902.1_84	37.075	294	310
WP_003009459.1	lcl|NZ_RQGM01000062.1_cds_WP_135573406.1_349	27.124	306	310
