WP_003009553.1	lcl|NZ_AOWY01000120.1_cds_WP_000340715.1_2034	91.398	93	106
WP_003009527.1	lcl|NZ_AOWY01000120.1_cds_WP_000712242.1_2033	90.446	314	321
WP_003009527.1	lcl|NZ_AOWY01000120.1_cds_WP_000646251.1_2030	26.866	268	321
WP_003009527.1	lcl|NZ_AOWY01000150.1_cds_WP_000744700.1_2885	22.769	325	321
WP_003009527.1	lcl|NZ_AOWY01000120.1_cds_WP_000600890.1_2000	23.656	186	321
WP_003009527.1	lcl|NZ_AOWY01000120.1_cds_WP_000723092.1_1949	22.615	283	321
WP_003009527.1	lcl|NZ_AOWY01000120.1_cds_WP_000025485.1_2006	23.529	323	321
WP_003009527.1	lcl|NZ_AOWY01000120.1_cds_WP_001067557.1_2027	25.382	327	321
WP_003009854.1	lcl|NZ_AOWY01000120.1_cds_WP_000604524.1_2032	84.384	365	365
WP_003009869.1	lcl|NZ_AOWY01000120.1_cds_WP_000884059.1_2031	91.892	185	185
WP_003009869.1	lcl|NZ_AOWY01000089.1_cds_WP_000351733.1_1253	38.571	140	185
WP_003009535.1	lcl|NZ_AOWY01000120.1_cds_WP_000646251.1_2030	92.097	329	329
WP_003009535.1	lcl|NZ_AOWY01000150.1_cds_WP_000744700.1_2885	32.595	316	329
WP_003009535.1	lcl|NZ_AOWY01000120.1_cds_WP_000723092.1_1949	30.448	335	329
WP_003009535.1	lcl|NZ_AOWY01000120.1_cds_WP_000600890.1_2000	31.975	319	329
WP_003009535.1	lcl|NZ_AOWY01000097.1_cds_WP_001984071.1_1487	32.248	307	329
WP_003009535.1	lcl|NZ_AOWY01000150.1_cds_WP_000649925.1_2727	30.341	323	329
WP_003009535.1	lcl|NZ_AOWY01000048.1_cds_WP_000709511.1_531	29.003	331	329
WP_003009535.1	lcl|NZ_AOWY01000120.1_cds_WP_000601375.1_1974	25.993	277	329
WP_003009535.1	lcl|NZ_AOWY01000120.1_cds_WP_001067557.1_2027	28.105	306	329
WP_003009535.1	lcl|NZ_AOWY01000097.1_cds_WP_000688694.1_1467	27.811	338	329
WP_003009535.1	lcl|NZ_AOWY01000120.1_cds_WP_000025485.1_2006	24.290	317	329
WP_003009535.1	lcl|NZ_AOWY01000120.1_cds_WP_002079020.1_2004	29.630	270	329
WP_003009535.1	lcl|NZ_AOWY01000120.1_cds_WP_000712242.1_2033	26.101	318	329
WP_003009535.1	lcl|NZ_AOWY01000120.1_cds_WP_000475904.1_1966	27.899	276	329
WP_003009535.1	lcl|NZ_AOWY01000189.1_cds_WP_001074784.1_3804	27.437	277	329
WP_003009535.1	lcl|NZ_AOWY01000138.1_cds_WP_001003556.1_2489	26.506	332	329
WP_003009535.1	lcl|NZ_AOWY01000120.1_cds_WP_000487322.1_1976	25.939	293	329
WP_003009795.1	lcl|NZ_AOWY01000120.1_cds_WP_000774260.1_2029	82.022	267	267
WP_003009795.1	lcl|NZ_AOWY01000120.1_cds_WP_000800438.1_1995	26.923	234	267
WP_003009795.1	lcl|NZ_AOWY01000120.1_cds_WP_000859505.1_1977	27.049	244	267
WP_003009795.1	lcl|NZ_AOWY01000097.1_cds_WP_000667727.1_1445	28.866	194	267
WP_003009795.1	lcl|NZ_AOWY01000120.1_cds_WP_000842260.1_1948	26.316	190	267
WP_003009795.1	lcl|NZ_AOWY01000144.1_cds_WP_000805357.1_2607	33.735	83	267
WP_003009515.1	lcl|NZ_AOWY01000120.1_cds_WP_000612792.1_2028	87.598	508	509
WP_003009515.1	lcl|NZ_AOWY01000084.1_cds_WP_000291586.1_969	26.032	315	509
WP_003009515.1	lcl|NZ_AOWY01000084.1_cds_WP_000364507.1_968	26.316	114	509
WP_003009515.1	lcl|NZ_AOWY01000120.1_cds_WP_000612792.1_2028	87.598	508	509
WP_003009515.1	lcl|NZ_AOWY01000084.1_cds_WP_000291586.1_969	26.032	315	509
WP_003009515.1	lcl|NZ_AOWY01000084.1_cds_WP_000364507.1_968	26.316	114	509
WP_003009505.1	lcl|NZ_AOWY01000120.1_cds_WP_001067557.1_2027	92.121	330	330
WP_003009505.1	lcl|NZ_AOWY01000120.1_cds_WP_000646251.1_2030	28.197	305	330
WP_003009505.1	lcl|NZ_AOWY01000097.1_cds_WP_001984071.1_1487	25.912	274	330
WP_003009505.1	lcl|NZ_AOWY01000120.1_cds_WP_000600890.1_2000	26.316	266	330
WP_003009505.1	lcl|NZ_AOWY01000150.1_cds_WP_000744700.1_2885	27.532	316	330
WP_003009505.1	lcl|NZ_AOWY01000120.1_cds_WP_000025485.1_2006	29.864	221	330
WP_003009505.1	lcl|NZ_AOWY01000138.1_cds_WP_001003556.1_2489	29.555	247	330
WP_003009505.1	lcl|NZ_AOWY01000120.1_cds_WP_000723092.1_1949	23.193	332	330
WP_003009505.1	lcl|NZ_AOWY01000097.1_cds_WP_000688694.1_1467	25.339	221	330
WP_003009505.1	lcl|NZ_AOWY01000150.1_cds_WP_000649925.1_2727	28.295	258	330
WP_003009505.1	lcl|NZ_AOWY01000120.1_cds_WP_000601375.1_1974	25.746	268	330
WP_003009505.1	lcl|NZ_AOWY01000189.1_cds_WP_001074784.1_3804	27.962	211	330
WP_003009505.1	lcl|NZ_AOWY01000048.1_cds_WP_000709511.1_531	30.464	151	330
WP_003009505.1	lcl|NZ_AOWY01000097.1_cds_WP_000690042.1_1435	35.211	71	330
