WP_003009553.1	lcl|NZ_RQFK01000033.1_cds_WP_135603130.1_2254	61.628	86	106
WP_003009527.1	lcl|NZ_RQFK01000033.1_cds_WP_135603018.1_2253	81.613	310	321
WP_003009527.1	lcl|NZ_RQFK01000026.1_cds_WP_135601545.1_415	26.791	321	321
WP_003009527.1	lcl|NZ_RQFK01000026.1_cds_WP_135601520.1_388	23.438	320	321
WP_003009527.1	lcl|NZ_RQFK01000033.1_cds_WP_135602952.1_2185	25.556	180	321
WP_003009527.1	lcl|NZ_RQFK01000023.1_cds_WP_135601059.1_3400	21.390	187	321
WP_003009527.1	lcl|NZ_RQFK01000026.1_cds_WP_135602040.1_994	23.602	322	321
WP_003009527.1	lcl|NZ_RQFK01000023.1_cds_WP_208725730.1_3411	23.009	226	321
WP_003009854.1	lcl|NZ_RQFK01000033.1_cds_WP_135603016.1_2251	52.066	363	365
WP_003009869.1	lcl|NZ_RQFK01000011.1_cds_WP_135600389.1_1561	32.812	128	185
WP_003009535.1	lcl|NZ_RQFK01000026.1_cds_WP_135601520.1_388	30.892	314	329
WP_003009535.1	lcl|NZ_RQFK01000033.1_cds_WP_135602952.1_2185	29.940	334	329
WP_003009535.1	lcl|NZ_RQFK01000033.1_cds_WP_208725860.1_2209	30.503	318	329
WP_003009535.1	lcl|NZ_RQFK01000023.1_cds_WP_135601059.1_3400	29.412	340	329
WP_003009535.1	lcl|NZ_RQFK01000026.1_cds_WP_135602040.1_994	30.868	311	329
WP_003009535.1	lcl|NZ_RQFK01000026.1_cds_WP_135601876.1_804	26.586	331	329
WP_003009535.1	lcl|NZ_RQFK01000026.1_cds_WP_135601545.1_415	27.331	311	329
WP_003009535.1	lcl|NZ_RQFK01000033.1_cds_WP_135602985.1_2219	28.782	271	329
WP_003009535.1	lcl|NZ_RQFK01000033.1_cds_WP_135602997.1_2231	24.919	309	329
WP_003009535.1	lcl|NZ_RQFK01000033.1_cds_WP_135603018.1_2253	26.646	319	329
WP_003009535.1	lcl|NZ_RQFK01000033.1_cds_WP_135602968.1_2202	25.896	251	329
WP_003009535.1	lcl|NZ_RQFK01000033.1_cds_WP_135602937.1_2170	25.660	265	329
WP_003009535.1	lcl|NZ_RQFK01000026.1_cds_WP_135601221.1_35	26.966	178	329
WP_003009535.1	lcl|NZ_RQFK01000033.1_cds_WP_135602978.1_2212	29.487	156	329
WP_003009535.1	lcl|NZ_RQFK01000026.1_cds_WP_135601461.1_322	28.112	249	329
WP_003009535.1	lcl|NZ_RQFK01000023.1_cds_WP_208725730.1_3411	25.952	289	329
WP_003009535.1	lcl|NZ_RQFK01000033.1_cds_WP_135602967.1_2201	21.032	252	329
WP_003009795.1	lcl|NZ_RQFK01000033.1_cds_WP_135602990.1_2224	27.686	242	267
WP_003009795.1	lcl|NZ_RQFK01000033.1_cds_WP_135602976.1_2210	25.969	258	267
WP_003009795.1	lcl|NZ_RQFK01000033.1_cds_WP_135602909.1_2109	25.194	258	267
WP_003009795.1	lcl|NZ_RQFK01000033.1_cds_WP_135602951.1_2184	25.888	197	267
WP_003009795.1	lcl|NZ_RQFK01000023.1_cds_WP_135601058.1_3399	26.396	197	267
WP_003009795.1	lcl|NZ_RQFK01000026.1_cds_WP_135601950.1_886	27.568	185	267
WP_003009515.1	lcl|NZ_RQFK01000011.1_cds_WP_135600370.1_1539	23.977	342	509
WP_003009515.1	lcl|NZ_RQFK01000011.1_cds_WP_135600369.1_1538	25.439	114	509
WP_003009515.1	lcl|NZ_RQFK01000011.1_cds_WP_135600370.1_1539	23.977	342	509
WP_003009515.1	lcl|NZ_RQFK01000011.1_cds_WP_135600369.1_1538	25.439	114	509
WP_003009505.1	lcl|NZ_RQFK01000033.1_cds_WP_135602997.1_2231	33.438	317	330
WP_003009505.1	lcl|NZ_RQFK01000026.1_cds_WP_135602040.1_994	25.271	277	330
WP_003009505.1	lcl|NZ_RQFK01000026.1_cds_WP_135601520.1_388	28.727	275	330
WP_003009505.1	lcl|NZ_RQFK01000026.1_cds_WP_135601545.1_415	23.620	326	330
WP_003009505.1	lcl|NZ_RQFK01000033.1_cds_WP_135602985.1_2219	30.159	126	330
WP_003009505.1	lcl|NZ_RQFK01000026.1_cds_WP_135601888.1_817	28.824	170	330
WP_003009505.1	lcl|NZ_RQFK01000033.1_cds_WP_135602952.1_2185	23.939	330	330
WP_003009505.1	lcl|NZ_RQFK01000026.1_cds_WP_135601221.1_35	29.771	131	330
WP_003009505.1	lcl|NZ_RQFK01000023.1_cds_WP_135601059.1_3400	23.620	326	330
WP_003009505.1	lcl|NZ_RQFK01000026.1_cds_WP_135601461.1_322	26.794	209	330
WP_003009505.1	lcl|NZ_RQFK01000026.1_cds_WP_135601876.1_804	28.477	151	330
WP_003009317.1	lcl|NZ_RQFK01000026.1_cds_WP_100741966.1_1247	39.062	256	265
WP_003009317.1	lcl|NZ_RQFK01000028.1_cds_WP_135602565.1_2747	25.882	170	265
WP_003009459.1	lcl|NZ_RQFK01000026.1_cds_WP_135601303.1_132	36.877	301	310
WP_003009459.1	lcl|NZ_RQFK01000028.1_cds_WP_135602565.1_2747	29.967	307	310
WP_003009459.1	lcl|NZ_RQFK01000011.1_cds_WP_135600447.1_1626	24.046	262	310
WP_003009459.1	lcl|NZ_RQFK01000026.1_cds_WP_135601303.1_132	36.877	301	310
WP_003009459.1	lcl|NZ_RQFK01000028.1_cds_WP_135602565.1_2747	29.967	307	310
WP_003009459.1	lcl|NZ_RQFK01000011.1_cds_WP_135600447.1_1626	24.046	262	310
WP_003009905.1	lcl|NZ_RQFK01000028.1_cds_WP_244310488.1_2721	43.548	62	145
WP_003009905.1	lcl|NZ_RQFK01000026.1_cds_WP_135601603.1_479	28.000	75	145
WP_036096974.1	lcl|NZ_RQFK01000011.1_cds_WP_135600465.1_1648	31.250	96	221
WP_003009848.1	lcl|NZ_RQFK01000011.1_cds_WP_135600708.1_1940	24.336	226	393
WP_003009848.1	lcl|NZ_RQFK01000026.1_cds_WP_135602221.1_1195	22.088	249	393
WP_003009953.1	lcl|NZ_RQFK01000026.1_cds_WP_135601709.1_604	30.556	144	177
WP_036096972.1	lcl|NZ_RQFK01000033.1_cds_WP_135602980.1_2214	24.167	240	241
WP_036096972.1	lcl|NZ_RQFK01000023.1_cds_WP_135601121.1_3473	24.786	234	241
WP_036096972.1	lcl|NZ_RQFK01000011.1_cds_WP_135600461.1_1644	23.643	258	241
WP_036096972.1	lcl|NZ_RQFK01000033.1_cds_WP_135602895.1_2089	22.656	256	241
WP_036096972.1	lcl|NZ_RQFK01000026.1_cds_WP_002972927.1_680	28.859	149	241
WP_036096972.1	lcl|NZ_RQFK01000028.1_cds_WP_004787563.1_2727	23.457	243	241
WP_036096972.1	lcl|NZ_RQFK01000028.1_cds_WP_135602609.1_2798	22.267	247	241
WP_036096972.1	lcl|NZ_RQFK01000026.1_cds_WP_135601739.1_645	30.693	101	241
WP_036096972.1	lcl|NZ_RQFK01000026.1_cds_WP_135601831.1_751	22.000	250	241
WP_036096972.1	lcl|NZ_RQFK01000026.1_cds_WP_135602251.1_1228	33.898	59	241
WP_036096970.1	lcl|NZ_RQFK01000026.1_cds_WP_208725748.1_464	26.400	125	371
WP_003009503.1	lcl|NZ_RQFK01000009.1_cds_WP_135600026.1_3021	34.483	377	598
WP_003009503.1	lcl|NZ_RQFK01000026.1_cds_WP_135601778.1_689	42.672	232	598
WP_003009503.1	lcl|NZ_RQFK01000026.1_cds_WP_135601724.1_622	41.532	248	598
WP_003009503.1	lcl|NZ_RQFK01000026.1_cds_WP_135602048.1_1002	39.914	233	598
WP_003009503.1	lcl|NZ_RQFK01000033.1_cds_WP_244310503.1_2250	38.009	221	598
WP_003009503.1	lcl|NZ_RQFK01000026.1_cds_WP_135602046.1_1000	37.500	248	598
WP_003009503.1	lcl|NZ_RQFK01000007.1_cds_WP_135599968.1_2647	35.217	230	598
WP_003009503.1	lcl|NZ_RQFK01000014.1_cds_WP_135600793.1_3528	32.906	234	598
