WP_003009553.1	lcl|NZ_JADHZU010000048.1_cds_WP_000340715.1_2730	91.398	93	106
WP_003009527.1	lcl|NZ_JADHZU010000048.1_cds_WP_000410266.1_2731	90.764	314	321
WP_003009527.1	lcl|NZ_JADHZU010000048.1_cds_WP_000646254.1_2734	26.866	268	321
WP_003009527.1	lcl|NZ_JADHZU010000013.1_cds_WP_000744698.1_309	22.769	325	321
WP_003009527.1	lcl|NZ_JADHZU010000017.1_cds_WP_000723091.1_562	23.239	284	321
WP_003009527.1	lcl|NZ_JADHZU010000048.1_cds_WP_001067557.1_2737	25.382	327	321
WP_003009527.1	lcl|NZ_JADHZU010000014.1_cds_WP_002072074.1_401	23.923	209	321
WP_003009854.1	lcl|NZ_JADHZU010000048.1_cds_WP_000604525.1_2732	83.836	365	365
WP_003009869.1	lcl|NZ_JADHZU010000048.1_cds_WP_000884059.1_2733	91.892	185	185
WP_003009869.1	lcl|NZ_JADHZU010000002.1_cds_WP_000351733.1_1738	38.571	140	185
WP_003009535.1	lcl|NZ_JADHZU010000048.1_cds_WP_000646254.1_2734	92.097	329	329
WP_003009535.1	lcl|NZ_JADHZU010000013.1_cds_WP_000744698.1_309	32.595	316	329
WP_003009535.1	lcl|NZ_JADHZU010000017.1_cds_WP_000723091.1_562	30.746	335	329
WP_003009535.1	lcl|NZ_JADHZU010000014.1_cds_WP_002072074.1_401	31.922	307	329
WP_003009535.1	lcl|NZ_JADHZU010000003.1_cds_WP_000649924.1_2426	30.341	323	329
WP_003009535.1	lcl|NZ_JADHZU010000014.1_cds_WP_000709508.1_411	28.701	331	329
WP_003009535.1	lcl|NZ_JADHZU010000048.1_cds_WP_001067557.1_2737	28.105	306	329
WP_003009535.1	lcl|NZ_JADHZU010000014.1_cds_WP_000688696.1_381	27.811	338	329
WP_003009535.1	lcl|NZ_JADHZU010000048.1_cds_WP_000410266.1_2731	25.786	318	329
WP_003009535.1	lcl|NZ_JADHZU010000027.1_cds_WP_000475901.1_1491	27.899	276	329
WP_003009535.1	lcl|NZ_JADHZU010000005.1_cds_WP_001074779.1_3217	27.273	275	329
WP_003009535.1	lcl|NZ_JADHZU010000004.1_cds_WP_001003560.1_2839	25.740	338	329
WP_003009535.1	lcl|NZ_JADHZU010000027.1_cds_WP_000378097.1_1457	25.581	172	329
WP_003009795.1	lcl|NZ_JADHZU010000048.1_cds_WP_000774259.1_2735	81.648	267	267
WP_003009795.1	lcl|NZ_JADHZU010000017.1_cds_WP_000842260.1_563	26.316	190	267
WP_003009795.1	lcl|NZ_JADHZU010000014.1_cds_WP_155572209.1_359	27.072	181	267
WP_003009795.1	lcl|NZ_JADHZU010000019.1_cds_WP_000805357.1_765	33.735	83	267
