WP_003009553.1	lcl|NZ_JADHZY010000003.1_cds_WP_002725873.1_2031	92.473	93	106
WP_003009527.1	lcl|NZ_JADHZY010000003.1_cds_WP_002733579.1_2030	92.038	314	321
WP_003009527.1	lcl|NZ_JADHZY010000003.1_cds_WP_002733534.1_2027	26.493	268	321
WP_003009527.1	lcl|NZ_JADHZY010000018.1_cds_WP_002722638.1_654	22.462	325	321
WP_003009527.1	lcl|NZ_JADHZY010000003.1_cds_WP_002740024.1_1936	22.776	281	321
WP_003009527.1	lcl|NZ_JADHZY010000002.1_cds_ISU80_RS00825_1413	25.769	260	321
WP_003009527.1	lcl|NZ_JADHZY010000009.1_cds_WP_002743770.1_3343	25.000	104	321
WP_003009527.1	lcl|NZ_JADHZY010000003.1_cds_WP_016749081.1_1998	27.350	117	321
WP_003009527.1	lcl|NZ_JADHZY010000003.1_cds_ISU80_RS02050_2024	25.076	327	321
WP_003009854.1	lcl|NZ_JADHZY010000003.1_cds_WP_026054882.1_2029	82.192	365	365
WP_003009869.1	lcl|NZ_JADHZY010000003.1_cds_WP_002733646.1_2028	90.270	185	185
WP_003009869.1	lcl|NZ_JADHZY010000005.1_cds_WP_002721790.1_2827	36.429	140	185
WP_003009535.1	lcl|NZ_JADHZY010000003.1_cds_WP_002733534.1_2027	90.578	329	329
WP_003009535.1	lcl|NZ_JADHZY010000018.1_cds_WP_002722638.1_654	30.696	316	329
WP_003009535.1	lcl|NZ_JADHZY010000003.1_cds_WP_002740024.1_1936	29.762	336	329
WP_003009535.1	lcl|NZ_JADHZY010000002.1_cds_ISU80_RS00825_1413	30.744	309	329
WP_003009535.1	lcl|NZ_JADHZY010000009.1_cds_WP_002743770.1_3343	27.711	332	329
WP_003009535.1	lcl|NZ_JADHZY010000003.1_cds_WP_002733638.1_1990	29.462	353	329
WP_003009535.1	lcl|NZ_JADHZY010000069.1_cds_WP_002741146.1_2925	30.128	312	329
WP_003009535.1	lcl|NZ_JADHZY010000002.1_cds_WP_002728316.1_1416	28.399	331	329
WP_003009535.1	lcl|NZ_JADHZY010000003.1_cds_WP_002733546.1_1961	24.254	268	329
WP_003009535.1	lcl|NZ_JADHZY010000003.1_cds_ISU80_RS02050_2024	28.431	306	329
WP_003009535.1	lcl|NZ_JADHZY010000008.1_cds_WP_194492932.1_3293	26.393	341	329
WP_003009535.1	lcl|NZ_JADHZY010000003.1_cds_WP_002733579.1_2030	25.079	315	329
WP_003009535.1	lcl|NZ_JADHZY010000003.1_cds_WP_016749081.1_1998	24.224	322	329
WP_003009535.1	lcl|NZ_JADHZY010000003.1_cds_WP_002744551.1_1996	28.889	270	329
WP_003009535.1	lcl|NZ_JADHZY010000003.1_cds_WP_002733698.1_1953	27.174	276	329
WP_003009535.1	lcl|NZ_JADHZY010000055.1_cds_WP_002740236.1_2617	27.737	274	329
WP_003009535.1	lcl|NZ_JADHZY010000006.1_cds_WP_002721725.1_2944	24.242	330	329
WP_003009535.1	lcl|NZ_JADHZY010000006.1_cds_WP_002739935.1_3031	27.869	244	329
WP_003009535.1	lcl|NZ_JADHZY010000003.1_cds_WP_002733757.1_1963	30.994	171	329
WP_003009795.1	lcl|NZ_JADHZY010000003.1_cds_WP_002733627.1_2026	80.899	267	267
WP_003009795.1	lcl|NZ_JADHZY010000003.1_cds_WP_002740926.1_1985	26.068	234	267
WP_003009795.1	lcl|NZ_JADHZY010000003.1_cds_WP_002738295.1_1964	25.714	245	267
WP_003009795.1	lcl|NZ_JADHZY010000003.1_cds_WP_002727921.1_1935	26.455	189	267
WP_003009795.1	lcl|NZ_JADHZY010000025.1_cds_WP_002729040.1_1204	35.955	89	267
WP_003009795.1	lcl|NZ_JADHZY010000004.1_cds_WP_002766579.1_2474	25.269	186	267
WP_003009795.1	lcl|NZ_JADHZY010000009.1_cds_ISU80_RS05680_3342	23.420	269	267
WP_003009515.1	lcl|NZ_JADHZY010000003.1_cds_WP_002740779.1_2025	87.795	508	509
WP_003009515.1	lcl|NZ_JADHZY010000007.1_cds_WP_002728536.1_3128	27.273	297	509
WP_003009515.1	lcl|NZ_JADHZY010000007.1_cds_WP_002728534.1_3129	28.302	106	509
WP_003009515.1	lcl|NZ_JADHZY010000003.1_cds_WP_002740779.1_2025	87.795	508	509
WP_003009515.1	lcl|NZ_JADHZY010000007.1_cds_WP_002728536.1_3128	27.273	297	509
WP_003009515.1	lcl|NZ_JADHZY010000007.1_cds_WP_002728534.1_3129	28.302	106	509
WP_003009505.1	lcl|NZ_JADHZY010000003.1_cds_ISU80_RS02050_2024	91.768	328	330
WP_003009505.1	lcl|NZ_JADHZY010000002.1_cds_ISU80_RS00825_1413	27.007	274	330
WP_003009505.1	lcl|NZ_JADHZY010000003.1_cds_WP_002733534.1_2027	28.197	305	330
WP_003009505.1	lcl|NZ_JADHZY010000003.1_cds_WP_016749081.1_1998	29.864	221	330
WP_003009505.1	lcl|NZ_JADHZY010000018.1_cds_WP_002722638.1_654	27.575	301	330
WP_003009505.1	lcl|NZ_JADHZY010000003.1_cds_WP_002740024.1_1936	25.316	316	330
WP_003009505.1	lcl|NZ_JADHZY010000069.1_cds_WP_002741146.1_2925	28.146	302	330
WP_003009505.1	lcl|NZ_JADHZY010000006.1_cds_WP_002721725.1_2944	24.380	242	330
WP_003009505.1	lcl|NZ_JADHZY010000008.1_cds_WP_194492932.1_3293	25.339	221	330
WP_003009505.1	lcl|NZ_JADHZY010000003.1_cds_WP_002733638.1_1990	24.306	288	330
WP_003009505.1	lcl|NZ_JADHZY010000003.1_cds_WP_002733546.1_1961	26.977	215	330
WP_003009505.1	lcl|NZ_JADHZY010000009.1_cds_WP_002743770.1_3343	24.540	163	330
WP_003009505.1	lcl|NZ_JADHZY010000003.1_cds_WP_002733579.1_2030	23.077	325	330
WP_003009505.1	lcl|NZ_JADHZY010000037.1_cds_WP_002739707.1_1860	26.562	128	330
WP_003009505.1	lcl|NZ_JADHZY010000002.1_cds_WP_002728316.1_1416	30.464	151	330
WP_003009505.1	lcl|NZ_JADHZY010000055.1_cds_WP_002740236.1_2617	25.311	241	330
WP_003009505.1	lcl|NZ_JADHZY010000006.1_cds_WP_002739935.1_3031	25.676	296	330
WP_003009804.1	lcl|NZ_JADHZY010000003.1_cds_WP_002740729.1_2021	37.774	548	538
WP_003009804.1	lcl|NZ_JADHZY010000003.1_cds_WP_002740729.1_2021	37.774	548	538
WP_003009317.1	lcl|NZ_JADHZY010000003.1_cds_WP_002740998.1_2020	67.170	265	265
WP_003009317.1	lcl|NZ_JADHZY010000004.1_cds_WP_194492927.1_2505	41.975	243	265
WP_003009459.1	lcl|NZ_JADHZY010000003.1_cds_WP_032853071.1_2019	86.452	310	310
WP_003009459.1	lcl|NZ_JADHZY010000035.1_cds_WP_002741402.1_1764	38.284	303	310
WP_003009459.1	lcl|NZ_JADHZY010000022.1_cds_WP_002727287.1_1042	29.787	282	310
