WP_003009553.1	lcl|NZ_JFZO01000040.1_cds_WP_000340715.1_1473	91.398	93	106
WP_003009527.1	lcl|NZ_JFZO01000040.1_cds_WP_000712240.1_1474	90.446	314	321
WP_003009527.1	lcl|NZ_JFZO01000040.1_cds_WP_000646251.1_1477	26.866	268	321
WP_003009527.1	lcl|NZ_JFZO01000002.1_cds_WP_000744700.1_48	22.769	325	321
WP_003009527.1	lcl|NZ_JFZO01000040.1_cds_WP_000600886.1_1505	23.656	186	321
WP_003009527.1	lcl|NZ_JFZO01000040.1_cds_WP_000723084.1_1560	23.239	284	321
WP_003009527.1	lcl|NZ_JFZO01000040.1_cds_WP_000025488.1_1499	23.220	323	321
WP_003009527.1	lcl|NZ_JFZO01000040.1_cds_WP_001067556.1_1480	25.382	327	321
WP_003009854.1	lcl|NZ_JFZO01000040.1_cds_WP_000604524.1_1475	84.384	365	365
WP_003009869.1	lcl|NZ_JFZO01000040.1_cds_WP_000884057.1_1476	92.432	185	185
WP_003009869.1	lcl|NZ_JFZO01000070.1_cds_WP_000351733.1_2407	38.571	140	185
WP_003009535.1	lcl|NZ_JFZO01000040.1_cds_WP_000646251.1_1477	92.097	329	329
WP_003009535.1	lcl|NZ_JFZO01000002.1_cds_WP_000744700.1_48	32.595	316	329
WP_003009535.1	lcl|NZ_JFZO01000040.1_cds_WP_000600886.1_1505	31.975	319	329
WP_003009535.1	lcl|NZ_JFZO01000040.1_cds_WP_000723084.1_1560	30.746	335	329
WP_003009535.1	lcl|NZ_JFZO01000127.1_cds_WP_001984071.1_3590	32.248	307	329
WP_003009535.1	lcl|NZ_JFZO01000146.1_cds_WP_000649927.1_3708	30.341	323	329
WP_003009535.1	lcl|NZ_JFZO01000117.1_cds_WP_000709512.1_3447	29.003	331	329
WP_003009535.1	lcl|NZ_JFZO01000040.1_cds_WP_000601375.1_1534	25.993	277	329
WP_003009535.1	lcl|NZ_JFZO01000040.1_cds_WP_001067556.1_1480	28.105	306	329
WP_003009535.1	lcl|NZ_JFZO01000071.1_cds_WP_000688700.1_2473	27.811	338	329
WP_003009535.1	lcl|NZ_JFZO01000040.1_cds_WP_000025488.1_1499	24.290	317	329
WP_003009535.1	lcl|NZ_JFZO01000040.1_cds_WP_000707057.1_1501	29.630	270	329
WP_003009535.1	lcl|NZ_JFZO01000040.1_cds_WP_000712240.1_1474	25.786	318	329
WP_003009535.1	lcl|NZ_JFZO01000040.1_cds_WP_000475906.1_1543	27.174	276	329
WP_003009535.1	lcl|NZ_JFZO01000031.1_cds_WP_001003550.1_1150	26.426	333	329
WP_003009535.1	lcl|NZ_JFZO01000017.1_cds_WP_001074785.1_587	27.636	275	329
WP_003009535.1	lcl|NZ_JFZO01000040.1_cds_WP_000487324.1_1532	27.027	296	329
WP_003009795.1	lcl|NZ_JFZO01000040.1_cds_WP_000774258.1_1478	81.648	267	267
WP_003009795.1	lcl|NZ_JFZO01000040.1_cds_WP_000859505.1_1531	27.049	244	267
WP_003009795.1	lcl|NZ_JFZO01000040.1_cds_WP_000800436.1_1510	25.214	234	267
WP_003009795.1	lcl|NZ_JFZO01000034.1_cds_WP_000667727.1_1225	28.866	194	267
WP_003009795.1	lcl|NZ_JFZO01000040.1_cds_WP_000842260.1_1561	26.316	190	267
WP_003009795.1	lcl|NZ_JFZO01000085.1_cds_WP_000805358.1_2859	33.735	83	267
WP_003009515.1	lcl|NZ_JFZO01000040.1_cds_WP_000602735.1_1479	87.795	508	509
WP_003009515.1	lcl|NZ_JFZO01000113.1_cds_WP_000291595.1_3346	26.349	315	509
WP_003009515.1	lcl|NZ_JFZO01000113.1_cds_WP_000364507.1_3345	26.316	114	509
WP_003009515.1	lcl|NZ_JFZO01000040.1_cds_WP_000602735.1_1479	87.795	508	509
WP_003009515.1	lcl|NZ_JFZO01000113.1_cds_WP_000291595.1_3346	26.349	315	509
WP_003009515.1	lcl|NZ_JFZO01000113.1_cds_WP_000364507.1_3345	26.316	114	509
WP_003009505.1	lcl|NZ_JFZO01000040.1_cds_WP_001067556.1_1480	92.424	330	330
WP_003009505.1	lcl|NZ_JFZO01000040.1_cds_WP_000646251.1_1477	28.197	305	330
WP_003009505.1	lcl|NZ_JFZO01000127.1_cds_WP_001984071.1_3590	25.912	274	330
WP_003009505.1	lcl|NZ_JFZO01000040.1_cds_WP_000600886.1_1505	26.316	266	330
WP_003009505.1	lcl|NZ_JFZO01000002.1_cds_WP_000744700.1_48	27.532	316	330
WP_003009505.1	lcl|NZ_JFZO01000040.1_cds_WP_000025488.1_1499	29.864	221	330
WP_003009505.1	lcl|NZ_JFZO01000031.1_cds_WP_001003550.1_1150	29.555	247	330
WP_003009505.1	lcl|NZ_JFZO01000040.1_cds_WP_000723084.1_1560	23.494	332	330
WP_003009505.1	lcl|NZ_JFZO01000146.1_cds_WP_000649927.1_3708	28.295	258	330
WP_003009505.1	lcl|NZ_JFZO01000071.1_cds_WP_000688700.1_2473	24.887	221	330
WP_003009505.1	lcl|NZ_JFZO01000040.1_cds_WP_000601375.1_1534	25.746	268	330
WP_003009505.1	lcl|NZ_JFZO01000117.1_cds_WP_000709512.1_3447	30.464	151	330
