WP_003009553.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352101.1_2746	61.628	86	106
WP_003009527.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352100.1_2745	82.903	310	321
WP_003009527.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350398.1_757	26.168	321	321
WP_003009527.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350373.1_730	23.438	320	321
WP_003009527.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352082.1_2724	20.074	269	321
WP_003009527.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351842.1_2437	20.238	336	321
WP_003009527.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350875.1_1300	23.810	315	321
WP_003009527.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351852.1_2448	23.009	226	321
WP_003009869.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351247.1_1744	34.483	116	185
WP_003009535.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350373.1_730	30.573	314	329
WP_003009535.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350875.1_1300	30.128	312	329
WP_003009535.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351842.1_2437	28.824	340	329
WP_003009535.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350398.1_757	29.568	301	329
WP_003009535.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350726.1_1133	25.982	331	329
WP_003009535.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352082.1_2724	27.826	230	329
WP_003009535.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352100.1_2745	26.019	319	329
WP_003009535.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350671.1_1068	27.165	254	329
WP_003009535.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352071.1_2712	26.295	251	329
WP_003009535.1	lcl|NZ_JAMQPO010000012.1_cds_WP_265353373.1_286	27.374	179	329
WP_003009535.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352040.1_2681	26.316	266	329
WP_003009535.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350327.1_676	29.240	171	329
WP_003009535.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350679.1_1076	24.188	277	329
WP_003009535.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351852.1_2448	25.175	286	329
WP_003009535.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352209.1_2717	30.435	161	329
WP_003009795.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352074.1_2715	25.837	209	267
WP_003009795.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352008.1_2620	25.194	258	267
WP_003009795.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350644.1_1040	36.296	135	267
WP_003009795.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350781.1_1194	33.708	89	267
WP_003009795.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351841.1_2436	25.381	197	267
WP_003009515.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351228.1_1722	24.854	342	509
WP_003009515.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351227.1_1721	26.316	114	509
WP_003009515.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351228.1_1722	24.854	342	509
WP_003009515.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351227.1_1721	26.316	114	509
WP_003009505.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350671.1_1068	29.924	264	330
WP_003009505.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350875.1_1300	25.177	282	330
WP_003009505.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350373.1_730	28.727	275	330
WP_003009505.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350679.1_1076	25.188	266	330
WP_003009505.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350398.1_757	24.471	331	330
WP_003009505.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350736.1_1145	29.412	170	330
WP_003009505.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352082.1_2724	27.642	123	330
WP_003009505.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350327.1_676	26.316	209	330
WP_003009505.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351842.1_2437	23.490	298	330
WP_003009505.1	lcl|NZ_JAMQPO010000012.1_cds_WP_265353373.1_286	27.778	180	330
WP_003009505.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350726.1_1133	27.815	151	330
WP_003009317.1	lcl|NZ_JAMQPO010000010.1_cds_WP_265353203.1_98	38.281	256	265
WP_003009317.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352377.1_3053	26.471	170	265
WP_003009459.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350158.1_492	37.209	301	310
WP_003009459.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352377.1_3053	31.310	313	310
WP_003009459.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351305.1_1810	23.106	264	310
WP_003009459.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350158.1_492	37.209	301	310
WP_003009459.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352377.1_3053	31.310	313	310
