WP_003009553.1	lcl|NZ_BFBB01000002.1_cds_WP_108973983.1_291	52.273	88	106
WP_003009527.1	lcl|NZ_BFBB01000002.1_cds_WP_108972993.1_303	24.643	280	321
WP_003009527.1	lcl|NZ_BFBB01000008.1_cds_WP_108977869.1_3066	24.375	320	321
WP_003009527.1	lcl|NZ_BFBB01000002.1_cds_WP_108972967.1_290	23.757	181	321
WP_003009527.1	lcl|NZ_BFBB01000008.1_cds_WP_108977999.1_3213	22.039	304	321
WP_003009527.1	lcl|NZ_BFBB01000002.1_cds_WP_108973052.1_333	23.194	263	321
WP_003009869.1	lcl|NZ_BFBB01000002.1_cds_WP_108973424.1_522	33.121	157	185
WP_003009535.1	lcl|NZ_BFBB01000002.1_cds_WP_108972993.1_303	34.169	319	329
WP_003009535.1	lcl|NZ_BFBB01000008.1_cds_WP_108977869.1_3066	30.476	315	329
WP_003009535.1	lcl|NZ_BFBB01000002.1_cds_WP_108973052.1_333	29.747	316	329
WP_003009535.1	lcl|NZ_BFBB01000008.1_cds_WP_108977999.1_3213	31.410	312	329
WP_003009535.1	lcl|NZ_BFBB01000002.1_cds_WP_108972967.1_290	29.851	335	329
WP_003009535.1	lcl|NZ_BFBB01000009.1_cds_WP_108978222.1_3353	29.118	340	329
WP_003009535.1	lcl|NZ_BFBB01000008.1_cds_WP_209452073.1_3040	29.393	313	329
WP_003009535.1	lcl|NZ_BFBB01000008.1_cds_WP_108977542.1_2699	26.625	323	329
WP_003009535.1	lcl|NZ_BFBB01000002.1_cds_WP_108973130.1_371	25.283	265	329
WP_003009535.1	lcl|NZ_BFBB01000001.1_cds_WP_108972444.1_35	25.000	288	329
WP_003009535.1	lcl|NZ_BFBB01000009.1_cds_WP_244594481.1_3342	25.442	283	329
WP_003009535.1	lcl|NZ_BFBB01000008.1_cds_WP_108977925.1_3134	27.027	259	329
WP_003009795.1	lcl|NZ_BFBB01000002.1_cds_WP_108973003.1_308	30.052	193	267
WP_003009795.1	lcl|NZ_BFBB01000002.1_cds_WP_108973247.1_431	25.170	294	267
WP_003009795.1	lcl|NZ_BFBB01000008.1_cds_WP_108977629.1_2792	35.227	88	267
WP_003009795.1	lcl|NZ_BFBB01000002.1_cds_WP_108972961.1_286	24.064	187	267
WP_003009795.1	lcl|NZ_BFBB01000009.1_cds_WP_108978223.1_3354	25.243	206	267
WP_003009795.1	lcl|NZ_BFBB01000008.1_cds_WP_108977490.1_2645	34.884	86	267
WP_003009515.1	lcl|NZ_BFBB01000002.1_cds_WP_167836895.1_545	28.182	330	509
WP_003009515.1	lcl|NZ_BFBB01000002.1_cds_WP_167836895.1_545	28.182	330	509
WP_003009505.1	lcl|NZ_BFBB01000002.1_cds_WP_108972993.1_303	27.138	269	330
WP_003009505.1	lcl|NZ_BFBB01000008.1_cds_WP_108977999.1_3213	26.351	296	330
WP_003009505.1	lcl|NZ_BFBB01000002.1_cds_WP_108972967.1_290	25.610	328	330
WP_003009505.1	lcl|NZ_BFBB01000008.1_cds_WP_108977869.1_3066	27.536	276	330
WP_003009505.1	lcl|NZ_BFBB01000002.1_cds_WP_108973052.1_333	29.150	247	330
WP_003009505.1	lcl|NZ_BFBB01000008.1_cds_WP_209452073.1_3040	29.388	245	330
WP_003009505.1	lcl|NZ_BFBB01000009.1_cds_WP_108978222.1_3353	25.538	325	330
WP_003009505.1	lcl|NZ_BFBB01000008.1_cds_WP_108977214.1_2486	33.929	112	330
WP_003009505.1	lcl|NZ_BFBB01000008.1_cds_WP_108977925.1_3134	27.650	217	330
WP_003009505.1	lcl|NZ_BFBB01000008.1_cds_WP_108977542.1_2699	29.139	151	330
WP_003009317.1	lcl|NZ_BFBB01000003.1_cds_WP_108975489.1_1566	39.062	256	265
WP_003009459.1	lcl|NZ_BFBB01000008.1_cds_WP_108978041.1_3260	37.874	301	310
WP_003009459.1	lcl|NZ_BFBB01000007.1_cds_WP_108976690.1_2232	28.477	302	310
