WP_003009553.1	lcl|NZ_AFLN01000138.1_cds_WP_000340715.1_1199	91.398	93	106
WP_003009527.1	lcl|NZ_AFLN01000138.1_cds_WP_000410273.1_1198	90.764	314	321
WP_003009527.1	lcl|NZ_AFLN01000138.1_cds_WP_000093099.1_1178	58.730	63	321
WP_003009527.1	lcl|NZ_AFLN01000138.1_cds_WP_000646250.1_1195	27.239	268	321
WP_003009527.1	lcl|NZ_AFLN01000060.1_cds_WP_000744700.1_2171	22.769	325	321
WP_003009527.1	lcl|NZ_AFLN01000138.1_cds_WP_000600889.1_1169	23.656	186	321
WP_003009527.1	lcl|NZ_AFLN01000138.1_cds_WP_000723090.1_1116	22.887	284	321
WP_003009527.1	lcl|NZ_AFLN01000138.1_cds_WP_001067557.1_1192	25.382	327	321
WP_003009854.1	lcl|NZ_AFLN01000138.1_cds_WP_000604524.1_1197	84.384	365	365
WP_003009869.1	lcl|NZ_AFLN01000138.1_cds_WP_000884059.1_1196	91.892	185	185
WP_003009869.1	lcl|NZ_AFLN01000028.1_cds_WP_000351733.1_3065	38.571	140	185
WP_003009535.1	lcl|NZ_AFLN01000138.1_cds_WP_000646250.1_1195	92.097	329	329
WP_003009535.1	lcl|NZ_AFLN01000060.1_cds_WP_000744700.1_2171	32.595	316	329
WP_003009535.1	lcl|NZ_AFLN01000138.1_cds_WP_000600889.1_1169	31.975	319	329
WP_003009535.1	lcl|NZ_AFLN01000138.1_cds_WP_000723090.1_1116	30.448	335	329
WP_003009535.1	lcl|NZ_AFLN01000035.1_cds_WP_001984071.1_2730	32.248	307	329
WP_003009535.1	lcl|NZ_AFLN01000022.1_cds_WP_000649925.1_3391	30.341	323	329
WP_003009535.1	lcl|NZ_AFLN01000193.1_cds_WP_000709511.1_417	29.003	331	329
WP_003009535.1	lcl|NZ_AFLN01000138.1_cds_WP_000601375.1_1142	25.993	277	329
WP_003009535.1	lcl|NZ_AFLN01000138.1_cds_WP_001067557.1_1192	28.105	306	329
WP_003009535.1	lcl|NZ_AFLN01000035.1_cds_WP_000688695.1_2750	27.811	338	329
WP_003009535.1	lcl|NZ_AFLN01000138.1_cds_WP_000410273.1_1198	26.101	318	329
WP_003009535.1	lcl|NZ_AFLN01000138.1_cds_WP_000475904.1_1133	27.899	276	329
WP_003009535.1	lcl|NZ_AFLN01000059.1_cds_WP_001074785.1_2209	27.636	275	329
WP_003009535.1	lcl|NZ_AFLN01000128.1_cds_WP_001003555.1_1336	26.036	338	329
WP_003009535.1	lcl|NZ_AFLN01000138.1_cds_WP_000487322.1_1144	25.939	293	329
WP_003009795.1	lcl|NZ_AFLN01000138.1_cds_WP_000774262.1_1194	81.648	267	267
