WP_003009553.1	lcl|NZ_JMDJ01000088.1_cds_WP_000340715.1_1430	91.398	93	106
WP_003009527.1	lcl|NZ_JMDJ01000088.1_cds_WP_000410268.1_1431	90.764	314	321
WP_003009527.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723079.1_1484	22.222	279	321
WP_003009527.1	lcl|NZ_JMDJ01000067.1_cds_WP_000744695.1_896	22.769	325	321
WP_003009527.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723082.1_1506	22.887	284	321
WP_003009527.1	lcl|NZ_JMDJ01000088.1_cds_WP_000567886.1_1486	23.009	226	321
WP_003009527.1	lcl|NZ_JMDJ01000224.1_cds_WP_002123515.1_3755	23.923	209	321
WP_003009869.1	lcl|NZ_JMDJ01000072.1_cds_WP_000351733.1_961	38.571	140	185
WP_003009869.1	lcl|NZ_JMDJ01000088.1_cds_WP_001047906.1_1464	34.463	177	185
WP_003009535.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723079.1_1484	32.399	321	329
WP_003009535.1	lcl|NZ_JMDJ01000067.1_cds_WP_000744695.1_896	32.595	316	329
WP_003009535.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723082.1_1506	30.149	335	329
WP_003009535.1	lcl|NZ_JMDJ01000224.1_cds_WP_002123515.1_3755	31.596	307	329
WP_003009535.1	lcl|NZ_JMDJ01000176.1_cds_WP_000649924.1_3040	30.341	323	329
WP_003009535.1	lcl|NZ_JMDJ01000088.1_cds_WP_000567886.1_1486	29.508	305	329
WP_003009535.1	lcl|NZ_JMDJ01000172.1_cds_WP_000709511.1_2853	29.003	331	329
WP_003009535.1	lcl|NZ_JMDJ01000224.1_cds_WP_000688698.1_3775	27.811	338	329
WP_003009535.1	lcl|NZ_JMDJ01000088.1_cds_WP_000410268.1_1431	25.786	318	329
WP_003009535.1	lcl|NZ_JMDJ01000088.1_cds_WP_000475907.1_1489	26.667	240	329
WP_003009535.1	lcl|NZ_JMDJ01000155.1_cds_WP_001074779.1_2509	27.273	275	329
WP_003009535.1	lcl|NZ_JMDJ01000161.1_cds_WP_002102317.1_2638	25.740	338	329
WP_003009795.1	lcl|NZ_JMDJ01000088.1_cds_WP_002108504.1_1485	27.586	232	267
WP_003009795.1	lcl|NZ_JMDJ01000090.1_cds_WP_000667727.1_1590	28.866	194	267
WP_003009795.1	lcl|NZ_JMDJ01000088.1_cds_WP_000842260.1_1507	26.316	190	267
WP_003009795.1	lcl|NZ_JMDJ01000041.1_cds_WP_000805357.1_538	33.735	83	267
WP_003009515.1	lcl|NZ_JMDJ01000095.1_cds_WP_000291581.1_1616	26.032	315	509
WP_003009515.1	lcl|NZ_JMDJ01000095.1_cds_WP_000364504.1_1617	29.474	95	509
WP_003009515.1	lcl|NZ_JMDJ01000095.1_cds_WP_000291581.1_1616	26.032	315	509
WP_003009515.1	lcl|NZ_JMDJ01000095.1_cds_WP_000364504.1_1617	29.474	95	509
WP_003009505.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723079.1_1484	22.711	273	330
WP_003009505.1	lcl|NZ_JMDJ01000224.1_cds_WP_002123515.1_3755	26.277	274	330
