WP_003009553.1	lcl|NZ_AFLR01000457.1_cds_WP_000340715.1_360	91.398	93	106
WP_003009527.1	lcl|NZ_AFLR01000457.1_cds_WP_000410273.1_359	90.764	314	321
WP_003009527.1	lcl|NZ_AFLR01000020.1_cds_WP_000093099.1_3644	58.730	63	321
WP_003009527.1	lcl|NZ_AFLR01000457.1_cds_WP_000646250.1_356	27.239	268	321
WP_003009527.1	lcl|NZ_AFLR01000299.1_cds_WP_000723090.1_898	22.887	284	321
WP_003009527.1	lcl|NZ_AFLR01000106.1_cds_WP_000325242.1_2922	23.926	163	321
WP_003009527.1	lcl|NZ_AFLR01000119.1_cds_WP_000744699.1_2648	22.344	273	321
WP_003009854.1	lcl|NZ_AFLR01000457.1_cds_WP_000604524.1_358	84.384	365	365
WP_003009869.1	lcl|NZ_AFLR01000457.1_cds_WP_000884059.1_357	91.892	185	185
WP_003009869.1	lcl|NZ_AFLR01000491.1_cds_WP_000351733.1_113	38.571	140	185
WP_003009535.1	lcl|NZ_AFLR01000457.1_cds_WP_000646250.1_356	92.097	329	329
WP_003009535.1	lcl|NZ_AFLR01000299.1_cds_WP_000723090.1_898	30.448	335	329
WP_003009535.1	lcl|NZ_AFLR01000119.1_cds_WP_000744699.1_2648	33.716	261	329
WP_003009535.1	lcl|NZ_AFLR01000255.1_cds_WP_001984071.1_1376	32.248	307	329
WP_003009535.1	lcl|NZ_AFLR01000107.1_cds_WP_000649925.1_2892	30.341	323	329
WP_003009535.1	lcl|NZ_AFLR01000194.1_cds_WP_000601375.1_1676	25.993	277	329
WP_003009535.1	lcl|NZ_AFLR01000307.1_cds_WP_000316026.1_839	28.846	260	329
WP_003009535.1	lcl|NZ_AFLR01000094.1_cds_WP_000519466.1_3137	28.358	268	329
WP_003009535.1	lcl|NZ_AFLR01000106.1_cds_WP_000325242.1_2922	28.365	208	329
WP_003009535.1	lcl|NZ_AFLR01000457.1_cds_WP_001067555.1_353	31.638	177	329
WP_003009535.1	lcl|NZ_AFLR01000457.1_cds_WP_000410273.1_359	26.101	318	329
WP_003009535.1	lcl|NZ_AFLR01000020.1_cds_WP_000600885.1_3653	38.318	107	329
WP_003009535.1	lcl|NZ_AFLR01000194.1_cds_WP_000475904.1_1667	27.899	276	329
WP_003009535.1	lcl|NZ_AFLR01000014.1_cds_WP_001074785.1_3720	27.636	275	329
WP_003009535.1	lcl|NZ_AFLR01000259.1_cds_WP_001003555.1_1324	26.036	338	329
WP_003009535.1	lcl|NZ_AFLR01000194.1_cds_WP_000487322.1_1678	25.939	293	329
WP_003009795.1	lcl|NZ_AFLR01000457.1_cds_WP_000774262.1_355	81.648	267	267
WP_003009795.1	lcl|NZ_AFLR01000106.1_cds_WP_000800438.1_2917	26.923	234	267
WP_003009795.1	lcl|NZ_AFLR01000250.1_cds_WP_000667727.1_1429	28.866	194	267
WP_003009795.1	lcl|NZ_AFLR01000299.1_cds_WP_000842260.1_897	26.316	190	267
WP_003009795.1	lcl|NZ_AFLR01000047.1_cds_WP_000859504.1_3415	28.244	131	267
WP_003009795.1	lcl|NZ_AFLR01000110.1_cds_WP_000805357.1_2775	33.735	83	267
WP_003009515.1	lcl|NZ_AFLR01000457.1_cds_WP_000612797.1_354	87.992	508	509
WP_003009515.1	lcl|NZ_AFLR01000125.1_cds_WP_000291591.1_2480	26.032	315	509
WP_003009515.1	lcl|NZ_AFLR01000125.1_cds_WP_000364507.1_2479	26.316	114	509
WP_003009515.1	lcl|NZ_AFLR01000457.1_cds_WP_000612797.1_354	87.992	508	509
WP_003009515.1	lcl|NZ_AFLR01000125.1_cds_WP_000291591.1_2480	26.032	315	509
WP_003009515.1	lcl|NZ_AFLR01000125.1_cds_WP_000364507.1_2479	26.316	114	509
WP_003009505.1	lcl|NZ_AFLR01000457.1_cds_WP_001067555.1_353	90.909	209	330
WP_003009505.1	lcl|NZ_AFLR01000020.1_cds_LEP2GSC194_RS0101160_3630	93.600	125	330
WP_003009505.1	lcl|NZ_AFLR01000457.1_cds_WP_000646250.1_356	27.869	305	330
WP_003009505.1	lcl|NZ_AFLR01000255.1_cds_WP_001984071.1_1376	25.912	274	330
WP_003009505.1	lcl|NZ_AFLR01000119.1_cds_WP_000744699.1_2648	28.571	273	330
WP_003009505.1	lcl|NZ_AFLR01000259.1_cds_WP_001003555.1_1324	29.555	247	330
WP_003009505.1	lcl|NZ_AFLR01000299.1_cds_WP_000723090.1_898	23.193	332	330
WP_003009505.1	lcl|NZ_AFLR01000107.1_cds_WP_000649925.1_2892	28.295	258	330
WP_003009505.1	lcl|NZ_AFLR01000106.1_cds_WP_000325242.1_2922	26.623	154	330
WP_003009505.1	lcl|NZ_AFLR01000094.1_cds_WP_000519466.1_3137	28.030	132	330
WP_003009505.1	lcl|NZ_AFLR01000194.1_cds_WP_000601375.1_1676	25.746	268	330
WP_003009505.1	lcl|NZ_AFLR01000014.1_cds_WP_001074785.1_3720	27.962	211	330
WP_003009505.1	lcl|NZ_AFLR01000143.1_cds_WP_000690042.1_2227	35.211	71	330
WP_003009505.1	lcl|NZ_AFLR01000020.1_cds_WP_000600885.1_3653	29.670	91	330
WP_003009505.1	lcl|NZ_AFLR01000050.1_cds_WP_000457972.1_3403	25.000	128	330
WP_003009804.1	lcl|NZ_AFLR01000020.1_cds_WP_000689743.1_3633	37.316	544	538
WP_003009804.1	lcl|NZ_AFLR01000020.1_cds_WP_000689743.1_3633	37.316	544	538
WP_003009317.1	lcl|NZ_AFLR01000020.1_cds_WP_000342713.1_3634	67.170	265	265
WP_003009317.1	lcl|NZ_AFLR01000130.1_cds_WP_001002663.1_2379	41.152	243	265
WP_003009459.1	lcl|NZ_AFLR01000020.1_cds_WP_001246618.1_3635	84.839	310	310
WP_003009459.1	lcl|NZ_AFLR01000062.1_cds_WP_000430167.1_3358	37.543	293	310
WP_003009459.1	lcl|NZ_AFLR01000505.1_cds_WP_000430722.1_60	28.114	281	310
WP_003009459.1	lcl|NZ_AFLR01000145.1_cds_WP_000279894.1_2210	27.820	133	310
