WP_003009553.1	lcl|NZ_JQOY01000020.1_cds_WP_000340715.1_812	91.398	93	106
WP_003009527.1	lcl|NZ_JQOY01000020.1_cds_WP_000410273.1_811	90.764	314	321
WP_003009527.1	lcl|NZ_JQOY01000020.1_cds_WP_000093099.1_792	58.730	63	321
WP_003009527.1	lcl|NZ_JQOY01000020.1_cds_WP_000646256.1_808	26.866	268	321
WP_003009527.1	lcl|NZ_JQOY01000001.1_cds_WP_000744700.1_44	22.769	325	321
WP_003009527.1	lcl|NZ_JQOY01000020.1_cds_WP_000600889.1_783	23.656	186	321
WP_003009527.1	lcl|NZ_JQOY01000020.1_cds_WP_000723092.1_730	22.615	283	321
WP_003009527.1	lcl|NZ_JQOY01000020.1_cds_WP_001067556.1_805	25.382	327	321
WP_003009854.1	lcl|NZ_JQOY01000020.1_cds_WP_000604524.1_810	84.384	365	365
WP_003009869.1	lcl|NZ_JQOY01000020.1_cds_WP_000884059.1_809	91.892	185	185
WP_003009869.1	lcl|NZ_JQOY01000043.1_cds_WP_000351733.1_1455	38.571	140	185
WP_003009535.1	lcl|NZ_JQOY01000020.1_cds_WP_000646256.1_808	92.401	329	329
WP_003009535.1	lcl|NZ_JQOY01000001.1_cds_WP_000744700.1_44	32.595	316	329
WP_003009535.1	lcl|NZ_JQOY01000020.1_cds_WP_000723092.1_730	30.448	335	329
WP_003009535.1	lcl|NZ_JQOY01000020.1_cds_WP_000600889.1_783	31.975	319	329
WP_003009535.1	lcl|NZ_JQOY01000012.1_cds_WP_001984071.1_449	32.248	307	329
WP_003009535.1	lcl|NZ_JQOY01000023.1_cds_WP_000649925.1_896	30.341	323	329
WP_003009535.1	lcl|NZ_JQOY01000026.1_cds_WP_000709513.1_1020	29.003	331	329
WP_003009535.1	lcl|NZ_JQOY01000020.1_cds_WP_000601375.1_756	25.993	277	329
WP_003009535.1	lcl|NZ_JQOY01000020.1_cds_WP_001067556.1_805	28.105	306	329
WP_003009535.1	lcl|NZ_JQOY01000012.1_cds_WP_000688696.1_429	27.811	338	329
WP_003009535.1	lcl|NZ_JQOY01000020.1_cds_WP_000410273.1_811	26.101	318	329
WP_003009535.1	lcl|NZ_JQOY01000020.1_cds_WP_000475901.1_747	27.899	276	329
WP_003009535.1	lcl|NZ_JQOY01000096.1_cds_WP_001074785.1_2722	27.636	275	329
WP_003009535.1	lcl|NZ_JQOY01000125.1_cds_WP_001003556.1_3187	26.506	332	329
WP_003009535.1	lcl|NZ_JQOY01000020.1_cds_WP_000487322.1_758	25.939	293	329
WP_003009795.1	lcl|NZ_JQOY01000020.1_cds_WP_000774263.1_807	81.273	267	267
WP_003009795.1	lcl|NZ_JQOY01000020.1_cds_WP_000800438.1_778	26.923	234	267
WP_003009795.1	lcl|NZ_JQOY01000020.1_cds_WP_000859505.1_759	27.049	244	267
WP_003009795.1	lcl|NZ_JQOY01000037.1_cds_WP_000667727.1_1274	28.866	194	267
WP_003009795.1	lcl|NZ_JQOY01000020.1_cds_WP_000842260.1_729	26.316	190	267
WP_003009795.1	lcl|NZ_JQOY01000108.1_cds_WP_000805357.1_2977	33.735	83	267
WP_003009515.1	lcl|NZ_JQOY01000020.1_cds_WP_002163445.1_806	87.402	508	509
WP_003009515.1	lcl|NZ_JQOY01000050.1_cds_WP_000291586.1_1719	26.032	315	509
WP_003009515.1	lcl|NZ_JQOY01000050.1_cds_WP_000364507.1_1718	26.316	114	509
WP_003009515.1	lcl|NZ_JQOY01000020.1_cds_WP_002163445.1_806	87.402	508	509
WP_003009515.1	lcl|NZ_JQOY01000050.1_cds_WP_000291586.1_1719	26.032	315	509
WP_003009515.1	lcl|NZ_JQOY01000050.1_cds_WP_000364507.1_1718	26.316	114	509
WP_003009505.1	lcl|NZ_JQOY01000020.1_cds_WP_001067556.1_805	92.424	330	330
WP_003009505.1	lcl|NZ_JQOY01000020.1_cds_WP_000646256.1_808	28.197	305	330
WP_003009505.1	lcl|NZ_JQOY01000012.1_cds_WP_001984071.1_449	25.912	274	330
WP_003009505.1	lcl|NZ_JQOY01000020.1_cds_WP_000600889.1_783	26.316	266	330
WP_003009505.1	lcl|NZ_JQOY01000001.1_cds_WP_000744700.1_44	27.532	316	330
WP_003009505.1	lcl|NZ_JQOY01000125.1_cds_WP_001003556.1_3187	29.555	247	330
WP_003009505.1	lcl|NZ_JQOY01000020.1_cds_WP_000723092.1_730	23.193	332	330
WP_003009505.1	lcl|NZ_JQOY01000012.1_cds_WP_000688696.1_429	25.339	221	330
WP_003009505.1	lcl|NZ_JQOY01000023.1_cds_WP_000649925.1_896	28.295	258	330
WP_003009505.1	lcl|NZ_JQOY01000020.1_cds_WP_000601375.1_756	25.746	268	330
WP_003009505.1	lcl|NZ_JQOY01000096.1_cds_WP_001074785.1_2722	27.962	211	330
WP_003009505.1	lcl|NZ_JQOY01000026.1_cds_WP_000709513.1_1020	30.464	151	330
WP_003009505.1	lcl|NZ_JQOY01000161.1_cds_WP_000690042.1_3568	35.211	71	330
WP_003009505.1	lcl|NZ_JQOY01000117.1_cds_WP_000457972.1_3129	25.000	128	330
WP_003009804.1	lcl|NZ_JQOY01000020.1_cds_WP_000776640.1_804	68.401	538	538
WP_003009804.1	lcl|NZ_JQOY01000020.1_cds_WP_000776640.1_804	68.401	538	538
WP_003009317.1	lcl|NZ_JQOY01000020.1_cds_WP_000424609.1_803	93.939	264	265
WP_003009317.1	lcl|NZ_JQOY01000156.1_cds_WP_001002663.1_3547	41.152	243	265
WP_003009317.1	lcl|NZ_JQOY01000086.1_cds_WP_001183723.1_2577	27.746	173	265
WP_003009459.1	lcl|NZ_JQOY01000020.1_cds_WP_002074065.1_802	88.387	310	310
WP_003009459.1	lcl|NZ_JQOY01000052.1_cds_WP_000501205.1_1750	36.634	303	310
WP_003009459.1	lcl|NZ_JQOY01000086.1_cds_WP_001183723.1_2577	28.114	281	310
WP_003009459.1	lcl|NZ_JQOY01000004.1_cds_WP_000279894.1_191	27.820	133	310
WP_003009459.1	lcl|NZ_JQOY01000020.1_cds_WP_002074065.1_802	88.387	310	310
WP_003009459.1	lcl|NZ_JQOY01000052.1_cds_WP_000501205.1_1750	36.634	303	310
WP_003009459.1	lcl|NZ_JQOY01000086.1_cds_WP_001183723.1_2577	28.114	281	310
WP_003009459.1	lcl|NZ_JQOY01000004.1_cds_WP_000279894.1_191	27.820	133	310
WP_003009745.1	lcl|NZ_JQOY01000020.1_cds_WP_000479984.1_801	90.530	264	264
WP_036096976.1	lcl|NZ_JQOY01000020.1_cds_WP_000715958.1_800	83.721	129	130
WP_003009905.1	lcl|NZ_JQOY01000020.1_cds_WP_001088863.1_799	81.250	144	145
WP_003009905.1	lcl|NZ_JQOY01000169.1_cds_WP_000360600.1_3601	30.263	76	145
WP_003009905.1	lcl|NZ_JQOY01000007.1_cds_WP_002069656.1_259	39.286	56	145
WP_036096974.1	lcl|NZ_JQOY01000020.1_cds_WP_000517243.1_798	88.688	221	221
WP_036096974.1	lcl|NZ_JQOY01000152.1_cds_WP_001069832.1_3517	28.440	109	221
WP_036096974.1	lcl|NZ_JQOY01000001.1_cds_WP_001082180.1_73	23.077	78	221
WP_003009428.1	lcl|NZ_JQOY01000120.1_cds_WP_000642921.1_3140	30.488	328	664
WP_003009428.1	lcl|NZ_JQOY01000017.1_cds_WP_000529868.1_591	28.019	207	664
WP_003009848.1	lcl|NZ_JQOY01000020.1_cds_WP_001149938.1_797	85.242	393	393
WP_003009848.1	lcl|NZ_JQOY01000020.1_cds_WP_001015425.1_795	25.062	403	393
WP_003009848.1	lcl|NZ_JQOY01000020.1_cds_WP_001206409.1_787	27.500	160	393
WP_003009848.1	lcl|NZ_JQOY01000152.1_cds_WP_000347675.1_3516	26.971	241	393
WP_003009848.1	lcl|NZ_JQOY01000020.1_cds_WP_002082140.1_771	26.000	250	393
WP_003009848.1	lcl|NZ_JQOY01000098.1_cds_WP_000402846.1_2761	22.363	237	393
WP_003009848.1	lcl|NZ_JQOY01000020.1_cds_WP_000661932.1_762	23.077	143	393
WP_003009848.1	lcl|NZ_JQOY01000001.1_cds_WP_001082180.1_73	25.414	181	393
WP_003009953.1	lcl|NZ_JQOY01000020.1_cds_WP_000611594.1_796	82.286	175	177
WP_003009953.1	lcl|NZ_JQOY01000104.1_cds_WP_001206947.1_2867	28.169	142	177
WP_003009592.1	lcl|NZ_JQOY01000020.1_cds_WP_001015425.1_795	90.226	399	407
WP_003009592.1	lcl|NZ_JQOY01000020.1_cds_WP_001149938.1_797	24.878	410	407
WP_003009592.1	lcl|NZ_JQOY01000152.1_cds_WP_000347675.1_3516	29.496	139	407
WP_003009592.1	lcl|NZ_JQOY01000001.1_cds_WP_001082180.1_73	25.309	162	407
WP_003009592.1	lcl|NZ_JQOY01000020.1_cds_WP_000661932.1_762	23.358	137	407
WP_036096972.1	lcl|NZ_JQOY01000171.1_cds_WP_000043153.1_3615	27.530	247	241
WP_036096972.1	lcl|NZ_JQOY01000001.1_cds_WP_000998676.1_18	25.862	232	241
WP_036096972.1	lcl|NZ_JQOY01000007.1_cds_WP_000566240.1_262	26.776	183	241
WP_036096972.1	lcl|NZ_JQOY01000084.1_cds_WP_000653653.1_2516	25.098	255	241
WP_036096972.1	lcl|NZ_JQOY01000007.1_cds_WP_002080077.1_234	25.424	236	241
WP_036096972.1	lcl|NZ_JQOY01000096.1_cds_WP_000194184.1_2741	25.000	204	241
WP_036096972.1	lcl|NZ_JQOY01000052.1_cds_WP_000167663.1_1759	23.500	200	241
WP_036096972.1	lcl|NZ_JQOY01000062.1_cds_WP_000841164.1_1968	51.515	33	241
WP_036096972.1	lcl|NZ_JQOY01000130.1_cds_WP_000093664.1_3267	20.571	175	241
WP_230458349.1	lcl|NZ_JQOY01000020.1_cds_WP_001106774.1_790	40.214	373	418
WP_003009503.1	lcl|NZ_JQOY01000020.1_cds_WP_000834715.1_789	67.616	562	598
WP_003009503.1	lcl|NZ_JQOY01000187.1_cds_WP_000172203.1_3709	33.509	379	598
WP_003009503.1	lcl|NZ_JQOY01000106.1_cds_WP_000667645.1_2932	46.154	234	598
WP_003009503.1	lcl|NZ_JQOY01000023.1_cds_WP_000828456.1_963	43.777	233	598
WP_003009503.1	lcl|NZ_JQOY01000014.1_cds_JH09_RS02695_525	32.353	238	598
WP_003009503.1	lcl|NZ_JQOY01000073.1_cds_WP_000510777.1_2295	33.476	233	598
WP_003009503.1	lcl|NZ_JQOY01000116.1_cds_WP_000942282.1_3103	27.984	243	598
WP_003009503.1	lcl|NZ_JQOY01000069.1_cds_WP_000536752.1_2117	31.193	218	598
WP_003009503.1	lcl|NZ_JQOY01000084.1_cds_WP_000603361.1_2506	29.279	222	598
WP_003009503.1	lcl|NZ_JQOY01000050.1_cds_WP_000047473.1_1713	27.536	207	598
WP_003009503.1	lcl|NZ_JQOY01000054.1_cds_WP_000619172.1_1775	28.807	243	598
WP_003009503.1	lcl|NZ_JQOY01000043.1_cds_WP_000666552.1_1476	29.565	230	598
WP_003009503.1	lcl|NZ_JQOY01000043.1_cds_WP_000433117.1_1424	26.991	226	598
WP_003009503.1	lcl|NZ_JQOY01000083.1_cds_WP_001161020.1_2498	28.700	223	598
WP_003009503.1	lcl|NZ_JQOY01000062.1_cds_WP_001982953.1_1966	27.311	238	598
WP_003009503.1	lcl|NZ_JQOY01000043.1_cds_WP_061227325.1_1456	28.926	242	598
WP_003009503.1	lcl|NZ_JQOY01000027.1_cds_WP_000184524.1_1042	29.167	216	598
WP_003009503.1	lcl|NZ_JQOY01000039.1_cds_WP_001288326.1_1298	26.471	238	598
WP_003009503.1	lcl|NZ_JQOY01000185.1_cds_WP_001141162.1_3699	30.736	231	598
WP_003009503.1	lcl|NZ_JQOY01000029.1_cds_WP_000598572.1_1117	27.935	247	598
WP_003009503.1	lcl|NZ_JQOY01000150.1_cds_WP_000054169.1_3479	24.074	216	598
WP_003009503.1	lcl|NZ_JQOY01000054.1_cds_WP_000127309.1_1774	26.457	223	598
WP_003009503.1	lcl|NZ_JQOY01000072.1_cds_WP_000136057.1_2283	24.336	226	598
WP_003009503.1	lcl|NZ_JQOY01000035.1_cds_WP_001049207.1_1237	26.267	217	598
WP_003009503.1	lcl|NZ_JQOY01000035.1_cds_WP_001049207.1_1237	25.439	228	598
WP_003009503.1	lcl|NZ_JQOY01000021.1_cds_WP_000052667.1_816	28.049	164	598
WP_003009503.1	lcl|NZ_JQOY01000078.1_cds_WP_000590871.1_2420	25.490	153	598
WP_003009503.1	lcl|NZ_JQOY01000078.1_cds_WP_000590871.1_2420	25.510	196	598
WP_003009503.1	lcl|NZ_JQOY01000020.1_cds_WP_000834715.1_789	67.616	562	598
WP_003009503.1	lcl|NZ_JQOY01000187.1_cds_WP_000172203.1_3709	33.509	379	598
WP_003009503.1	lcl|NZ_JQOY01000106.1_cds_WP_000667645.1_2932	46.154	234	598
