WP_003009553.1	lcl|NZ_AOUU01000018.1_cds_WP_000340715.1_499	91.398	93	106
WP_003009527.1	lcl|NZ_AOUU01000018.1_cds_WP_000712240.1_498	90.446	314	321
WP_003009527.1	lcl|NZ_AOUU01000018.1_cds_WP_000646251.1_495	26.866	268	321
WP_003009527.1	lcl|NZ_AOUU01000125.1_cds_WP_000744700.1_3287	22.769	325	321
WP_003009527.1	lcl|NZ_AOUU01000018.1_cds_WP_000600886.1_467	23.656	186	321
WP_003009527.1	lcl|NZ_AOUU01000018.1_cds_WP_000723084.1_412	23.239	284	321
WP_003009527.1	lcl|NZ_AOUU01000018.1_cds_WP_000025488.1_473	23.220	323	321
WP_003009527.1	lcl|NZ_AOUU01000018.1_cds_WP_001067556.1_492	25.382	327	321
WP_003009854.1	lcl|NZ_AOUU01000018.1_cds_WP_000604524.1_497	84.384	365	365
WP_003009869.1	lcl|NZ_AOUU01000018.1_cds_WP_000884057.1_496	92.432	185	185
WP_003009869.1	lcl|NZ_AOUU01000028.1_cds_WP_000351733.1_851	38.571	140	185
WP_003009535.1	lcl|NZ_AOUU01000018.1_cds_WP_000646251.1_495	92.097	329	329
WP_003009535.1	lcl|NZ_AOUU01000125.1_cds_WP_000744700.1_3287	32.595	316	329
WP_003009535.1	lcl|NZ_AOUU01000018.1_cds_WP_000600886.1_467	31.975	319	329
WP_003009535.1	lcl|NZ_AOUU01000018.1_cds_WP_000723084.1_412	30.746	335	329
WP_003009535.1	lcl|NZ_AOUU01000016.1_cds_WP_001984071.1_337	32.248	307	329
WP_003009535.1	lcl|NZ_AOUU01000031.1_cds_WP_000649927.1_964	30.341	323	329
WP_003009535.1	lcl|NZ_AOUU01000089.1_cds_WP_000709512.1_2218	29.003	331	329
WP_003009535.1	lcl|NZ_AOUU01000018.1_cds_WP_000601375.1_438	25.993	277	329
WP_003009535.1	lcl|NZ_AOUU01000018.1_cds_WP_001067556.1_492	28.105	306	329
WP_003009535.1	lcl|NZ_AOUU01000114.1_cds_WP_000688700.1_2935	27.811	338	329
WP_003009535.1	lcl|NZ_AOUU01000018.1_cds_WP_000025488.1_473	24.290	317	329
WP_003009535.1	lcl|NZ_AOUU01000018.1_cds_WP_000707057.1_471	29.630	270	329
WP_003009535.1	lcl|NZ_AOUU01000018.1_cds_WP_000712240.1_498	25.786	318	329
WP_003009535.1	lcl|NZ_AOUU01000018.1_cds_WP_000475906.1_429	27.174	276	329
WP_003009535.1	lcl|NZ_AOUU01000127.1_cds_WP_001003550.1_3452	26.426	333	329
WP_003009535.1	lcl|NZ_AOUU01000049.1_cds_WP_001074785.1_1262	27.636	275	329
WP_003009535.1	lcl|NZ_AOUU01000018.1_cds_WP_000487324.1_440	27.027	296	329
WP_003009795.1	lcl|NZ_AOUU01000018.1_cds_WP_000774258.1_494	81.648	267	267
WP_003009795.1	lcl|NZ_AOUU01000018.1_cds_WP_000859505.1_441	27.049	244	267
WP_003009795.1	lcl|NZ_AOUU01000018.1_cds_WP_000800436.1_462	25.214	234	267
WP_003009795.1	lcl|NZ_AOUU01000119.1_cds_WP_000667727.1_3055	28.866	194	267
WP_003009795.1	lcl|NZ_AOUU01000018.1_cds_WP_000842260.1_411	26.316	190	267
WP_003009795.1	lcl|NZ_AOUU01000077.1_cds_WP_000805358.1_1906	33.735	83	267
WP_003009515.1	lcl|NZ_AOUU01000018.1_cds_WP_000602735.1_493	87.795	508	509
WP_003009515.1	lcl|NZ_AOUU01000029.1_cds_WP_000291595.1_926	26.349	315	509
WP_003009515.1	lcl|NZ_AOUU01000029.1_cds_WP_000364507.1_925	26.316	114	509
WP_003009515.1	lcl|NZ_AOUU01000018.1_cds_WP_000602735.1_493	87.795	508	509
WP_003009515.1	lcl|NZ_AOUU01000029.1_cds_WP_000291595.1_926	26.349	315	509
WP_003009515.1	lcl|NZ_AOUU01000029.1_cds_WP_000364507.1_925	26.316	114	509
WP_003009505.1	lcl|NZ_AOUU01000018.1_cds_WP_001067556.1_492	92.424	330	330
WP_003009505.1	lcl|NZ_AOUU01000018.1_cds_WP_000646251.1_495	28.197	305	330
WP_003009505.1	lcl|NZ_AOUU01000016.1_cds_WP_001984071.1_337	25.912	274	330
WP_003009505.1	lcl|NZ_AOUU01000018.1_cds_WP_000600886.1_467	26.316	266	330
WP_003009505.1	lcl|NZ_AOUU01000125.1_cds_WP_000744700.1_3287	27.532	316	330
WP_003009505.1	lcl|NZ_AOUU01000018.1_cds_WP_000025488.1_473	29.864	221	330
WP_003009505.1	lcl|NZ_AOUU01000127.1_cds_WP_001003550.1_3452	29.555	247	330
WP_003009505.1	lcl|NZ_AOUU01000018.1_cds_WP_000723084.1_412	23.494	332	330
WP_003009505.1	lcl|NZ_AOUU01000031.1_cds_WP_000649927.1_964	28.295	258	330
WP_003009505.1	lcl|NZ_AOUU01000114.1_cds_WP_000688700.1_2935	24.887	221	330
WP_003009505.1	lcl|NZ_AOUU01000018.1_cds_WP_000601375.1_438	25.746	268	330
WP_003009505.1	lcl|NZ_AOUU01000089.1_cds_WP_000709512.1_2218	30.464	151	330
WP_003009505.1	lcl|NZ_AOUU01000049.1_cds_WP_001074785.1_1262	27.962	211	330
WP_003009505.1	lcl|NZ_AOUU01000102.1_cds_WP_000457972.1_2498	25.000	128	330
WP_003009505.1	lcl|NZ_AOUU01000119.1_cds_WP_000862753.1_3064	34.783	69	330
WP_003009804.1	lcl|NZ_AOUU01000018.1_cds_WP_000776640.1_491	68.401	538	538
WP_003009804.1	lcl|NZ_AOUU01000018.1_cds_WP_000776640.1_491	68.401	538	538
WP_003009317.1	lcl|NZ_AOUU01000018.1_cds_WP_000424610.1_490	95.076	264	265
WP_003009317.1	lcl|NZ_AOUU01000052.1_cds_WP_001002665.1_1339	41.564	243	265
WP_003009317.1	lcl|NZ_AOUU01000083.1_cds_WP_001183723.1_2054	27.746	173	265
WP_003009459.1	lcl|NZ_AOUU01000018.1_cds_WP_025176350.1_489	87.742	310	310
WP_003009459.1	lcl|NZ_AOUU01000082.1_cds_WP_000501205.1_2020	36.634	303	310
WP_003009459.1	lcl|NZ_AOUU01000083.1_cds_WP_001183723.1_2054	28.114	281	310
WP_003009459.1	lcl|NZ_AOUU01000004.1_cds_WP_000279897.1_30	27.820	133	310
WP_003009459.1	lcl|NZ_AOUU01000018.1_cds_WP_025176350.1_489	87.742	310	310
WP_003009459.1	lcl|NZ_AOUU01000082.1_cds_WP_000501205.1_2020	36.634	303	310
WP_003009459.1	lcl|NZ_AOUU01000083.1_cds_WP_001183723.1_2054	28.114	281	310
WP_003009459.1	lcl|NZ_AOUU01000004.1_cds_WP_000279897.1_30	27.820	133	310
WP_003009745.1	lcl|NZ_AOUU01000018.1_cds_WP_000479982.1_488	89.773	264	264
WP_036096976.1	lcl|NZ_AOUU01000018.1_cds_WP_000715958.1_487	83.721	129	130
WP_003009905.1	lcl|NZ_AOUU01000018.1_cds_WP_001088861.1_486	81.250	144	145
WP_003009905.1	lcl|NZ_AOUU01000015.1_cds_WP_002069656.1_292	39.286	56	145
WP_003009905.1	lcl|NZ_AOUU01000136.1_cds_WP_000414756.1_3763	28.947	76	145
WP_036096974.1	lcl|NZ_AOUU01000018.1_cds_WP_000517242.1_485	89.140	221	221
WP_036096974.1	lcl|NZ_AOUU01000082.1_cds_WP_001069832.1_2038	28.440	109	221
WP_036096974.1	lcl|NZ_AOUU01000125.1_cds_WP_001082180.1_3318	23.077	78	221
WP_003009428.1	lcl|NZ_AOUU01000067.1_cds_WP_000642916.1_1764	30.488	328	664
WP_003009428.1	lcl|NZ_AOUU01000133.1_cds_WP_000529872.1_3686	28.502	207	664
WP_003009848.1	lcl|NZ_AOUU01000018.1_cds_WP_000815072.1_478	23.269	361	393
WP_003009848.1	lcl|NZ_AOUU01000082.1_cds_WP_000347686.1_2039	28.571	210	393
WP_003009848.1	lcl|NZ_AOUU01000018.1_cds_WP_033108475.1_453	26.000	250	393
WP_003009848.1	lcl|NZ_AOUU01000067.1_cds_WP_000402846.1_1744	22.363	237	393
WP_003009848.1	lcl|NZ_AOUU01000018.1_cds_WP_001172102.1_482	25.949	158	393
WP_003009848.1	lcl|NZ_AOUU01000018.1_cds_WP_000661930.1_444	23.077	143	393
