WP_003009553.1	lcl|NZ_RQGI01000019.1_cds_WP_135594790.1_2640	60.465	86	106
WP_003009527.1	lcl|NZ_RQGI01000019.1_cds_WP_135594788.1_2641	82.803	314	321
WP_003009527.1	lcl|NZ_RQGI01000014.1_cds_WP_135688615.1_3362	22.581	279	321
WP_003009527.1	lcl|NZ_RQGI01000009.1_cds_WP_100725791.1_1929	23.125	320	321
WP_003009527.1	lcl|NZ_RQGI01000014.1_cds_WP_135594687.1_3360	22.623	305	321
WP_003009527.1	lcl|NZ_RQGI01000035.1_cds_WP_135652118.1_2398	26.408	284	321
WP_003009527.1	lcl|NZ_RQGI01000007.1_cds_WP_100715920.1_1234	22.619	168	321
WP_003009527.1	lcl|NZ_RQGI01000007.1_cds_WP_210409557.1_1223	21.675	203	321
WP_003009527.1	lcl|NZ_RQGI01000054.1_cds_WP_135605246.1_2139	22.930	314	321
WP_003009869.1	lcl|NZ_RQGI01000014.1_cds_WP_135594725.1_3382	31.088	193	185
WP_003009869.1	lcl|NZ_RQGI01000059.1_cds_WP_135591902.1_199	34.109	129	185
WP_003009535.1	lcl|NZ_RQGI01000014.1_cds_WP_135688615.1_3362	32.087	321	329
WP_003009535.1	lcl|NZ_RQGI01000014.1_cds_WP_135594687.1_3360	30.164	305	329
WP_003009535.1	lcl|NZ_RQGI01000009.1_cds_WP_100725791.1_1929	30.573	314	329
WP_003009535.1	lcl|NZ_RQGI01000007.1_cds_WP_100715920.1_1234	29.706	340	329
WP_003009535.1	lcl|NZ_RQGI01000054.1_cds_WP_135605246.1_2139	29.936	314	329
WP_003009535.1	lcl|NZ_RQGI01000035.1_cds_WP_135652118.1_2398	26.667	345	329
WP_003009535.1	lcl|NZ_RQGI01000009.1_cds_WP_135639720.1_1902	30.063	316	329
WP_003009535.1	lcl|NZ_RQGI01000022.1_cds_WP_100725525.1_1642	27.245	323	329
WP_003009535.1	lcl|NZ_RQGI01000019.1_cds_WP_135594788.1_2641	28.616	318	329
WP_003009535.1	lcl|NZ_RQGI01000022.1_cds_WP_135688711.1_1591	28.000	250	329
WP_003009535.1	lcl|NZ_RQGI01000014.1_cds_WP_135688621.1_3369	22.472	267	329
WP_003009535.1	lcl|NZ_RQGI01000014.1_cds_WP_135604041.1_3372	33.544	158	329
WP_003009535.1	lcl|NZ_RQGI01000022.1_cds_WP_100716212.1_1599	25.000	272	329
WP_003009535.1	lcl|NZ_RQGI01000035.1_cds_WP_135604102.1_2381	25.275	273	329
WP_003009535.1	lcl|NZ_RQGI01000014.1_cds_WP_135688614.1_3358	26.718	262	329
WP_003009535.1	lcl|NZ_RQGI01000042.1_cds_WP_135688910.1_3189	28.112	249	329
WP_003009535.1	lcl|NZ_RQGI01000007.1_cds_WP_210409557.1_1223	25.952	289	329
WP_003009535.1	lcl|NZ_RQGI01000027.1_cds_WP_100720563.1_956	24.719	178	329
WP_003009795.1	lcl|NZ_RQGI01000014.1_cds_WP_135594689.1_3361	25.862	232	267
WP_003009795.1	lcl|NZ_RQGI01000014.1_cds_WP_135594704.1_3370	27.536	207	267
WP_003009795.1	lcl|NZ_RQGI01000035.1_cds_WP_100727872.1_2320	25.194	258	267
WP_003009795.1	lcl|NZ_RQGI01000035.1_cds_WP_135604079.1_2397	26.984	189	267
WP_003009795.1	lcl|NZ_RQGI01000007.1_cds_WP_100715921.1_1235	27.411	197	267
WP_003009795.1	lcl|NZ_RQGI01000022.1_cds_WP_100719234.1_1709	27.273	154	267
WP_003009515.1	lcl|NZ_RQGI01000059.1_cds_WP_100726724.1_177	24.771	327	509
WP_003009515.1	lcl|NZ_RQGI01000059.1_cds_WP_135604374.1_176	32.258	62	509
WP_003009515.1	lcl|NZ_RQGI01000059.1_cds_WP_100726724.1_177	24.771	327	509
WP_003009515.1	lcl|NZ_RQGI01000059.1_cds_WP_135604374.1_176	32.258	62	509
WP_003009505.1	lcl|NZ_RQGI01000014.1_cds_WP_135688615.1_3362	24.074	270	330
WP_003009505.1	lcl|NZ_RQGI01000054.1_cds_WP_135605246.1_2139	24.820	278	330
WP_003009505.1	lcl|NZ_RQGI01000022.1_cds_WP_135688711.1_1591	26.792	265	330
WP_003009505.1	lcl|NZ_RQGI01000009.1_cds_WP_100725791.1_1929	29.818	275	330
WP_003009505.1	lcl|NZ_RQGI01000009.1_cds_WP_135639720.1_1902	26.625	323	330
WP_003009505.1	lcl|NZ_RQGI01000035.1_cds_WP_135652118.1_2398	24.375	320	330
WP_003009505.1	lcl|NZ_RQGI01000014.1_cds_WP_135594687.1_3360	23.864	264	330
WP_003009505.1	lcl|NZ_RQGI01000042.1_cds_WP_135688910.1_3189	27.273	209	330
WP_003009505.1	lcl|NZ_RQGI01000022.1_cds_WP_100716212.1_1599	22.692	260	330
WP_003009505.1	lcl|NZ_RQGI01000007.1_cds_WP_100715920.1_1234	23.510	302	330
WP_003009505.1	lcl|NZ_RQGI01000014.1_cds_WP_135688621.1_3369	23.019	265	330
WP_003009505.1	lcl|NZ_RQGI01000027.1_cds_WP_100720563.1_956	26.160	237	330
WP_003009505.1	lcl|NZ_RQGI01000019.1_cds_WP_135594788.1_2641	23.030	330	330
WP_003009505.1	lcl|NZ_RQGI01000022.1_cds_WP_100725525.1_1642	27.152	151	330
WP_003009317.1	lcl|NZ_RQGI01000049.1_cds_WP_100715657.1_877	38.735	253	265
WP_003009317.1	lcl|NZ_RQGI01000010.1_cds_WP_135688596.1_3011	25.294	170	265
WP_003009459.1	lcl|NZ_RQGI01000027.1_cds_WP_100717570.1_1050	37.209	301	310
WP_003009459.1	lcl|NZ_RQGI01000010.1_cds_WP_135688596.1_3011	31.190	311	310
WP_003009459.1	lcl|NZ_RQGI01000059.1_cds_WP_100718541.1_262	22.305	269	310
WP_003009459.1	lcl|NZ_RQGI01000027.1_cds_WP_100717570.1_1050	37.209	301	310
WP_003009459.1	lcl|NZ_RQGI01000010.1_cds_WP_135688596.1_3011	31.190	311	310
WP_003009459.1	lcl|NZ_RQGI01000059.1_cds_WP_100718541.1_262	22.305	269	310
WP_003009905.1	lcl|NZ_RQGI01000010.1_cds_WP_100718959.1_3036	42.857	63	145
WP_003009905.1	lcl|NZ_RQGI01000023.1_cds_WP_100726749.1_3320	34.545	55	145
WP_036096974.1	lcl|NZ_RQGI01000059.1_cds_WP_100718905.1_280	29.897	97	221
WP_036096974.1	lcl|NZ_RQGI01000059.1_cds_WP_100726621.1_346	30.921	152	221
WP_036096974.1	lcl|NZ_RQGI01000055.1_cds_WP_100715706.1_3592	26.190	84	221
WP_003009428.1	lcl|NZ_RQGI01000035.1_cds_WP_135688865.1_2384	26.601	203	664
WP_003009428.1	lcl|NZ_RQGI01000035.1_cds_WP_135663125.1_2388	25.193	389	664
