WP_003009553.1	lcl|NZ_JQPK01000054.1_cds_WP_000340715.1_1517	91.398	93	106
WP_003009527.1	lcl|NZ_JQPK01000054.1_cds_WP_000410267.1_1516	91.083	314	321
WP_003009527.1	lcl|NZ_JQPK01000054.1_cds_WP_000646253.1_1513	27.239	268	321
WP_003009527.1	lcl|NZ_JQPK01000070.1_cds_WP_000744700.1_1897	22.769	325	321
WP_003009527.1	lcl|NZ_JQPK01000177.1_cds_WP_000723090.1_3570	22.887	284	321
WP_003009527.1	lcl|NZ_JQPK01000054.1_cds_WP_001067557.1_1510	25.382	327	321
WP_003009854.1	lcl|NZ_JQPK01000054.1_cds_WP_000604522.1_1515	84.384	365	365
WP_003009869.1	lcl|NZ_JQPK01000054.1_cds_WP_000884059.1_1514	91.892	185	185
WP_003009869.1	lcl|NZ_JQPK01000046.1_cds_WP_000351733.1_1251	38.571	140	185
WP_003009535.1	lcl|NZ_JQPK01000054.1_cds_WP_000646253.1_1513	91.793	329	329
WP_003009535.1	lcl|NZ_JQPK01000070.1_cds_WP_000744700.1_1897	32.595	316	329
WP_003009535.1	lcl|NZ_JQPK01000177.1_cds_WP_000723090.1_3570	30.448	335	329
WP_003009535.1	lcl|NZ_JQPK01000004.1_cds_WP_001984071.1_24	32.248	307	329
WP_003009535.1	lcl|NZ_JQPK01000009.1_cds_WP_000649924.1_212	30.341	323	329
WP_003009535.1	lcl|NZ_JQPK01000242.1_cds_WP_000709511.1_3900	29.003	331	329
WP_003009535.1	lcl|NZ_JQPK01000054.1_cds_WP_001067557.1_1510	28.105	306	329
WP_003009535.1	lcl|NZ_JQPK01000004.1_cds_WP_000688696.1_44	27.811	338	329
WP_003009535.1	lcl|NZ_JQPK01000054.1_cds_WP_000410267.1_1516	25.786	318	329
WP_003009535.1	lcl|NZ_JQPK01000034.1_cds_WP_000475904.1_822	27.899	276	329
WP_003009535.1	lcl|NZ_JQPK01000112.1_cds_WP_001074779.1_2739	27.273	275	329
WP_003009535.1	lcl|NZ_JQPK01000017.1_cds_WP_001003557.1_367	25.904	332	329
WP_003009535.1	lcl|NZ_JQPK01000054.1_cds_WP_000378097.1_1493	25.581	172	329
WP_003009795.1	lcl|NZ_JQPK01000054.1_cds_WP_000774261.1_1512	81.273	267	267
WP_003009795.1	lcl|NZ_JQPK01000100.1_cds_WP_000667727.1_2555	28.866	194	267
WP_003009795.1	lcl|NZ_JQPK01000177.1_cds_WP_042752235.1_3569	26.316	190	267
WP_003009795.1	lcl|NZ_JQPK01000076.1_cds_WP_000805357.1_2051	33.735	83	267
WP_003009515.1	lcl|NZ_JQPK01000054.1_cds_WP_000612798.1_1511	87.598	508	509
WP_003009515.1	lcl|NZ_JQPK01000097.1_cds_WP_000291584.1_2459	26.032	315	509
WP_003009515.1	lcl|NZ_JQPK01000097.1_cds_WP_000364507.1_2460	26.316	114	509
WP_003009515.1	lcl|NZ_JQPK01000054.1_cds_WP_000612798.1_1511	87.598	508	509
WP_003009515.1	lcl|NZ_JQPK01000097.1_cds_WP_000291584.1_2459	26.032	315	509
WP_003009515.1	lcl|NZ_JQPK01000097.1_cds_WP_000364507.1_2460	26.316	114	509
WP_003009505.1	lcl|NZ_JQPK01000054.1_cds_WP_001067557.1_1510	92.121	330	330
WP_003009505.1	lcl|NZ_JQPK01000054.1_cds_WP_000646253.1_1513	27.869	305	330
WP_003009505.1	lcl|NZ_JQPK01000004.1_cds_WP_001984071.1_24	25.912	274	330
WP_003009505.1	lcl|NZ_JQPK01000070.1_cds_WP_000744700.1_1897	27.532	316	330
WP_003009505.1	lcl|NZ_JQPK01000017.1_cds_WP_001003557.1_367	29.555	247	330
WP_003009505.1	lcl|NZ_JQPK01000177.1_cds_WP_000723090.1_3570	23.193	332	330
WP_003009505.1	lcl|NZ_JQPK01000004.1_cds_WP_000688696.1_44	25.339	221	330
WP_003009505.1	lcl|NZ_JQPK01000009.1_cds_WP_000649924.1_212	28.295	258	330
WP_003009505.1	lcl|NZ_JQPK01000112.1_cds_WP_001074779.1_2739	28.436	211	330
WP_003009505.1	lcl|NZ_JQPK01000242.1_cds_WP_000709511.1_3900	30.464	151	330
WP_003009505.1	lcl|NZ_JQPK01000100.1_cds_WP_061286978.1_2566	35.211	71	330
WP_003009505.1	lcl|NZ_JQPK01000165.1_cds_WP_000457972.1_3441	25.000	128	330
WP_003009804.1	lcl|NZ_JQPK01000054.1_cds_WP_000689744.1_1507	37.091	550	538
WP_003009804.1	lcl|NZ_JQPK01000054.1_cds_WP_000689744.1_1507	37.091	550	538
WP_003009317.1	lcl|NZ_JQPK01000054.1_cds_WP_061251932.1_1506	69.811	265	265
WP_003009317.1	lcl|NZ_JQPK01000129.1_cds_WP_001002663.1_2954	41.152	243	265
WP_003009317.1	lcl|NZ_JQPK01000193.1_cds_WP_001183723.1_3682	27.746	173	265
WP_003009459.1	lcl|NZ_JQPK01000054.1_cds_WP_061280859.1_1505	84.839	310	310
WP_003009459.1	lcl|NZ_JQPK01000065.1_cds_WP_000501205.1_1783	36.634	303	310
WP_003009459.1	lcl|NZ_JQPK01000193.1_cds_WP_001183723.1_3682	28.114	281	310
WP_003009459.1	lcl|NZ_JQPK01000057.1_cds_WP_000279894.1_1571	27.820	133	310
WP_003009459.1	lcl|NZ_JQPK01000054.1_cds_WP_061280859.1_1505	84.839	310	310
WP_003009459.1	lcl|NZ_JQPK01000065.1_cds_WP_000501205.1_1783	36.634	303	310
WP_003009459.1	lcl|NZ_JQPK01000193.1_cds_WP_001183723.1_3682	28.114	281	310
WP_003009459.1	lcl|NZ_JQPK01000057.1_cds_WP_000279894.1_1571	27.820	133	310
WP_003009745.1	lcl|NZ_JQPK01000054.1_cds_WP_000479980.1_1504	90.152	264	264
WP_036096976.1	lcl|NZ_JQPK01000054.1_cds_WP_000715958.1_1503	83.721	129	130
WP_003009905.1	lcl|NZ_JQPK01000054.1_cds_WP_001088861.1_1502	81.250	144	145
WP_003009905.1	lcl|NZ_JQPK01000014.1_cds_WP_000360600.1_316	30.263	76	145
WP_003009905.1	lcl|NZ_JQPK01000041.1_cds_WP_061286855.1_1084	39.286	56	145
WP_036096974.1	lcl|NZ_JQPK01000054.1_cds_WP_061226679.1_1501	89.140	221	221
