WP_003009553.1	lcl|NZ_AHMW02000038.1_cds_WP_004753574.1_2150	89.247	93	106
WP_003009527.1	lcl|NZ_AHMW02000038.1_cds_WP_004761722.1_2151	91.401	314	321
WP_003009527.1	lcl|NZ_AHMW02000038.1_cds_WP_004755430.1_2154	27.239	268	321
WP_003009527.1	lcl|NZ_AHMW02000054.1_cds_WP_004753565.1_528	22.154	325	321
WP_003009527.1	lcl|NZ_AHMW02000054.1_cds_WP_004763615.1_202	22.182	275	321
WP_003009527.1	lcl|NZ_AHMW02000054.1_cds_WP_004763603.1_257	22.064	281	321
WP_003009527.1	lcl|NZ_AHMW02000038.1_cds_WP_004762989.1_2157	25.993	277	321
WP_003009527.1	lcl|NZ_AHMW02000030.1_cds_WP_004751543.1_2337	22.259	301	321
WP_003009854.1	lcl|NZ_AHMW02000038.1_cds_WP_004777161.1_2152	85.753	365	365
WP_003009869.1	lcl|NZ_AHMW02000038.1_cds_WP_004753627.1_2153	91.351	185	185
WP_003009869.1	lcl|NZ_AHMW02000042.1_cds_WP_004752075.1_1613	39.286	140	185
WP_003009535.1	lcl|NZ_AHMW02000038.1_cds_WP_004755430.1_2154	90.881	329	329
WP_003009535.1	lcl|NZ_AHMW02000054.1_cds_WP_004753565.1_528	31.962	316	329
WP_003009535.1	lcl|NZ_AHMW02000054.1_cds_WP_004763615.1_202	31.034	319	329
WP_003009535.1	lcl|NZ_AHMW02000030.1_cds_WP_004751543.1_2337	33.010	309	329
WP_003009535.1	lcl|NZ_AHMW02000054.1_cds_WP_004763603.1_257	30.267	337	329
WP_003009535.1	lcl|NZ_AHMW02000048.1_cds_WP_004763391.1_1154	31.498	327	329
WP_003009535.1	lcl|NZ_AHMW02000030.1_cds_WP_004762820.1_2347	29.305	331	329
WP_003009535.1	lcl|NZ_AHMW02000048.1_cds_WP_004763321.1_1298	28.152	341	329
WP_003009535.1	lcl|NZ_AHMW02000038.1_cds_WP_004762989.1_2157	28.758	306	329
WP_003009535.1	lcl|NZ_AHMW02000054.1_cds_WP_004763585.1_230	23.453	307	329
WP_003009535.1	lcl|NZ_AHMW02000038.1_cds_WP_004761722.1_2151	25.472	318	329
WP_003009535.1	lcl|NZ_AHMW02000054.1_cds_WP_002733698.1_239	27.174	276	329
WP_003009535.1	lcl|NZ_AHMW02000054.1_cds_WP_004755140.1_401	27.459	244	329
WP_003009535.1	lcl|NZ_AHMW02000017.1_cds_WP_004751780.1_3196	28.148	270	329
WP_003009535.1	lcl|NZ_AHMW02000028.1_cds_WP_004750263.1_2779	25.000	268	329
WP_003009535.1	lcl|NZ_AHMW02000054.1_cds_WP_004763691.1_228	28.136	295	329
WP_003009535.1	lcl|NZ_AHMW02000053.1_cds_WP_004759524.1_655	27.984	243	329
WP_003009795.1	lcl|NZ_AHMW02000038.1_cds_WP_004762941.1_2155	81.648	267	267
WP_003009795.1	lcl|NZ_AHMW02000054.1_cds_WP_004763753.1_227	26.639	244	267
WP_003009795.1	lcl|NZ_AHMW02000054.1_cds_WP_004763719.1_207	24.786	234	267
