WP_003009553.1	lcl|NZ_RQHK01000002.1_cds_WP_135693724.1_2498	60.465	86	106
WP_003009527.1	lcl|NZ_RQHK01000002.1_cds_WP_135693723.1_2497	82.258	310	321
WP_003009527.1	lcl|NZ_RQHK01000017.1_cds_WP_135695383.1_260	27.103	321	321
WP_003009527.1	lcl|NZ_RQHK01000017.1_cds_WP_135695332.1_233	23.438	320	321
WP_003009527.1	lcl|NZ_RQHK01000002.1_cds_WP_135693719.1_2493	21.739	276	321
WP_003009527.1	lcl|NZ_RQHK01000005.1_cds_WP_135694503.1_3508	20.833	336	321
WP_003009527.1	lcl|NZ_RQHK01000002.1_cds_WP_135693695.1_2468	20.074	269	321
WP_003009527.1	lcl|NZ_RQHK01000017.1_cds_WP_135696291.1_821	23.292	322	321
WP_003009527.1	lcl|NZ_RQHK01000005.1_cds_WP_208721757.1_3497	20.690	203	321
WP_003009869.1	lcl|NZ_RQHK01000002.1_cds_WP_135693705.1_2478	30.519	154	185
WP_003009869.1	lcl|NZ_RQHK01000002.1_cds_WP_135693213.1_2061	32.031	128	185
WP_003009535.1	lcl|NZ_RQHK01000017.1_cds_WP_135695332.1_233	30.892	314	329
WP_003009535.1	lcl|NZ_RQHK01000002.1_cds_WP_135693719.1_2493	30.599	317	329
WP_003009535.1	lcl|NZ_RQHK01000017.1_cds_WP_135696291.1_821	31.111	315	329
WP_003009535.1	lcl|NZ_RQHK01000005.1_cds_WP_135694503.1_3508	28.824	340	329
WP_003009535.1	lcl|NZ_RQHK01000017.1_cds_WP_135695383.1_260	27.476	313	329
WP_003009535.1	lcl|NZ_RQHK01000017.1_cds_WP_135696004.1_640	24.845	322	329
WP_003009535.1	lcl|NZ_RQHK01000002.1_cds_WP_135693695.1_2468	27.273	231	329
WP_003009535.1	lcl|NZ_RQHK01000017.1_cds_WP_135695908.1_579	27.953	254	329
WP_003009535.1	lcl|NZ_RQHK01000002.1_cds_WP_135693723.1_2497	25.786	318	329
WP_003009535.1	lcl|NZ_RQHK01000006.1_cds_WP_135694639.1_3655	25.391	256	329
WP_003009535.1	lcl|NZ_RQHK01000017.1_cds_WP_135695244.1_179	30.081	246	329
WP_003009535.1	lcl|NZ_RQHK01000002.1_cds_WP_135693659.1_2431	25.940	266	329
WP_003009535.1	lcl|NZ_RQHK01000005.1_cds_WP_208721757.1_3497	25.524	286	329
WP_003009535.1	lcl|NZ_RQHK01000017.1_cds_WP_135695922.1_587	22.388	268	329
WP_003009795.1	lcl|NZ_RQHK01000002.1_cds_WP_135693714.1_2488	26.446	242	267
WP_003009795.1	lcl|NZ_RQHK01000002.1_cds_WP_135693628.1_2370	25.194	258	267
WP_003009795.1	lcl|NZ_RQHK01000002.1_cds_WP_135693707.1_2481	27.092	251	267
WP_003009795.1	lcl|NZ_RQHK01000017.1_cds_WP_135695861.1_551	37.838	111	267
WP_003009795.1	lcl|NZ_RQHK01000005.1_cds_WP_135694504.1_3509	24.873	197	267
WP_003009795.1	lcl|NZ_RQHK01000017.1_cds_WP_135696102.1_712	34.444	90	267
WP_003009515.1	lcl|NZ_RQHK01000002.1_cds_WP_135693890.1_2083	24.107	336	509
WP_003009515.1	lcl|NZ_RQHK01000002.1_cds_WP_135693237.1_2084	25.439	114	509
WP_003009515.1	lcl|NZ_RQHK01000002.1_cds_WP_135693890.1_2083	24.107	336	509
WP_003009515.1	lcl|NZ_RQHK01000002.1_cds_WP_135693237.1_2084	25.439	114	509
WP_003009505.1	lcl|NZ_RQHK01000002.1_cds_WP_135693719.1_2493	28.261	276	330
WP_003009505.1	lcl|NZ_RQHK01000017.1_cds_WP_135696291.1_821	25.887	282	330
WP_003009505.1	lcl|NZ_RQHK01000017.1_cds_WP_135695908.1_579	30.043	233	330
WP_003009505.1	lcl|NZ_RQHK01000017.1_cds_WP_135695332.1_233	29.455	275	330
WP_003009505.1	lcl|NZ_RQHK01000017.1_cds_WP_135695383.1_260	23.404	329	330
WP_003009505.1	lcl|NZ_RQHK01000017.1_cds_WP_135695922.1_587	25.781	256	330
WP_003009505.1	lcl|NZ_RQHK01000002.1_cds_WP_135693695.1_2468	25.287	261	330
WP_003009505.1	lcl|NZ_RQHK01000017.1_cds_WP_135695244.1_179	27.751	209	330
WP_003009505.1	lcl|NZ_RQHK01000005.1_cds_WP_135694503.1_3508	23.826	298	330
WP_003009505.1	lcl|NZ_RQHK01000006.1_cds_WP_135694639.1_3655	27.451	153	330
WP_003009505.1	lcl|NZ_RQHK01000017.1_cds_WP_135696004.1_640	27.815	151	330
WP_003009317.1	lcl|NZ_RQHK01000017.1_cds_WP_100718239.1_1091	38.672	256	265
WP_003009317.1	lcl|NZ_RQHK01000003.1_cds_WP_135694110.1_3212	25.882	170	265
WP_003009459.1	lcl|NZ_RQHK01000006.1_cds_WP_135694556.1_3560	36.213	301	310
WP_003009459.1	lcl|NZ_RQHK01000003.1_cds_WP_135694110.1_3212	30.968	310	310
WP_003009459.1	lcl|NZ_RQHK01000002.1_cds_WP_135693158.1_1996	22.727	264	310
WP_003009459.1	lcl|NZ_RQHK01000006.1_cds_WP_135694556.1_3560	36.213	301	310
WP_003009459.1	lcl|NZ_RQHK01000003.1_cds_WP_135694110.1_3212	30.968	310	310
WP_003009459.1	lcl|NZ_RQHK01000002.1_cds_WP_135693158.1_1996	22.727	264	310
WP_003009905.1	lcl|NZ_RQHK01000003.1_cds_WP_135694130.1_3236	43.548	62	145
WP_036096974.1	lcl|NZ_RQHK01000002.1_cds_WP_135693143.1_1975	34.021	97	221
WP_036096974.1	lcl|NZ_RQHK01000005.1_cds_WP_135694407.1_3447	29.293	99	221
WP_036096974.1	lcl|NZ_RQHK01000017.1_cds_WP_135696775.1_1037	28.205	78	221
WP_003009428.1	lcl|NZ_RQHK01000002.1_cds_WP_135693725.1_2499	28.464	534	664
WP_003009428.1	lcl|NZ_RQHK01000017.1_cds_WP_135696568.1_924	37.725	167	664
WP_003009428.1	lcl|NZ_RQHK01000002.1_cds_WP_135693662.1_2434	25.547	411	664
WP_003009848.1	lcl|NZ_RQHK01000002.1_cds_WP_135692903.1_1694	26.609	233	393
WP_003009848.1	lcl|NZ_RQHK01000002.1_cds_WP_135693699.1_2472	30.380	158	393
WP_003009848.1	lcl|NZ_RQHK01000002.1_cds_WP_135693704.1_2477	22.568	257	393
WP_003009848.1	lcl|NZ_RQHK01000002.1_cds_WP_135693800.1_2591	24.339	189	393
WP_003009848.1	lcl|NZ_RQHK01000017.1_cds_WP_135696775.1_1037	22.892	249	393
WP_003009953.1	lcl|NZ_RQHK01000017.1_cds_WP_135695691.1_451	33.333	144	177
WP_036096972.1	lcl|NZ_RQHK01000002.1_cds_WP_135693698.1_2471	25.610	246	241
WP_036096972.1	lcl|NZ_RQHK01000002.1_cds_WP_135693147.1_1981	24.409	254	241
WP_036096972.1	lcl|NZ_RQHK01000017.1_cds_WP_002972927.1_526	28.859	149	241
WP_036096972.1	lcl|NZ_RQHK01000005.1_cds_WP_135694389.1_3436	25.000	236	241
WP_036096972.1	lcl|NZ_RQHK01000002.1_cds_WP_135693610.1_2350	22.441	254	241
WP_036096972.1	lcl|NZ_RQHK01000003.1_cds_WP_135694125.1_3230	23.457	243	241
WP_036096972.1	lcl|NZ_RQHK01000003.1_cds_WP_135694072.1_3166	23.077	247	241
WP_036096972.1	lcl|NZ_RQHK01000017.1_cds_WP_135695945.1_600	24.096	249	241
WP_036096972.1	lcl|NZ_RQHK01000017.1_cds_WP_135695761.1_492	29.703	101	241
WP_003009503.1	lcl|NZ_RQHK01000017.1_cds_WP_135697222.1_1298	34.218	377	598
WP_003009503.1	lcl|NZ_RQHK01000017.1_cds_WP_135695833.1_535	40.964	249	598
