WP_003009553.1	lcl|NZ_JADDXJ010000058.1_cds_WP_002725873.1_2690	92.473	93	106
WP_003009527.1	lcl|NZ_JADDXJ010000058.1_cds_WP_002725867.1_2691	91.720	314	321
WP_003009527.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193816902.1_3683	20.652	276	321
WP_003009527.1	lcl|NZ_JADDXJ010000071.1_cds_WP_061208146.1_3127	22.154	325	321
WP_003009527.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669957.1_3681	21.790	257	321
WP_003009527.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011671706.1_3661	22.776	281	321
WP_003009527.1	lcl|NZ_JADDXJ010000011.1_cds_IQA86_RS04065_292	25.769	260	321
WP_003009527.1	lcl|NZ_JADDXJ010000114.1_cds_WP_002729504.1_228	25.000	104	321
WP_003009869.1	lcl|NZ_JADDXJ010000001.1_cds_WP_002750963.1_1149	34.932	146	185
WP_003009869.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669938.1_3700	33.898	177	185
WP_003009535.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193816902.1_3683	31.361	338	329
WP_003009535.1	lcl|NZ_JADDXJ010000071.1_cds_WP_061208146.1_3127	31.329	316	329
WP_003009535.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011671706.1_3661	29.940	334	329
WP_003009535.1	lcl|NZ_JADDXJ010000011.1_cds_IQA86_RS04065_292	31.068	309	329
WP_003009535.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669957.1_3681	29.180	305	329
WP_003009535.1	lcl|NZ_JADDXJ010000114.1_cds_WP_002729504.1_228	27.711	332	329
WP_003009535.1	lcl|NZ_JADDXJ010000008.1_cds_WP_193817147.1_3487	30.128	312	329
WP_003009535.1	lcl|NZ_JADDXJ010000011.1_cds_WP_002754065.1_289	28.399	331	329
WP_003009535.1	lcl|NZ_JADDXJ010000003.1_cds_IQA86_RS01310_2128	26.644	289	329
WP_003009535.1	lcl|NZ_JADDXJ010000058.1_cds_WP_002725867.1_2691	25.079	315	329
WP_003009535.1	lcl|NZ_JADDXJ010000089.1_cds_WP_002751102.1_3440	27.737	274	329
WP_003009535.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669959.1_3679	24.818	274	329
WP_003009535.1	lcl|NZ_JADDXJ010000108.1_cds_WP_011669202.1_97	23.636	330	329
WP_003009535.1	lcl|NZ_JADDXJ010000083.1_cds_WP_193817227.1_3359	27.049	244	329
WP_003009795.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193816901.1_3682	27.391	230	267
WP_003009795.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669974.1_3660	26.984	189	267
WP_003009795.1	lcl|NZ_JADDXJ010000035.1_cds_WP_061208961.1_1920	35.955	89	267
WP_003009795.1	lcl|NZ_JADDXJ010000076.1_cds_WP_002766579.1_3214	25.269	186	267
WP_003009795.1	lcl|NZ_JADDXJ010000114.1_cds_IQA86_RS15820_229	23.420	269	267
WP_003009515.1	lcl|NZ_JADDXJ010000005.1_cds_WP_193817070.1_2768	27.273	297	509
WP_003009515.1	lcl|NZ_JADDXJ010000005.1_cds_WP_002751286.1_2767	28.302	106	509
WP_003009515.1	lcl|NZ_JADDXJ010000005.1_cds_WP_193817070.1_2768	27.273	297	509
WP_003009515.1	lcl|NZ_JADDXJ010000005.1_cds_WP_002751286.1_2767	28.302	106	509
WP_003009505.1	lcl|NZ_JADDXJ010000011.1_cds_IQA86_RS04065_292	27.372	274	330
WP_003009505.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193816902.1_3683	23.723	274	330
WP_003009505.1	lcl|NZ_JADDXJ010000071.1_cds_WP_061208146.1_3127	27.957	279	330
WP_003009505.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011671706.1_3661	25.316	316	330
WP_003009505.1	lcl|NZ_JADDXJ010000008.1_cds_WP_193817147.1_3487	26.875	320	330
WP_003009505.1	lcl|NZ_JADDXJ010000108.1_cds_WP_011669202.1_97	25.410	244	330
WP_003009505.1	lcl|NZ_JADDXJ010000003.1_cds_IQA86_RS01310_2128	27.820	133	330
WP_003009505.1	lcl|NZ_JADDXJ010000114.1_cds_WP_002729504.1_228	25.153	163	330
WP_003009505.1	lcl|NZ_JADDXJ010000137.1_cds_WP_081101368.1_512	26.562	128	330
WP_003009505.1	lcl|NZ_JADDXJ010000011.1_cds_WP_002754065.1_289	30.464	151	330
WP_003009505.1	lcl|NZ_JADDXJ010000089.1_cds_WP_002751102.1_3440	27.200	125	330
WP_003009317.1	lcl|NZ_JADDXJ010000103.1_cds_WP_011669455.1_42	41.564	243	265
WP_003009459.1	lcl|NZ_JADDXJ010000084.1_cds_WP_061207877.1_3370	38.614	303	310
WP_003009459.1	lcl|NZ_JADDXJ010000038.1_cds_WP_002750067.1_2034	29.078	282	310
WP_003009459.1	lcl|NZ_JADDXJ010000062.1_cds_WP_002727177.1_2872	28.571	133	310
WP_003009459.1	lcl|NZ_JADDXJ010000084.1_cds_WP_061207877.1_3370	38.614	303	310
WP_003009459.1	lcl|NZ_JADDXJ010000038.1_cds_WP_002750067.1_2034	29.078	282	310
WP_003009459.1	lcl|NZ_JADDXJ010000062.1_cds_WP_002727177.1_2872	28.571	133	310
WP_003009905.1	lcl|NZ_JADDXJ010000011.1_cds_WP_011670953.1_281	28.947	76	145
WP_003009905.1	lcl|NZ_JADDXJ010000063.1_cds_WP_011669469.1_2901	42.222	45	145
WP_003009905.1	lcl|NZ_JADDXJ010000095.1_cds_WP_193816649.1_3593	41.071	56	145
WP_036096974.1	lcl|NZ_JADDXJ010000058.1_cds_WP_004779550.1_2707	33.333	105	221
WP_036096974.1	lcl|NZ_JADDXJ010000068.1_cds_WP_011669877.1_2993	28.037	107	221
WP_036096974.1	lcl|NZ_JADDXJ010000024.1_cds_WP_193816811.1_1432	23.077	78	221
WP_003009428.1	lcl|NZ_JADDXJ010000074.1_cds_WP_193816719.1_3190	29.091	330	664
WP_003009428.1	lcl|NZ_JADDXJ010000050.1_cds_WP_061208556.1_2528	25.758	264	664
WP_003009848.1	lcl|NZ_JADDXJ010000068.1_cds_WP_193816773.1_2992	26.601	203	393
WP_003009848.1	lcl|NZ_JADDXJ010000121.1_cds_WP_011669711.1_343	23.581	229	393
WP_003009848.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193816905.1_3691	26.056	142	393
WP_003009953.1	lcl|NZ_JADDXJ010000024.1_cds_WP_002756073.1_1426	28.873	142	177
WP_003009592.1	lcl|NZ_JADDXJ010000121.1_cds_WP_011669711.1_343	24.545	220	407
WP_003009592.1	lcl|NZ_JADDXJ010000068.1_cds_WP_193816773.1_2992	25.180	139	407
WP_036096972.1	lcl|NZ_JADDXJ010000006.1_cds_WP_002735533.1_3094	28.571	252	241
WP_036096972.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193817011.1_3711	28.099	242	241
WP_036096972.1	lcl|NZ_JADDXJ010000033.1_cds_WP_193816829.1_1862	26.180	233	241
WP_036096972.1	lcl|NZ_JADDXJ010000095.1_cds_WP_002750258.1_3590	24.715	263	241
WP_036096972.1	lcl|NZ_JADDXJ010000057.1_cds_WP_193817036.1_2677	24.706	255	241
WP_036096972.1	lcl|NZ_JADDXJ010000017.1_cds_WP_002722237.1_938	25.874	143	241
WP_036096972.1	lcl|NZ_JADDXJ010000159.1_cds_WP_002739544.1_739	19.905	211	241
WP_036096972.1	lcl|NZ_JADDXJ010000029.1_cds_WP_002751930.1_1618	24.876	201	241
WP_003009503.1	lcl|NZ_JADDXJ010000018.1_cds_WP_061207593.1_998	45.992	237	598
WP_003009503.1	lcl|NZ_JADDXJ010000016.1_cds_WP_193817007.1_881	44.828	232	598
WP_003009503.1	lcl|NZ_JADDXJ010000077.1_cds_WP_193816858.1_3233	44.206	233	598
WP_003009503.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193817015.1_3705	26.131	398	598
WP_003009503.1	lcl|NZ_JADDXJ010000032.1_cds_WP_193817159.1_1825	30.769	234	598
WP_003009503.1	lcl|NZ_JADDXJ010000027.1_cds_WP_002739451.1_1540	32.189	233	598
WP_003009503.1	lcl|NZ_JADDXJ010000005.1_cds_WP_193817064.1_2779	31.250	240	598
WP_003009503.1	lcl|NZ_JADDXJ010000025.1_cds_WP_061207927.1_1457	31.602	231	598
WP_003009503.1	lcl|NZ_JADDXJ010000042.1_cds_WP_002726143.1_2221	31.364	220	598
WP_003009503.1	lcl|NZ_JADDXJ010000105.1_cds_WP_002725984.1_65	28.636	220	598
WP_003009503.1	lcl|NZ_JADDXJ010000001.1_cds_WP_193817089.1_1115	28.017	232	598
WP_003009503.1	lcl|NZ_JADDXJ010000001.1_cds_IQA86_RS00235_1150	27.642	246	598
WP_003009503.1	lcl|NZ_JADDXJ010000005.1_cds_WP_002751341.1_2762	27.053	207	598
WP_003009503.1	lcl|NZ_JADDXJ010000004.1_cds_WP_061208213.1_2465	27.197	239	598
WP_003009503.1	lcl|NZ_JADDXJ010000001.1_cds_WP_061207856.1_1169	28.070	228	598
WP_003009503.1	lcl|NZ_JADDXJ010000410.1_cds_IQA86_RS18990_2188	43.103	58	598
WP_003009503.1	lcl|NZ_JADDXJ010000098.1_cds_WP_061209175.1_3637	30.244	205	598
