WP_003009553.1	lcl|NZ_AOHH01000067.1_cds_WP_000340715.1_581	91.398	93	106
WP_003009527.1	lcl|NZ_AOHH01000067.1_cds_WP_004421326.1_582	90.354	311	321
WP_003009527.1	lcl|NZ_AOHH01000067.1_cds_WP_004448459.1_585	25.472	318	321
WP_003009527.1	lcl|NZ_AOHH01000133.1_cds_WP_004449470.1_1462	25.698	179	321
WP_003009527.1	lcl|NZ_AOHH01000245.1_cds_WP_004450637.1_2774	22.807	285	321
WP_003009527.1	lcl|NZ_AOHH01000272.1_cds_WP_198289136.1_3171	24.402	209	321
WP_003009527.1	lcl|NZ_AOHH01000067.1_cds_WP_036062285.1_588	24.088	274	321
WP_003009854.1	lcl|NZ_AOHH01000067.1_cds_WP_004448461.1_583	86.027	365	365
WP_003009869.1	lcl|NZ_AOHH01000067.1_cds_WP_004448470.1_584	92.391	184	185
WP_003009869.1	lcl|NZ_AOHH01000044.1_cds_WP_004424034.1_352	39.286	140	185
WP_003009535.1	lcl|NZ_AOHH01000067.1_cds_WP_004448459.1_585	92.401	329	329
WP_003009535.1	lcl|NZ_AOHH01000133.1_cds_WP_004449470.1_1462	31.329	316	329
WP_003009535.1	lcl|NZ_AOHH01000245.1_cds_WP_004450637.1_2774	28.571	350	329
WP_003009535.1	lcl|NZ_AOHH01000272.1_cds_WP_198289136.1_3171	31.494	308	329
WP_003009535.1	lcl|NZ_AOHH01000308.1_cds_WP_004435813.1_3691	30.599	317	329
WP_003009535.1	lcl|NZ_AOHH01000001.1_cds_WP_002148036.1_3	29.607	331	329
WP_003009535.1	lcl|NZ_AOHH01000067.1_cds_WP_036062285.1_588	28.105	306	329
WP_003009535.1	lcl|NZ_AOHH01000200.1_cds_WP_004450153.1_2258	26.979	341	329
WP_003009535.1	lcl|NZ_AOHH01000067.1_cds_WP_004421326.1_582	25.000	316	329
WP_003009535.1	lcl|NZ_AOHH01000245.1_cds_WP_004421384.1_2757	27.174	276	329
WP_003009535.1	lcl|NZ_AOHH01000247.1_cds_WP_004450748.1_2868	27.037	270	329
WP_003009535.1	lcl|NZ_AOHH01000213.1_cds_WP_004450239.1_2365	25.228	329	329
WP_003009535.1	lcl|NZ_AOHH01000154.1_cds_WP_004449697.1_1777	25.000	268	329
WP_003009535.1	lcl|NZ_AOHH01000245.1_cds_WP_004450644.1_2722	24.419	172	329
WP_003009535.1	lcl|NZ_AOHH01000211.1_cds_WP_004450220.1_2344	27.160	243	329
WP_003009795.1	lcl|NZ_AOHH01000067.1_cds_WP_004448472.1_586	81.648	267	267
WP_003009795.1	lcl|NZ_AOHH01000245.1_cds_WP_004450666.1_2775	26.984	189	267
WP_003009795.1	lcl|NZ_AOHH01000117.1_cds_WP_004449169.1_1216	30.481	187	267
WP_003009795.1	lcl|NZ_AOHH01000017.1_cds_WP_004447938.1_120	33.735	83	267
WP_003009515.1	lcl|NZ_AOHH01000067.1_cds_WP_004448480.1_587	87.033	509	509
WP_003009515.1	lcl|NZ_AOHH01000136.1_cds_WP_004449556.1_1585	25.714	315	509
WP_003009515.1	lcl|NZ_AOHH01000136.1_cds_WP_002148203.1_1584	29.474	95	509
WP_003009515.1	lcl|NZ_AOHH01000067.1_cds_WP_004448480.1_587	87.033	509	509
WP_003009515.1	lcl|NZ_AOHH01000136.1_cds_WP_004449556.1_1585	25.714	315	509
WP_003009515.1	lcl|NZ_AOHH01000136.1_cds_WP_002148203.1_1584	29.474	95	509
WP_003009505.1	lcl|NZ_AOHH01000067.1_cds_WP_036062285.1_588	91.818	330	330
WP_003009505.1	lcl|NZ_AOHH01000067.1_cds_WP_004448459.1_585	29.804	255	330
WP_003009505.1	lcl|NZ_AOHH01000272.1_cds_WP_198289136.1_3171	25.912	274	330
WP_003009505.1	lcl|NZ_AOHH01000133.1_cds_WP_004449470.1_1462	27.372	274	330
WP_003009505.1	lcl|NZ_AOHH01000245.1_cds_WP_004450637.1_2774	25.000	348	330
WP_003009505.1	lcl|NZ_AOHH01000213.1_cds_WP_004450239.1_2365	28.279	244	330
WP_003009505.1	lcl|NZ_AOHH01000200.1_cds_WP_004450153.1_2258	24.775	222	330
WP_003009505.1	lcl|NZ_AOHH01000308.1_cds_WP_004435813.1_3691	29.365	252	330
WP_003009505.1	lcl|NZ_AOHH01000245.1_cds_WP_004450644.1_2722	30.818	159	330
WP_003009505.1	lcl|NZ_AOHH01000247.1_cds_WP_004450748.1_2868	28.910	211	330
WP_003009505.1	lcl|NZ_AOHH01000001.1_cds_WP_002148036.1_3	30.464	151	330
WP_003009505.1	lcl|NZ_AOHH01000154.1_cds_WP_004449697.1_1777	25.000	128	330
WP_003009804.1	lcl|NZ_AOHH01000067.1_cds_WP_004448462.1_591	36.746	547	538
WP_003009804.1	lcl|NZ_AOHH01000067.1_cds_WP_004448462.1_591	36.746	547	538
WP_003009317.1	lcl|NZ_AOHH01000067.1_cds_WP_036062289.1_592	66.415	265	265
WP_003009317.1	lcl|NZ_AOHH01000103.1_cds_WP_004448963.1_1060	41.975	243	265
WP_003009317.1	lcl|NZ_AOHH01000135.1_cds_WP_004449537.1_1554	28.902	173	265
WP_003009459.1	lcl|NZ_AOHH01000067.1_cds_WP_004448469.1_593	85.484	310	310
WP_003009459.1	lcl|NZ_AOHH01000223.1_cds_WP_004450296.1_2431	37.627	295	310
WP_003009459.1	lcl|NZ_AOHH01000135.1_cds_WP_004449537.1_1554	28.155	309	310
WP_003009459.1	lcl|NZ_AOHH01000246.1_cds_WP_004450726.1_2852	27.820	133	310
WP_003009459.1	lcl|NZ_AOHH01000067.1_cds_WP_004448469.1_593	85.484	310	310
WP_003009459.1	lcl|NZ_AOHH01000223.1_cds_WP_004450296.1_2431	37.627	295	310
WP_003009459.1	lcl|NZ_AOHH01000135.1_cds_WP_004449537.1_1554	28.155	309	310
WP_003009459.1	lcl|NZ_AOHH01000246.1_cds_WP_004450726.1_2852	27.820	133	310
WP_003009745.1	lcl|NZ_AOHH01000067.1_cds_WP_004448471.1_594	89.773	264	264
WP_036096976.1	lcl|NZ_AOHH01000067.1_cds_WP_004421278.1_595	82.308	130	130
WP_003009905.1	lcl|NZ_AOHH01000067.1_cds_WP_004448460.1_596	80.435	138	145
WP_003009905.1	lcl|NZ_AOHH01000291.1_cds_WP_004426005.1_3512	41.071	56	145
WP_003009905.1	lcl|NZ_AOHH01000036.1_cds_WP_004448067.1_287	28.947	76	145
WP_036096974.1	lcl|NZ_AOHH01000067.1_cds_WP_004448464.1_597	90.045	221	221
WP_036096974.1	lcl|NZ_AOHH01000284.1_cds_WP_004437382.1_3473	29.358	109	221
WP_036096974.1	lcl|NZ_AOHH01000205.1_cds_WP_004450187.1_2295	23.077	78	221
WP_003009428.1	lcl|NZ_AOHH01000252.1_cds_WP_004450844.1_2989	30.199	351	664
WP_003009428.1	lcl|NZ_AOHH01000095.1_cds_WP_004448833.1_969	26.536	407	664
WP_003009848.1	lcl|NZ_AOHH01000067.1_cds_WP_004448479.1_601	24.627	402	393
WP_003009848.1	lcl|NZ_AOHH01000284.1_cds_WP_004437522.1_3472	29.048	210	393
WP_003009848.1	lcl|NZ_AOHH01000134.1_cds_WP_004422219.1_1500	22.414	232	393
WP_003009848.1	lcl|NZ_AOHH01000245.1_cds_WP_004450698.1_2740	32.061	131	393
WP_003009953.1	lcl|NZ_AOHH01000067.1_cds_WP_004421412.1_600	76.836	177	177
WP_003009953.1	lcl|NZ_AOHH01000205.1_cds_WP_004450188.1_2289	30.282	142	177
WP_003009592.1	lcl|NZ_AOHH01000067.1_cds_WP_004448479.1_601	81.297	401	407
WP_003009592.1	lcl|NZ_AOHH01000284.1_cds_WP_004437522.1_3472	30.216	139	407
WP_003009592.1	lcl|NZ_AOHH01000134.1_cds_WP_004422219.1_1500	21.818	220	407
WP_036096972.1	lcl|NZ_AOHH01000076.1_cds_WP_004448621.1_706	27.530	247	241
WP_036096972.1	lcl|NZ_AOHH01000291.1_cds_WP_002179721.1_3515	26.776	183	241
WP_036096972.1	lcl|NZ_AOHH01000245.1_cds_WP_004450671.1_2738	30.526	95	241
WP_036096972.1	lcl|NZ_AOHH01000299.1_cds_WP_036064485.1_3592	26.695	236	241
