WP_003009553.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000340715.1_506	91.398	93	106
WP_003009527.1	lcl|NZ_JAFCYY010000011.1_cds_WP_203368341.1_505	90.446	314	321
WP_003009527.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000646251.1_502	26.866	268	321
WP_003009527.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000744700.1_215	22.769	325	321
WP_003009527.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000723092.1_1174	22.615	283	321
WP_003009527.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001067557.1_499	25.382	327	321
WP_003009854.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000604524.1_504	84.384	365	365
WP_003009869.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000884059.1_503	91.892	185	185
WP_003009869.1	lcl|NZ_JAFCYY010000004.1_cds_WP_000351733.1_2876	38.571	140	185
WP_003009535.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000646251.1_502	92.097	329	329
WP_003009535.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000744700.1_215	32.595	316	329
WP_003009535.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000723092.1_1174	30.448	335	329
WP_003009535.1	lcl|NZ_JAFCYY010000012.1_cds_WP_001984071.1_592	32.248	307	329
WP_003009535.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000649923.1_58	30.341	323	329
WP_003009535.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000709513.1_582	29.003	331	329
WP_003009535.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001067557.1_499	28.105	306	329
WP_003009535.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000688695.1_612	27.811	338	329
WP_003009535.1	lcl|NZ_JAFCYY010000011.1_cds_WP_203368341.1_505	26.101	318	329
WP_003009535.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000475904.1_1157	27.899	276	329
WP_003009535.1	lcl|NZ_JAFCYY010000005.1_cds_WP_001074784.1_3207	27.437	277	329
WP_003009535.1	lcl|NZ_JAFCYY010000001.1_cds_WP_061269596.1_341	25.602	332	329
WP_003009535.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000378097.1_482	25.581	172	329
WP_003009795.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000774262.1_501	81.648	267	267
WP_003009795.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000667727.1_634	28.866	194	267
WP_003009795.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000842260.1_1175	26.316	190	267
WP_003009795.1	lcl|NZ_JAFCYY010000009.1_cds_WP_000805357.1_3932	33.735	83	267
WP_003009515.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000612798.1_500	87.598	508	509
WP_003009515.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000291586.1_3279	26.032	315	509
WP_003009515.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000364507.1_3278	26.316	114	509
WP_003009515.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000612798.1_500	87.598	508	509
WP_003009515.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000291586.1_3279	26.032	315	509
WP_003009515.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000364507.1_3278	26.316	114	509
WP_003009505.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001067557.1_499	92.121	330	330
WP_003009505.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000646251.1_502	28.197	305	330
WP_003009505.1	lcl|NZ_JAFCYY010000012.1_cds_WP_001984071.1_592	25.912	274	330
WP_003009505.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000744700.1_215	27.532	316	330
WP_003009505.1	lcl|NZ_JAFCYY010000001.1_cds_WP_061269596.1_341	29.555	247	330
WP_003009505.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000723092.1_1174	23.193	332	330
WP_003009505.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000688695.1_612	25.339	221	330
WP_003009505.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000649923.1_58	28.295	258	330
WP_003009505.1	lcl|NZ_JAFCYY010000005.1_cds_WP_001074784.1_3207	27.962	211	330
WP_003009505.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000709513.1_582	30.464	151	330
WP_003009505.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000690042.1_644	35.211	71	330
WP_003009505.1	lcl|NZ_JAFCYY010000002.1_cds_WP_000457972.1_1331	25.000	128	330
WP_003009804.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000689744.1_496	37.091	550	538
WP_003009804.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000689744.1_496	37.091	550	538
WP_003009317.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000342716.1_495	67.170	265	265
WP_003009317.1	lcl|NZ_JAFCYY010000036.1_cds_WP_001002663.1_2628	41.152	243	265
WP_003009317.1	lcl|NZ_JAFCYY010000025.1_cds_WP_001183723.1_1878	27.746	173	265
WP_003009459.1	lcl|NZ_JAFCYY010000011.1_cds_WP_002130260.1_494	85.161	310	310
WP_003009459.1	lcl|NZ_JAFCYY010000021.1_cds_WP_000501205.1_1662	36.634	303	310
WP_003009459.1	lcl|NZ_JAFCYY010000025.1_cds_WP_001183723.1_1878	28.114	281	310
WP_003009459.1	lcl|NZ_JAFCYY010000016.1_cds_WP_000279894.1_1054	27.820	133	310
WP_003009459.1	lcl|NZ_JAFCYY010000011.1_cds_WP_002130260.1_494	85.161	310	310
WP_003009459.1	lcl|NZ_JAFCYY010000021.1_cds_WP_000501205.1_1662	36.634	303	310
WP_003009459.1	lcl|NZ_JAFCYY010000025.1_cds_WP_001183723.1_1878	28.114	281	310
WP_003009459.1	lcl|NZ_JAFCYY010000016.1_cds_WP_000279894.1_1054	27.820	133	310
WP_003009745.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000479982.1_493	89.773	264	264
WP_036096976.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000715958.1_492	83.721	129	130
WP_003009905.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001088863.1_491	81.250	144	145
WP_003009905.1	lcl|NZ_JAFCYY010000034.1_cds_WP_000360600.1_2572	30.263	76	145
WP_003009905.1	lcl|NZ_JAFCYY010000002.1_cds_WP_002069656.1_1405	39.286	56	145
WP_036096974.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000517243.1_490	88.688	221	221
WP_036096974.1	lcl|NZ_JAFCYY010000021.1_cds_WP_001069832.1_1644	28.440	109	221
WP_036096974.1	lcl|NZ_JAFCYY010000001.1_cds_WP_001082178.1_186	23.077	78	221
WP_003009428.1	lcl|NZ_JAFCYY010000003.1_cds_WP_000642921.1_2338	30.488	328	664
WP_003009428.1	lcl|NZ_JAFCYY010000015.1_cds_WP_000529867.1_965	28.019	207	664
WP_003009848.1	lcl|NZ_JAFCYY010000011.1_cds_WP_061261803.1_488	25.310	403	393
WP_003009848.1	lcl|NZ_JAFCYY010000021.1_cds_WP_000347676.1_1643	26.971	241	393
WP_003009848.1	lcl|NZ_JAFCYY010000003.1_cds_WP_000402846.1_2316	22.363	237	393
WP_003009848.1	lcl|NZ_JAFCYY010000011.1_cds_WP_002097509.1_464	25.397	252	393
WP_003009848.1	lcl|NZ_JAFCYY010000001.1_cds_WP_001082178.1_186	25.414	181	393
WP_003009953.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000611594.1_489	82.286	175	177
WP_003009953.1	lcl|NZ_JAFCYY010000001.1_cds_WP_001206947.1_179	28.169	142	177
WP_003009592.1	lcl|NZ_JAFCYY010000011.1_cds_WP_061261803.1_488	90.476	399	407
WP_003009592.1	lcl|NZ_JAFCYY010000021.1_cds_WP_000347676.1_1643	25.333	225	407
WP_003009592.1	lcl|NZ_JAFCYY010000001.1_cds_WP_001082178.1_186	25.309	162	407
WP_036096972.1	lcl|NZ_JAFCYY010000026.1_cds_WP_000043153.1_1972	27.530	247	241
WP_036096972.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000998676.1_241	25.862	232	241
WP_036096972.1	lcl|NZ_JAFCYY010000002.1_cds_WP_000566240.1_1408	26.776	183	241
WP_036096972.1	lcl|NZ_JAFCYY010000017.1_cds_WP_000653653.1_1100	25.098	255	241
WP_036096972.1	lcl|NZ_JAFCYY010000011.1_cds_WP_061226084.1_466	30.526	95	241
WP_036096972.1	lcl|NZ_JAFCYY010000002.1_cds_WP_001968389.1_1379	25.847	236	241
WP_036096972.1	lcl|NZ_JAFCYY010000011.1_cds_WP_203368338.1_462	24.696	247	241
WP_036096972.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000194186.1_3188	25.000	204	241
WP_036096972.1	lcl|NZ_JAFCYY010000021.1_cds_WP_000167663.1_1671	23.500	200	241
WP_036096972.1	lcl|NZ_JAFCYY010000008.1_cds_WP_000841165.1_3803	51.515	33	241
WP_036096972.1	lcl|NZ_JAFCYY010000002.1_cds_WP_000093664.1_1529	20.571	175	241
WP_230458349.1	lcl|NZ_JAFCYY010000011.1_cds_WP_002106356.1_485	28.496	379	418
WP_230458349.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001102879.1_484	27.888	251	418
WP_003009503.1	lcl|NZ_JAFCYY010000007.1_cds_WP_203368298.1_3679	33.509	379	598
WP_003009503.1	lcl|NZ_JAFCYY010000007.1_cds_WP_000667646.1_3636	46.154	234	598
WP_003009503.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000828459.1_126	43.777	233	598
