WP_003009553.1	lcl|NZ_AFMH01000126.1_cds_WP_000340715.1_1471	91.398	93	106
WP_003009527.1	lcl|NZ_AFMH01000126.1_cds_WP_000410273.1_1472	90.764	314	321
WP_003009527.1	lcl|NZ_AFMH01000126.1_cds_WP_000093099.1_1492	58.730	63	321
WP_003009527.1	lcl|NZ_AFMH01000126.1_cds_WP_000646250.1_1475	27.239	268	321
WP_003009527.1	lcl|NZ_AFMH01000115.1_cds_WP_000744700.1_1808	22.769	325	321
WP_003009527.1	lcl|NZ_AFMH01000126.1_cds_WP_000600889.1_1501	23.656	186	321
WP_003009527.1	lcl|NZ_AFMH01000126.1_cds_WP_000723090.1_1554	22.887	284	321
WP_003009527.1	lcl|NZ_AFMH01000126.1_cds_WP_001067557.1_1478	25.382	327	321
WP_003009854.1	lcl|NZ_AFMH01000126.1_cds_WP_000604524.1_1473	84.384	365	365
WP_003009869.1	lcl|NZ_AFMH01000126.1_cds_WP_000884059.1_1474	91.892	185	185
WP_003009869.1	lcl|NZ_AFMH01000074.1_cds_WP_000351733.1_2250	38.571	140	185
WP_003009535.1	lcl|NZ_AFMH01000126.1_cds_WP_000646250.1_1475	92.097	329	329
WP_003009535.1	lcl|NZ_AFMH01000115.1_cds_WP_000744700.1_1808	32.595	316	329
WP_003009535.1	lcl|NZ_AFMH01000126.1_cds_WP_000600889.1_1501	31.975	319	329
WP_003009535.1	lcl|NZ_AFMH01000126.1_cds_WP_000723090.1_1554	30.448	335	329
WP_003009535.1	lcl|NZ_AFMH01000131.1_cds_WP_001984071.1_1397	32.248	307	329
WP_003009535.1	lcl|NZ_AFMH01000023.1_cds_WP_000649925.1_3413	30.341	323	329
WP_003009535.1	lcl|NZ_AFMH01000291.1_cds_WP_000709511.1_61	29.003	331	329
WP_003009535.1	lcl|NZ_AFMH01000126.1_cds_WP_000601375.1_1528	25.993	277	329
WP_003009535.1	lcl|NZ_AFMH01000126.1_cds_WP_001067557.1_1478	28.105	306	329
WP_003009535.1	lcl|NZ_AFMH01000047.1_cds_WP_000688695.1_2777	27.811	338	329
WP_003009535.1	lcl|NZ_AFMH01000126.1_cds_WP_000410273.1_1472	26.101	318	329
WP_003009535.1	lcl|NZ_AFMH01000126.1_cds_WP_000475904.1_1537	27.899	276	329
