WP_003009553.1	lcl|NZ_RQFV01000031.1_cds_WP_135612262.1_2159	59.302	86	106
WP_003009527.1	lcl|NZ_RQFV01000031.1_cds_WP_135612261.1_2158	81.290	310	321
WP_003009527.1	lcl|NZ_RQFV01000011.1_cds_WP_135609620.1_1443	23.438	320	321
WP_003009527.1	lcl|NZ_RQFV01000011.1_cds_WP_135609594.1_1415	26.087	322	321
WP_003009527.1	lcl|NZ_RQFV01000031.1_cds_WP_135612253.1_2154	22.464	276	321
WP_003009527.1	lcl|NZ_RQFV01000009.1_cds_WP_004788049.1_3020	20.833	336	321
WP_003009527.1	lcl|NZ_RQFV01000031.1_cds_WP_135612211.1_2129	19.565	276	321
WP_003009527.1	lcl|NZ_RQFV01000024.1_cds_WP_135610652.1_112	22.118	321	321
WP_003009527.1	lcl|NZ_RQFV01000009.1_cds_WP_210410278.1_3031	20.690	203	321
WP_003009869.1	lcl|NZ_RQFV01000031.1_cds_WP_135612227.1_2139	30.769	156	185
WP_003009869.1	lcl|NZ_RQFV01000014.1_cds_WP_004788859.1_3369	33.594	128	185
WP_003009535.1	lcl|NZ_RQFV01000011.1_cds_WP_135609620.1_1443	31.210	314	329
WP_003009535.1	lcl|NZ_RQFV01000031.1_cds_WP_135612253.1_2154	30.333	300	329
WP_003009535.1	lcl|NZ_RQFV01000024.1_cds_WP_135610652.1_112	31.111	315	329
WP_003009535.1	lcl|NZ_RQFV01000009.1_cds_WP_004788049.1_3020	29.118	340	329
WP_003009535.1	lcl|NZ_RQFV01000011.1_cds_WP_135609594.1_1415	27.476	313	329
WP_003009535.1	lcl|NZ_RQFV01000011.1_cds_WP_135609254.1_1015	24.845	322	329
WP_003009535.1	lcl|NZ_RQFV01000031.1_cds_WP_135612211.1_2129	28.512	242	329
WP_003009535.1	lcl|NZ_RQFV01000011.1_cds_WP_100735299.1_1090	30.677	251	329
WP_003009535.1	lcl|NZ_RQFV01000031.1_cds_WP_135612261.1_2158	25.472	318	329
WP_003009535.1	lcl|NZ_RQFV01000011.1_cds_WP_135609937.1_1771	24.809	262	329
WP_003009535.1	lcl|NZ_RQFV01000031.1_cds_WP_135612140.1_2091	26.038	265	329
WP_003009535.1	lcl|NZ_RQFV01000011.1_cds_WP_135609668.1_1496	28.455	246	329
WP_003009535.1	lcl|NZ_RQFV01000009.1_cds_WP_210410278.1_3031	25.524	286	329
WP_003009535.1	lcl|NZ_RQFV01000011.1_cds_WP_135609299.1_1082	27.326	172	329
WP_003009795.1	lcl|NZ_RQFV01000031.1_cds_WP_135612243.1_2149	26.556	241	267
WP_003009795.1	lcl|NZ_RQFV01000031.1_cds_WP_135612117.1_2030	25.194	258	267
WP_003009795.1	lcl|NZ_RQFV01000031.1_cds_WP_167880831.1_2142	29.050	179	267
WP_003009795.1	lcl|NZ_RQFV01000024.1_cds_WP_135610544.1_1	32.584	89	267
WP_003009795.1	lcl|NZ_RQFV01000009.1_cds_WP_135609203.1_3019	24.873	197	267
WP_003009515.1	lcl|NZ_RQFV01000014.1_cds_WP_135610132.1_3391	24.405	336	509
WP_003009515.1	lcl|NZ_RQFV01000014.1_cds_WP_135610134.1_3392	28.070	114	509
WP_003009515.1	lcl|NZ_RQFV01000014.1_cds_WP_135610132.1_3391	24.405	336	509
WP_003009515.1	lcl|NZ_RQFV01000014.1_cds_WP_135610134.1_3392	28.070	114	509
WP_003009505.1	lcl|NZ_RQFV01000031.1_cds_WP_135612253.1_2154	28.623	276	330
WP_003009505.1	lcl|NZ_RQFV01000024.1_cds_WP_135610652.1_112	25.177	282	330
WP_003009505.1	lcl|NZ_RQFV01000011.1_cds_WP_100735299.1_1090	30.043	233	330
WP_003009505.1	lcl|NZ_RQFV01000011.1_cds_WP_135609620.1_1443	28.938	273	330
WP_003009505.1	lcl|NZ_RQFV01000011.1_cds_WP_135609594.1_1415	24.242	330	330
WP_003009505.1	lcl|NZ_RQFV01000011.1_cds_WP_135609299.1_1082	25.292	257	330
WP_003009505.1	lcl|NZ_RQFV01000031.1_cds_WP_135612211.1_2129	25.385	260	330
WP_003009505.1	lcl|NZ_RQFV01000011.1_cds_WP_135609668.1_1496	27.536	207	330
WP_003009505.1	lcl|NZ_RQFV01000009.1_cds_WP_004788049.1_3020	23.826	298	330
WP_003009505.1	lcl|NZ_RQFV01000011.1_cds_WP_135609937.1_1771	24.123	228	330
WP_003009505.1	lcl|NZ_RQFV01000011.1_cds_WP_135609254.1_1015	27.815	151	330
WP_003009317.1	lcl|NZ_RQFV01000024.1_cds_WP_100718239.1_408	38.672	256	265
WP_003009317.1	lcl|NZ_RQFV01000036.1_cds_WP_135612401.1_3457	25.882	170	265
WP_003009459.1	lcl|NZ_RQFV01000011.1_cds_WP_135609851.1_1679	36.877	301	310
WP_003009459.1	lcl|NZ_RQFV01000036.1_cds_WP_135612401.1_3457	28.990	307	310
WP_003009459.1	lcl|NZ_RQFV01000014.1_cds_WP_100721131.1_3303	24.046	262	310
WP_003009459.1	lcl|NZ_RQFV01000011.1_cds_WP_135609851.1_1679	36.877	301	310
WP_003009459.1	lcl|NZ_RQFV01000036.1_cds_WP_135612401.1_3457	28.990	307	310
WP_003009459.1	lcl|NZ_RQFV01000014.1_cds_WP_100721131.1_3303	24.046	262	310
WP_003009905.1	lcl|NZ_RQFV01000036.1_cds_WP_004786001.1_3481	43.548	62	145
WP_036096974.1	lcl|NZ_RQFV01000014.1_cds_WP_100734476.1_3277	33.000	100	221
WP_036096974.1	lcl|NZ_RQFV01000009.1_cds_WP_135609101.1_2828	28.846	104	221
WP_036096974.1	lcl|NZ_RQFV01000024.1_cds_WP_100721441.1_327	28.205	78	221
WP_003009428.1	lcl|NZ_RQFV01000024.1_cds_WP_135610968.1_436	29.381	388	664
WP_003009428.1	lcl|NZ_RQFV01000024.1_cds_WP_135611400.1_844	27.778	324	664
WP_003009428.1	lcl|NZ_RQFV01000031.1_cds_WP_135612147.1_2094	26.882	186	664
WP_003009848.1	lcl|NZ_RQFV01000007.1_cds_WP_100721578.1_2521	26.180	233	393
WP_003009848.1	lcl|NZ_RQFV01000031.1_cds_WP_135612216.1_2133	31.013	158	393
WP_003009848.1	lcl|NZ_RQFV01000031.1_cds_WP_135612225.1_2138	25.517	145	393
WP_003009848.1	lcl|NZ_RQFV01000024.1_cds_WP_100721441.1_327	22.088	249	393
WP_003009848.1	lcl|NZ_RQFV01000031.1_cds_WP_135612337.1_2249	26.000	150	393
WP_003009953.1	lcl|NZ_RQFV01000011.1_cds_WP_100720970.1_1220	31.538	130	177
WP_036096972.1	lcl|NZ_RQFV01000031.1_cds_WP_135612214.1_2132	22.764	246	241
WP_036096972.1	lcl|NZ_RQFV01000014.1_cds_WP_135610057.1_3284	23.828	256	241
WP_036096972.1	lcl|NZ_RQFV01000011.1_cds_WP_004786786.1_1143	27.891	147	241
WP_036096972.1	lcl|NZ_RQFV01000036.1_cds_WP_004787563.1_3475	23.457	243	241
WP_036096972.1	lcl|NZ_RQFV01000031.1_cds_WP_135612104.1_2010	21.790	257	241
WP_036096972.1	lcl|NZ_RQFV01000021.1_cds_WP_100721449.1_3221	22.672	247	241
WP_036096972.1	lcl|NZ_RQFV01000009.1_cds_WP_004788221.1_2839	25.103	243	241
WP_036096972.1	lcl|NZ_RQFV01000011.1_cds_WP_004785575.1_1177	29.703	101	241
WP_036096972.1	lcl|NZ_RQFV01000011.1_cds_WP_100735289.1_1068	24.096	249	241
WP_036096970.1	lcl|NZ_RQFV01000011.1_cds_WP_210410314.1_1366	23.894	113	371
WP_003009503.1	lcl|NZ_RQFV01000024.1_cds_WP_035982890.1_616	33.952	377	598
WP_003009503.1	lcl|NZ_RQFV01000011.1_cds_WP_004786686.1_1134	40.964	249	598
WP_003009503.1	lcl|NZ_RQFV01000011.1_cds_WP_135609387.1_1200	43.421	228	598
WP_003009503.1	lcl|NZ_RQFV01000024.1_cds_WP_100739699.1_119	40.928	237	598
WP_003009503.1	lcl|NZ_RQFV01000024.1_cds_WP_135610656.1_117	39.655	232	598
WP_003009503.1	lcl|NZ_RQFV01000026.1_cds_WP_135611865.1_2766	35.217	230	598
WP_003009503.1	lcl|NZ_RQFV01000024.1_cds_WP_135611503.1_932	32.618	233	598
WP_003009503.1	lcl|NZ_RQFV01000031.1_cds_WP_135612123.1_2039	31.818	264	598
WP_003009503.1	lcl|NZ_RQFV01000022.1_cds_WP_135610479.1_3618	29.515	227	598
WP_003009503.1	lcl|NZ_RQFV01000008.1_cds_WP_100718187.1_3553	30.736	231	598
WP_003009503.1	lcl|NZ_RQFV01000024.1_cds_WP_135610638.1_94	32.743	226	598
WP_003009503.1	lcl|NZ_RQFV01000024.1_cds_WP_135610567.1_29	31.667	240	598
WP_003009503.1	lcl|NZ_RQFV01000014.1_cds_WP_135610118.1_3370	30.603	232	598
WP_003009503.1	lcl|NZ_RQFV01000024.1_cds_WP_004786760.1_249	29.741	232	598
WP_003009503.1	lcl|NZ_RQFV01000024.1_cds_WP_100719214.1_137	26.009	223	598
WP_003009503.1	lcl|NZ_RQFV01000021.1_cds_WP_100721531.1_3216	32.273	220	598
WP_003009503.1	lcl|NZ_RQFV01000014.1_cds_WP_035983849.1_3397	25.701	214	598
WP_003009503.1	lcl|NZ_RQFV01000021.1_cds_WP_100717738.1_3146	28.821	229	598
WP_003009503.1	lcl|NZ_RQFV01000024.1_cds_WP_004786946.1_530	28.936	235	598
WP_003009503.1	lcl|NZ_RQFV01000026.1_cds_WP_135611733.1_2621	27.570	214	598
WP_003009503.1	lcl|NZ_RQFV01000031.1_cds_WP_135612073.1_1976	27.200	250	598
WP_003009503.1	lcl|NZ_RQFV01000036.1_cds_WP_135612428.1_3496	27.391	230	598
WP_003009503.1	lcl|NZ_RQFV01000011.1_cds_WP_100720429.1_1621	29.741	232	598
WP_003009503.1	lcl|NZ_RQFV01000024.1_cds_WP_135611242.1_702	25.551	227	598
WP_003009503.1	lcl|NZ_RQFV01000008.1_cds_WP_135609054.1_3582	26.697	221	598
WP_003009503.1	lcl|NZ_RQFV01000031.1_cds_WP_135612110.1_2013	28.151	238	598
WP_003009503.1	lcl|NZ_RQFV01000024.1_cds_WP_135610637.1_93	27.039	233	598
WP_003009503.1	lcl|NZ_RQFV01000021.1_cds_WP_100720184.1_3204	28.022	182	598
WP_003009503.1	lcl|NZ_RQFV01000007.1_cds_WP_135608953.1_2421	29.064	203	598
WP_003009503.1	lcl|NZ_RQFV01000021.1_cds_WP_100717789.1_3145	25.478	157	598
WP_003009503.1	lcl|NZ_RQFV01000031.1_cds_WP_004783640.1_2028	27.556	225	598
WP_003009503.1	lcl|NZ_RQFV01000031.1_cds_WP_100721035.1_2037	22.959	196	598
WP_003009503.1	lcl|NZ_RQFV01000024.1_cds_WP_035982890.1_616	33.952	377	598
WP_003009503.1	lcl|NZ_RQFV01000011.1_cds_WP_004786686.1_1134	40.964	249	598
WP_003009503.1	lcl|NZ_RQFV01000011.1_cds_WP_135609387.1_1200	43.421	228	598
WP_003009503.1	lcl|NZ_RQFV01000024.1_cds_WP_100739699.1_119	40.928	237	598
WP_003009503.1	lcl|NZ_RQFV01000024.1_cds_WP_135610656.1_117	39.655	232	598
WP_003009503.1	lcl|NZ_RQFV01000026.1_cds_WP_135611865.1_2766	35.217	230	598
WP_003009503.1	lcl|NZ_RQFV01000024.1_cds_WP_135611503.1_932	32.618	233	598
WP_003009503.1	lcl|NZ_RQFV01000031.1_cds_WP_135612123.1_2039	31.818	264	598
WP_003009503.1	lcl|NZ_RQFV01000022.1_cds_WP_135610479.1_3618	29.515	227	598
WP_003009503.1	lcl|NZ_RQFV01000008.1_cds_WP_100718187.1_3553	30.736	231	598
WP_003009503.1	lcl|NZ_RQFV01000024.1_cds_WP_135610638.1_94	32.743	226	598
WP_003009503.1	lcl|NZ_RQFV01000024.1_cds_WP_135610567.1_29	31.667	240	598
WP_003009503.1	lcl|NZ_RQFV01000014.1_cds_WP_135610118.1_3370	30.603	232	598
WP_003009503.1	lcl|NZ_RQFV01000024.1_cds_WP_004786760.1_249	29.741	232	598
WP_003009503.1	lcl|NZ_RQFV01000024.1_cds_WP_100719214.1_137	26.009	223	598
WP_003009503.1	lcl|NZ_RQFV01000021.1_cds_WP_100721531.1_3216	32.273	220	598
WP_003009503.1	lcl|NZ_RQFV01000014.1_cds_WP_035983849.1_3397	25.701	214	598
WP_003009503.1	lcl|NZ_RQFV01000021.1_cds_WP_100717738.1_3146	28.821	229	598
WP_003009503.1	lcl|NZ_RQFV01000024.1_cds_WP_004786946.1_530	28.936	235	598
WP_003009503.1	lcl|NZ_RQFV01000026.1_cds_WP_135611733.1_2621	27.570	214	598
WP_003009503.1	lcl|NZ_RQFV01000031.1_cds_WP_135612073.1_1976	27.200	250	598
WP_003009503.1	lcl|NZ_RQFV01000036.1_cds_WP_135612428.1_3496	27.391	230	598
WP_003009503.1	lcl|NZ_RQFV01000011.1_cds_WP_100720429.1_1621	29.741	232	598
WP_003009503.1	lcl|NZ_RQFV01000024.1_cds_WP_135611242.1_702	25.551	227	598
WP_003009503.1	lcl|NZ_RQFV01000008.1_cds_WP_135609054.1_3582	26.697	221	598
WP_003009503.1	lcl|NZ_RQFV01000031.1_cds_WP_135612110.1_2013	28.151	238	598
WP_003009503.1	lcl|NZ_RQFV01000024.1_cds_WP_135610637.1_93	27.039	233	598
WP_003009503.1	lcl|NZ_RQFV01000021.1_cds_WP_100720184.1_3204	28.022	182	598
WP_003009503.1	lcl|NZ_RQFV01000007.1_cds_WP_135608953.1_2421	29.064	203	598
