WP_003009553.1	lcl|NZ_AHOH02000001.1_cds_WP_004462903.1_3520	95.699	93	106
WP_003009527.1	lcl|NZ_AHOH02000001.1_cds_WP_004472299.1_3521	87.580	314	321
WP_003009527.1	lcl|NZ_AHOH02000001.1_cds_WP_004479538.1_3524	27.239	268	321
WP_003009527.1	lcl|NZ_AHOH02000014.1_cds_WP_004461583.1_1602	24.691	324	321
WP_003009527.1	lcl|NZ_AHOH02000001.1_cds_WP_004479686.1_3555	23.118	186	321
WP_003009527.1	lcl|NZ_AHOH02000001.1_cds_WP_004476514.1_3632	22.064	281	321
WP_003009527.1	lcl|NZ_AHOH02000012.1_cds_WP_004461234.1_2154	25.359	209	321
WP_003009527.1	lcl|NZ_AHOH02000019.1_cds_WP_004468319.1_1238	24.510	102	321
WP_003009527.1	lcl|NZ_AHOH02000001.1_cds_WP_004479739.1_3549	22.884	319	321
WP_003009854.1	lcl|NZ_AHOH02000001.1_cds_WP_004479563.1_3522	80.548	365	365
WP_003009869.1	lcl|NZ_AHOH02000001.1_cds_WP_004472170.1_3523	92.973	185	185
WP_003009869.1	lcl|NZ_AHOH02000045.1_cds_WP_004460143.1_239	35.714	140	185
WP_003009535.1	lcl|NZ_AHOH02000001.1_cds_WP_004479538.1_3524	89.024	328	329
WP_003009535.1	lcl|NZ_AHOH02000001.1_cds_WP_004479686.1_3555	32.288	319	329
WP_003009535.1	lcl|NZ_AHOH02000014.1_cds_WP_004461583.1_1602	30.380	316	329
WP_003009535.1	lcl|NZ_AHOH02000001.1_cds_WP_004476514.1_3632	28.736	348	329
WP_003009535.1	lcl|NZ_AHOH02000012.1_cds_WP_004461234.1_2154	32.692	312	329
WP_003009535.1	lcl|NZ_AHOH02000019.1_cds_WP_004468319.1_1238	27.381	336	329
WP_003009535.1	lcl|NZ_AHOH02000014.1_cds_WP_004480590.1_1493	29.688	320	329
WP_003009535.1	lcl|NZ_AHOH02000012.1_cds_WP_004461242.1_2151	29.003	331	329
WP_003009535.1	lcl|NZ_AHOH02000001.1_cds_WP_004479660.1_3527	28.713	303	329
WP_003009535.1	lcl|NZ_AHOH02000001.1_cds_WP_004479634.1_3595	23.881	268	329
WP_003009535.1	lcl|NZ_AHOH02000014.1_cds_WP_032919036.1_1839	27.586	348	329
WP_003009535.1	lcl|NZ_AHOH02000001.1_cds_WP_004479739.1_3549	25.566	309	329
WP_003009535.1	lcl|NZ_AHOH02000001.1_cds_WP_004479656.1_3551	31.034	261	329
WP_003009535.1	lcl|NZ_AHOH02000001.1_cds_WP_004472299.1_3521	26.266	316	329
WP_003009535.1	lcl|NZ_AHOH02000045.1_cds_WP_004470510.1_40	27.206	272	329
WP_003009535.1	lcl|NZ_AHOH02000001.1_cds_WP_004479697.1_3613	26.250	240	329
WP_003009535.1	lcl|NZ_AHOH02000014.1_cds_WP_004472818.1_1787	27.273	286	329
WP_003009535.1	lcl|NZ_AHOH02000014.1_cds_WP_004476349.1_1694	25.830	271	329
WP_003009535.1	lcl|NZ_AHOH02000001.1_cds_WP_004479573.1_3593	29.825	171	329
WP_003009795.1	lcl|NZ_AHOH02000001.1_cds_WP_004472235.1_3525	81.648	267	267
WP_003009795.1	lcl|NZ_AHOH02000001.1_cds_WP_004479622.1_3560	27.225	191	267
WP_003009795.1	lcl|NZ_AHOH02000001.1_cds_WP_004477718.1_3592	25.820	244	267
WP_003009795.1	lcl|NZ_AHOH02000019.1_cds_WP_004477560.1_1277	29.032	186	267
WP_003009795.1	lcl|NZ_AHOH02000001.1_cds_WP_004476528.1_3633	26.316	190	267
WP_003009795.1	lcl|NZ_AHOH02000019.1_cds_WP_004477855.1_1237	25.279	269	267
WP_003009795.1	lcl|NZ_AHOH02000012.1_cds_WP_016754360.1_2183	25.269	186	267
WP_003009515.1	lcl|NZ_AHOH02000001.1_cds_WP_004472307.1_3526	84.283	509	509
WP_003009515.1	lcl|NZ_AHOH02000002.1_cds_WP_004463881.1_3202	25.767	326	509
WP_003009515.1	lcl|NZ_AHOH02000002.1_cds_WP_004460640.1_3203	31.633	98	509
WP_003009515.1	lcl|NZ_AHOH02000001.1_cds_WP_004472307.1_3526	84.283	509	509
