WP_003009553.1	lcl|NZ_AHOK02000014.1_cds_WP_004462903.1_2236	95.699	93	106
WP_003009527.1	lcl|NZ_AHOK02000014.1_cds_WP_004477867.1_2237	88.217	314	321
WP_003009527.1	lcl|NZ_AHOK02000022.1_cds_WP_004476620.1_1260	24.691	324	321
WP_003009527.1	lcl|NZ_AHOK02000014.1_cds_WP_004483438.1_2256	21.014	276	321
WP_003009527.1	lcl|NZ_AHOK02000005.1_cds_WP_004483044.1_3149	22.064	281	321
WP_003009527.1	lcl|NZ_AHOK02000010.1_cds_WP_004461234.1_2764	25.359	209	321
WP_003009527.1	lcl|NZ_AHOK02000021.1_cds_WP_004468319.1_1532	24.510	102	321
WP_003009869.1	lcl|NZ_AHOK02000004.1_cds_WP_004460143.1_3416	35.714	140	185
WP_003009535.1	lcl|NZ_AHOK02000014.1_cds_WP_004462894.1_2241	31.437	334	329
WP_003009535.1	lcl|NZ_AHOK02000022.1_cds_WP_004476620.1_1260	30.696	316	329
WP_003009535.1	lcl|NZ_AHOK02000005.1_cds_WP_004483044.1_3149	30.240	334	329
WP_003009535.1	lcl|NZ_AHOK02000014.1_cds_WP_004483438.1_2256	30.312	320	329
WP_003009535.1	lcl|NZ_AHOK02000010.1_cds_WP_004461234.1_2764	32.692	312	329
WP_003009535.1	lcl|NZ_AHOK02000010.1_cds_WP_004483153.1_3008	30.000	320	329
WP_003009535.1	lcl|NZ_AHOK02000021.1_cds_WP_004468319.1_1532	27.381	336	329
WP_003009535.1	lcl|NZ_AHOK02000010.1_cds_WP_004467290.1_2761	28.793	323	329
WP_003009535.1	lcl|NZ_AHOK02000005.1_cds_WP_004483004.1_3123	23.881	268	329
WP_003009535.1	lcl|NZ_AHOK02000002.1_cds_WP_032808862.1_3575	27.586	348	329
WP_003009535.1	lcl|NZ_AHOK02000014.1_cds_WP_004477867.1_2237	26.266	316	329
WP_003009535.1	lcl|NZ_AHOK02000013.1_cds_WP_004483289.1_2424	26.838	272	329
WP_003009535.1	lcl|NZ_AHOK02000005.1_cds_WP_004472277.1_3131	26.667	240	329
WP_003009535.1	lcl|NZ_AHOK02000002.1_cds_WP_004472818.1_3523	27.273	286	329
WP_003009535.1	lcl|NZ_AHOK02000022.1_cds_WP_004483653.1_1354	25.830	271	329
WP_003009535.1	lcl|NZ_AHOK02000005.1_cds_WP_004477807.1_3121	29.825	171	329
WP_003009795.1	lcl|NZ_AHOK02000014.1_cds_WP_004462133.1_2261	22.984	248	267
WP_003009795.1	lcl|NZ_AHOK02000005.1_cds_WP_004483051.1_3120	25.820	244	267
WP_003009795.1	lcl|NZ_AHOK02000021.1_cds_WP_004477560.1_1500	29.032	186	267
WP_003009795.1	lcl|NZ_AHOK02000005.1_cds_WP_004483056.1_3150	26.316	190	267
WP_003009795.1	lcl|NZ_AHOK02000021.1_cds_WP_004477855.1_1533	25.279	269	267
WP_003009795.1	lcl|NZ_AHOK02000010.1_cds_WP_016754360.1_2794	25.269	186	267
WP_003009515.1	lcl|NZ_AHOK02000020.1_cds_WP_004483518.1_1782	25.767	326	509
WP_003009515.1	lcl|NZ_AHOK02000020.1_cds_WP_004460640.1_1783	31.633	98	509
WP_003009515.1	lcl|NZ_AHOK02000020.1_cds_WP_004483518.1_1782	25.767	326	509
WP_003009515.1	lcl|NZ_AHOK02000020.1_cds_WP_004460640.1_1783	31.633	98	509
WP_003009505.1	lcl|NZ_AHOK02000010.1_cds_WP_004461234.1_2764	26.449	276	330
WP_003009505.1	lcl|NZ_AHOK02000014.1_cds_WP_004483438.1_2256	25.000	276	330
WP_003009505.1	lcl|NZ_AHOK02000022.1_cds_WP_004476620.1_1260	29.032	279	330
WP_003009505.1	lcl|NZ_AHOK02000005.1_cds_WP_004483044.1_3149	25.076	331	330
WP_003009505.1	lcl|NZ_AHOK02000014.1_cds_WP_004462894.1_2241	27.234	235	330
WP_003009505.1	lcl|NZ_AHOK02000002.1_cds_WP_032808862.1_3575	26.126	222	330
WP_003009505.1	lcl|NZ_AHOK02000022.1_cds_WP_004483653.1_1354	25.207	242	330
WP_003009505.1	lcl|NZ_AHOK02000010.1_cds_WP_004483153.1_3008	31.092	238	330
WP_003009505.1	lcl|NZ_AHOK02000021.1_cds_WP_004468319.1_1532	22.150	307	330
WP_003009505.1	lcl|NZ_AHOK02000013.1_cds_WP_004483289.1_2424	29.457	129	330
WP_003009505.1	lcl|NZ_AHOK02000010.1_cds_WP_004467290.1_2761	30.464	151	330
WP_003009505.1	lcl|NZ_AHOK02000032.1_cds_WP_004478741.1_474	26.562	128	330
WP_003009505.1	lcl|NZ_AHOK02000014.1_cds_WP_004477867.1_2237	22.936	327	330
WP_003009505.1	lcl|NZ_AHOK02000010.1_cds_WP_004480354.1_2687	26.230	244	330
WP_003009505.1	lcl|NZ_AHOK02000005.1_cds_WP_004483004.1_3123	24.057	212	330
WP_003009317.1	lcl|NZ_AHOK02000029.1_cds_WP_004457662.1_903	41.975	243	265
WP_003009459.1	lcl|NZ_AHOK02000020.1_cds_WP_004474516.1_1736	39.437	284	310
WP_003009459.1	lcl|NZ_AHOK02000033.1_cds_WP_004473577.1_406	28.155	309	310
WP_003009459.1	lcl|NZ_AHOK02000013.1_cds_WP_004462208.1_2393	27.820	133	310
WP_003009459.1	lcl|NZ_AHOK02000020.1_cds_WP_004474516.1_1736	39.437	284	310
WP_003009459.1	lcl|NZ_AHOK02000033.1_cds_WP_004473577.1_406	28.155	309	310
WP_003009459.1	lcl|NZ_AHOK02000013.1_cds_WP_004462208.1_2393	27.820	133	310
WP_003009905.1	lcl|NZ_AHOK02000010.1_cds_WP_004474232.1_2739	28.947	76	145
WP_003009905.1	lcl|NZ_AHOK02000003.1_cds_WP_004462309.1_3486	41.071	56	145
WP_036096974.1	lcl|NZ_AHOK02000020.1_cds_WP_004462594.1_1636	27.723	101	221
WP_003009428.1	lcl|NZ_AHOK02000014.1_cds_WP_004479662.1_2012	27.559	381	664
WP_003009428.1	lcl|NZ_AHOK02000012.1_cds_WP_004483233.1_2539	24.444	405	664
WP_003009848.1	lcl|NZ_AHOK02000005.1_cds_WP_230458697.1_3107	29.000	200	393
