WP_003009553.1	lcl|NZ_AHNK02000021.1_cds_WP_000340715.1_2258	91.398	93	106
WP_003009527.1	lcl|NZ_AHNK02000021.1_cds_WP_000410273.1_2257	90.764	314	321
WP_003009527.1	lcl|NZ_AHNK02000021.1_cds_WP_000646251.1_2254	26.866	268	321
WP_003009527.1	lcl|NZ_AHNK02000046.1_cds_WP_000744704.1_722	22.769	325	321
WP_003009527.1	lcl|NZ_AHNK02000043.1_cds_WP_000723090.1_1197	22.887	284	321
WP_003009527.1	lcl|NZ_AHNK02000021.1_cds_WP_001067557.1_2251	25.382	327	321
WP_003009854.1	lcl|NZ_AHNK02000021.1_cds_WP_000604524.1_2256	84.384	365	365
WP_003009869.1	lcl|NZ_AHNK02000021.1_cds_WP_000884059.1_2255	91.892	185	185
WP_003009869.1	lcl|NZ_AHNK02000013.1_cds_WP_000351733.1_2890	38.571	140	185
WP_003009535.1	lcl|NZ_AHNK02000021.1_cds_WP_000646251.1_2254	92.097	329	329
WP_003009535.1	lcl|NZ_AHNK02000046.1_cds_WP_000744704.1_722	32.595	316	329
WP_003009535.1	lcl|NZ_AHNK02000043.1_cds_WP_000723090.1_1197	30.448	335	329
WP_003009535.1	lcl|NZ_AHNK02000012.1_cds_WP_002109435.1_3114	31.922	307	329
WP_003009535.1	lcl|NZ_AHNK02000046.1_cds_WP_000649924.1_884	30.341	323	329
WP_003009535.1	lcl|NZ_AHNK02000012.1_cds_WP_000709513.1_3124	29.003	331	329
WP_003009535.1	lcl|NZ_AHNK02000021.1_cds_WP_001067557.1_2251	28.105	306	329
WP_003009535.1	lcl|NZ_AHNK02000012.1_cds_WP_000688698.1_3093	27.811	338	329
WP_003009535.1	lcl|NZ_AHNK02000021.1_cds_WP_000410273.1_2257	26.101	318	329
WP_003009535.1	lcl|NZ_AHNK02000043.1_cds_WP_000475904.1_1214	27.899	276	329
WP_003009535.1	lcl|NZ_AHNK02000049.1_cds_WP_001074785.1_440	27.636	275	329
WP_003009535.1	lcl|NZ_AHNK02000032.1_cds_WP_001003561.1_1525	25.602	332	329
WP_003009535.1	lcl|NZ_AHNK02000021.1_cds_WP_000378097.1_2234	25.581	172	329
WP_003009795.1	lcl|NZ_AHNK02000021.1_cds_WP_000774262.1_2253	81.648	267	267
WP_003009795.1	lcl|NZ_AHNK02000012.1_cds_WP_000667727.1_3071	28.866	194	267
WP_003009795.1	lcl|NZ_AHNK02000043.1_cds_WP_000842260.1_1196	26.316	190	267
WP_003009795.1	lcl|NZ_AHNK02000029.1_cds_WP_000805357.1_1738	33.735	83	267
WP_003009515.1	lcl|NZ_AHNK02000021.1_cds_WP_000602734.1_2252	87.205	508	509
WP_003009515.1	lcl|NZ_AHNK02000049.1_cds_WP_000291585.1_517	26.032	315	509
WP_003009515.1	lcl|NZ_AHNK02000049.1_cds_WP_000364507.1_516	26.316	114	509
WP_003009515.1	lcl|NZ_AHNK02000021.1_cds_WP_000602734.1_2252	87.205	508	509
WP_003009515.1	lcl|NZ_AHNK02000049.1_cds_WP_000291585.1_517	26.032	315	509
