WP_003009553.1	lcl|NZ_AHQC01000043.1_cds_WP_000340715.1_2828	91.398	93	106
WP_003009527.1	lcl|NZ_AHQC01000043.1_cds_WP_000410273.1_2827	90.764	314	321
WP_003009527.1	lcl|NZ_AHQC01000043.1_cds_WP_000093099.1_2807	58.730	63	321
WP_003009527.1	lcl|NZ_AHQC01000043.1_cds_WP_000646256.1_2824	26.866	268	321
WP_003009527.1	lcl|NZ_AHQC01000227.1_cds_WP_000744700.1_235	22.769	325	321
WP_003009527.1	lcl|NZ_AHQC01000043.1_cds_WP_000600889.1_2798	23.656	186	321
WP_003009527.1	lcl|NZ_AHQC01000043.1_cds_WP_000723092.1_2744	22.615	283	321
WP_003009527.1	lcl|NZ_AHQC01000043.1_cds_WP_001067556.1_2821	25.382	327	321
WP_003009854.1	lcl|NZ_AHQC01000043.1_cds_WP_000604524.1_2826	84.384	365	365
WP_003009869.1	lcl|NZ_AHQC01000043.1_cds_WP_000884059.1_2825	91.892	185	185
WP_003009869.1	lcl|NZ_AHQC01000078.1_cds_WP_000351733.1_1866	38.571	140	185
WP_003009535.1	lcl|NZ_AHQC01000043.1_cds_WP_000646256.1_2824	92.401	329	329
WP_003009535.1	lcl|NZ_AHQC01000227.1_cds_WP_000744700.1_235	32.595	316	329
WP_003009535.1	lcl|NZ_AHQC01000043.1_cds_WP_000723092.1_2744	30.448	335	329
WP_003009535.1	lcl|NZ_AHQC01000043.1_cds_WP_000600889.1_2798	31.975	319	329
WP_003009535.1	lcl|NZ_AHQC01000038.1_cds_WP_001984071.1_3024	32.248	307	329
WP_003009535.1	lcl|NZ_AHQC01000115.1_cds_WP_000649925.1_1527	30.341	323	329
WP_003009535.1	lcl|NZ_AHQC01000193.1_cds_WP_000709513.1_346	29.003	331	329
WP_003009535.1	lcl|NZ_AHQC01000043.1_cds_WP_000601375.1_2771	25.993	277	329
WP_003009535.1	lcl|NZ_AHQC01000043.1_cds_WP_001067556.1_2821	28.105	306	329
WP_003009535.1	lcl|NZ_AHQC01000038.1_cds_WP_000688696.1_3045	27.811	338	329
WP_003009535.1	lcl|NZ_AHQC01000043.1_cds_WP_000410273.1_2827	26.101	318	329
WP_003009535.1	lcl|NZ_AHQC01000043.1_cds_WP_000475901.1_2761	27.899	276	329
WP_003009535.1	lcl|NZ_AHQC01000041.1_cds_WP_001074785.1_2910	27.636	275	329
WP_003009535.1	lcl|NZ_AHQC01000140.1_cds_WP_001003556.1_1015	26.506	332	329
WP_003009535.1	lcl|NZ_AHQC01000043.1_cds_WP_000487322.1_2773	25.939	293	329
WP_003009795.1	lcl|NZ_AHQC01000043.1_cds_WP_000774263.1_2823	81.273	267	267
WP_003009795.1	lcl|NZ_AHQC01000043.1_cds_WP_000800438.1_2793	26.923	234	267
WP_003009795.1	lcl|NZ_AHQC01000043.1_cds_WP_000859505.1_2774	27.049	244	267
WP_003009795.1	lcl|NZ_AHQC01000131.1_cds_WP_000667727.1_1132	28.866	194	267
WP_003009795.1	lcl|NZ_AHQC01000043.1_cds_WP_000842260.1_2743	26.316	190	267
WP_003009795.1	lcl|NZ_AHQC01000053.1_cds_WP_000805357.1_2515	33.735	83	267
WP_003009515.1	lcl|NZ_AHQC01000043.1_cds_WP_002163445.1_2822	87.402	508	509
WP_003009515.1	lcl|NZ_AHQC01000126.1_cds_WP_000291586.1_1249	26.032	315	509
