WP_003009553.1	lcl|NZ_JAIZBI010000002.1_cds_WP_135746496.1_2356	61.628	86	106
WP_003009527.1	lcl|NZ_JAIZBI010000002.1_cds_WP_135746495.1_2357	82.581	310	321
WP_003009527.1	lcl|NZ_JAIZBI010000139.1_cds_WP_238755201.1_295	63.445	238	321
WP_003009527.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135745382.1_1689	25.846	325	321
WP_003009527.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135745407.1_1716	23.438	320	321
WP_003009527.1	lcl|NZ_JAIZBI010000144.1_cds_WP_238755205.1_300	27.064	218	321
WP_003009527.1	lcl|NZ_JAIZBI010000005.1_cds_WP_135743732.1_3573	22.043	186	321
WP_003009527.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753159.1_2389	21.121	232	321
WP_003009527.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753201.1_2423	26.994	163	321
WP_003009527.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135744912.1_1102	23.567	314	321
WP_003009527.1	lcl|NZ_JAIZBI010000005.1_cds_WP_208739683.1_3584	23.009	226	321
WP_003009854.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753116.1_2359	52.486	362	365
WP_003009869.1	lcl|NZ_JAIZBI010000004.1_cds_WP_135744205.1_3249	33.621	116	185
WP_003009535.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753201.1_2423	31.737	334	329
WP_003009535.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135745407.1_1716	30.573	314	329
WP_003009535.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135744912.1_1102	30.449	312	329
WP_003009535.1	lcl|NZ_JAIZBI010000005.1_cds_WP_135743732.1_3573	29.412	340	329
WP_003009535.1	lcl|NZ_JAIZBI010000002.1_cds_WP_338127456.1_2401	30.000	310	329
WP_003009535.1	lcl|NZ_JAIZBI010000144.1_cds_WP_238755205.1_300	30.802	237	329
WP_003009535.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135745382.1_1689	27.476	313	329
WP_003009535.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135745055.1_1277	26.316	323	329
WP_003009535.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753159.1_2389	27.843	255	329
WP_003009535.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753148.1_2377	24.919	309	329
