WP_003009553.1	lcl|NZ_JPUB01000205.1_cds_WP_000340715.1_2251	91.398	93	106
WP_003009527.1	lcl|NZ_JPUB01000205.1_cds_WP_000410266.1_2250	90.764	314	321
WP_003009527.1	lcl|NZ_JPUB01000205.1_cds_WP_042752256.1_2231	63.492	63	321
WP_003009527.1	lcl|NZ_JPUB01000205.1_cds_WP_042752260.1_2247	26.866	268	321
WP_003009527.1	lcl|NZ_JPUB01000001.1_cds_WP_002101987.1_45	22.769	325	321
WP_003009527.1	lcl|NZ_JPUB01000205.1_cds_WP_000600891.1_2222	23.656	186	321
WP_003009527.1	lcl|NZ_JPUB01000204.1_cds_WP_000723082.1_2171	22.887	284	321
WP_003009527.1	lcl|NZ_JPUB01000205.1_cds_WP_001067556.1_2244	25.382	327	321
WP_003009854.1	lcl|NZ_JPUB01000205.1_cds_WP_002132254.1_2249	84.110	365	365
WP_003009869.1	lcl|NZ_JPUB01000205.1_cds_WP_000884059.1_2248	91.892	185	185
WP_003009869.1	lcl|NZ_JPUB01000178.1_cds_WP_000351733.1_1860	38.571	140	185
WP_003009535.1	lcl|NZ_JPUB01000205.1_cds_WP_042752260.1_2247	92.401	329	329
WP_003009535.1	lcl|NZ_JPUB01000001.1_cds_WP_002101987.1_45	32.595	316	329
WP_003009535.1	lcl|NZ_JPUB01000205.1_cds_WP_000600891.1_2222	31.975	319	329
WP_003009535.1	lcl|NZ_JPUB01000204.1_cds_WP_000723082.1_2171	30.149	335	329
WP_003009535.1	lcl|NZ_JPUB01000296.1_cds_WP_195758098.1_3265	31.922	307	329
WP_003009535.1	lcl|NZ_JPUB01000004.1_cds_WP_042751879.1_154	30.341	323	329
WP_003009535.1	lcl|NZ_JPUB01000297.1_cds_WP_000709511.1_3275	29.003	331	329
WP_003009535.1	lcl|NZ_JPUB01000205.1_cds_WP_000601375.1_2195	25.993	277	329
WP_003009535.1	lcl|NZ_JPUB01000205.1_cds_WP_001067556.1_2244	28.105	306	329
WP_003009535.1	lcl|NZ_JPUB01000296.1_cds_WP_000688698.1_3245	27.811	338	329
WP_003009535.1	lcl|NZ_JPUB01000205.1_cds_WP_000410266.1_2250	25.786	318	329
WP_003009535.1	lcl|NZ_JPUB01000205.1_cds_WP_000475901.1_2187	27.899	276	329
WP_003009535.1	lcl|NZ_JPUB01000168.1_cds_WP_001074779.1_1679	27.273	275	329
WP_003009535.1	lcl|NZ_JPUB01000315.1_cds_WP_001003560.1_3519	25.740	338	329
WP_003009535.1	lcl|NZ_JPUB01000205.1_cds_WP_000487319.1_2197	27.027	296	329
WP_003009795.1	lcl|NZ_JPUB01000205.1_cds_WP_000774259.1_2246	81.648	267	267
WP_003009795.1	lcl|NZ_JPUB01000205.1_cds_WP_000800439.1_2217	26.923	234	267
WP_003009795.1	lcl|NZ_JPUB01000205.1_cds_WP_000859505.1_2198	27.049	244	267
WP_003009795.1	lcl|NZ_JPUB01000294.1_cds_WP_000667727.1_3223	28.866	194	267
WP_003009795.1	lcl|NZ_JPUB01000204.1_cds_WP_042752235.1_2172	26.316	190	267
WP_003009795.1	lcl|NZ_JPUB01000023.1_cds_WP_000805357.1_483	33.735	83	267
WP_003009515.1	lcl|NZ_JPUB01000205.1_cds_WP_000612798.1_2245	87.598	508	509
WP_003009515.1	lcl|NZ_JPUB01000165.1_cds_WP_000291581.1_1585	26.032	315	509
WP_003009515.1	lcl|NZ_JPUB01000165.1_cds_WP_042752133.1_1586	29.474	95	509
WP_003009515.1	lcl|NZ_JPUB01000205.1_cds_WP_000612798.1_2245	87.598	508	509
WP_003009515.1	lcl|NZ_JPUB01000165.1_cds_WP_000291581.1_1585	26.032	315	509
WP_003009515.1	lcl|NZ_JPUB01000165.1_cds_WP_042752133.1_1586	29.474	95	509
WP_003009505.1	lcl|NZ_JPUB01000205.1_cds_WP_001067556.1_2244	92.424	330	330
WP_003009505.1	lcl|NZ_JPUB01000205.1_cds_WP_042752260.1_2247	27.869	305	330
WP_003009505.1	lcl|NZ_JPUB01000296.1_cds_WP_195758098.1_3265	26.277	274	330
WP_003009505.1	lcl|NZ_JPUB01000205.1_cds_WP_000600891.1_2222	26.692	266	330
WP_003009505.1	lcl|NZ_JPUB01000001.1_cds_WP_002101987.1_45	27.215	316	330
WP_003009505.1	lcl|NZ_JPUB01000315.1_cds_WP_001003560.1_3519	29.960	247	330
WP_003009505.1	lcl|NZ_JPUB01000204.1_cds_WP_000723082.1_2171	23.193	332	330
WP_003009505.1	lcl|NZ_JPUB01000004.1_cds_WP_042751879.1_154	28.295	258	330
WP_003009505.1	lcl|NZ_JPUB01000296.1_cds_WP_000688698.1_3245	24.434	221	330
WP_003009505.1	lcl|NZ_JPUB01000205.1_cds_WP_000601375.1_2195	25.746	268	330
WP_003009505.1	lcl|NZ_JPUB01000168.1_cds_WP_001074779.1_1679	28.436	211	330
WP_003009505.1	lcl|NZ_JPUB01000297.1_cds_WP_000709511.1_3275	30.464	151	330
WP_003009505.1	lcl|NZ_JPUB01000293.1_cds_WP_000862751.1_3212	34.783	69	330
WP_003009505.1	lcl|NZ_JPUB01000410.1_cds_WP_000457972.1_4171	25.000	128	330
WP_003009804.1	lcl|NZ_JPUB01000205.1_cds_WP_042752259.1_2243	68.460	539	538
WP_003009804.1	lcl|NZ_JPUB01000205.1_cds_WP_042752259.1_2243	68.460	539	538
WP_003009317.1	lcl|NZ_JPUB01000205.1_cds_WP_000424609.1_2242	93.939	264	265
WP_003009317.1	lcl|NZ_JPUB01000109.1_cds_WP_001002662.1_999	41.152	243	265
WP_003009317.1	lcl|NZ_JPUB01000105.1_cds_WP_001183714.1_947	27.746	173	265
WP_003009459.1	lcl|NZ_JPUB01000205.1_cds_WP_042752264.1_2241	88.387	310	310
WP_003009459.1	lcl|NZ_JPUB01000158.1_cds_WP_000501205.1_1499	36.634	303	310
WP_003009459.1	lcl|NZ_JPUB01000105.1_cds_WP_001183714.1_947	28.114	281	310
WP_003009459.1	lcl|NZ_JPUB01000183.1_cds_WP_000279896.1_1954	27.068	133	310
WP_003009459.1	lcl|NZ_JPUB01000205.1_cds_WP_042752264.1_2241	88.387	310	310
WP_003009459.1	lcl|NZ_JPUB01000158.1_cds_WP_000501205.1_1499	36.634	303	310
WP_003009459.1	lcl|NZ_JPUB01000105.1_cds_WP_001183714.1_947	28.114	281	310
WP_003009459.1	lcl|NZ_JPUB01000183.1_cds_WP_000279896.1_1954	27.068	133	310
WP_003009745.1	lcl|NZ_JPUB01000205.1_cds_WP_000479980.1_2240	90.152	264	264
WP_036096976.1	lcl|NZ_JPUB01000205.1_cds_WP_000715958.1_2239	83.721	129	130
WP_003009905.1	lcl|NZ_JPUB01000205.1_cds_WP_001088861.1_2238	81.250	144	145
WP_003009905.1	lcl|NZ_JPUB01000298.1_cds_WP_000360600.1_3286	30.263	76	145
WP_003009905.1	lcl|NZ_JPUB01000409.1_cds_WP_002100450.1_4145	41.071	56	145
WP_036096974.1	lcl|NZ_JPUB01000205.1_cds_WP_000517242.1_2237	89.140	221	221
WP_036096974.1	lcl|NZ_JPUB01000156.1_cds_WP_001069832.1_1394	28.440	109	221
WP_036096974.1	lcl|NZ_JPUB01000001.1_cds_WP_001082180.1_74	23.077	78	221
WP_003009428.1	lcl|NZ_JPUB01000218.1_cds_WP_042752286.1_2412	30.488	328	664
WP_003009428.1	lcl|NZ_JPUB01000012.1_cds_WP_000529868.1_340	28.019	207	664
WP_003009848.1	lcl|NZ_JPUB01000205.1_cds_WP_042752258.1_2236	85.242	393	393
WP_003009848.1	lcl|NZ_JPUB01000205.1_cds_WP_042752257.1_2234	25.558	403	393
WP_003009848.1	lcl|NZ_JPUB01000205.1_cds_WP_001206408.1_2226	27.500	160	393
WP_003009848.1	lcl|NZ_JPUB01000156.1_cds_WP_000347675.1_1393	26.971	241	393
WP_003009848.1	lcl|NZ_JPUB01000220.1_cds_WP_042752290.1_2429	22.363	237	393
WP_003009848.1	lcl|NZ_JPUB01000205.1_cds_WP_002115474.1_2210	25.600	250	393
WP_003009848.1	lcl|NZ_JPUB01000205.1_cds_WP_000661931.1_2201	23.077	143	393
WP_003009848.1	lcl|NZ_JPUB01000001.1_cds_WP_001082180.1_74	25.414	181	393
WP_003009953.1	lcl|NZ_JPUB01000205.1_cds_WP_000611594.1_2235	82.286	175	177
WP_003009953.1	lcl|NZ_JPUB01000002.1_cds_WP_001206947.1_82	28.169	142	177
WP_003009592.1	lcl|NZ_JPUB01000205.1_cds_WP_042752257.1_2234	90.476	399	407
WP_003009592.1	lcl|NZ_JPUB01000205.1_cds_WP_042752258.1_2236	24.878	410	407
WP_003009592.1	lcl|NZ_JPUB01000156.1_cds_WP_000347675.1_1393	29.496	139	407
WP_003009592.1	lcl|NZ_JPUB01000001.1_cds_WP_001082180.1_74	25.309	162	407
WP_003009592.1	lcl|NZ_JPUB01000205.1_cds_WP_000661931.1_2201	23.358	137	407
WP_036096972.1	lcl|NZ_JPUB01000072.1_cds_WP_000043153.1_791	27.530	247	241
WP_036096972.1	lcl|NZ_JPUB01000001.1_cds_WP_000998676.1_18	25.862	232	241
WP_036096972.1	lcl|NZ_JPUB01000409.1_cds_WP_000566240.1_4148	26.776	183	241
WP_036096972.1	lcl|NZ_JPUB01000209.1_cds_WP_000653653.1_2378	25.098	255	241
WP_036096972.1	lcl|NZ_JPUB01000409.1_cds_WP_002100448.1_4120	25.106	235	241
WP_036096972.1	lcl|NZ_JPUB01000168.1_cds_WP_000194183.1_1660	25.000	204	241
WP_036096972.1	lcl|NZ_JPUB01000158.1_cds_WP_000167663.1_1490	23.500	200	241
WP_230458349.1	lcl|NZ_JPUB01000205.1_cds_WP_042752254.1_2229	39.946	373	418
WP_003009503.1	lcl|NZ_JPUB01000205.1_cds_WP_000834715.1_2228	67.616	562	598
WP_003009503.1	lcl|NZ_JPUB01000058.1_cds_WP_000172209.1_614	33.509	379	598
WP_003009503.1	lcl|NZ_JPUB01000062.1_cds_WP_000667646.1_663	46.154	234	598
WP_003009503.1	lcl|NZ_JPUB01000003.1_cds_WP_000828456.1_135	43.777	233	598
WP_003009503.1	lcl|NZ_JPUB01000315.1_cds_WP_001052496.1_3540	31.933	238	598
WP_003009503.1	lcl|NZ_JPUB01000226.1_cds_WP_002125518.1_2544	33.476	233	598
WP_003009503.1	lcl|NZ_JPUB01000058.1_cds_WP_002071818.1_600	27.984	243	598
WP_003009503.1	lcl|NZ_JPUB01000163.1_cds_WP_000536763.1_1534	32.057	209	598
WP_003009503.1	lcl|NZ_JPUB01000314.1_cds_WP_000619182.1_3494	29.218	243	598
WP_003009503.1	lcl|NZ_JPUB01000208.1_cds_WP_000603361.1_2361	29.279	222	598
WP_003009503.1	lcl|NZ_JPUB01000165.1_cds_WP_000047473.1_1591	27.536	207	598
WP_003009503.1	lcl|NZ_JPUB01000177.1_cds_WP_000666552.1_1854	29.565	230	598
WP_003009503.1	lcl|NZ_JPUB01000222.1_cds_WP_001161019.1_2455	28.889	225	598
WP_003009503.1	lcl|NZ_JPUB01000180.1_cds_WP_000433117.1_1907	26.991	226	598
WP_003009503.1	lcl|NZ_JPUB01000178.1_cds_WP_001089503.1_1861	29.339	242	598
WP_003009503.1	lcl|NZ_JPUB01000236.1_cds_WP_001982953.1_2804	27.311	238	598
WP_003009503.1	lcl|NZ_JPUB01000134.1_cds_WP_000184524.1_1157	29.167	216	598
WP_003009503.1	lcl|NZ_JPUB01000014.1_cds_WP_001288326.1_370	26.471	238	598
WP_003009503.1	lcl|NZ_JPUB01000070.1_cds_WP_001141155.1_749	31.466	232	598
WP_003009503.1	lcl|NZ_JPUB01000307.1_cds_WP_000598571.1_3424	27.935	247	598
WP_003009503.1	lcl|NZ_JPUB01000208.1_cds_WP_000054169.1_2344	24.074	216	598
WP_003009503.1	lcl|NZ_JPUB01000314.1_cds_WP_000218832.1_3495	26.339	224	598
WP_003009503.1	lcl|NZ_JPUB01000158.1_cds_WP_001973582.1_1424	27.189	217	598
WP_003009503.1	lcl|NZ_JPUB01000158.1_cds_WP_001973582.1_1424	25.439	228	598
WP_003009503.1	lcl|NZ_JPUB01000068.1_cds_WP_000136057.1_703	24.336	226	598
WP_003009503.1	lcl|NZ_JPUB01000008.1_cds_WP_000052667.1_291	28.049	164	598
WP_003009503.1	lcl|NZ_JPUB01000113.1_cds_WP_000590871.1_1023	25.490	153	598
WP_003009503.1	lcl|NZ_JPUB01000113.1_cds_WP_000590871.1_1023	25.510	196	598
WP_003009503.1	lcl|NZ_JPUB01000205.1_cds_WP_000834715.1_2228	67.616	562	598
WP_003009503.1	lcl|NZ_JPUB01000058.1_cds_WP_000172209.1_614	33.509	379	598
WP_003009503.1	lcl|NZ_JPUB01000062.1_cds_WP_000667646.1_663	46.154	234	598
WP_003009503.1	lcl|NZ_JPUB01000003.1_cds_WP_000828456.1_135	43.777	233	598
WP_003009503.1	lcl|NZ_JPUB01000315.1_cds_WP_001052496.1_3540	31.933	238	598
WP_003009503.1	lcl|NZ_JPUB01000226.1_cds_WP_002125518.1_2544	33.476	233	598
WP_003009503.1	lcl|NZ_JPUB01000058.1_cds_WP_002071818.1_600	27.984	243	598
WP_003009503.1	lcl|NZ_JPUB01000163.1_cds_WP_000536763.1_1534	32.057	209	598
WP_003009503.1	lcl|NZ_JPUB01000314.1_cds_WP_000619182.1_3494	29.218	243	598
WP_003009503.1	lcl|NZ_JPUB01000208.1_cds_WP_000603361.1_2361	29.279	222	598
WP_003009503.1	lcl|NZ_JPUB01000165.1_cds_WP_000047473.1_1591	27.536	207	598
WP_003009503.1	lcl|NZ_JPUB01000177.1_cds_WP_000666552.1_1854	29.565	230	598
WP_003009503.1	lcl|NZ_JPUB01000222.1_cds_WP_001161019.1_2455	28.889	225	598
WP_003009503.1	lcl|NZ_JPUB01000180.1_cds_WP_000433117.1_1907	26.991	226	598
